material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Tl_wyckoff,num_Tl_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-13801,Tl2Pt2O7,1.7683695460442823,0.6364306175047041,[8.0],3.0,3.0,3.0,Cube,4c,1,8.0,Tl,0.0,True,1.0,8.0,2.2095106821515156,2.4675564075316654,2.403044976186626,0.1117370767585954,0.2580457253801498,90.82789501877203,44.25099638855323,17.687710976457453,179.99999914622634,8.0,1.0,2,Cube
mp-13801,Tl2Pt2O7,1.7683695460442823,0.6364306175047041,[8.0],3.0,3.0,3.0,Cube,4c,1,8.0,Tl,0.0,True,2.0,8.0,2.2095106821515147,2.4675564075316663,2.4030449761866266,0.11173707675859582,0.2580457253801516,90.82789501877203,44.25099638855323,17.68771097645743,179.99999914622634,8.0,1.0,3,Cube
mp-13801,Tl2Pt2O7,1.7683695460442823,0.6364306175047041,[8.0],3.0,3.0,3.0,Cube,4c,1,8.0,Tl,0.0,True,3.0,8.0,2.2095106821515142,2.467556407531665,2.403044976186626,0.11173707675859569,0.2580457253801507,90.82789504926393,44.25099644999882,17.68771097645743,180.0,8.0,1.0,4,Cube
mp-1388601,Tl2SeO4,2.729984192240425,0.0591315835633597,"[4.0, 6.0]",1.0,1.0,1.0,"Dodecahedron with triangular faces - p2345 plane normalized, Octahedron",2a,2,4.0,Tl,0.0,True,0.0,4.0,2.7701740937318906,2.8501024548425358,2.8037438331838915,0.029059702326119676,0.07992836111064516,74.81975624996674,34.266133921489164,5.333537186812577,99.24884600287862,4.0,1.0,1,"Dodecahedron with triangular faces - p2345 plane normalized, Octahedron"
mp-1388601,Tl2SeO4,2.729984192240425,0.0591315835633597,"[4.0, 6.0]",1.0,1.0,1.0,"Dodecahedron with triangular faces - p2345 plane normalized, Octahedron",2a,2,4.0,Tl,0.0,True,2.0,4.0,2.7701740937318897,2.850102454842535,2.8037438331838915,0.029059702326119468,0.07992836111064516,74.11582359933055,34.433787364022244,3.902368976243378,98.26505838084684,4.0,1.0,2,"Dodecahedron with triangular faces - p2345 plane normalized, Octahedron"
mp-1388601,Tl2SeO4,2.729984192240425,0.0591315835633597,"[4.0, 6.0]",1.0,1.0,1.0,"Dodecahedron with triangular faces - p2345 plane normalized, Octahedron",2a,2,6.0,Tl,0.0,True,1.0,6.0,2.8294548723041175,2.849848998155997,2.8413502256595424,0.006470521266626383,0.020394125851879608,36.54123634748047,18.31030202154343,13.5065687144125,73.37279163909767,6.0,1.0,1,"Dodecahedron with triangular faces - p2345 plane normalized, Octahedron"
mp-1388601,Tl2SeO4,2.729984192240425,0.0591315835633597,"[4.0, 6.0]",1.0,1.0,1.0,"Dodecahedron with triangular faces - p2345 plane normalized, Octahedron",2a,2,6.0,Tl,0.0,True,3.0,6.0,2.8294548723041175,2.8498489981559962,2.8413502256595424,0.006470521266626239,0.02039412585187872,54.586722402682405,21.353159635910398,23.06344198516227,96.2587217983916,6.0,1.0,2,"Dodecahedron with triangular faces - p2345 plane normalized, Octahedron"
mp-14410,Tl6TeO12,2.087379480626324,0.4782276393310058,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,6f,1,7.0,Tl,0.0,True,0.0,7.0,2.1293756060036073,2.612767951731568,2.357168245467537,0.1535858358079409,0.48339234572796075,81.38985467880617,32.76080665636933,20.600618751638805,130.74234347427262,7.0,1.0,1,Square-face capped trigonal prism
mp-14410,Tl6TeO12,2.087379480626324,0.4782276393310058,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,6f,1,7.0,Tl,0.0,True,1.0,7.0,2.12937553927461,2.6127679484628112,2.357168245915787,0.15358585495592436,0.48339240918820137,81.38985038271966,32.760806080606024,20.60061995157276,130.7423304352098,7.0,1.0,2,Square-face capped trigonal prism
mp-14410,Tl6TeO12,2.087379480626324,0.4782276393310058,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,6f,1,7.0,Tl,0.0,True,2.0,7.0,2.1293756961899466,2.612767991673777,2.357168232063607,0.1535858006712189,0.48339229548383056,81.38985175221615,32.76080779923949,20.60061436020846,130.74233517085176,7.0,1.0,3,Square-face capped trigonal prism
mp-14410,Tl6TeO12,2.087379480626324,0.4782276393310058,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,6f,1,7.0,Tl,0.0,True,3.0,7.0,2.129375606003607,2.612767951731568,2.3571682454675376,0.15358583580794086,0.4833923457279612,81.38985467880616,32.76080665636932,20.60061875163884,130.74234347427262,7.0,1.0,4,Square-face capped trigonal prism
mp-14410,Tl6TeO12,2.087379480626324,0.4782276393310058,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,6f,1,7.0,Tl,0.0,True,4.0,7.0,2.1293755392746085,2.612767948462812,2.357168245915787,0.15358585495592492,0.4833924091882036,81.38985038271966,32.760806080606024,20.60061995157276,130.7423304352098,7.0,1.0,5,Square-face capped trigonal prism
mp-14410,Tl6TeO12,2.087379480626324,0.4782276393310058,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,6f,1,7.0,Tl,0.0,True,5.0,7.0,2.1293756961899457,2.612767991673778,2.357168232063607,0.15358580067121938,0.48339229548383233,81.38985175221612,32.76080779923949,20.600614360208443,130.74233517085176,7.0,1.0,6,Square-face capped trigonal prism
mp-14439,K5TlO4,2.369100192911092,-0.5295061881482518,[4.0],3.0,3.0,3.0,Tetrahedron,8c,1,4.0,Tl,0.0,True,40.0,4.0,2.199997328202909,2.244552001436552,2.2166077287912884,0.018153417713549048,0.044554673233642816,90.46537169192145,19.968143760413113,63.95040424064178,114.31351877539329,1.0,0.25,1,Tetrahedron
mp-14439,K5TlO4,2.369100192911092,-0.5295061881482518,[4.0],3.0,3.0,3.0,Tetrahedron,8c,1,4.0,Tl,0.0,True,41.0,4.0,2.1999973282029095,2.244552001436551,2.2166077287912884,0.01815341771354844,0.044554673233641484,109.41753489994166,3.1955580885905257,104.85755651517879,114.31351877539328,1.0,0.25,2,Tetrahedron
mp-14439,K5TlO4,2.369100192911092,-0.5295061881482518,[4.0],3.0,3.0,3.0,Tetrahedron,8c,1,4.0,Tl,0.0,True,42.0,4.0,2.19999732820291,2.2445520014365505,2.2166077287912884,0.018153417713548038,0.044554673233640596,88.49015923716655,21.93441472470774,56.48881605400633,111.673449190828,1.0,0.25,3,Tetrahedron
mp-14439,K5TlO4,2.369100192911092,-0.5295061881482518,[4.0],3.0,3.0,3.0,Tetrahedron,8c,1,4.0,Tl,0.0,True,43.0,4.0,2.1999973282029086,2.244552001436551,2.2166077287912875,0.018153417713548822,0.04455467323364237,74.16276783084064,16.550095253260434,56.488816054006335,104.8575565151787,1.0,0.25,4,Tetrahedron
mp-14439,K5TlO4,2.369100192911092,-0.5295061881482518,[4.0],3.0,3.0,3.0,Tetrahedron,8c,1,4.0,Tl,0.0,True,44.0,4.0,2.1999973282029095,2.24455200143655,2.216607728791288,0.018153417713548576,0.044554673233640596,90.4653716919214,19.96814376041311,63.950404240641745,114.31351877539322,1.0,0.25,5,Tetrahedron
mp-14439,K5TlO4,2.369100192911092,-0.5295061881482518,[4.0],3.0,3.0,3.0,Tetrahedron,8c,1,4.0,Tl,0.0,True,45.0,4.0,2.199997328202908,2.24455200143655,2.216607728791288,0.0181534177135482,0.04455467323364193,109.41753489994169,3.195558088590543,104.85755651517873,114.31351877539326,1.0,0.25,6,Tetrahedron
mp-14439,K5TlO4,2.369100192911092,-0.5295061881482518,[4.0],3.0,3.0,3.0,Tetrahedron,8c,1,4.0,Tl,0.0,True,46.0,4.0,2.1999973282029095,2.2445520014365514,2.216607728791288,0.01815341771354879,0.04455467323364193,88.49015923716655,21.934414724707736,56.48881605400636,111.673449190828,1.0,0.25,7,Tetrahedron
mp-14439,K5TlO4,2.369100192911092,-0.5295061881482518,[4.0],3.0,3.0,3.0,Tetrahedron,8c,1,4.0,Tl,0.0,True,47.0,4.0,2.19999732820291,2.2445520014365523,2.2166077287912884,0.018153417713548937,0.04455467323364237,74.16276783084066,16.550095253260448,56.488816054006335,104.85755651517876,1.0,0.25,8,Tetrahedron
mp-15573,Tl3AsO4,2.5358650267965865,0.0234197675847692,[3.0],1.0,1.0,1.0,Square non-coplanar,6c,1,3.0,Tl,0.0,True,0.0,3.0,2.5278433872872417,2.566248661046021,2.5513159715829405,0.01680155976758953,0.038405273758779224,46.31756926771077,22.043678421350656,16.082474306323782,68.01272360977977,3.0,1.0,1,Square non-coplanar
mp-15573,Tl3AsO4,2.5358650267965865,0.0234197675847692,[3.0],1.0,1.0,1.0,Square non-coplanar,6c,1,3.0,Tl,0.0,True,1.0,3.0,2.527858190304956,2.566839657180444,2.5516042058687973,0.01701393483509421,0.0389814668754882,69.30196638413626,15.103548617973876,54.85814169292422,90.15134061743072,3.0,1.0,2,Square non-coplanar
mp-15573,Tl3AsO4,2.5358650267965865,0.0234197675847692,[3.0],1.0,1.0,1.0,Square non-coplanar,6c,1,3.0,Tl,0.0,True,2.0,3.0,2.5275584548171524,2.56640206899858,2.55152544108777,0.01711105981524226,0.038843614181427455,82.97827330603336,1.9829038741270797,80.39201276520228,85.21018149067962,3.0,1.0,3,Square non-coplanar
mp-15573,Tl3AsO4,2.5358650267965865,0.0234197675847692,[3.0],1.0,1.0,1.0,Square non-coplanar,6c,1,3.0,Tl,0.0,True,3.0,3.0,2.527885904899581,2.5666151038939287,2.5514941945164513,0.016911818967455437,0.03872919899434768,55.563262707059586,28.67990676300357,16.07397447377371,83.32368277012336,3.0,1.0,4,Square non-coplanar
mp-15573,Tl3AsO4,2.5358650267965865,0.0234197675847692,[3.0],1.0,1.0,1.0,Square non-coplanar,6c,1,3.0,Tl,0.0,True,4.0,3.0,2.527586086617288,2.566558290228418,2.551435623399246,0.017065107831605298,0.03897220361112996,81.41111594525664,14.400040148455385,62.89335351064739,98.00900869186283,3.0,1.0,5,Square non-coplanar
mp-15573,Tl3AsO4,2.5358650267965865,0.0234197675847692,[3.0],1.0,1.0,1.0,Square non-coplanar,6c,1,3.0,Tl,0.0,True,5.0,3.0,2.5280461794673488,2.566709837758559,2.5516140851334077,0.016882982575684248,0.0386636582912101,69.04529822014916,12.465502708811552,54.86041711601263,85.2027813932543,3.0,1.0,6,Square non-coplanar
mp-16457,Tl2B4O7,2.224680299381853,0.366243191861646,"[2.0, 4.0, 5.0, 6.0, 7.0]",1.0,1.0,1.0,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism",2i,4,2.0,Tl,0.0,True,,,,,,,,,,,,,,0,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism"
mp-16457,Tl2B4O7,2.224680299381853,0.366243191861646,"[2.0, 4.0, 5.0, 6.0, 7.0]",1.0,1.0,1.0,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism",2i,4,4.0,Tl,0.0,True,4.0,4.0,2.5820959254891904,2.783950453694052,2.680038746746824,0.08243010429135457,0.2018545282048616,81.48351686414233,26.630627498408746,50.673936886602306,118.26345462836792,4.0,1.0,1,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism"
mp-16457,Tl2B4O7,2.224680299381853,0.366243191861646,"[2.0, 4.0, 5.0, 6.0, 7.0]",1.0,1.0,1.0,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism",2i,4,4.0,Tl,0.0,True,5.0,4.0,2.5820959254891895,2.7839504536940525,2.680038746746824,0.08243010429135465,0.20185452820486294,81.48351686414233,26.63062749840873,50.673936886602334,118.26345462836791,4.0,1.0,2,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism"
mp-16457,Tl2B4O7,2.224680299381853,0.366243191861646,"[2.0, 4.0, 5.0, 6.0, 7.0]",1.0,1.0,1.0,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism",2i,4,4.0,Tl,0.0,True,8.0,4.0,2.5959899529701556,2.7403374232286555,2.673307005289619,0.05686501448675234,0.14434747025849992,79.73783024689114,26.321757771476516,52.77845358624833,119.35691923514221,4.0,1.0,3,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism"
mp-16457,Tl2B4O7,2.224680299381853,0.366243191861646,"[2.0, 4.0, 5.0, 6.0, 7.0]",1.0,1.0,1.0,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism",2i,4,4.0,Tl,0.0,True,9.0,4.0,2.595989952970155,2.7403374232286577,2.6733070052896193,0.056865014486753004,0.14434747025850259,79.73783024689114,26.321757771476523,52.778453586248325,119.35691923514221,4.0,1.0,4,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism"
mp-16457,Tl2B4O7,2.224680299381853,0.366243191861646,"[2.0, 4.0, 5.0, 6.0, 7.0]",1.0,1.0,1.0,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism",2i,4,5.0,Tl,0.0,True,0.0,5.0,2.5315698041159873,3.0984762287997736,2.8145334587740005,0.22904582194401507,0.5669064246837863,75.26780028636199,24.985639491455736,28.55503330572176,122.66036121676565,5.0,1.0,1,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism"
mp-16457,Tl2B4O7,2.224680299381853,0.366243191861646,"[2.0, 4.0, 5.0, 6.0, 7.0]",1.0,1.0,1.0,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism",2i,4,5.0,Tl,0.0,True,1.0,5.0,2.5315698041159864,3.098476228799774,2.814533458774,0.22904582194401532,0.5669064246837876,75.26780028636198,24.985639491455732,28.555033305721786,122.66036121676562,5.0,1.0,2,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism"
mp-16457,Tl2B4O7,2.224680299381853,0.366243191861646,"[2.0, 4.0, 5.0, 6.0, 7.0]",1.0,1.0,1.0,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism",2i,4,5.0,Tl,0.0,True,2.0,5.0,2.6881792661899233,3.026421574527828,2.875502561018782,0.10839150856187363,0.3382423083379047,70.83205923898223,38.748050922501506,11.06183076754111,121.13716365939302,5.0,1.0,3,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism"
mp-16457,Tl2B4O7,2.224680299381853,0.366243191861646,"[2.0, 4.0, 5.0, 6.0, 7.0]",1.0,1.0,1.0,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism",2i,4,5.0,Tl,0.0,True,3.0,5.0,2.6881792661899233,3.0264215745278276,2.8755025610187817,0.1083915085618734,0.33824230833790425,70.83205923898223,38.748050922501506,11.06183076754111,121.13716365939302,5.0,1.0,4,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism"
mp-16457,Tl2B4O7,2.224680299381853,0.366243191861646,"[2.0, 4.0, 5.0, 6.0, 7.0]",1.0,1.0,1.0,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism",2i,4,5.0,Tl,0.0,True,6.0,5.0,2.5527863395630446,3.0153320609842065,2.820539270575644,0.17635439248323118,0.4625457214211619,44.99746300886118,23.64042866293338,10.916533379769081,76.44969408534486,5.0,1.0,5,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism"
mp-16457,Tl2B4O7,2.224680299381853,0.366243191861646,"[2.0, 4.0, 5.0, 6.0, 7.0]",1.0,1.0,1.0,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism",2i,4,5.0,Tl,0.0,True,7.0,5.0,2.5527863395630455,3.0153320609842083,2.820539270575644,0.1763543924832312,0.4625457214211628,44.997463008861175,23.640428662933385,10.916533379769014,76.44969408534485,5.0,1.0,6,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism"
mp-16457,Tl2B4O7,2.224680299381853,0.366243191861646,"[2.0, 4.0, 5.0, 6.0, 7.0]",1.0,1.0,1.0,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism",2i,4,6.0,Tl,0.0,True,10.0,6.0,2.4654833870744755,3.120128357295513,2.850553469741977,0.2322145209124249,0.6546449702210375,44.65038402792392,22.586093745588535,3.282947178170018,86.31521857978304,6.0,1.0,1,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism"
mp-16457,Tl2B4O7,2.224680299381853,0.366243191861646,"[2.0, 4.0, 5.0, 6.0, 7.0]",1.0,1.0,1.0,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism",2i,4,6.0,Tl,0.0,True,11.0,6.0,2.465483387074474,3.120128357295514,2.8505534697419765,0.2322145209124258,0.6546449702210397,44.65038402792392,22.586093745588535,3.282947178170018,86.31521857978305,6.0,1.0,2,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism"
mp-16457,Tl2B4O7,2.224680299381853,0.366243191861646,"[2.0, 4.0, 5.0, 6.0, 7.0]",1.0,1.0,1.0,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism",2i,4,7.0,Tl,0.0,True,,,,,,,,,,,,,,0,"End-trigonal-face capped trigonal prism, Square pyramid, Square-face capped trigonal prism, Trigonal prism"
mp-16892,Tl2CrO4,2.271490579013764,0.3282365263780115,"[5.0, 9.0]",1.0,1.0,1.0,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Square-face monocapped antiprism",4c,2,5.0,Tl,0.0,True,4.0,5.0,2.6123702842651833,2.952902889533329,2.835454424934506,0.1244384092455538,0.3405326052681459,68.3538620488187,32.38875533109221,0.0,98.62338278194596,5.0,1.0,1,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Square-face monocapped antiprism"
mp-16892,Tl2CrO4,2.271490579013764,0.3282365263780115,"[5.0, 9.0]",1.0,1.0,1.0,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Square-face monocapped antiprism",4c,2,5.0,Tl,0.0,True,5.0,5.0,2.6123702842651837,2.9529028895333296,2.835454424934506,0.12443840924555355,0.3405326052681459,68.35386216956053,32.38875507627631,1.2074182697257333e-06,98.62338278194598,5.0,1.0,2,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Square-face monocapped antiprism"
mp-16892,Tl2CrO4,2.271490579013764,0.3282365263780115,"[5.0, 9.0]",1.0,1.0,1.0,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Square-face monocapped antiprism",4c,2,5.0,Tl,0.0,True,6.0,5.0,2.6123702842651837,2.9529028895333305,2.835454424934506,0.12443840924555355,0.34053260526814677,53.31344287409375,29.53125232206206,1.2074182697257333e-06,88.36426628621808,5.0,1.0,3,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Square-face monocapped antiprism"
mp-16892,Tl2CrO4,2.271490579013764,0.3282365263780115,"[5.0, 9.0]",1.0,1.0,1.0,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Square-face monocapped antiprism",4c,2,5.0,Tl,0.0,True,7.0,5.0,2.6123702842651837,2.952902889533329,2.8354544249345057,0.12443840924555348,0.34053260526814544,53.31344275335192,29.531252540040047,0.0,88.36426628621813,5.0,1.0,4,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Square-face monocapped antiprism"
mp-16892,Tl2CrO4,2.271490579013764,0.3282365263780115,"[5.0, 9.0]",1.0,1.0,1.0,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Square-face monocapped antiprism",4c,2,9.0,Tl,0.0,True,,,,,,,,,,,,,,0,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Square-face monocapped antiprism"
mp-17020,TiTl2(GeO3)3,3.326546584830865,-0.0490472956020576,[9.0],1.0,1.0,1.0,Anticuboctahedron,4f,1,9.0,Tl,0.0,True,,,,,,,,,,,,,,0,Anticuboctahedron
mp-18136,UTl4C3O11,3.1139289191557737,0.0068227048457142,[9.0],1.0,1.0,1.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Tricapped triangular prism (three square-face caps)",4f,2,9.0,Tl,0.0,True,,,,,,,,,,,,,,0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Tricapped triangular prism (three square-face caps)"
mp-18168,TlZnPO4,2.112542092100804,0.4531670260847054,"[5.0, 8.0]",1.0,1.0,1.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square-face capped trigonal prism",2a,2,5.0,Tl,0.0,True,0.0,5.0,2.7687966844682195,2.945680842048774,2.848425841842136,0.07330362608312092,0.17688415758055465,103.47714056532098,26.882293595001208,70.77932857640319,152.45259606904077,5.0,1.0,1,"Dodecahedron with triangular faces - p2345 plane normalized, Square-face capped trigonal prism"
mp-18168,TlZnPO4,2.112542092100804,0.4531670260847054,"[5.0, 8.0]",1.0,1.0,1.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square-face capped trigonal prism",2a,2,5.0,Tl,0.0,True,1.0,5.0,2.76879668446822,2.945680842048776,2.848425841842136,0.07330362608312091,0.17688415758055598,48.526960493049884,17.00290012430266,19.166391636895778,70.77932857640319,5.0,1.0,2,"Dodecahedron with triangular faces - p2345 plane normalized, Square-face capped trigonal prism"
mp-18168,TlZnPO4,2.112542092100804,0.4531670260847054,"[5.0, 8.0]",1.0,1.0,1.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square-face capped trigonal prism",2a,2,8.0,Tl,0.0,True,2.0,8.0,2.741646979755679,3.1778311669788235,2.9743356465421003,0.14278165793739284,0.43618418722314445,66.59672049760364,31.59772035758792,0.0,125.19085596257243,8.0,1.0,1,"Dodecahedron with triangular faces - p2345 plane normalized, Square-face capped trigonal prism"
mp-18168,TlZnPO4,2.112542092100804,0.4531670260847054,"[5.0, 8.0]",1.0,1.0,1.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square-face capped trigonal prism",2a,2,8.0,Tl,0.0,True,3.0,8.0,2.7416469797556786,3.1778311669788235,2.9743356465421,0.14278165793739317,0.4361841872231449,52.04088502335999,24.33529304701422,1.2074182697257333e-06,95.5852538319997,8.0,1.0,2,"Dodecahedron with triangular faces - p2345 plane normalized, Square-face capped trigonal prism"
mp-18327,Ba2Tl2O5,2.0333414275884607,0.5067145668702624,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","4c, 4a",2,4.0,Tl,0.0,True,12.0,4.0,2.1106256907927383,2.2476033443029553,2.1750955225997424,0.06471988762358247,0.13697765351021696,26.934006516036764,8.396849012272293,10.403840656207917,35.56383612407029,4.0,1.0,1,"Tetrahedron, Octahedron"
mp-18327,Ba2Tl2O5,2.0333414275884607,0.5067145668702624,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","4c, 4a",2,4.0,Tl,0.0,True,13.0,4.0,2.1106256907927383,2.2476033443029557,2.1750955225997424,0.0647198876235825,0.1369776535102174,108.72919116296681,11.678257269653516,100.9969676457893,134.6798186642013,4.0,1.0,2,"Tetrahedron, Octahedron"
mp-18327,Ba2Tl2O5,2.0333414275884607,0.5067145668702624,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","4c, 4a",2,4.0,Tl,0.0,True,14.0,4.0,2.110625690792739,2.2476033443029557,2.175095522599743,0.06471988762358236,0.1369776535102165,108.72919116296684,11.678257269653539,100.99696764578931,134.67981866420135,4.0,1.0,3,"Tetrahedron, Octahedron"
