material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ni_wyckoff,num_Ni_chemenvs,CN,element,charge_range,is_single_charge
mp-756761,Li4V3Ni3(SbO8)2,1.815061279998697,0.2446325254144598,[6.0],2.0,2.0,2.0,Octahedron,"2b, 1a",1,6.0,Ni,0.0,True
mp-756787,Li3Co(NiO2)4,1.8814475716439216,0.1690233461713533,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 1a, 2e",1,6.0,Ni,1.0,False
mp-756787,Li3Co(NiO2)4,1.8814475716439216,0.1690233461713533,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 1a, 2e",1,6.0,Ni,1.0,False
mp-756797,LiNiSnO4,0.4694149645230231,2.232927522256079,[6.0],3.0,3.0,3.0,Octahedron,2c,1,6.0,Ni,0.0,True
mp-756802,Mn3FeNi2(PO4)6,2.0935150218602603,0.0411948031496052,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-756803,Li3Fe4NiO8,2.140388023643061,-0.0286201561848683,[6.0],2.0,2.0,2.0,Octahedron,1b,1,6.0,Ni,0.0,True
mp-756855,Li5Cr2Ni3O10,1.9156383256832248,0.2238743531677283,[6.0],3.0,3.0,3.0,Octahedron,"1d, 2i",1,6.0,Ni,0.0,True
mp-756870,Li3Mn(NiO2)4,1.9847697611335329,0.0902187720750479,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 2e, 1a",1,6.0,Ni,1.0,False
mp-756870,Li3Mn(NiO2)4,1.9847697611335329,0.0902187720750479,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 2e, 1a",1,6.0,Ni,1.0,False
mp-756871,Li4Ni3TeO8,1.8391685263022808,0.2386911943544674,[6.0],2.0,2.0,2.0,Octahedron,3e,1,6.0,Ni,0.0,True
mp-756913,Li7Ni5O12,1.922001092734713,0.0457623776599904,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1d, 2i",1,6.0,Ni,1.0,False
mp-756913,Li7Ni5O12,1.922001092734713,0.0457623776599904,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1d, 2i",1,6.0,Ni,1.0,False
mp-756931,Li5Ni7O12,1.8972886130089208,0.1135496093936703,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2c, 1a, 1b",1,6.0,Ni,1.0,False
mp-756931,Li5Ni7O12,1.8972886130089208,0.1135496093936703,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2c, 1a, 1b",1,6.0,Ni,1.0,False
mp-756937,V4FeNiO12,1.9045687989415383,0.1813755554810294,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-756943,LiVNiO4,2.149903415599097,-0.0610093082423654,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True
mp-756977,NiH12SO9,2.2521429013901537,-0.1411328161191765,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Ni,0.0,True
mp-757010,Li3Fe(NiO2)4,1.910950242695652,0.1617188582906339,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 2e, 1a",1,6.0,Ni,1.0,False
mp-757010,Li3Fe(NiO2)4,1.910950242695652,0.1617188582906339,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 2e, 1a",1,6.0,Ni,1.0,False
mp-757063,LiNi2O3,2.111414472542029,-0.1072228948091892,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 2i, 1b",1,6.0,Ni,1.0,False
mp-757063,LiNi2O3,2.111414472542029,-0.1072228948091892,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 2i, 1b",1,6.0,Ni,1.0,False
mp-757068,Li4CrNi3(PO4)4,1.7385082594259271,0.3492534131375997,[6.0],2.0,2.0,2.0,Octahedron,"1a, 1b",1,6.0,Ni,0.0,True
mp-757080,MnV3Ni2(PO4)6,2.085124878388208,0.0260632742367022,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-757099,Li4MnNi3(PO4)4,1.8279949257494896,0.2605682326271155,[6.0],2.0,2.0,2.0,Octahedron,"1a, 1b",1,6.0,Ni,0.0,True
mp-757110,Na3NiPCO7,1.0760129849602844,0.975831772242648,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Ni,0.0,True
mp-757190,Li4Cr3Ni3(TeO8)2,1.8757151332069089,0.1901766809722803,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2b, 1a",1,6.0,Ni,1.0,False
mp-757190,Li4Cr3Ni3(TeO8)2,1.8757151332069089,0.1901766809722803,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2b, 1a",1,6.0,Ni,1.0,False
mp-757193,Li4Cr3Ni(PO4)4,1.459524082093174,0.6226174899380552,[6.0],2.0,2.0,2.0,Octahedron,1b,1,6.0,Ni,0.0,True
mp-757236,Li6MnNiP2(CO7)2,3.4866534135707297,-1.2409354507856296,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-757279,Li4Co3Ni3(TeO8)2,1.6694825638097233,0.3444439375760225,[6.0],2.0,2.0,2.0,Octahedron,"2b, 1a",1,6.0,Ni,0.0,True
mp-757295,Li6Cr3Ni(PO4)6,1.5332475921456252,0.7744906397801807,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-757337,Li2Ti3Ni(PO4)6,1.7111637441093024,0.7733538856986788,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-757344,Li2Si4Ni2O11,1.191174871755018,0.904281544925985,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Ni,0.0,True
mp-757347,Li13Ni15O28,1.9287162411723044,0.0883999393525467,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 1b, 2i, 1e",1,6.0,Ni,1.0,False
mp-757347,Li13Ni15O28,1.9287162411723044,0.0883999393525467,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 1b, 2i, 1e",1,6.0,Ni,1.0,False
mp-757413,Li2Si4Ni4O13,1.856339834576337,0.2798405706794786,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Ni,0.0,True
mp-757417,Li4Mn3Ni(PO4)4,1.95951452673922,0.1677803435070218,[6.0],2.0,2.0,2.0,Octahedron,1b,1,6.0,Ni,0.0,True
mp-757423,Li4VNi3(PO4)4,1.823077740449277,0.2708361559214218,[6.0],2.0,2.0,2.0,Octahedron,"1a, 1b",1,6.0,Ni,0.0,True
mp-757611,Li2CoNi(PO4)2,1.8561162604246104,0.2364512853249463,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-757655,Li17Ni11O28,1.7653303589072138,0.3136145807928773,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1g, 2i",1,6.0,Ni,1.0,False
mp-757655,Li17Ni11O28,1.7653303589072138,0.3136145807928773,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1g, 2i",1,6.0,Ni,1.0,False
mp-757714,Li2CrNi(PO4)2,1.8694691207099456,0.2392390625242683,[6.0],2.0,2.0,2.0,Octahedron,2e,1,6.0,Ni,0.0,True
mp-757736,Li7(NiO2)9,1.7982070304144784,0.2310320997069835,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1d, 2i",1,6.0,Ni,1.0,False
mp-757736,Li7(NiO2)9,1.7982070304144784,0.2310320997069835,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1d, 2i",1,6.0,Ni,1.0,False
mp-757744,Li4Cu3Ni3(TeO8)2,1.880487413543627,0.2030351284212693,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2b, 1a",1,6.0,Ni,1.0,False
mp-757744,Li4Cu3Ni3(TeO8)2,1.880487413543627,0.2030351284212693,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2b, 1a",1,6.0,Ni,1.0,False
mp-757757,Li4Cu3Ni(PO4)4,1.6374038824344748,0.4241306819417386,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-757815,Li4Cr3Ni3(WO8)2,1.8973539342741967,0.1904756360133748,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2b, 1a",1,6.0,Ni,1.0,False
mp-757815,Li4Cr3Ni3(WO8)2,1.8973539342741967,0.1904756360133748,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2b, 1a",1,6.0,Ni,1.0,False
mp-757910,NiSn(PO4)2,1.85158384279718,0.2274898396582848,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-757913,Li4(NiO2)5,1.791900447605255,0.2637441050294796,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1d, 2i, 1b",1,6.0,Ni,1.0,False
mp-757913,Li4(NiO2)5,1.791900447605255,0.2637441050294796,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1d, 2i, 1b",1,6.0,Ni,1.0,False
mp-757961,Li4Fe3Ni3(SbO8)2,1.5725534116319433,0.6495242705899078,[6.0],3.0,3.0,3.0,Octahedron,"2b, 1a",1,6.0,Ni,0.0,True
mp-757970,LiNiPO4,0.9885660432814164,1.1256063328847858,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Ni,0.0,True
mp-757987,Li3Mn3NiO8,1.721474348059976,0.3291549271804396,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-758095,Li2(NiO2)3,1.6922373012256036,0.5080376088250674,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"4i, 2a",1,6.0,Ni,1.0,False
mp-758095,Li2(NiO2)3,1.6922373012256036,0.5080376088250674,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"4i, 2a",1,6.0,Ni,1.0,False
mp-758143,Li3Ni5O8,1.9765619040165088,0.0730183149310411,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2g, 1d, 2i, 4j",1,6.0,Ni,1.0,False
mp-758143,Li3Ni5O8,1.9765619040165088,0.0730183149310411,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2g, 1d, 2i, 4j",1,6.0,Ni,1.0,False
mp-758187,Li4Ni3(SnO5)2,1.9705074494764807,0.1005446991836973,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1a, 2i, 1e",1,6.0,Ni,1.0,False
mp-758187,Li4Ni3(SnO5)2,1.9705074494764807,0.1005446991836973,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1a, 2i, 1e",1,6.0,Ni,1.0,False
mp-758244,Li3TiNi3O8,1.7368567561335202,0.3579533454662092,[6.0],3.0,3.0,3.0,Octahedron,"2d, 4f",1,6.0,Ni,0.0,True
mp-758275,Li4Ni7O12,1.918529689415164,0.1108995844626365,[6.0],2.86,2.86,2.86,Octahedron,1a,1,6.0,Ni,0.0,True
mp-758298,Li2NiP2O7,1.803970124256976,0.2856205022978276,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True
mp-758326,Li6TiNi7O16,1.7404600655499618,0.3393410685572813,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-758326,Li6TiNi7O16,1.7404600655499618,0.3393410685572813,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-758390,LiNiPO4,1.4661114530963748,0.5869247506646958,[6.0],2.0,2.0,2.0,Octahedron,4b,1,6.0,Ni,0.0,True
mp-758487,Li4Mn2Ni5O12,1.880513824741464,0.1860272704220416,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,2a,1,6.0,Ni,1.0,False
mp-758487,Li4Mn2Ni5O12,1.880513824741464,0.1860272704220416,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,2a,1,6.0,Ni,1.0,False
mp-758517,Li11Ni13O24,1.959833874730712,0.0411269931113522,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"4j, 1a, 2i",1,6.0,Ni,1.0,False
mp-758517,Li11Ni13O24,1.959833874730712,0.0411269931113522,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"4j, 1a, 2i",1,6.0,Ni,1.0,False
mp-758591,Li4Mn3Nb2Ni3O16,1.682668906676842,0.3538213321433006,[6.0],2.0,2.0,2.0,Octahedron,"2b, 1a",1,6.0,Ni,0.0,True
mp-758593,Li7Ni13O24,1.793741854945753,0.268671081801109,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"4j, 2i, 1d",1,6.0,Ni,1.0,False
mp-758593,Li7Ni13O24,1.793741854945753,0.268671081801109,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"4j, 2i, 1d",1,6.0,Ni,1.0,False
mp-758623,Li6FeNi9O20,1.8249334609039496,0.1984392518297438,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1d, 2i",1,6.0,Ni,1.0,False
mp-758623,Li6FeNi9O20,1.8249334609039496,0.1984392518297438,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1d, 2i",1,6.0,Ni,1.0,False
mp-758641,Li4Fe2Ni5O12,1.9781491255668329,0.0921130246750964,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,2a,1,6.0,Ni,1.0,False
mp-758641,Li4Fe2Ni5O12,1.9781491255668329,0.0921130246750964,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,2a,1,6.0,Ni,1.0,False
mp-758650,Li6MnNi7O16,1.7721606584735037,0.2944002603354474,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1a, 2i, 1f",1,6.0,Ni,1.0,False
mp-758650,Li6MnNi7O16,1.7721606584735037,0.2944002603354474,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1a, 2i, 1f",1,6.0,Ni,1.0,False
mp-758663,Li4Mn(Ni2O5)2,1.756154412818394,0.3616462014810709,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2i,1,6.0,Ni,1.0,False
mp-758663,Li4Mn(Ni2O5)2,1.756154412818394,0.3616462014810709,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2i,1,6.0,Ni,1.0,False
mp-758680,Mn(Ni9O10)2,1.6393434191303915,0.421022844133431,[6.0],2.0,2.0,2.0,Octahedron,"4f, 8m, 2c, 1a, 4g, 2e, 1b",1,6.0,Ni,0.0,True
mp-758684,Li2NiSnO4,2.1012742278754013,0.0227994915280744,[6.0],2.0,2.0,2.0,Octahedron,2b,1,6.0,Ni,0.0,True
mp-758726,Li2(NiO2)3,1.7653579874103194,0.2984988042011064,[6.0],3.33,3.33,3.33,Octahedron,1a,1,6.0,Ni,0.0,True
mp-758747,Li6(NiO2)11,1.7709919283910434,0.2882032996518729,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-758747,Li6(NiO2)11,1.7709919283910434,0.2882032996518729,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-758751,Li5(NiO2)8,1.7791060556911007,0.2694658454807112,[6.0],3.38,3.38,3.38,Octahedron,1a,1,6.0,Ni,0.0,True
mp-758764,Li3Ni2P2(O4F)2,1.946634160040584,0.1076064080173598,"[4.0, 4.0]",2.5,2.0,3.0,Octahedron,"2d, 2b, 2a, 2c",1,4.0,Ni,1.0,False
mp-758764,Li3Ni2P2(O4F)2,1.946634160040584,0.1076064080173598,"[4.0, 4.0]",2.5,2.0,3.0,Octahedron,"2d, 2b, 2a, 2c",1,4.0,Ni,1.0,False
mp-758772,Li8(NiO2)11,1.651227917679972,0.4817113644474505,[6.0],3.27,3.27,3.27,Octahedron,1a,1,6.0,Ni,0.0,True
mp-758803,Li3(NiO2)5,1.7619084555643063,0.2922080560859436,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-758803,Li3(NiO2)5,1.7619084555643063,0.2922080560859436,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-758820,Li7(NiO2)12,1.7058496607933922,0.4009172014969381,[6.0],3.42,3.42,3.42,Octahedron,2c,1,6.0,Ni,0.0,True
mp-758831,Li2(NiO2)3,1.7698068921660148,0.2811735682024032,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2a,1,6.0,Ni,1.0,False
mp-758831,Li2(NiO2)3,1.7698068921660148,0.2811735682024032,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2a,1,6.0,Ni,1.0,False
mp-758834,Mn3(Ni17O20)2,1.6327518141549229,0.4325658142944428,[6.0],2.0,2.0,2.0,Octahedron,"4f, 8m, 2c, 4g, 2e",1,6.0,Ni,0.0,True
mp-758838,Li4Mn5(NiO6)2,1.6662518846074188,0.405533308312181,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True
mp-758851,VFe3Ni2(PO4)6,2.054812704082769,0.0748074219189936,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-758983,Li2Fe(NiO3)2,1.8833991412949505,0.1686102446315865,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2i,1,6.0,Ni,1.0,False
mp-758983,Li2Fe(NiO3)2,1.8833991412949505,0.1686102446315865,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2i,1,6.0,Ni,1.0,False
mp-759009,Na5NiHO4,1.8434526179380093,0.0555816076873715,[3.0],2.0,2.0,2.0,Trigonal plane,4c,1,3.0,Ni,0.0,True
mp-759044,Li9Mg(Ni6O13)2,1.7799489621196152,0.2881144764534858,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-759044,Li9Mg(Ni6O13)2,1.7799489621196152,0.2881144764534858,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-759105,Ni6OF11,1.935953306356473,0.1200808209696864,"[1.0, 0, 2.0]",2.333333333333333,2.0,3.0,Octahedron,"2d, 2e, 1a, 1b",1,1.0,Ni,1.0,False
mp-759105,Ni6OF11,1.935953306356473,0.1200808209696864,"[1.0, 0, 2.0]",2.333333333333333,2.0,3.0,Octahedron,"2d, 2e, 1a, 1b",1,0.0,Ni,1.0,False
mp-759105,Ni6OF11,1.935953306356473,0.1200808209696864,"[1.0, 0, 2.0]",2.333333333333333,2.0,3.0,Octahedron,"2d, 2e, 1a, 1b",1,2.0,Ni,1.0,False
mp-759135,LiNi4(PO4)3,1.7732657138868038,0.2907707143460949,"[5.0, 6.0]",2.0,2.0,2.0,"Square pyramid, Octahedron","4b, 2a",2,5.0,Ni,0.0,True
mp-759135,LiNi4(PO4)3,1.7732657138868038,0.2907707143460949,"[5.0, 6.0]",2.0,2.0,2.0,"Square pyramid, Octahedron","4b, 2a",2,6.0,Ni,0.0,True
mp-759153,Li9Ni15O28,1.7572444066798247,0.295745251870649,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1h, 1a, 2i, 1c",1,6.0,Ni,1.0,False
mp-759153,Li9Ni15O28,1.7572444066798247,0.295745251870649,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1h, 1a, 2i, 1c",1,6.0,Ni,1.0,False
mp-759179,LiNiOF,2.117523283627441,-0.0131570354818938,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,"2g, 1c",1,5.0,Ni,0.0,True
mp-759179,LiNiOF,2.117523283627441,-0.0131570354818938,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,"2g, 1c",1,6.0,Ni,0.0,True
mp-759197,Li8FeNi9O20,1.777958554234944,0.3078493693623104,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1d, 2i",1,6.0,Ni,1.0,False
mp-759197,Li8FeNi9O20,1.777958554234944,0.3078493693623104,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1d, 2i",1,6.0,Ni,1.0,False
mp-759286,NaNi2O3,1.922396312335096,0.1212775592101158,[6.0],2.0,2.0,2.0,Octahedron,2d,1,6.0,Ni,0.0,True
mp-759325,NiP4O11,1.9464714139264736,0.1137822856038354,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True
mp-759369,Li6MnNi7O16,1.9030721883114967,0.0738082122837856,[6.0],2.71,2.71,2.71,Octahedron,1a,1,6.0,Ni,0.0,True
mp-759370,Li8Fe3Ni7O20,1.894108551256496,0.1324422069384395,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2m, 1e, 2n",1,6.0,Ni,1.0,False
mp-759370,Li8Fe3Ni7O20,1.894108551256496,0.1324422069384395,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2m, 1e, 2n",1,6.0,Ni,1.0,False
mp-759388,NiP4O11,1.940358438631769,0.1151256525616882,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True
mp-759445,V3CoNi2(PO4)6,2.027645307897461,0.1150898066686968,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-759505,Li4Ti2Co3Ni3O16,1.8418438125010328,0.2027313596474692,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2b, 1a",1,6.0,Ni,1.0,False
mp-759505,Li4Ti2Co3Ni3O16,1.8418438125010328,0.2027313596474692,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2b, 1a",1,6.0,Ni,1.0,False
mp-759512,NaNi3O4,2.181774507924517,-0.0605477210222334,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1e, 1a, 2i",1,6.0,Ni,1.0,False
mp-759512,NaNi3O4,2.181774507924517,-0.0605477210222334,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1e, 1a, 2i",1,6.0,Ni,1.0,False
mp-759655,Ni17(As3O16)2,1.820172279872544,0.2516681535680095,[6.0],2.0,2.0,2.0,Octahedron,"4o, 2m, 1b, 2n",1,6.0,Ni,0.0,True
mp-759670,Ni6OF11,1.9529513391453583,0.0395138833146144,"[1.0, 0, 2.0]",2.333333333333333,2.0,3.0,Octahedron,"1a, 1b",1,1.0,Ni,1.0,False
mp-759670,Ni6OF11,1.9529513391453583,0.0395138833146144,"[1.0, 0, 2.0]",2.333333333333333,2.0,3.0,Octahedron,"1a, 1b",1,0.0,Ni,1.0,False
mp-759670,Ni6OF11,1.9529513391453583,0.0395138833146144,"[1.0, 0, 2.0]",2.333333333333333,2.0,3.0,Octahedron,"1a, 1b",1,2.0,Ni,1.0,False
mp-759747,Sr4(NiO3)3,1.669885825541116,0.5337970642396708,[6.0],3.33,3.33,3.33,"Octahedron, Trigonal prism","2d, 2c, 1a",2,6.0,Ni,0.0,True
mp-759771,LiNi(PO3)3,1.93250788733117,0.1139654822950406,[5.0],2.0,2.0,2.0,Square pyramid,2i,1,5.0,Ni,0.0,True
mp-759887,Sr9(NiO3)7,1.669304199541531,0.5200728505848508,"[6.0, 6.0]",3.5,3.0,4.0,"Octahedron, Trigonal prism","4c, 2b",2,6.0,Ni,1.0,False
mp-759887,Sr9(NiO3)7,1.669304199541531,0.5200728505848508,"[6.0, 6.0]",3.5,3.0,4.0,"Octahedron, Trigonal prism","4c, 2b",2,6.0,Ni,1.0,False
mp-759912,Li10CoNi9O20,2.0238890148600466,-0.0172333657607843,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-759912,Li10CoNi9O20,2.0238890148600466,-0.0172333657607843,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-759923,Na3(NiO2)5,1.7860049338819148,0.233101553963524,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2a,1,6.0,Ni,1.0,False
mp-759923,Na3(NiO2)5,1.7860049338819148,0.233101553963524,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2a,1,6.0,Ni,1.0,False
mp-759953,Na3Ni5O8,1.9136804106615009,0.150685176851141,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1c, 2i, 2f, 2g, 1d",1,6.0,Ni,1.0,False
mp-759953,Na3Ni5O8,1.9136804106615009,0.150685176851141,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1c, 2i, 2f, 2g, 1d",1,6.0,Ni,1.0,False
mp-760035,Na3Ni2O5,1.7615633690768209,0.4177286233823226,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2i,1,6.0,Ni,1.0,False
mp-760035,Na3Ni2O5,1.7615633690768209,0.4177286233823226,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2i,1,6.0,Ni,1.0,False
mp-760066,Li8NiO5F,1.428454008246955,1.1235836602028302,[5.0],3.0,3.0,3.0,Square pyramid,2a,1,5.0,Ni,0.0,True
mp-760117,Na7Ni17O24,1.954093411242624,0.1397420564283136,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-760117,Na7Ni17O24,1.954093411242624,0.1397420564283136,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-760161,Na2(NiO2)5,1.8890630541227,0.0213230957953084,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1g, 2i",1,6.0,Ni,1.0,False
mp-760161,Na2(NiO2)5,1.8890630541227,0.0213230957953084,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1g, 2i",1,6.0,Ni,1.0,False
mp-760203,Na7(NiO2)10,1.817230793033732,0.2142299032735914,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1h, 2i, 1b",1,6.0,Ni,1.0,False
mp-760203,Na7(NiO2)10,1.817230793033732,0.2142299032735914,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1h, 2i, 1b",1,6.0,Ni,1.0,False
mp-760204,Na8(NiO2)9,1.789736856215376,0.2747038433976685,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1g, 2i",1,6.0,Ni,1.0,False
mp-760204,Na8(NiO2)9,1.789736856215376,0.2747038433976685,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1g, 2i",1,6.0,Ni,1.0,False
mp-760206,Li4Mn3NiO8,1.572276209524018,0.4760077177260617,[6.0],2.0,2.0,2.0,Octahedron,1c,1,6.0,Ni,0.0,True
mp-760210,NaLi2NiPCO7,1.3789996415218595,0.6320795238621301,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Ni,0.0,True
mp-760267,Na5(NiO2)9,1.7858941137360294,0.2353022689644889,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1h, 2i",1,6.0,Ni,1.0,False
mp-760267,Na5(NiO2)9,1.7858941137360294,0.2353022689644889,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1h, 2i",1,6.0,Ni,1.0,False
mp-760315,Li4Nb2Ni3Sn3O16,1.755266077950337,0.3153434877655419,[6.0],2.0,2.0,2.0,Octahedron,"2b, 1a",1,6.0,Ni,0.0,True
mp-760774,Li2Ni3SnO8,1.7638722875611168,0.3518596461187684,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"8b, 4a",1,6.0,Ni,1.0,False
mp-760774,Li2Ni3SnO8,1.7638722875611168,0.3518596461187684,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"8b, 4a",1,6.0,Ni,1.0,False
mp-760849,Na9Ni11O20,1.7896401796709125,0.275622109762181,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1b, 1h, 1c, 2i",1,6.0,Ni,1.0,False
