material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Cu_wyckoff,num_Cu_chemenvs,CN,element,charge_range,is_single_charge
mp-704317,K2Cu3(MoO4)4,1.778194595386397,0.3399379628494997,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid",4e,2,6.0,Cu,0.0,True
mp-704617,InCuPO5,1.1457363035636738,0.9183226873780675,[6.0],2.0,2.0,2.0,Octahedron,4b,1,6.0,Cu,0.0,True
mp-706287,KCuPH2O5,0.4387339980459735,1.9617434248554315,[5.0],2.0,2.0,2.0,Square pyramid,4e,1,5.0,Cu,0.0,True
mp-707170,CuH6SO7,1.2229609359397893,0.8351444261833352,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Cu,0.0,True
mp-707247,Na4CuP6(H4O11)2,2.1404716619423567,-0.0113298544435028,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Cu,0.0,True
mp-707413,CuH12N2(OF2)2,2.311949892693741,-0.084042049384378,[2.0],2.0,2.0,2.0,Octahedron,1a,1,2.0,Cu,0.0,True
mp-707485,K4Cu3As4(HO8)2,2.0916122015896312,-0.0385933924276717,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","4e, 2d",2,4.0,Cu,0.0,True
mp-707485,K4Cu3As4(HO8)2,2.0916122015896312,-0.0385933924276717,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","4e, 2d",2,5.0,Cu,0.0,True
mp-709886,CuH5Pb4SO11,1.8425215670694768,0.0650588941071684,[4.0],3.0,3.0,3.0,Square plane,4e,1,4.0,Cu,0.0,True
mp-709921,Cs2Na4Cu2Si12H4O31,1.7780370564480183,0.2636932648078689,[4.0],2.0,2.0,2.0,Square plane,4f,1,4.0,Cu,0.0,True
mp-720263,CuH4SeO5,2.1789954557628617,-0.1300690347050581,[5.0],2.0,2.0,2.0,Square pyramid,4a,1,5.0,Cu,0.0,True
mp-721072,Cu3As2H2PbO10,1.5461141372023226,0.52870657076962,[6.0],2.0,2.0,2.0,Octahedron,"2a, 2d, 2b",1,6.0,Cu,0.0,True
mp-721317,Na2CuH4(SO5)2,1.2771449573819948,0.7898556387187495,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Cu,0.0,True
mp-722515,NaCu2H2(SeO5)2,1.047943579353382,1.1670820172835767,[6.0],2.5,2.5,2.5,Octahedron,2e,1,6.0,Cu,0.0,True
mp-722867,Ca3Cu5Si9O26,1.4715325242014117,0.6721447100199761,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2d, 4f",2,4.0,Cu,0.0,True
mp-722867,Ca3Cu5Si9O26,1.4715325242014117,0.6721447100199761,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2d, 4f",2,5.0,Cu,0.0,True
mp-722867,Ca3Cu5Si9O26,1.4715325242014117,0.6721447100199761,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2d, 4f",2,6.0,Cu,0.0,True
mp-722906,Na3CuB8H17O23,1.8971458829188528,0.0764808624441668,[4.0],2.0,2.0,2.0,Square plane,2i,1,4.0,Cu,0.0,True
mp-723175,K4CuP6(H4O11)2,2.202152003300933,-0.065941524487335,[6.0],2.0,2.0,2.0,Octahedron,2b,1,6.0,Cu,0.0,True
mp-726391,ZrCrCu2(PO4)3,1.622770403254386,0.4370849911769504,"[3.0, 4.0]",1.0,1.0,1.0,"Square pyramid, See-saw",1a,2,3.0,Cu,0.0,True
mp-726391,ZrCrCu2(PO4)3,1.622770403254386,0.4370849911769504,"[3.0, 4.0]",1.0,1.0,1.0,"Square pyramid, See-saw",1a,2,4.0,Cu,0.0,True
mp-728764,CuPPb2SO9,1.5617118371881953,0.6672763287823963,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Cu,0.0,True
mp-729015,CrCuPPb2O9,0.8925338740923083,1.0333749419581155,[6.0],2.0,2.0,2.0,Octahedron,"2d, 2b",1,6.0,Cu,0.0,True
mp-729033,MnCuH10Se2(ClO5)2,2.091372033416256,-0.1424369191742803,[4.0],2.0,2.0,2.0,Square plane,4b,1,4.0,Cu,0.0,True
mp-734045,Cu2H2Se2O7,1.7854012401073702,0.338884780996213,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4e,2,5.0,Cu,0.0,True
mp-734045,Cu2H2Se2O7,1.7854012401073702,0.338884780996213,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4e,2,6.0,Cu,0.0,True
mp-740757,Mg2Cu2P2(H4O5)3,1.084593190110663,1.0697745303116948,[6.0],2.0,2.0,2.0,Octahedron,4f,1,6.0,Cu,0.0,True
mp-740764,Cu9P4(HO10)2,1.671252356767474,0.4251708747727923,"[4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid, Square plane","2i, 1a",3,4.0,Cu,0.0,True
mp-740764,Cu9P4(HO10)2,1.671252356767474,0.4251708747727923,"[4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid, Square plane","2i, 1a",3,5.0,Cu,0.0,True
mp-745163,Mn2Cu5P4(HO9)2,1.6472870342925716,0.554355375211325,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid, Square plane","2i, 1a",3,4.0,Cu,0.0,True
mp-745163,Mn2Cu5P4(HO9)2,1.6472870342925716,0.554355375211325,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid, Square plane","2i, 1a",3,5.0,Cu,0.0,True
mp-745163,Mn2Cu5P4(HO9)2,1.6472870342925716,0.554355375211325,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid, Square plane","2i, 1a",3,6.0,Cu,0.0,True
mp-7466,CaCu2O3,1.3985383311861572,0.8942053342367032,[4.0],2.0,2.0,2.0,Square plane,4e,1,4.0,Cu,0.0,True
mp-752615,Li4(CuO2)3,1.8599451487775347,0.0473410654231947,"[4.0, 4.0, 4.0]",2.333333333333333,2.0,3.0,Square plane,1a,1,4.0,Cu,1.0,False
mp-752615,Li4(CuO2)3,1.8599451487775347,0.0473410654231947,"[4.0, 4.0, 4.0]",2.333333333333333,2.0,3.0,Square plane,1a,1,4.0,Cu,1.0,False
mp-752615,Li4(CuO2)3,1.8599451487775347,0.0473410654231947,"[4.0, 4.0, 4.0]",2.333333333333333,2.0,3.0,Square plane,1a,1,4.0,Cu,1.0,False
mp-752783,Ca2CuB2(HO)12,1.9973597557350653,-0.0577758213439339,[4.0],2.0,2.0,2.0,Square plane,1a,1,4.0,Cu,0.0,True
mp-752959,Sc5Cu5O13,1.8990968977164933,0.0024757120240547,"[3.0, 4.0, 4.0]",2.0,2.0,2.0,"T-shaped, Square plane, See-saw",1a,3,3.0,Cu,0.0,True
mp-752959,Sc5Cu5O13,1.8990968977164933,0.0024757120240547,"[3.0, 4.0, 4.0]",2.0,2.0,2.0,"T-shaped, Square plane, See-saw",1a,3,4.0,Cu,0.0,True
mp-752959,Sc5Cu5O13,1.8990968977164933,0.0024757120240547,"[3.0, 4.0, 4.0]",2.0,2.0,2.0,"T-shaped, Square plane, See-saw",1a,3,4.0,Cu,0.0,True
mp-752986,Li4CuNi3O8,3.29584072110962,-1.0916200905962756,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Cu,0.0,True
mp-753081,Li3(CuO)4,1.86746763304209,-0.044296147913861,"[2.0, 2.0]",1.0,1.0,1.0,Linear,2d,1,2.0,Cu,0.0,True
mp-753081,Li3(CuO)4,1.86746763304209,-0.044296147913861,"[2.0, 2.0]",1.0,1.0,1.0,Linear,2d,1,2.0,Cu,0.0,True
mp-753181,SrCu2O3,1.58045330854581,0.6084590507916563,[4.0],2.0,2.0,2.0,Square plane,4e,1,4.0,Cu,0.0,True
mp-753263,Li3Cr2CuO6,1.9783509815547435,0.0290979468326501,[6.0],1.0,1.0,1.0,Octahedron,1b,1,6.0,Cu,0.0,True
mp-753366,Li2CoCuO4,1.9201868001356088,0.0845006263325552,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Cu,0.0,True
mp-753403,LiCu2(CO3)2,1.7908167698030026,0.2613191553631709,"[4.0, 4.0]",1.5,1.0,2.0,"Tetrahedron, See-saw",2i,2,4.0,Cu,1.0,False
mp-753403,LiCu2(CO3)2,1.7908167698030026,0.2613191553631709,"[4.0, 4.0]",1.5,1.0,2.0,"Tetrahedron, See-saw",2i,2,4.0,Cu,1.0,False
mp-753437,La5Cu5O13,2.3190639556447383,-0.3629145013286183,"[5.0, 6.0]",2.5,2.0,3.0,"Octahedron, Square pyramid","2m, 1a",2,5.0,Cu,1.0,False
mp-753437,La5Cu5O13,2.3190639556447383,-0.3629145013286183,"[5.0, 6.0]",2.5,2.0,3.0,"Octahedron, Square pyramid","2m, 1a",2,6.0,Cu,1.0,False
mp-753552,Cu4PtO5,1.927407600058358,0.0205788239371779,[4.0],1.5,1.5,1.5,Square plane,"1h, 2n, 1c, 2m",1,4.0,Cu,0.0,True
mp-753744,Li4MnCu3(PO4)4,0.4702463049381563,1.530151861881108,[6.0],2.0,2.0,2.0,Octahedron,"1a, 1b",1,6.0,Cu,0.0,True
mp-753845,LiCuO2,1.846708776757842,0.0078795784526532,"[4.0, 4.0]",2.0,2.0,2.0,Square plane,1a,1,4.0,Cu,0.0,True
mp-753845,LiCuO2,1.846708776757842,0.0078795784526532,"[4.0, 4.0]",2.0,2.0,2.0,Square plane,1a,1,4.0,Cu,0.0,True
mp-753889,Li4CuNi3(PO4)4,0.7447358705530998,1.257845055434471,[6.0],2.0,2.0,2.0,Octahedron,1b,1,6.0,Cu,0.0,True
mp-754100,Li2FeCuO4,2.0538742326182544,-0.001228106480389,[6.0],1.0,1.0,1.0,Octahedron,1g,1,6.0,Cu,0.0,True
mp-754267,Li2MnCu3O8,2.084603890104655,-0.1267817500753935,[6.0],3.0,3.0,3.0,Octahedron,3e,1,6.0,Cu,0.0,True
mp-754273,Li3Co(CuO2)4,1.8511129673516509,0.0830837369303654,"[6.0, 4.0, 4.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square plane","1d, 1a, 2f",2,6.0,Cu,1.0,False
mp-754273,Li3Co(CuO2)4,1.8511129673516509,0.0830837369303654,"[6.0, 4.0, 4.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square plane","1d, 1a, 2f",2,4.0,Cu,1.0,False
mp-754273,Li3Co(CuO2)4,1.8511129673516509,0.0830837369303654,"[6.0, 4.0, 4.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square plane","1d, 1a, 2f",2,4.0,Cu,1.0,False
mp-754322,Sr2CuO4,1.94518751406193,-0.0204338491822572,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Cu,0.0,True
mp-754351,K2CuPCO7,1.6812191341806362,0.8583785410846749,[4.0],3.0,3.0,3.0,Square plane,2e,1,4.0,Cu,0.0,True
mp-754449,Li5Cu2Ni5O12,2.6044507933178127,-0.4801290139301848,"[6.0, 6.0]",2.0,2.0,2.0,Octahedron,"1a, 1b",1,6.0,Cu,0.0,True
mp-754449,Li5Cu2Ni5O12,2.6044507933178127,-0.4801290139301848,"[6.0, 6.0]",2.0,2.0,2.0,Octahedron,"1a, 1b",1,6.0,Cu,0.0,True
mp-754458,Li3Cu(NiO3)2,2.178268348649781,-0.0932771966300362,[6.0],1.0,1.0,1.0,Octahedron,1b,1,6.0,Cu,0.0,True
mp-754468,NaCuO2,1.866129504653409,-0.0176527378703441,[4.0],2.0,2.0,2.0,Square plane,2i,1,4.0,Cu,0.0,True
mp-754483,Na3(CuO2)2,1.880509162838288,0.0855047243433057,[4.0],2.5,2.5,2.5,Square plane,2i,1,4.0,Cu,0.0,True
mp-754549,Na2CuO2,1.7097305198296784,0.3966312897849373,[4.0],2.0,2.0,2.0,Square plane,2a,1,4.0,Cu,0.0,True
mp-754637,NaCuP2O7,1.749959279153277,0.4001134450001751,[4.0],3.0,3.0,3.0,Square plane,2a,1,4.0,Cu,0.0,True
mp-754716,Li2CuNiO4,1.6565103926991456,0.3015663908007767,[6.0],2.0,2.0,2.0,Octahedron,2b,1,6.0,Cu,0.0,True
mp-754778,Li2CrCuO4,1.976969572156304,0.0547127677190118,[6.0],2.0,2.0,2.0,Octahedron,1c,1,6.0,Cu,0.0,True
mp-754978,CdCu2O3,1.687990198903271,0.4261286120285118,[4.0],2.0,2.0,2.0,Square plane,4e,1,4.0,Cu,0.0,True
mp-755025,VCu(PO4)2,1.6404169227002776,0.4471524701293122,[6.0],2.0,2.0,2.0,Octahedron,2e,1,6.0,Cu,0.0,True
mp-755040,Cu2O3,1.8022631148086543,0.1792817515013217,"[5.0, 4.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square plane",4e,2,5.0,Cu,0.0,True
mp-755040,Cu2O3,1.8022631148086543,0.1792817515013217,"[5.0, 4.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square plane",4e,2,4.0,Cu,0.0,True
mp-755180,Li3Fe2CuO6,2.0313699325297514,0.0075793918941993,[6.0],1.0,1.0,1.0,Octahedron,1c,1,6.0,Cu,0.0,True
mp-755201,Li3Fe(CuO3)2,2.084072660480325,-0.0406933988976807,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Cu,0.0,True
mp-755409,Li5Mn2Cu3O10,1.757328548675233,0.3615517809499834,"[6.0, 4.0]",2.5,2.0,3.0,"Octahedron, Square plane",2a,2,6.0,Cu,1.0,False
mp-755409,Li5Mn2Cu3O10,1.757328548675233,0.3615517809499834,"[6.0, 4.0]",2.5,2.0,3.0,"Octahedron, Square plane",2a,2,4.0,Cu,1.0,False
mp-755530,Na3CuO2,1.716376156224123,0.0944021160741702,[2.0],1.0,1.0,1.0,Linear,4e,1,2.0,Cu,0.0,True
mp-755864,TiCu(PO4)2,1.620334205664809,0.4605352795347096,[6.0],2.0,2.0,2.0,Octahedron,2e,1,6.0,Cu,0.0,True
mp-756021,Li5Cu2Ni3O10,1.955569916028268,0.0594837511253021,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Cu,0.0,True
mp-756050,TaCuO3,1.836020649321099,0.016899204405795,[2.0],1.0,1.0,1.0,Linear,"2i, 2g",1,2.0,Cu,0.0,True
mp-756167,V4CuNiO12,1.4613670563685486,0.6004545010011547,[6.0],2.0,2.0,2.0,Octahedron,2c,1,6.0,Cu,0.0,True
mp-756169,Li3Cu(NiO2)4,2.192841764718633,-0.1565473359862974,[6.0],2.0,2.0,2.0,Octahedron,1b,1,6.0,Cu,0.0,True
mp-756188,LiCu3O4,2.219574340412268,-0.069193226681833,"[4.0, 6.0, 6.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square plane","2d, 2b, 2c",2,4.0,Cu,1.0,False
mp-756188,LiCu3O4,2.219574340412268,-0.069193226681833,"[4.0, 6.0, 6.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square plane","2d, 2b, 2c",2,6.0,Cu,1.0,False
mp-756188,LiCu3O4,2.219574340412268,-0.069193226681833,"[4.0, 6.0, 6.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square plane","2d, 2b, 2c",2,6.0,Cu,1.0,False
mp-756257,LiV4CuO12,1.437459365443439,0.836408131929755,[6.0],3.0,3.0,3.0,Octahedron,1b,1,6.0,Cu,0.0,True
mp-756288,Li3Cu4SnO8,2.1166130466745465,-0.0112424402012829,"[6.0, 4.0, 6.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square plane","1d, 1a, 2f",2,6.0,Cu,1.0,False
mp-756288,Li3Cu4SnO8,2.1166130466745465,-0.0112424402012829,"[6.0, 4.0, 6.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square plane","1d, 1a, 2f",2,4.0,Cu,1.0,False
mp-756288,Li3Cu4SnO8,2.1166130466745465,-0.0112424402012829,"[6.0, 4.0, 6.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square plane","1d, 1a, 2f",2,6.0,Cu,1.0,False
mp-756337,Li2CoCu(PO4)2,0.1572844256316334,1.8089210547014367,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Cu,0.0,True
mp-756343,Li3Cu4NiO8,1.8232916512692243,0.1102734148846356,"[6.0, 4.0, 4.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square plane","1d, 1a, 2f",2,6.0,Cu,1.0,False
mp-756343,Li3Cu4NiO8,1.8232916512692243,0.1102734148846356,"[6.0, 4.0, 4.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square plane","1d, 1a, 2f",2,4.0,Cu,1.0,False
mp-756343,Li3Cu4NiO8,1.8232916512692243,0.1102734148846356,"[6.0, 4.0, 4.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square plane","1d, 1a, 2f",2,4.0,Cu,1.0,False
mp-756349,Mn3Cu(PO4)4,1.6948886792055675,0.3499977759259003,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Cu,0.0,True
mp-756355,Li3V4CuO12,1.1775696474912578,0.5613365616029568,[6.0],1.0,1.0,1.0,Octahedron,1b,1,6.0,Cu,0.0,True
mp-756483,V4CrCuO12,1.7688984075287042,0.2032175310475606,[6.0],1.0,1.0,1.0,Octahedron,1a,1,6.0,Cu,0.0,True
mp-756531,LiNd6(CuO6)2,1.6485380736554305,0.6173670335600239,[4.0],2.5,2.5,2.5,Square plane,2i,1,4.0,Cu,0.0,True
mp-756553,Li5Cu3(SbO5)2,2.546776660784704,-0.2661930018669295,"[4.0, 6.0]",1.5,1.0,2.0,Octahedron,"2i, 1c",1,4.0,Cu,1.0,False
mp-756553,Li5Cu3(SbO5)2,2.546776660784704,-0.2661930018669295,"[4.0, 6.0]",1.5,1.0,2.0,Octahedron,"2i, 1c",1,6.0,Cu,1.0,False
mp-756758,CuH4(IO4)2,1.1534160341936484,0.906973291962306,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Cu,0.0,True
mp-756800,Li3Cr(CuO2)4,1.950145781852246,0.0092672739402288,"[4.0, 4.0, 6.0]",2.0,2.0,2.0,no_data,no_data,1,4.0,Cu,0.0,True
mp-756800,Li3Cr(CuO2)4,1.950145781852246,0.0092672739402288,"[4.0, 4.0, 6.0]",2.0,2.0,2.0,no_data,no_data,1,4.0,Cu,0.0,True
mp-756800,Li3Cr(CuO2)4,1.950145781852246,0.0092672739402288,"[4.0, 4.0, 6.0]",2.0,2.0,2.0,no_data,no_data,1,6.0,Cu,0.0,True
mp-757073,Ba4LiY2Cu5O14,1.9098930799748897,0.112086474069877,"[4.0, 5.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",1a,2,4.0,Cu,0.0,True
mp-757073,Ba4LiY2Cu5O14,1.9098930799748897,0.112086474069877,"[4.0, 5.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",1a,2,5.0,Cu,0.0,True
mp-757073,Ba4LiY2Cu5O14,1.9098930799748897,0.112086474069877,"[4.0, 5.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",1a,2,5.0,Cu,0.0,True
mp-757247,V2Cu2O7,1.8548647428208425,0.1159326798934967,[4.0],2.0,2.0,2.0,See-saw,4f,1,4.0,Cu,0.0,True
mp-757306,LiCu(PO3)4,1.843192693430408,0.0700502143010766,[4.0],3.0,3.0,3.0,Square plane,2a,1,4.0,Cu,0.0,True
mp-757393,Li4Mn3Cu3(TeO8)2,1.3463726379963896,0.683615227375187,[6.0],2.0,2.0,2.0,Octahedron,"2b, 1a",1,6.0,Cu,0.0,True
mp-757403,Na7Cu7O13,1.8537205932266865,0.011462061713094,"[3.0, 3.0, 4.0, 4.0, 4.0, 4.0]",2.333333333333333,2.0,3.0,"T-shaped, Square plane",1a,2,3.0,Cu,1.0,False
mp-757403,Na7Cu7O13,1.8537205932266865,0.011462061713094,"[3.0, 3.0, 4.0, 4.0, 4.0, 4.0]",2.333333333333333,2.0,3.0,"T-shaped, Square plane",1a,2,3.0,Cu,1.0,False
mp-757403,Na7Cu7O13,1.8537205932266865,0.011462061713094,"[3.0, 3.0, 4.0, 4.0, 4.0, 4.0]",2.333333333333333,2.0,3.0,"T-shaped, Square plane",1a,2,4.0,Cu,1.0,False
mp-757403,Na7Cu7O13,1.8537205932266865,0.011462061713094,"[3.0, 3.0, 4.0, 4.0, 4.0, 4.0]",2.333333333333333,2.0,3.0,"T-shaped, Square plane",1a,2,4.0,Cu,1.0,False
mp-757403,Na7Cu7O13,1.8537205932266865,0.011462061713094,"[3.0, 3.0, 4.0, 4.0, 4.0, 4.0]",2.333333333333333,2.0,3.0,"T-shaped, Square plane",1a,2,4.0,Cu,1.0,False
mp-757403,Na7Cu7O13,1.8537205932266865,0.011462061713094,"[3.0, 3.0, 4.0, 4.0, 4.0, 4.0]",2.333333333333333,2.0,3.0,"T-shaped, Square plane",1a,2,4.0,Cu,1.0,False
mp-757448,Co11CuO16,2.0972566794818137,-0.0667374916447859,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Cu,0.0,True
mp-757489,Li4CoCu3(PO4)4,0.8171062710857889,1.2000779431591435,[6.0],2.0,2.0,2.0,Octahedron,"1a, 1b",1,6.0,Cu,0.0,True
mp-757721,Li4Mn3Cu(PO4)4,0.7423662968486442,1.3173880223845815,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Cu,0.0,True
mp-757744,Li4Cu3Ni3(TeO8)2,1.7767160057517863,0.282312744006597,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2b, 1a",1,6.0,Cu,1.0,False
mp-757744,Li4Cu3Ni3(TeO8)2,1.7767160057517863,0.282312744006597,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2b, 1a",1,6.0,Cu,1.0,False
mp-757757,Li4Cu3Ni(PO4)4,0.5435201998153445,1.4424117575937825,[6.0],2.0,2.0,2.0,Octahedron,"1a, 1b",1,6.0,Cu,0.0,True
mp-757768,Cu10Bi25O48,1.880758462422872,0.0966678325953025,"[4.0, 4.0]",2.5,2.0,3.0,Square plane,"1a, 1b",1,4.0,Cu,1.0,False
mp-757768,Cu10Bi25O48,1.880758462422872,0.0966678325953025,"[4.0, 4.0]",2.5,2.0,3.0,Square plane,"1a, 1b",1,4.0,Cu,1.0,False
mp-757878,Na5Cu(HO2)2,1.721018733772666,0.1351366071295766,[2.0],1.0,1.0,1.0,Linear,4c,1,2.0,Cu,0.0,True
mp-758210,V6CuO15,2.1475273735007345,-0.0082542940540746,"[4.0, 5.0]",2.0,2.0,2.0,See-saw,1a,1,4.0,Cu,0.0,True
mp-758210,V6CuO15,2.1475273735007345,-0.0082542940540746,"[4.0, 5.0]",2.0,2.0,2.0,See-saw,1a,1,5.0,Cu,0.0,True
mp-758382,Li7(CuO2)6,1.8432587386936792,0.0772182662359888,[4.0],2.83,2.83,2.83,Square plane,2i,1,4.0,Cu,0.0,True
mp-758475,Li4(CuO2)3,1.830128077348709,0.0763911526807435,"[4.0, 4.0]",2.5,2.0,3.0,Square plane,"2b, 1a",1,4.0,Cu,1.0,False
mp-758475,Li4(CuO2)3,1.830128077348709,0.0763911526807435,"[4.0, 4.0]",2.5,2.0,3.0,Square plane,"2b, 1a",1,4.0,Cu,1.0,False
mp-758722,Li2FeCu(PO4)2,1.4336908461452555,0.3977112613187618,[6.0],1.0,1.0,1.0,Octahedron,2e,1,6.0,Cu,0.0,True
mp-758797,LiCu(PO3)3,0.6962734226915757,1.8967941281000984,[4.0],2.0,2.0,2.0,See-saw,2i,1,4.0,Cu,0.0,True
mp-758849,CuSn(PO4)2,1.6419624375702402,0.4562379813111111,[6.0],2.0,2.0,2.0,Octahedron,2e,1,6.0,Cu,0.0,True
mp-758987,Na5CuHO4,1.899918765517504,-0.0157069653832001,[3.0],2.0,2.0,2.0,Trigonal plane,4c,1,3.0,Cu,0.0,True
mp-759001,Mg2Cu2P2(H4O5)3,1.2827774003045078,0.8373598890483601,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,1a,1,5.0,Cu,0.0,True
mp-759001,Mg2Cu2P2(H4O5)3,1.2827774003045078,0.8373598890483601,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,1a,1,6.0,Cu,0.0,True
mp-759517,V3FeCu2(PO4)6,2.1845330705251813,0.0472546552632236,"[6.0, 6.0]",1.5,1.0,2.0,Octahedron,1a,1,6.0,Cu,1.0,False
mp-759517,V3FeCu2(PO4)6,2.1845330705251813,0.0472546552632236,"[6.0, 6.0]",1.5,1.0,2.0,Octahedron,1a,1,6.0,Cu,1.0,False
mp-759544,In3Cu3O8,1.9217328903044304,-0.0085374626839147,"[4.0, 4.0]",1.5,1.0,2.0,"Square plane, See-saw","2i, 1a, 1f",2,4.0,Cu,1.0,False
mp-759544,In3Cu3O8,1.9217328903044304,-0.0085374626839147,"[4.0, 4.0]",1.5,1.0,2.0,"Square plane, See-saw","2i, 1a, 1f",2,4.0,Cu,1.0,False
mp-759634,Sr16Cu8O23,1.958345196991922,0.0289149330733177,"[3.0, 4.0]",1.5,1.0,2.0,"T-shaped, Square plane",2i,2,3.0,Cu,1.0,False
mp-759634,Sr16Cu8O23,1.958345196991922,0.0289149330733177,"[3.0, 4.0]",1.5,1.0,2.0,"T-shaped, Square plane",2i,2,4.0,Cu,1.0,False
mp-759720,LiCuO2,1.8546430995661272,-0.0042806811861601,[4.0],2.0,2.0,2.0,Square plane,2i,1,4.0,Cu,0.0,True
mp-759729,V3Cu2Sb(PO4)6,2.0993014071814904,0.1125460113692881,[6.0],1.0,1.0,1.0,Octahedron,1a,1,6.0,Cu,0.0,True
mp-759736,Mn13Cu11O32,1.955501329137519,0.0796223273206394,"[6.0, 4.0, 6.0]",1.6666666666666667,1.0,2.0,"Octahedron, Tetrahedron","1d, 2i",2,6.0,Cu,1.0,False
mp-759736,Mn13Cu11O32,1.955501329137519,0.0796223273206394,"[6.0, 4.0, 6.0]",1.6666666666666667,1.0,2.0,"Octahedron, Tetrahedron","1d, 2i",2,4.0,Cu,1.0,False
mp-759736,Mn13Cu11O32,1.955501329137519,0.0796223273206394,"[6.0, 4.0, 6.0]",1.6666666666666667,1.0,2.0,"Octahedron, Tetrahedron","1d, 2i",2,6.0,Cu,1.0,False
mp-759767,LiCu(PO3)3,1.6757750844759074,0.4156858441248502,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Cu,0.0,True
mp-759938,Li2Cu3(P2O7)2,1.763899056589971,0.3594929528457848,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",2i,2,5.0,Cu,0.0,True
mp-759938,Li2Cu3(P2O7)2,1.763899056589971,0.3594929528457848,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",2i,2,6.0,Cu,0.0,True
mp-759981,NaCu(PO3)3,1.4266799004819553,0.6576712607320436,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Cu,0.0,True
mp-760025,Li2MnCu3O8,2.0160426059730026,-0.0424678526652899,[6.0],3.0,3.0,3.0,Octahedron,12d,1,6.0,Cu,0.0,True
mp-760120,Cu3(OF)2,1.58335154648016,0.5278096246660072,"[2.0, 2.0, 3.0, 4.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid",4e,2,2.0,Cu,0.0,True
mp-760120,Cu3(OF)2,1.58335154648016,0.5278096246660072,"[2.0, 2.0, 3.0, 4.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid",4e,2,2.0,Cu,0.0,True
