material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Cu_wyckoff,num_Cu_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1229327,Ba8Gd4(Cu4O9)3,1.7127121848508466,0.3554944933011494,"[4.0, 3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped, Square plane","2e, 4j, 2g",3,5.0,Cu,0.0,True,17.0,5.0,1.9508699735331083,2.335571244375484,2.0407637359920487,0.1480789880478967,0.3847012708423758,66.93544362775067,31.225334521856105,15.312314686323916,97.56289034231717,5.0,1.0,6,"Square pyramid, T-shaped, Square plane"
mp-1229327,Ba8Gd4(Cu4O9)3,1.7127121848508466,0.3554944933011494,"[4.0, 3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped, Square plane","2e, 4j, 2g",3,5.0,Cu,0.0,True,18.0,5.0,1.9474719594630825,2.423805453660105,2.0570859586429853,0.18403272212500238,0.4763334941970223,98.43687843839815,40.407017105496074,15.073569529363757,165.4002809499392,5.0,1.0,7,"Square pyramid, T-shaped, Square plane"
mp-1229327,Ba8Gd4(Cu4O9)3,1.7127121848508466,0.3554944933011494,"[4.0, 3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped, Square plane","2e, 4j, 2g",3,5.0,Cu,0.0,True,19.0,5.0,1.9474719594630827,2.4238054536601044,2.0570859586429844,0.1840327221250025,0.47633349419702165,98.43687843839815,40.40701710549606,15.073569529363784,165.40028094993917,5.0,1.0,8,"Square pyramid, T-shaped, Square plane"
mp-1232413,Na3CuP2H6NO13,1.1048365056242269,0.9419486037766726,[6.0],2.0,2.0,2.0,Octahedron,2b,1,6.0,Cu,0.0,True,6.0,6.0,1.9635157165019466,2.619992602005813,2.1853207206671557,0.30738109446306755,0.6564768855038665,56.569001142047995,23.98249103842029,17.827971632615807,95.69674861213753,6.0,1.0,1,Octahedron
mp-1232413,Na3CuP2H6NO13,1.1048365056242269,0.9419486037766726,[6.0],2.0,2.0,2.0,Octahedron,2b,1,6.0,Cu,0.0,True,7.0,6.0,1.963515716501947,2.619992602005814,2.185320720667156,0.307381094463068,0.656476885503867,45.48966646249264,21.693694716751764,17.65808227638034,80.38511482379405,6.0,1.0,2,Octahedron
mp-1233622,Rb2MgCu4H5(SO5)4,1.9741145236737097,0.1242881089177231,"[6.0, 4.0, 5.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square pyramid",1a,2,6.0,Cu,1.0,False,3.0,6.0,1.9723575402210352,2.902600698566557,2.2788175620430384,0.3866356402110003,0.930243158345522,48.977852795362246,30.11200286561419,5.196067780526476,106.53585821907546,6.0,1.0,1,"Octahedron, Square pyramid"
mp-1233622,Rb2MgCu4H5(SO5)4,1.9741145236737097,0.1242881089177231,"[6.0, 4.0, 5.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square pyramid",1a,2,6.0,Cu,1.0,False,4.0,6.0,1.9605101243311651,3.0904361210607245,2.2540771716955628,0.3812691424256549,1.1299259967295594,59.4011111465658,25.83002430888355,20.721014298987715,96.31575010686738,6.0,1.0,2,"Octahedron, Square pyramid"
mp-1233622,Rb2MgCu4H5(SO5)4,1.9741145236737097,0.1242881089177231,"[6.0, 4.0, 5.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square pyramid",1a,2,6.0,Cu,1.0,False,5.0,6.0,1.937505682782428,2.552159498605326,2.2440087599739877,0.23846608136082387,0.614653815822898,34.955168608984486,14.979915690840786,9.451235649186012,69.7536559910652,6.0,1.0,3,"Octahedron, Square pyramid"
mp-1233622,Rb2MgCu4H5(SO5)4,1.9741145236737097,0.1242881089177231,"[6.0, 4.0, 5.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square pyramid",1a,2,6.0,Cu,1.0,False,6.0,6.0,1.9547764555286786,2.818755494863487,2.2360290421046023,0.3124487139332744,0.8639790393348084,59.58004512131283,24.425906301335175,21.405657511673233,99.41660935805737,6.0,1.0,4,"Octahedron, Square pyramid"
mp-1233622,Rb2MgCu4H5(SO5)4,1.9741145236737097,0.1242881089177231,"[6.0, 4.0, 5.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square pyramid",1a,2,4.0,Cu,1.0,False,,,,,,,,,,,,,,0,"Octahedron, Square pyramid"
mp-1233622,Rb2MgCu4H5(SO5)4,1.9741145236737097,0.1242881089177231,"[6.0, 4.0, 5.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square pyramid",1a,2,5.0,Cu,1.0,False,,,,,,,,,,,,,,0,"Octahedron, Square pyramid"
mp-1233896,Rb2MgCu4H5(SO5)4,1.894056847144688,0.2526006843374285,"[5.0, 4.0, 6.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square pyramid, Square plane",1a,3,5.0,Cu,1.0,False,,,,,,,,,,,,,,0,"Octahedron, Square pyramid, Square plane"
mp-1233896,Rb2MgCu4H5(SO5)4,1.894056847144688,0.2526006843374285,"[5.0, 4.0, 6.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square pyramid, Square plane",1a,3,4.0,Cu,1.0,False,,,,,,,,,,,,,,0,"Octahedron, Square pyramid, Square plane"
mp-1233896,Rb2MgCu4H5(SO5)4,1.894056847144688,0.2526006843374285,"[5.0, 4.0, 6.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square pyramid, Square plane",1a,3,6.0,Cu,1.0,False,4.0,6.0,1.8970270104156988,2.5986969820942347,2.2907247157136825,0.2878785156049601,0.701669971678536,96.77564916334285,32.59183342023857,46.15485342239607,158.01468784346625,6.0,1.0,1,"Octahedron, Square pyramid, Square plane"
mp-1233896,Rb2MgCu4H5(SO5)4,1.894056847144688,0.2526006843374285,"[5.0, 4.0, 6.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square pyramid, Square plane",1a,3,6.0,Cu,1.0,False,5.0,6.0,1.8773679783643065,2.8762308544803563,2.3075036518854675,0.3342682482988338,0.9988628761160498,54.3421864853306,30.315481313571407,10.678674929863458,107.45824958265348,6.0,1.0,2,"Octahedron, Square pyramid, Square plane"
mp-1233896,Rb2MgCu4H5(SO5)4,1.894056847144688,0.2526006843374285,"[5.0, 4.0, 6.0]",1.6666666666666667,1.0,2.0,"Octahedron, Square pyramid, Square plane",1a,3,6.0,Cu,1.0,False,6.0,6.0,1.8883776219886772,2.806059184073447,2.2362497937025245,0.31241643546425785,0.9176815620847698,59.823451434146634,24.43858057117174,21.279720209744966,99.96563550382396,6.0,1.0,3,"Octahedron, Square pyramid, Square plane"
mp-1233920,Rb2MgCu4H5(SO5)4,2.0248576088358243,0.0687682808889071,"[5.0, 5.0]",1.5,1.0,2.0,Square pyramid,1a,1,5.0,Cu,1.0,False,,,,,,,,,,,,,,0,Square pyramid
mp-1233920,Rb2MgCu4H5(SO5)4,2.0248576088358243,0.0687682808889071,"[5.0, 5.0]",1.5,1.0,2.0,Square pyramid,1a,1,5.0,Cu,1.0,False,,,,,,,,,,,,,,0,Square pyramid
mp-1235553,Ba2LiEu(CuO2)4,1.841250013058008,0.1761678107622582,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",1a,2,4.0,Cu,0.0,True,4.0,4.0,1.9521449473455923,1.975081542385588,1.9635456330032228,0.010839360653810278,0.02293659503999579,59.88699521213842,42.34650041938938,0.0,89.83049281820763,4.0,1.0,1,"Square pyramid, Square plane"
mp-1235553,Ba2LiEu(CuO2)4,1.841250013058008,0.1761678107622582,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",1a,2,4.0,Cu,0.0,True,6.0,4.0,1.8894274169259868,1.9763363495073694,1.9381387336257725,0.03838607465932398,0.08690893258138255,57.917741790459054,40.68882096251139,0.0,115.83527393659227,4.0,1.0,2,"Square pyramid, Square plane"
mp-1235553,Ba2LiEu(CuO2)4,1.841250013058008,0.1761678107622582,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",1a,2,4.0,Cu,0.0,True,7.0,4.0,1.8381808751980284,1.9767617030751365,1.9227674455912116,0.057930545119237904,0.13858082787710813,89.95744720708073,52.01797646808723,0.0,179.8500954379754,4.0,1.0,3,"Square pyramid, Square plane"
mp-1235553,Ba2LiEu(CuO2)4,1.841250013058008,0.1761678107622582,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",1a,2,5.0,Cu,0.0,True,5.0,5.0,1.959224494674599,2.3503687316939876,2.0457700420089737,0.15256874477573185,0.3911442370193887,42.914687690884044,33.39176309156515,0.0,92.78492726964132,5.0,1.0,1,"Square pyramid, Square plane"
mp-1275560,V2Cu3NiO6,1.846844197123392,0.0010574874855099,"[2.0, 2.0]",1.5,1.0,2.0,Linear,2b,1,2.0,Cu,1.0,False,4.0,2.0,1.8471142366244335,1.84732125277294,1.8472177446986868,0.00010350807425318909,0.00020701614850637817,179.0384898160559,0.0,179.0384898160559,179.0384898160559,2.0,1.0,1,Linear
mp-1275560,V2Cu3NiO6,1.846844197123392,0.0010574874855099,"[2.0, 2.0]",1.5,1.0,2.0,Linear,2b,1,2.0,Cu,1.0,False,5.0,2.0,1.8475906946379204,1.8484692554853912,1.8480299750616558,0.000439280423735422,0.000878560847470844,177.9464556308655,0.0,177.9464556308655,177.9464556308655,2.0,1.0,2,Linear
mp-1275560,V2Cu3NiO6,1.846844197123392,0.0010574874855099,"[2.0, 2.0]",1.5,1.0,2.0,Linear,2b,1,2.0,Cu,1.0,False,6.0,2.0,1.8466543517339162,1.8470113211041121,1.846832836419014,0.00017848468509795712,0.00035696937019591424,179.18598326351324,0.0,179.18598326351324,179.18598326351324,2.0,1.0,3,Linear
mp-1275560,V2Cu3NiO6,1.846844197123392,0.0010574874855099,"[2.0, 2.0]",1.5,1.0,2.0,Linear,2b,1,2.0,Cu,1.0,False,7.0,2.0,1.8470557956912435,1.847356830589001,1.8472063131401222,0.00015051744887872864,0.0003010348977574573,12.334725716426128,0.0,12.334725716426128,12.334725716426128,2.0,1.0,4,Linear
mp-1275560,V2Cu3NiO6,1.846844197123392,0.0010574874855099,"[2.0, 2.0]",1.5,1.0,2.0,Linear,2b,1,2.0,Cu,1.0,False,8.0,2.0,1.8476548036570912,1.848351076746374,1.8480029402017326,0.00034813654464138644,0.0006962730892827729,10.881825659919174,0.0,10.881825659919174,10.881825659919174,2.0,1.0,5,Linear
mp-1275560,V2Cu3NiO6,1.846844197123392,0.0010574874855099,"[2.0, 2.0]",1.5,1.0,2.0,Linear,2b,1,2.0,Cu,1.0,False,9.0,2.0,1.8466712252721604,1.847002576928046,1.8468369011001031,0.00016567582794280167,0.00033135165588560334,53.26484577451592,0.0,53.26484577451592,53.26484577451592,2.0,1.0,6,Linear
mp-1275560,V2Cu3NiO6,1.846844197123392,0.0010574874855099,"[2.0, 2.0]",1.5,1.0,2.0,Linear,2b,1,2.0,Cu,1.0,False,4.0,2.0,1.8471142366244335,1.84732125277294,1.8472177446986868,0.00010350807425318909,0.00020701614850637817,179.0384898160559,0.0,179.0384898160559,179.0384898160559,2.0,1.0,1,Linear
mp-1275560,V2Cu3NiO6,1.846844197123392,0.0010574874855099,"[2.0, 2.0]",1.5,1.0,2.0,Linear,2b,1,2.0,Cu,1.0,False,5.0,2.0,1.8475906946379204,1.8484692554853912,1.8480299750616558,0.000439280423735422,0.000878560847470844,177.9464556308655,0.0,177.9464556308655,177.9464556308655,2.0,1.0,2,Linear
mp-1275560,V2Cu3NiO6,1.846844197123392,0.0010574874855099,"[2.0, 2.0]",1.5,1.0,2.0,Linear,2b,1,2.0,Cu,1.0,False,6.0,2.0,1.8466543517339162,1.8470113211041121,1.846832836419014,0.00017848468509795712,0.00035696937019591424,179.18598326351324,0.0,179.18598326351324,179.18598326351324,2.0,1.0,3,Linear
mp-1275560,V2Cu3NiO6,1.846844197123392,0.0010574874855099,"[2.0, 2.0]",1.5,1.0,2.0,Linear,2b,1,2.0,Cu,1.0,False,7.0,2.0,1.8470557956912435,1.847356830589001,1.8472063131401222,0.00015051744887872864,0.0003010348977574573,12.334725716426128,0.0,12.334725716426128,12.334725716426128,2.0,1.0,4,Linear
mp-1275560,V2Cu3NiO6,1.846844197123392,0.0010574874855099,"[2.0, 2.0]",1.5,1.0,2.0,Linear,2b,1,2.0,Cu,1.0,False,8.0,2.0,1.8476548036570912,1.848351076746374,1.8480029402017326,0.00034813654464138644,0.0006962730892827729,10.881825659919174,0.0,10.881825659919174,10.881825659919174,2.0,1.0,5,Linear
mp-1275560,V2Cu3NiO6,1.846844197123392,0.0010574874855099,"[2.0, 2.0]",1.5,1.0,2.0,Linear,2b,1,2.0,Cu,1.0,False,9.0,2.0,1.8466712252721604,1.847002576928046,1.8468369011001031,0.00016567582794280167,0.00033135165588560334,53.26484577451592,0.0,53.26484577451592,53.26484577451592,2.0,1.0,6,Linear
mp-1278182,YMn4(CuO4)3,1.9491077318649943,-0.0054309088105705,[4.0],2.0,2.0,2.0,Square plane,1a,1,4.0,Cu,0.0,True,,,,,,,,,,,,,,0,Square plane
mp-13128,Cu2As2O7,1.8394956765810213,0.1474290823453851,[4.0],2.0,2.0,2.0,Octahedron,2h,1,4.0,Cu,0.0,True,,,,,,,,,,,,,,0,Octahedron
mp-1340758,YCuO3,1.6185161415448597,0.584722635971657,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Cu,0.0,True,4.0,6.0,1.958779119442001,2.059264576280207,1.9952792311201926,0.04539390784131297,0.10048545683820587,49.44206361078976,24.581530484538817,11.370415686376084,89.16286389070942,6.0,1.0,1,Octahedron
mp-1340758,YCuO3,1.6185161415448597,0.584722635971657,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Cu,0.0,True,5.0,6.0,1.958779119442001,2.059264576280207,1.995279231120193,0.04539390784131286,0.10048545683820587,47.3678511274752,23.58321487684812,11.370415686376084,82.92319672231551,6.0,1.0,2,Octahedron
mp-1340758,YCuO3,1.6185161415448597,0.584722635971657,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Cu,0.0,True,6.0,6.0,1.9587791194420012,2.0592645762802073,1.9952792311201932,0.04539390784131284,0.10048545683820609,60.28139373070547,24.690124812019327,20.401863428242333,95.63002486606483,6.0,1.0,3,Octahedron
mp-1340758,YCuO3,1.6185161415448597,0.584722635971657,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Cu,0.0,True,7.0,6.0,1.9587791194420012,2.059264576280207,1.995279231120193,0.04539390784131283,0.10048545683820564,59.94561838679638,28.118268596332722,13.469084793063026,104.40026086019495,6.0,1.0,4,Octahedron
mp-1347506,Mg2CuIrO6,2.7846676384131177,-0.6364313744579684,[6.0],2.0,2.0,2.0,Octahedron,2c,1,6.0,Cu,0.0,True,4.0,6.0,2.000444589059057,2.216727475242025,2.082853076264529,0.09550262394232219,0.21628288618296798,35.994658517933935,23.334784815044827,5.079350845407366,87.41759383408476,6.0,1.0,1,Octahedron
mp-1347506,Mg2CuIrO6,2.7846676384131177,-0.6364313744579684,[6.0],2.0,2.0,2.0,Octahedron,2c,1,6.0,Cu,0.0,True,5.0,6.0,2.000444589059057,2.2167274752420254,2.0828530762645294,0.09550262394232228,0.21628288618296843,44.915129240242344,18.249788800088986,25.419733882301898,87.73303870650638,6.0,1.0,2,Octahedron
mp-1348355,CaCuP2O7,1.8621877235383315,0.261329099103593,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Cu,0.0,True,2.0,6.0,2.0972074795980444,2.2048996759079795,2.1423943713774567,0.03688865631668361,0.1076921963099351,84.22790991146437,34.54923353044393,16.260190153990717,171.32889744503342,6.0,1.0,1,Octahedron
mp-1348355,CaCuP2O7,1.8621877235383315,0.261329099103593,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Cu,0.0,True,3.0,6.0,2.0972074795980444,2.2048996759079795,2.1423943713774567,0.036888656316683505,0.1076921963099351,84.22790991146437,34.54923353044392,16.260190153990692,171.32889744503333,6.0,1.0,2,Octahedron
mp-1349320,Mg3Cu3(AsO4)4,1.7923362696077725,0.2629917229522387,"[4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square plane","4e, 2d",2,4.0,Cu,0.0,True,,,,,,,,,,,,,,0,"Trigonal bipyramid, Square plane"
mp-1349320,Mg3Cu3(AsO4)4,1.7923362696077725,0.2629917229522387,"[4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square plane","4e, 2d",2,5.0,Cu,0.0,True,,,,,,,,,,,,,,0,"Trigonal bipyramid, Square plane"
mp-1350669,Zn3Cu3(AsO4)4,1.818899699098696,0.2342786509759962,"[4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square plane","4e, 2d",2,4.0,Cu,0.0,True,,,,,,,,,,,,,,0,"Trigonal bipyramid, Square plane"
mp-1350669,Zn3Cu3(AsO4)4,1.818899699098696,0.2342786509759962,"[4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square plane","4e, 2d",2,5.0,Cu,0.0,True,,,,,,,,,,,,,,0,"Trigonal bipyramid, Square plane"
mp-1359749,ZnCu(PO3)4,1.903647315056893,0.1661932716065826,[6.0],2.0,2.0,2.0,Octahedron,2c,1,6.0,Cu,0.0,True,2.0,6.0,2.0444703580940304,2.119183969773532,2.0893875411374987,0.03232139490529644,0.07471361167950175,60.86301350685714,26.4986602705982,24.38767210734509,98.42626278527057,6.0,1.0,1,Octahedron
mp-1359749,ZnCu(PO3)4,1.903647315056893,0.1661932716065826,[6.0],2.0,2.0,2.0,Octahedron,2c,1,6.0,Cu,0.0,True,3.0,6.0,2.0444703580940304,2.1191839697735317,2.0893875411374974,0.03232139490529712,0.0747136116795013,39.71455630328174,14.212621045892643,14.635568149378955,58.97279924887079,6.0,1.0,2,Octahedron
mp-1359845,CaCu2(P2O7)2,1.7645805466693811,0.4426539965511546,[5.0],3.0,3.0,3.0,Square pyramid,2i,1,5.0,Cu,0.0,True,,,,,,,,,,,,,,0,Square pyramid
mp-1375998,Ca2CuIrO6,1.7822607268446125,0.2816213455166801,[6.0],2.0,2.0,2.0,Octahedron,2c,1,6.0,Cu,0.0,True,4.0,6.0,2.060327998117506,2.1111091276536014,2.0925941325835624,0.022898342811318164,0.05078112953609537,51.574512195431815,34.41123539945422,12.386963476495314,110.79080562709896,6.0,1.0,1,Octahedron
mp-1375998,Ca2CuIrO6,1.7822607268446125,0.2816213455166801,[6.0],2.0,2.0,2.0,Octahedron,2c,1,6.0,Cu,0.0,True,5.0,6.0,2.0603279981175056,2.1111091276536014,2.0925941325835624,0.022898342811318178,0.050781129536095815,32.562491041650645,13.716328598047555,6.437073260068322,52.95588447089057,6.0,1.0,2,Octahedron
mp-1378836,ZnCuP2O7,1.6741798940039367,0.4849755898398377,[5.0],2.0,2.0,2.0,Square pyramid,2i,1,5.0,Cu,0.0,True,,,,,,,,,,,,,,0,Square pyramid
mp-14455,Cu4Ag(AsO4)3,1.8609346471795096,0.2656826027148228,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square plane","2e, 4f",2,4.0,Cu,0.0,True,6.0,4.0,1.9114184236621703,1.9353594354468613,1.9233889295545157,0.011970505892344385,0.02394101178469099,116.17345337598799,36.975366733908615,80.17957461903677,167.0346813058078,4.0,1.0,1,"Octahedron, Square plane"
mp-14455,Cu4Ag(AsO4)3,1.8609346471795096,0.2656826027148228,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square plane","2e, 4f",2,4.0,Cu,0.0,True,7.0,4.0,1.9114184236621699,1.9353594354468604,1.9233889295545157,0.011970505892344718,0.023941011784690547,116.17345337598799,36.97536673390859,80.17957461903677,167.03468130580777,4.0,1.0,2,"Octahedron, Square plane"
mp-14455,Cu4Ag(AsO4)3,1.8609346471795096,0.2656826027148228,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square plane","2e, 4f",2,6.0,Cu,0.0,True,0.0,6.0,1.9436798690714818,2.607141681721942,2.1476311022190386,0.25033119800783005,0.6634618126504601,66.15316738422443,27.691709647401552,22.727401620682006,114.24884045973765,6.0,1.0,1,"Octahedron, Square plane"
mp-14455,Cu4Ag(AsO4)3,1.8609346471795096,0.2656826027148228,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square plane","2e, 4f",2,6.0,Cu,0.0,True,1.0,6.0,1.9752501948657122,2.6138186439076185,2.1955696677043752,0.29588790924330083,0.6385684490419063,95.94102834261398,34.081470909066724,18.678437034999014,165.22590249998464,6.0,1.0,2,"Octahedron, Square plane"
mp-14455,Cu4Ag(AsO4)3,1.8609346471795096,0.2656826027148228,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square plane","2e, 4f",2,6.0,Cu,0.0,True,2.0,6.0,1.9752501948657126,2.613818643907619,2.1955696677043752,0.29588790924330066,0.6385684490419063,95.94102834261399,34.08147090906673,18.67843703499897,165.22590249998464,6.0,1.0,3,"Octahedron, Square plane"
mp-14455,Cu4Ag(AsO4)3,1.8609346471795096,0.2656826027148228,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square plane","2e, 4f",2,6.0,Cu,0.0,True,3.0,6.0,1.9436798690714818,2.6071416817219455,2.1476311022190395,0.2503311980078309,0.6634618126504637,58.834605927907106,27.569739175517853,20.965148748047653,101.71855017577727,6.0,1.0,4,"Octahedron, Square plane"
mp-14455,Cu4Ag(AsO4)3,1.8609346471795096,0.2656826027148228,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square plane","2e, 4f",2,6.0,Cu,0.0,True,4.0,6.0,1.9436798690714805,2.607141681721942,2.147631102219039,0.25033119800783055,0.6634618126504614,66.15316738422445,27.691709647401552,22.727401620682006,114.24884045973764,6.0,1.0,5,"Octahedron, Square plane"
mp-14455,Cu4Ag(AsO4)3,1.8609346471795096,0.2656826027148228,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square plane","2e, 4f",2,6.0,Cu,0.0,True,5.0,6.0,1.9436798690714794,2.607141681721941,2.1476311022190395,0.25033119800783044,0.6634618126504617,58.83460592790711,27.569739175517856,20.96514874804767,101.71855017577728,6.0,1.0,6,"Octahedron, Square plane"
mp-14694,CaCuP2O7,2.006647813448654,0.0222648262786093,[5.0],2.0,2.0,2.0,Square pyramid,4e,1,5.0,Cu,0.0,True,,,,,,,,,,,,,,0,Square pyramid
mp-14735,La2CuSnO6,0.6801287463085636,1.3368024937503076,[6.0],2.0,2.0,2.0,Octahedron,"2a, 2b",1,6.0,Cu,0.0,True,8.0,6.0,1.9929452886279284,2.476325223981003,2.155490004802212,0.22687140701514993,0.4833799353530748,55.59567327813579,16.70642920170669,34.547345523568175,77.36213134900535,6.0,1.0,1,Octahedron
mp-14735,La2CuSnO6,0.6801287463085636,1.3368024937503076,[6.0],2.0,2.0,2.0,Octahedron,"2a, 2b",1,6.0,Cu,0.0,True,9.0,6.0,1.9929452886279284,2.476325223981005,2.1554900048022123,0.22687140701515032,0.48337993535307655,48.351687604216295,26.64882317131178,8.744794118910127,87.78572815684907,6.0,1.0,2,Octahedron
mp-14735,La2CuSnO6,0.6801287463085636,1.3368024937503076,[6.0],2.0,2.0,2.0,Octahedron,"2a, 2b",1,6.0,Cu,0.0,True,10.0,6.0,1.9763178865693576,2.480280613399385,2.163745982297888,0.22508662127500645,0.5039627268300275,50.03470225869487,27.81382243061008,8.208134723471321,88.59405867352446,6.0,1.0,3,Octahedron
mp-14735,La2CuSnO6,0.6801287463085636,1.3368024937503076,[6.0],2.0,2.0,2.0,Octahedron,"2a, 2b",1,6.0,Cu,0.0,True,11.0,6.0,1.9763178865693576,2.480280613399386,2.1637459822978884,0.2250866212750068,0.5039627268300284,59.46975475833735,36.124996480243965,8.208134723471321,101.3158912071499,6.0,1.0,4,Octahedron
mp-14824,Sr2HoCu3(PbO4)2,1.3657637379391312,0.8231268034012146,"[2.0, 5.0]",1.5,1.0,2.0,"Square pyramid, Linear","2h, 1b",2,2.0,Cu,1.0,False,3.0,2.0,1.8628835653799998,1.8628835653800007,1.8628835653800002,4.440892098500626e-16,8.881784197001252e-16,180.0,0.0,180.0,180.0,0.0,0.0,1,"Square pyramid, Linear"
mp-14824,Sr2HoCu3(PbO4)2,1.3657637379391312,0.8231268034012146,"[2.0, 5.0]",1.5,1.0,2.0,"Square pyramid, Linear","2h, 1b",2,5.0,Cu,1.0,False,4.0,5.0,1.9256159228062344,2.357581081905,2.012008954625988,0.17278606363950608,0.4319651590987654,74.20068280771606,37.225571993631895,0.0,96.16184273021011,5.0,1.0,1,"Square pyramid, Linear"
mp-14824,Sr2HoCu3(PbO4)2,1.3657637379391312,0.8231268034012146,"[2.0, 5.0]",1.5,1.0,2.0,"Square pyramid, Linear","2h, 1b",2,5.0,Cu,1.0,False,5.0,5.0,1.9256159228062346,2.357581081905,2.012008954625988,0.172786063639506,0.4319651590987652,74.20068280771606,37.2255719936319,0.0,96.16184273021014,5.0,1.0,2,"Square pyramid, Linear"
mp-14825,Sr2ErCu3(PbO4)2,1.3709628387678847,0.8178531937418985,"[2.0, 5.0]",1.5,1.0,2.0,"Square pyramid, Linear","2h, 1b",2,2.0,Cu,1.0,False,3.0,2.0,1.8635967618739997,1.8635967618740006,1.8635967618740001,4.440892098500626e-16,8.881784197001252e-16,180.0,0.0,180.0,180.0,0.0,0.0,1,"Square pyramid, Linear"
mp-14825,Sr2ErCu3(PbO4)2,1.3709628387678847,0.8178531937418985,"[2.0, 5.0]",1.5,1.0,2.0,"Square pyramid, Linear","2h, 1b",2,5.0,Cu,1.0,False,4.0,5.0,1.9237641004241488,2.3611674603980024,2.0112447724189195,0.1749613439895414,0.4374033599738536,74.20842221445,37.23052552041172,8.537736462515939e-07,96.18645449398645,5.0,1.0,1,"Square pyramid, Linear"
mp-14825,Sr2ErCu3(PbO4)2,1.3709628387678847,0.8178531937418985,"[2.0, 5.0]",1.5,1.0,2.0,"Square pyramid, Linear","2h, 1b",2,5.0,Cu,1.0,False,5.0,5.0,1.9237641004241488,2.3611674603979997,2.0112447724189186,0.17496134398954036,0.43740335997385094,74.20842204369528,37.23052586076252,0.0,96.18645449398647,5.0,1.0,2,"Square pyramid, Linear"
mp-14885,Rb2Cu2Si8O19,1.7234484253865088,0.3298159673718991,[4.0],2.0,2.0,2.0,Square plane,4f,1,4.0,Cu,0.0,True,4.0,4.0,1.9151482180021626,1.9940086273188473,1.9535411044077493,0.03768898250853027,0.0788604093166847,98.73731850859296,45.48814292132971,44.62156642727325,169.63625090032343,4.0,1.0,1,Square plane
mp-14885,Rb2Cu2Si8O19,1.7234484253865088,0.3298159673718991,[4.0],2.0,2.0,2.0,Square plane,4f,1,4.0,Cu,0.0,True,5.0,4.0,1.9151482180021633,1.9940086273188473,1.9535411044077495,0.037688982508530096,0.07886040931668403,79.38321648186881,24.048943214463655,44.621566427273265,103.47884408703203,4.0,1.0,2,Square plane
mp-14885,Rb2Cu2Si8O19,1.7234484253865088,0.3298159673718991,[4.0],2.0,2.0,2.0,Square plane,4f,1,4.0,Cu,0.0,True,6.0,4.0,1.9151482180021633,1.9940086273188466,1.9535411044077493,0.037688982508529915,0.07886040931668337,98.73731850859298,45.48814292132971,44.621566427273265,169.63625090032343,4.0,1.0,3,Square plane
