material_id,chem_formula,R$_0$,B,Sr_chemenv,num_Sr_chemenvs,Sr_wyckoff,num_Sr_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Sr_sites,num_CN_env,num_charge_states,SrX_coordn,SrO_coordn,mean_coordn_Sr-X,min_coordn_Sr-X,max_coordn_Sr-X,mean_coordn_Sr-O,min_coordn_Sr-O,max_coordn_Sr-O,mean_Sr_charge,min_Sr_charge,max_Sr_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_SrO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-758139,Sr21Co14O43,2.657199664458628,0.03055001645142986,"Cube, Square-face capped square prism, Tricapped triangular prism (three square-face caps)",3,"2g, 4j, 2i, 1a",4,"[1.366332339833501, 2.9460224483625432, 1.026833109376796, 2.608391186155716, 2.937266135176125, 1.461882797067454, 2.587401833424748, 1.192901877593449]",0.0,2.0158789658737915,A14B21C43,3,4,1,"[9.0, 8.0, 9.0, 9.0]","[9.0, 8.0, 9.0, 9.0]",8.75,8.0,9.0,8.75,8.0,9.0,2.0,2.0,2.0,1.5,1,2,"O-, O2-","Alkaline Earth Metals, Nonmetals, Transition Metals",2.708541648434341,GGA_U,Co-O-Sr,0.007920368418804,-2.297277216858974,0.0,3,Monoclinic,2/m,C2/m,oxide,None,Sr,Co,None,None,None,"C, O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-758162,Sr16(Ru5O16)3,2.4532355876749903,0.1933977771414774,"Diminished icosahedron, Cuboctahedron",2,2i,1,"[1.141138175761747, 3.43779911793605, 0.9650251819084271, 1.114949362319588, 1.155809508647928, 4.247499354001084, 1.117620171216063, 4.422806921606224]",0.0,2.200330974174639,A15B16C48,2,3,1,"[11.0, 12.0, 9.0]","[11.0, 12.0, 9.0]",10.666666666666666,9.0,12.0,10.666666666666666,9.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.7963922571336903,GGA,O-Ru-Sr,0.027636101075957,-2.033742839156127,0.0,3,Triclinic,-1,P-1,oxide,None,Sr,Ru,None,None,None,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-759591,Sr20V15O49,2.455817838845972,0.16488317091436208,"Diminished icosahedron, Tricapped triangular prism (three square-face caps), Cuboctahedron",3,"4c, 1a",2,"[0.12307768682336101, 3.397132535712715, 0.054261511802009006, 3.216858785668601, 3.324112291098394, 5.167496611033437, 0.019445570501309, 3.863629121267103]",0.125,2.395751764238366,A15B20C49,3,3,1,"[11.0, 12.0, 9.0]","[11.0, 12.0, 9.0]",10.666666666666666,9.0,12.0,10.666666666666666,9.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.7422787792670404,GGA_U,O-Sr-V,0.002142659510238,-2.944649087083334,0.0,3,Tetragonal,4,I4,oxide,None,Sr,V,None,None,None,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-759634,Sr16Cu8O23,2.7819291563438155,-0.12500265049351802,"Square-face capped trigonal prism, Octahedron",2,2i,1,"[4.450261189256187, 4.540226914209578, 5.302357567547944, 4.480492968643918, 4.130369737097034, 4.126561963501811, 5.239887951561539, 4.452687190314124]",0.25,4.590355685266516,A8B16C23,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.6203213543812405,GGA,Cu-O-Sr,0.015736644255321,-2.302453270638299,0.1691,3,Triclinic,-1,P-1,oxide,None,Sr,Cu,None,None,None,"C, O, S",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-759747,Sr4(NiO3)3,1.6969760821245135,0.6654612241429115,"Square-face bicapped square antiprism, Square antiprism, Square-face monocapped antiprism",3,"3f, 3e, 6g",3,"[3.319358233862622, 2.838628115109805, 6.510415922421788]",0.333,4.222800757131405,A3B4C9,3,3,1,"[10.0, 8.0, 9.0]","[10.0, 8.0, 9.0]",9.0,8.0,10.0,9.0,8.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.671522278972849,GGA_U,Ni-O-Sr,0.0,-2.0802538103125,1.3317,3,Trigonal,32,P321,oxide,None,Sr,Ni,None,None,None,"N, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-759772,Sr2VCO3F5,2.703528056485635,-0.0006358249990874312,"Square antiprism, Square-face monocapped antiprism",2,4e,1,"[5.3645252459855435, 5.237860099067189]",1.0,5.301192672526366,ABC2D3E5,2,2,1,"[2.0, 4.0]","[2.0, 4.0]",3.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2,2,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.6852405523331506,GGA_U,C-F-O-Sr-V,0.0,-3.278323276458334,2.4796,5,Monoclinic,2/m,P2_1/c,carbonate,None,Sr,V,None,None,None,"C, O, S",F,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-759887,Sr9(NiO3)7,2.9745671197741115,-0.1437693502320779,"Square-face bicapped square antiprism, Square-face monocapped antiprism",2,"6e, 12f",2,"[3.376303881511488, 6.427858430391818]",0.5,4.902081155951652,A7B9C21,2,2,1,"[10.0, 9.0]","[10.0, 9.0]",9.5,9.0,10.0,9.5,9.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.6919407590709863,GGA_U,Ni-O-Sr,0.00028444864864800003,-2.043437981891891,1.3374000000000001,3,Trigonal,-3m,R-3c,oxide,None,Sr,Ni,None,None,None,"N, O, S",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-760103,Sr15Pd5O24,2.594451804577285,0.03065056810466542,"Square antiprism, Trigonal prism",2,"1b, 1a, 2c",3,"[2.305682628027269, 2.425465210817228, 2.355575200421517, 2.449073602739622, 2.3710245757339, 1.909407560270607, 1.808714333655351, 2.299374333812053, 2.412523335500167]",0.0,2.2596489756641907,A5B15C24,2,6,1,"[8.0, 6.0, 8.0, 6.0, 8.0, 8.0]","[8.0, 6.0, 8.0, 6.0, 8.0, 8.0]",7.333333333333333,6.0,8.0,7.333333333333333,6.0,8.0,2.0,2.0,2.0,1.8333333333333333,1,2,"O-, O2-","Alkaline Earth Metals, Nonmetals, Transition Metals",2.6444559328030692,GGA,O-Pd-Sr,0.015314272424238001,-2.457211050681818,0.37310000000000004,3,Monoclinic,2,C2,oxide,None,Sr,Pd,None,None,None,"O, P, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-760510,Sr2Bi2O5,2.308248272660019,0.2362898269599567,"Square-face capped trigonal prism, Trigonal prism",2,2e,1,"[1.022745673935183, 2.309819864372659]",0.0,1.6662827691539208,A2B2C5,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",2.581338957492796,r2SCAN,Bi-O-Sr,0.0,-2.124662727222222,2.4829,3,Monoclinic,2/m,P2_1/m,oxide,None,Sr,None,None,Bi,B,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-761057,Sr5Nb4O15,2.38628218519015,0.18965737727885162,"Square-face monocapped antiprism, Cuboctahedron",2,"2a, 4d",2,"[1.290582952429149, 6.469225472149888, 1.012969083149476]",0.333,2.9242591692428377,A4B5C15,2,2,1,"[6.0, 9.0]","[6.0, 9.0]",7.5,6.0,9.0,7.5,6.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.61308952760105,r2SCAN,Nb-O-Sr,0.0,-3.298532114583332,2.8004000000000002,3,Trigonal,-3m,P-3c1,oxide,None,Sr,Nb,None,None,None,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-761869,Sr3Li3La5O12,1.9700929965794565,0.5277088700051106,Square-face capped trigonal prism,1,"1b, 2c, 1a",3,"[1.10639288175941, 1.060102117876896, 1.09641038886915, 1.13481821837996, 1.300118901804805, 1.638673562975514]",0.0,1.2227526786109557,A3B3C5D12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Nonmetals",2.6378116215813288,GGA,La-Li-O-Sr,0.038642951286231006,-3.273532843115943,3.143599999999999,4,Monoclinic,m,Pm,oxide,Li,Sr,None,None,None,None,"O, S",None,None,La,None,"B $\in$ [0.5, 1]",Positive B
mp-764995,Sr12Mn6O23,2.721102597862843,-0.015322220168634996,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps)",2,2i,1,"[3.628216984975579, 3.807378019339068, 3.822437631946803, 3.746479158914442, 3.701536126202898, 3.842750252408117]",0.0,3.7581330289644845,A6B12C23,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.6847839432887026,GGA_U,Mn-O-Sr,0.001496499146326,-2.717323549087469,0.0,3,Triclinic,-1,P-1,oxide,None,Sr,Mn,None,None,None,"O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-765543,Sr3(RhO2)16,2.4423755271535366,0.23999937392655743,"Bicapped square prism (opposite faces), Trigonal prism",2,1a,1,"[1.850879810550061, 11.586737201585901, 2.341351410977916]",0.333,5.25965614103796,A3B16C32,2,2,1,"[10.0, 6.0]","[10.0, 6.0]",8.0,6.0,10.0,8.0,6.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.770208310846369,GGA,O-Rh-Sr,0.0,-1.4726161131372542,0.0,3,Triclinic,1,P1,oxide,None,Sr,Rh,None,None,None,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-766044,SrLiLa3FeO8,3.2578317810066073,-0.3922769080887091,Tricapped triangular prism (three square-face caps),1,1b,1,[2.156592065354572],0.0,2.156592065354572,ABCD3E8,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",2.679607967685628,GGA_U,Fe-La-Li-O-Sr,0.011453054732137001,-3.095308892023809,0.9895,5,Orthorhombic,mm2,Amm2,oxide,Li,Sr,Fe,None,None,None,"O, S",F,None,La,None,"B $\in$ [-1, -0.1]",Negative B
mp-766079,Sr8Cu8O17,2.5556701790860243,0.06130617325701402,"Cube, Square-face capped square prism",2,"2g, 4j, 2e",3,"[1.230858070347225, 1.710710825038328, 1.219284222411842]",0.0,1.3869510392657984,A8B8C17,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,2.0,2,2,"O-, O2-","Alkaline Earth Metals, Nonmetals, Transition Metals",2.662278426255326,GGA,Cu-O-Sr,0.026277392878787,-1.873039260000001,0.0,3,Monoclinic,2/m,C2/m,oxide,None,Sr,Cu,None,None,None,"C, O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-766173,Sr(RhO2)2,1.8826289692230787,0.584861729477909,Trigonal prism,1,"2b, 2a",2,"[0.46686511007440906, 0.79148151913727]",0.0,0.6291733146058396,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.529040219196704,r2SCAN,O-Rh-Sr,0.0,-1.7513486389285702,1.3103,3,Orthorhombic,mmm,Pmmn,oxide,None,Sr,Rh,None,None,None,"O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-766178,Sr2Sn(HO)8,2.375641932976644,0.23376497898903376,Square-face capped trigonal prism,1,4e,1,[4.827663056898283],0.0,4.827663056898283,AB2C8D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",2.607582541567645,GGA,H-O-Sn-Sr,0.046287498947369006,-1.824415672631579,3.7083,4,Monoclinic,2/m,P2_1/c,oxide,None,Sr,None,None,Sn,None,"H, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-766205,SrLiLa15(CoO8)4,2.9963282640656166,-0.19399318884301073,Tricapped triangular prism (three square-face caps),1,1a,1,[2.554169544634925],0.0,2.554169544634925,ABC4D15E32,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.7010565315837316,GGA_U,Co-La-Li-O-Sr,0.039393085989043,-3.15336382600629,0.8584,5,Triclinic,1,P1,oxide,Li,Sr,Co,None,None,None,"C, O, S",None,None,La,None,"B $\in$ [-1, -0.1]",Negative B
mp-766206,SrLi4La15(CoO8)4,2.945075123659534,-0.15581797671721534,Tricapped triangular prism (three square-face caps),1,1a,1,[2.275723035554525],0.0,2.275723035554525,AB4C4D15E32,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.7104173734700243,GGA_U,Co-La-Li-O-Sr,0.025210059598217004,-3.186298736041667,0.924199999999999,5,Monoclinic,2,C2,oxide,Li,Sr,Co,None,None,None,"C, O, S",None,None,La,None,"B $\in$ [-1, -0.1]",Negative B
mp-766217,Sr4Cu2O7,3.3261555898357145,-0.44857226240130926,"Square antiprism, Dodecahedron with triangular faces - p2345 plane normalized",2,4e,1,"[4.135995471440651, 4.109364469517133]",0.0,4.122679970478892,A2B4C7,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.6382899515774207,r2SCAN,Cu-O-Sr,0.0,-2.204300361923077,0.7570999999999991,3,Monoclinic,2/m,P2_1/c,oxide,None,Sr,Cu,None,None,None,"C, O, S",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-766284,Sr4(RuO4)3,2.6963558337931417,0.05640195490062586,"Anticuboctahedron, Cuboctahedron",2,4c,1,"[0.143006394285073, 0.07235594695606201, 0.203326826840195, 0.136694833431058]",0.0,0.13884600037809702,A3B4C12,2,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.815285076287395,GGA,O-Ru-Sr,0.032731521381579004,-2.00359954902777,0.0,3,Orthorhombic,mmm,Pnma,oxide,None,Sr,Ru,None,None,None,"O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-766433,Sr3Li4Nb6O20,2.3903044657063557,0.228777811622838,Cuboctahedron,1,1a,1,"[0.135971082649675, 0.23524472980317102, 0.146459660236216]",0.0,0.172558490896354,A3B4C6D20,1,2,1,"[11.0, 12.0]","[11.0, 12.0]",11.5,11.0,12.0,11.5,11.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.8042967757494517,GGA,Li-Nb-O-Sr,0.030523541818185004,-3.052834972222221,1.4521,4,Triclinic,1,P1,oxide,Li,Sr,Nb,None,None,None,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-766465,Sr2MnCO3F5,3.2155685195008097,-0.3332243497614081,"Bicapped octahedron (cap faces with one edge in common), Square-face monocapped antiprism",2,4e,1,"[5.414901346475432, 5.329880496490123]",1.0,5.372390921482777,ABC2D3E5,2,2,1,"[2.0, 4.0]","[2.0, 4.0]",3.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2,2,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.7077291295608354,GGA_U,C-F-Mn-O-Sr,0.020680211319448003,-3.135379586077587,0.0,5,Monoclinic,2/m,P2_1/c,carbonate,None,Sr,Mn,None,None,None,"C, O, S",F,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-766474,Sr2FeCO3F5,2.772357601731696,-0.034052177790293126,"Bicapped octahedron (cap faces with one edge in common), Square-face monocapped antiprism",2,4e,1,"[5.483040352198317, 5.318157518017881]",1.0,5.400598935108099,ABC2D3E5,2,2,1,"[2.0, 4.0]","[2.0, 4.0]",3.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2,2,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.7023754225074494,GGA_U,C-F-Fe-O-Sr,0.0,-3.094380389583333,1.8412000000000002,5,Monoclinic,2/m,P2_1/c,carbonate,None,Sr,Fe,None,None,None,"C, O, S",F,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-766492,Sr2CrCO3F5,2.9081692276000766,-0.13330460145568673,"Square antiprism, Square-face monocapped antiprism",2,4e,1,"[5.481334509000533, 5.394760622532433]",1.0,5.4380475657664835,ABC2D3E5,2,2,1,"[2.0, 4.0]","[2.0, 4.0]",3.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2,2,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.6953850860968345,GGA_U,C-Cr-F-O-Sr,0.0,-3.236952288541667,3.5625,5,Monoclinic,2/m,P2_1/c,carbonate,None,Sr,Cr,None,None,None,"C, O, S",F,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-767431,Na3SrPCO7,1.3396549544115863,0.9826986084383723,Pentagonal bipyramid,1,2e,1,[2.840412921533444],0.0,2.840412921533444,ABCD3E7,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals",2.5657837673012804,GGA,C-Na-O-P-Sr,0.009613523269231001,-2.578172200098521,4.2419,5,Monoclinic,2/m,P2_1/m,oxide,Na,Sr,None,None,None,None,"C, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-767432,Sr16V8O31,2.5317570693497435,0.09811829487905735,no_data,1,no_data,1,no_data,0.0,no_data,A8B16C31,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.6689477713500502,r2SCAN,O-Sr-V,0.0,-2.975661722272725,0.46429999999999905,3,Triclinic,-1,P-1,oxide,None,Sr,V,None,None,None,"O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-767781,Sr16Mn8O29,2.6230787580209336,0.02170694215474317,"Square-face bicapped trigonal prism, Face-capped octahedron, Tricapped triangular prism (three square-face caps)",3,1a,1,"[3.719198909983925, 4.33774470109931, 4.032538459518363, 3.807177466208879, 3.755305291644673, 3.883205960764488, 4.013728315150944, 3.909605452092082, 3.939728489192465, 4.013556105547942, 3.851319759599968, 3.9034890318377773, 3.9244446174253182, 3.786977784801087, 4.094637420109656, 3.842174658440276]",0.0,3.9259270264635724,A8B16C29,3,3,1,"[7.0, 8.0, 9.0]","[7.0, 8.0, 9.0]",8.0,7.0,9.0,8.0,7.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.6541120634055626,r2SCAN,Mn-O-Sr,0.0,-2.7411358005367603,0.3805,3,Triclinic,1,P1,oxide,None,Sr,Mn,None,None,None,"O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-768305,Sr2HfO4,3.3470693018429785,-0.3347286737530186,Tricapped triangular prism (three square-face caps),1,2e,1,[3.560696516043138],0.0,3.560696516043138,AB2C4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.7847985178652177,r2SCAN,Hf-O-Sr,0.018622709999998002,-3.489287665714288,3.4135,3,Tetragonal,4/mmm,I4/mmm,oxide,None,Sr,Hf,None,None,None,"H, O, S",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-768342,SrNb2O4,1.7766146121534383,0.6762482051143955,Trigonal prism,1,4d,1,[1.139376404154834],0.0,1.139376404154834,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.5022451606530662,r2SCAN,Nb-O-Sr,0.0,-2.988177580714285,1.3932,3,Orthorhombic,mmm,Pbcm,oxide,None,Sr,Nb,None,None,None,"N, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-768610,Sr7W4O19,2.654011022212047,0.06454040103370662,"Anticuboctahedron, Square-face bicapped square antiprism, Cuboctahedron",3,"2i, 1d",2,"[4.115361691154444, 3.96863468669846, 0.314056676339355, 0.210856878852918]",0.0,2.152227483261294,A4B7C19,3,2,1,"[10.0, 12.0]","[10.0, 12.0]",11.0,10.0,12.0,11.0,10.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.7548133145824134,r2SCAN,O-Sr-W,0.0021026674999970003,-2.8757239845,3.114099999999999,3,Monoclinic,2/m,C2/m,oxide,None,Sr,W,None,None,None,"O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-768909,Sr(IO3)2,2.5266419291933184,0.029203299557823248,Square-face capped trigonal prism,1,4a,1,[5.495938006671406],1.0,5.495938006671406,AB2C6,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals",2.5666709978650317,r2SCAN,I-O-Sr,0.023050298055555002,-1.520232785277778,3.3968,3,Orthorhombic,222,P2_12_12_1,iodate,None,Sr,None,None,None,None,"O, S",I,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-768941,Sr3TeO6,0.8756439756030525,1.4367574170002628,"Square-face bicapped trigonal prism, Octahedron",2,"2b, 4e",2,"[0.22725254793926802, 3.29505495731902]",0.0,1.761153752629144,AB3C6,2,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",2.6471369597712116,r2SCAN,O-Sr-Te,0.0,-2.748581963166669,3.2095000000000002,3,Monoclinic,2/m,P2_1/c,oxide,None,Sr,None,None,None,Te,"O, S",None,None,None,None,B > 1,Positive B
mp-769246,Sr4Ta2O9,2.3081300208695965,0.247878662855332,"Square-face bicapped trigonal prism, Octahedron",2,"2d, 4e, 2a",3,"[0.06308887076750701, 0.599742756465799, 3.351693546091499, 2.889353959882326, 3.158158318167863]",0.0,2.012407490274999,A2B4C9,2,3,1,"[6.0, 7.0, 8.0]","[6.0, 7.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.6419982650154963,GGA,O-Sr-Ta,0.005391727833332,-3.419596267144446,3.7486,3,Monoclinic,2/m,P2_1/c,oxide,None,Sr,Ta,None,None,None,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-769268,Sr4Ta2O9,2.908872371578127,-0.3164323736929827,Octahedron,1,4d,1,"[1.688999612078432, 4.030301309382942]",0.0,2.859650460730687,A2B4C9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.541552758012372,GGA,O-Sr-Ta,0.031557153333332005,-3.393430841644445,4.1429,3,Trigonal,-3m,P-3c1,oxide,None,Sr,Ta,None,None,None,"O, S",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-769271,Sr4Ta2O9,2.6135394212325047,0.028436732381165057,"Octahedron, Tricapped triangular prism (three square-face caps)",2,"1b, 2i, 1a",3,"[4.160359295205326, 1.401957807215512, 0.30556268634086503, 5.090892704943109, 5.007034640393129]",0.4,3.1931614268195885,A2B4C9,2,2,1,"[6.0, 9.0]","[6.0, 9.0]",7.5,6.0,9.0,7.5,6.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.65066665667865,GGA,O-Sr-Ta,0.0,-3.424987994977778,4.1943,3,Triclinic,-1,P-1,oxide,None,Sr,Ta,None,None,None,"O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-769297,Sr5Ta4O15,2.3815675935533918,0.23649863442185745,"Anticuboctahedron, Cuboctahedron",2,"2d, 1a",2,"[0.306609390188712, 0.11869120555710001, 0.030071280097243]",0.0,0.15179062528101836,A4B5C15,2,2,1,"[12.0, 9.0]","[12.0, 9.0]",10.5,9.0,12.0,10.5,9.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.7985266273343794,r2SCAN,O-Sr-Ta,0.013912983958331002,-3.463685560805558,2.9639,3,Trigonal,-3m,P-3m1,oxide,None,Sr,Ta,None,None,None,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-769582,Sr5Ta4O15,2.280488585783669,0.3187509410856367,"Octahedron, Cuboctahedron",2,"2a, 4d",2,"[1.115082576195007, 5.292343195595481, 0.7945078823246091]",0.333,2.4006445513716987,A4B5C15,2,2,1,"[12.0, 6.0]","[12.0, 6.0]",9.0,6.0,12.0,9.0,6.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.7512313672368554,r2SCAN,O-Sr-Ta,0.0,-3.477598544763891,3.044399999999999,3,Trigonal,-3m,P-3c1,oxide,None,Sr,Ta,None,None,None,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-770419,Sr2Zr7O16,2.7098723808881973,-0.06929974394371388,Cube,1,2c,1,[2.088761426640455],0.0,2.088761426640455,A2B7C16,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.595424964215635,r2SCAN,O-Sr-Zr,0.0,-3.7198574626000003,3.8966000000000003,3,Trigonal,-3,R-3,oxide,None,Sr,Zr,None,None,None,"O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
