material_id,chem_formula,R$_0$,B,Cs_chemenv,num_Cs_chemenvs,Cs_wyckoff,num_Cs_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Cs_sites,num_CN_env,num_charge_states,CsX_coordn,CsO_coordn,mean_coordn_Cs-X,min_coordn_Cs-X,max_coordn_Cs-X,mean_coordn_Cs-O,min_coordn_Cs-O,max_coordn_Cs-O,mean_Cs_charge,min_Cs_charge,max_Cs_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_CsO_BondL
mp-680683,CsB9O14,3.5270519959821223,-0.0838006230543414,Metabidiminished icosahedron,1,"2d, 2a",2,"[7.710959617855163, 6.713937197623926]",1.0,7.2124484077395445,AB9C14,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,B-Cs-O,0.006248126336803,-2.576598974062501,5.4514,3,Orthorhombic,222,P222_1,oxide,Cs,,,,,B,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.3143170343323574
mp-684727,CsTaCo(OF2)2,3.297239593088219,0.0923548586357434,"Bicapped square prism (opposite faces), Bicapped octahedron (cap faces with one atom in common)",2,1a,1,"[7.574141910784589, 4.307119837640898]",0.5,5.940630874212744,ABCD2E4,2,2,1,"[5.0, 6.0]","[0, 3.0]",5.5,5.0,6.0,3.0,0.0,3.0,1.0,1.0,1.0,1.5,1,2,"F-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Co-Cs-F-O-Ta,0.0,-3.010235552443168,2.4567,5,Monoclinic,2,C2,fluoride,Cs,,"Co, Ta",,,,"C, O",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.4178254668857466
mp-684745,CsTiNb(O2F)2,3.763889226340853,-0.3129641030331906,"Bicapped square prism (opposite faces), Truncated tetrahedron",2,"1a, 1b",2,"[12.284670928560146, 9.656233549970507]",1.0,10.970452239265327,ABCD2E4,2,2,1,"[6.0, 6.0]","[3.0, 5.0]",6.0,6.0,6.0,4.0,3.0,5.0,1.0,1.0,1.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA,Cs-F-Nb-O-Ti,0.01926096299035,-3.253095403109833,2.5366,5,Monoclinic,2,C2,fluoride,Cs,,"Ti, Nb",,,,"C, N, O",F,,,,"B $\in$ [-1, -0.1]",Negative B,3.3588428838331796
mp-684827,CsNbNi(OF2)2,3.423030309941487,-0.0810530528111771,"Bicapped octahedron (cap faces with one atom in common), Octahedron",2,"1a, 1b",2,"[0.09065108798441401, 5.426303640540001]",0.5,2.7584773642622076,ABCD2E4,2,2,1,"[5.0, 6.0]","[0, 3.0]",5.5,5.0,6.0,3.0,0.0,3.0,1.0,1.0,1.0,1.5,1,2,"F-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",r2SCAN,Cs-F-Nb-Ni-O,0.0,-2.879954609961684,3.056499999999999,5,Monoclinic,2,C2,fluoride,Cs,,"Ni, Nb",,,,"C, N, O",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.3171997615620588
mp-690929,Cs4MgZr3(PO4)6,2.8919624299518887,0.1286120218095997,no_data,1,no_data,1,no_data,0.0,no_data,AB3C4D6E24,2,2,1,"[12.0, 9.0]","[12.0, 9.0]",10.5,9.0,12.0,10.5,9.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Cs-Mg-O-P-Zr,0.0,-3.066301630696786,3.7689,5,Monoclinic,2,P2_1,phosphate,Cs,Mg,Zr,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.2201549687749584
mp-695133,CsMg4Al9(SiO4)9,3.468533625194227,0.0352616029488575,Hexagonal antiprism,1,1a,1,[9.413539116396912],1.0,9.413539116396912,AB4C9D9E36,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Cs-Mg-O-Si,0.019428331796604,-3.301908251350088,4.0434,5,Triclinic,1,P1,silicate,Cs,Mg,,,Al,Si,"C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.5818368557733877
mp-696986,CsH2CO3,3.009483080562505,0.1919399811578292,Bicapped octahedron (cap faces with one atom in common),1,4e,1,[7.431901098910928],1.0,7.431901098910928,ABC2D3,1,1,1,[10.0],[8.0],10.0,10.0,10.0,8.0,8.0,8.0,1.0,1.0,1.0,2.0,2,2,"H+, O2-","Alkali Metals, Nonmetals",GGA,C-Cs-H-O,0.042383318660706,-1.617709802450739,3.421999999999999,4,Monoclinic,2/m,P2_1/c,carbonate,Cs,,,,,,"H, C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.255017695984168
mp-697078,Cs2SiP4(HO7)2,3.056813090546315,0.1337473411208652,"Pentagonal antiprism, Square-face monocapped antiprism",2,2i,1,"[8.94281865660374, 11.222820237471149]",1.0,10.082819447037444,AB2C2D4E14,2,2,1,"[10.0, 4.0]","[10.0, 4.0]",7.0,4.0,10.0,7.0,4.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,Cs-H-O-P-Si,0.0,-2.568855413060076,5.1816,5,Triclinic,-1,P-1,oxide,Cs,,,,,Si,"H, C, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.326152416237757
mp-699213,CsZn2P2HO8,2.251639773786449,0.5353221148694791,Octahedron,1,2a,1,[1.14603730662869],0.0,1.14603730662869,ABC2D2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cs-H-O-P-Zn,0.0,-2.372955266442205,3.9656,5,Orthorhombic,mmm,Cmce,oxide,Cs,,Zn,,,,"H, C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,3.2132538414880614
mp-703308,CsGaP3HO10,2.731252122361324,0.3015798731287994,Bicapped square prism (adjacent faces),1,4a,1,[7.983806315334098],1.0,7.983806315334098,ABCD3E10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,Cs-Ga-H-O-P,0.00044635640625,-2.525375564052109,5.1742,5,Orthorhombic,mm2,Pca2_1,oxide,Cs,,,,Ga,,"H, C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.2278972777095034
mp-705889,Cs4Zr3Mn(PO4)6,2.852699281659563,0.14855009247842,no_data,1,no_data,1,no_data,0.0,no_data,AB3C4D6E24,2,2,1,"[12.0, 9.0]","[12.0, 9.0]",10.5,9.0,12.0,10.5,9.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-Mn-O-P-Zr,0.043980141206138,-2.939058139458129,2.7516,5,Monoclinic,2,P2_1,phosphate,Cs,,"Mn, Zr",,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.217829070733449
mp-709921,Cs2Na4Cu2Si12H4O31,1.4004366393282437,0.9554122131245182,Metabidiminished icosahedron,1,4f,1,[8.290374204547653],1.0,8.290374204547653,A2B2C4D4E12F31,1,1,1,[11.0],[10.0],11.0,11.0,11.0,10.0,10.0,10.0,1.0,1.0,1.0,2.0,2,2,"H+, O2-","Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Cs-Cu-H-Na-O-Si,0.011890392984845,-2.703210352815048,1.1812,6,Monoclinic,2/m,C2/c,oxide,"Na, Cs",,Cu,,,Si,"H, C, N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,3.4082846564359137
mp-733936,Cs2MgH8(CO5)2,3.198179998909421,-0.0297147162616741,Octahedron,1,8c,1,[11.805401463724161],1.0,11.805401463724161,AB2C2D8E10,1,1,1,[5.0],[4.0],5.0,5.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,2,2,"H+, O2-","Alkali Metals, Alkaline Earth Metals, Nonmetals",GGA,C-Cs-H-Mg-O,0.0,-1.753674514209146,4.440399999999999,5,Orthorhombic,mmm,Pbca,oxide,Cs,Mg,,,,,"H, C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.1148656849001357
mp-753923,Cs3HoO3,2.2183230333248525,0.6789416623399159,"Octahedron, Trigonal bipyramid",2,"2g, 2h, 2i",3,"[8.158326985072952, 4.78115577379396, 6.488065915931469]",0.667,6.475849558266127,AB3C3,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",r2SCAN,Cs-Ho-O,0.016783043571432,-2.130844472857142,2.4212,3,Monoclinic,2/m,C2/m,oxide,Cs,,,,,,"H, C, O",,,Ho,,"B $\in$ [0.5, 1]",Positive B,3.1554823664174494
mp-754272,Cs2Ba2O3,2.211893707536256,0.8460688660705908,Trigonal bipyramid,1,4e,1,[7.781993029358571],1.0,7.781993029358571,A2B2C3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,Ba-Cs-O,0.02439436285714,-2.094935703472907,1.9378,3,Monoclinic,2/m,P2_1/c,oxide,Cs,Ba,,,,B,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,3.1089759650058837
mp-754971,Cs3TmO3,2.257919627184613,0.6480299945089376,"Octahedron, Trigonal bipyramid",2,"2g, 2h, 2i",3,"[8.285915604999103, 4.905706608056699, 6.67076821163098]",0.667,6.620796808228927,AB3C3,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",r2SCAN,Cs-O-Tm,0.010128094642858,-2.158447895714285,2.267,3,Monoclinic,2/m,C2/m,oxide,Cs,,,,,,"C, O",,,Tm,,"B $\in$ [0.5, 1]",Positive B,3.15049979416646
mp-755110,Cs2MnO4,0.2273157814529231,1.4198375117352855,"Hexagonal bipyramid, Bicapped square prism (adjacent faces)",2,1a,1,"[5.159014076972657, 5.482684675933211, 8.75981046167337, 8.698023775091135]",1.0,7.024883247417593,AB2C4,2,2,1,"[10.0, 8.0]","[10.0, 8.0]",9.0,8.0,10.0,9.0,8.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-Mn-O,0.029938723214286,-1.698659963177339,0.6528,3,Orthorhombic,mm2,Cmc2_1,permanganate,Cs,,Mn,,,,"C, O",,,,,B > 1,Positive B,3.3288901607520813
mp-755198,Cs3LaO3,2.090763656573013,0.8610252207878919,"Octahedron, Trigonal bipyramid",2,"2g, 2h, 2i",3,"[7.666365831677714, 3.945687586916163, 5.346792120211256]",0.667,5.652948512935044,AB3C3,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",GGA,Cs-La-O,0.036857607142856,-2.05536631928572,1.742299999999999,3,Monoclinic,2/m,C2/m,oxide,Cs,,,,,,"C, O",,,La,,"B $\in$ [0.5, 1]",Positive B,3.253498306899783
mp-755292,Cs2BeO2,2.3214427146815453,0.5909093960773235,Square pyramid,1,4e,1,"[8.350875160727673, 8.417976121431533]",1.0,8.384425641079602,AB2C2,1,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",r2SCAN,Be-Cs-O,0.0,-2.017852933362068,3.1264,3,Monoclinic,2/m,P2_1/c,oxide,Cs,Be,,,,B,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,3.090002002392763
mp-755541,Cs3YO3,2.2026426071136926,0.6983225819817173,"Octahedron, Trigonal bipyramid",2,"2g, 2h, 2i",3,"[8.098848447055452, 4.604204296662765, 6.285287179992531]",0.667,6.329446641236916,AB3C3,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cs-O-Y,0.029450817142862,-2.105987459285714,2.4855,3,Monoclinic,2/m,C2/m,oxide,Cs,,Y,,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,3.1616011860131765
mp-755891,CsLiH4SO5,3.113230209606993,0.0586185797149291,End-trigonal-face capped trigonal prism,1,1a,1,[8.922825515901811],1.0,8.922825515901811,ABCD4E5,1,1,1,[7.0],[5.0],7.0,7.0,7.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,2,2,"H+, O2-","Alkali Metals, Nonmetals",GGA,Cs-H-Li-O-S,0.047502465583333,-1.690629660457375,4.5909,5,Monoclinic,m,Cm,oxide,"Li, Cs",,,,,,"H, C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.2114560836375703
mp-756122,Cs3TlO3,2.856719113254615,0.1905911658941597,"Trigonal prism, Trigonal bipyramid",2,4e,1,"[3.917061221842545, 5.729591951305839, 4.636028786973194]",0.333,4.760893986707193,AB3C3,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,Cs-O-Tl,0.0,-1.217926017857142,1.5853000000000002,3,Monoclinic,2/m,P2_1/c,oxide,Cs,,,,Tl,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.1031484134577503
mp-756459,Cs3TmO3,2.7383745774801023,0.288354709456439,"Tetrahedron, Trigonal bipyramid, Trigonal prism",3,4e,1,"[2.262192130922376, 6.394491425484388, 5.659347390316995]",0.667,4.772010315574586,AB3C3,3,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",r2SCAN,Cs-O-Tm,0.0,-2.168575990357145,2.6196,3,Monoclinic,2/m,P2_1/c,oxide,Cs,,,,,,"C, O",,,Tm,,"B $\in$ [0.1, 0.5]",Positive B,3.119787470429257
mp-756505,Cs3ScO3,2.397928573137992,0.5105991026492674,"Octahedron, Trigonal bipyramid",2,"2g, 2h, 2i",3,"[8.923144254588232, 5.7000813686716505, 7.82996806805911]",1.0,7.484397897106331,AB3C3,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cs-O-Sc,0.005407270714282,-2.177348119285712,2.975,3,Monoclinic,2/m,C2/m,oxide,Cs,,Sc,,,,"C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,3.1167536197152237
mp-757032,Cs3ErO3,2.2603248992448988,0.6504493160708982,"Octahedron, Trigonal bipyramid",2,"2g, 2h, 2i",3,"[4.765841007462102, 6.4895997710958575, 8.239661193711182]",0.667,6.498367324089713,AB3C3,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",r2SCAN,Cs-Er-O,0.012671878571417,-2.141340524047617,2.215099999999999,3,Monoclinic,2/m,C2/m,oxide,Cs,,,,,,"C, O",,,Er,,"B $\in$ [0.5, 1]",Positive B,3.1534424304855007
mp-757463,CsFeBP2HO9,3.031946229410239,0.1343044173553541,Diminished icosahedron,1,4e,1,[9.820828372304332],1.0,9.820828372304332,ABCDE2F9,1,1,1,[12.0],[11.0],12.0,12.0,12.0,11.0,11.0,11.0,1.0,1.0,1.0,2.0,2,2,"H+, O2-","Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Cs-Fe-H-O-P,0.0,-2.466938592790505,2.7398,6,Monoclinic,2/m,P2_1/c,oxide,Cs,,Fe,,,B,"H, C, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,3.303094601737217
mp-758180,CsSi3HO7,3.4636081410907744,0.0021428536403288,Tricapped octahedron (all 3 cap faces share one atom),1,4a,1,[8.008766559090542],1.0,8.008766559090542,ABC3D7,1,1,1,[9.0],[8.0],9.0,9.0,9.0,8.0,8.0,8.0,1.0,1.0,1.0,2.0,2,2,"H+, O2-","Alkali Metals, Metalloids, Nonmetals",GGA,Cs-H-O-Si,0.003785809097217,-2.905829124033764,5.0187,4,Orthorhombic,222,P2_12_12_1,oxide,Cs,,,,,Si,"H, C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.395189528297456
mp-758948,Cs2H6CO6,3.0830178336561014,0.1791429455273768,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,4g,1,[5.627844045042676],1.0,5.627844045042676,AB2C6D6,1,1,1,[8.0],[6.0],8.0,8.0,8.0,6.0,6.0,6.0,1.0,1.0,1.0,2.0,2,2,"H+, O2-","Alkali Metals, Nonmetals",GGA,C-Cs-H-O,0.0,-1.603633342954023,4.0513,4,Monoclinic,2/m,P2/c,oxide,Cs,,,,,,"H, C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.2572074635963246
mp-768211,Cs3HoO3,2.6903006220538,0.3402665955679298,"Tetrahedron, Trigonal bipyramid, Trigonal prism",3,4e,1,"[2.336463948876396, 6.257847324099046, 5.480408821215926]",0.667,4.6915733647304565,AB3C3,3,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",r2SCAN,Cs-Ho-O,0.005588764285718,-2.142038752142856,2.3008,3,Monoclinic,2/m,P2_1/c,oxide,Cs,,,,,,"H, C, O",,,Ho,,"B $\in$ [0.1, 0.5]",Positive B,3.1565480669171455
mp-768223,Cs2CeO3,3.6023931202026653,-0.1514645790139595,Trigonal prism,1,4b,1,[6.356956937417062],1.0,6.356956937417062,AB2C3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",r2SCAN,Ce-Cs-O,0.0,-2.540892705833331,2.2437,3,Orthorhombic,mm2,Cmc2_1,oxide,Cs,,,,,,"C, O",,,Ce,,"B $\in$ [-1, -0.1]",Negative B,3.194341198942144
mp-768311,Cs3NO4,1.7544313477449862,0.745680253316368,"Square antiprism, Trigonal prism",2,"8d, 4c",2,"[8.256416369154543, 11.561106840565213]",1.0,9.908761604859878,AB3C4,2,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,Cs-N-O,0.033773386458337,-1.29291558362069,3.3701,3,Orthorhombic,mmm,Pnma,oxide,Cs,,,,,,"C, N, O",,,,,"B $\in$ [0.5, 1]",Positive B,3.18982236784795
mp-768536,Cs3LaO3,2.8109258758837767,0.3494192451952531,"Trigonal prism, Trigonal bipyramid",2,4e,1,"[4.023341822380923, 5.639027297323182, 5.02686921588119]",0.667,4.896412778528432,AB3C3,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",GGA,Cs-La-O,0.024222633214282,-2.068001293214292,2.0976,3,Monoclinic,2/m,P2_1/c,oxide,Cs,,,,,,"C, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,3.2617561502888672
mp-768537,Cs3TlO3,2.8338567633884457,0.2349633558856281,"Octahedron, Trigonal bipyramid",2,"2g, 2h, 2i",3,"[7.946986618081533, 3.986337006592982, 5.4919321480005685]",0.667,5.808418590891694,AB3C3,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,Cs-O-Tl,0.010545084285716,-1.207380933571426,1.5384,3,Monoclinic,2/m,C2/m,oxide,Cs,,,,Tl,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.219094236477313
mp-768976,Cs3ScO3,2.7569723439457823,0.2479933166185196,"Trigonal prism, Trigonal bipyramid",2,4e,1,"[4.190509886530914, 7.2193687829821425, 6.208534248203327]",0.667,5.872804305905461,AB3C3,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cs-O-Sc,0.0,-2.182755389999999,3.0416,3,Monoclinic,2/m,P2_1/c,oxide,Cs,,Sc,,,,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.0970004074039457
mp-770128,Cs6Ti2O7,3.140397482749973,0.0333621788857104,"Octahedron, Square-face capped trigonal prism, Pentagonal pyramid",3,4e,1,"[5.826634047908311, 8.53602076853466, 8.270089306091768]",1.0,7.544248040844913,A2B6C7,3,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cs-O-Ti,0.0,-2.386604834555555,3.5237,3,Monoclinic,2/m,P2_1/c,oxide,Cs,,Ti,,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.1555230823922873
mp-770463,Cs3GaO3,3.110436155021252,0.0250456306070641,"Trigonal prism, Trigonal bipyramid",2,4e,1,"[4.294270503426031, 8.420579305064972, 6.833265559799294]",0.667,6.516038456096766,AB3C3,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,Cs-Ga-O,0.000473394642856,-1.697098648214285,2.5333,3,Monoclinic,2/m,P2_1/c,oxide,Cs,,,,Ga,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.0986165281692704
mp-770815,Cs3YO3,2.691485617498361,0.3463769228648032,"Tetrahedron, Trigonal bipyramid, Trigonal prism",3,4e,1,"[2.307764162633384, 5.992805690415179, 5.454677642455352]",0.667,4.585082498501305,AB3C3,3,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cs-O-Y,0.017199272142864,-2.118239004285712,2.341599999999999,3,Monoclinic,2/m,P2_1/c,oxide,Cs,,Y,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.1629405347119013
mp-771139,Cs4HfO4,1.385345465346569,1.118374678256424,"Tetrahedron, Trigonal bipyramid, Square pyramid, Pentagonal pyramid",4,4e,1,"[11.969739656479879, 3.365769004846305, 2.21201535717507, 5.574907504339856]",0.5,5.780607880710277,AB4C4,4,3,1,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cs-Hf-O,0.0,-2.250629666111109,2.7399,3,Monoclinic,2/m,P2_1/c,oxide,Cs,,Hf,,,,"H, C, O",,,,,B > 1,Positive B,3.1430392244833336
mp-771163,CsY3O5,2.7954659661875443,0.2410303182939962,Square-face bicapped trigonal prism,1,4c,1,[3.34610193904119],0.0,3.34610193904119,AB3C5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cs-O-Y,0.013398128472221,-3.448145785555555,3.8051,3,Orthorhombic,mmm,Pnma,oxide,Cs,,Y,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.2533960637998716
mp-771235,CsLa3O5,2.9192243188956915,0.2725362701877144,Square-face bicapped trigonal prism,1,4c,1,[2.835448516338314],0.0,2.835448516338314,AB3C5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",GGA,Cs-La-O,0.04037567097222,-3.293094489583331,3.4872,3,Orthorhombic,mmm,Pnma,oxide,Cs,,,,,,"C, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,3.4444859321080763
mp-771255,Cs4SiO4,2.170801413913973,0.597170359204577,"End-trigonal-face capped trigonal prism, Trigonal bipyramid, Square pyramid",3,4e,1,"[11.473479262918993, 5.404584612920241, 6.491827671503854, 7.975818823103394]",1.0,7.836427592611621,AB4C4,3,2,1,"[5.0, 7.0]","[5.0, 7.0]",6.0,5.0,7.0,6.0,5.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,Cs-O-Si,0.0,-2.203128711235632,2.8227,3,Monoclinic,2/m,P2_1/c,silicate,Cs,,,,,Si,"C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,3.1352473440487114
mp-771321,Cs4GeO4,2.418517097481516,0.4473087040500121,"Square pyramid, Trigonal prism",2,4e,1,"[12.206287048363555, 6.883494547796393, 4.291551649913872, 8.507449349408773]",0.75,7.972195648870649,AB4C4,2,3,1,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,Cs-Ge-O,0.002351659722222,-1.854216484846744,2.5029999999999992,3,Monoclinic,2/m,P2_1/c,oxide,Cs,,,,,Ge,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.0746163587470305
mp-772181,Cs3GaO3,2.2738843097812205,0.5868263052229415,"Triangular non-coplanar, Octahedron",2,4a,1,"[1.606664593721614, 9.423565205428776, 0.5375938357024831]",0.333,3.8559412116176244,AB3C3,2,2,1,"[3.0, 6.0]","[3.0, 6.0]",4.5,3.0,6.0,4.5,3.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Cs-Ga-O,0.04099914535714,-1.656572897499998,2.3721,3,Cubic,23,P2_13,oxide,Cs,,,,Ga,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,3.075486334849296
