material_id,chem_formula,R$_0$,B,Li_chemenv,num_Li_chemenvs,Li_wyckoff,num_Li_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Li_sites,num_CN_env,num_charge_states,mean_coordn_Li-X,min_coordn_Li-X,max_coordn_Li-X,mean_coordn_Li-O,min_coordn_Li-O,max_coordn_Li-O,mean_Li_charge,min_Li_charge,max_Li_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_LiO_BondL,LiX_coordn,LiO_coordn,elements
mp-10251,LiDyO2,1.493578855958139,0.4049913402112284,T-shaped,1,4e,1,[2.351825315331365],0.0,2.351825315331365,ABC2,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,1,O2-,R2SCAN,Dy-Li-O,0.0148129699999994,-3.2717494562499985,3.9643,3,Monoclinic,2/m,P2_1/c,oxide,Li,,,,,,O,,,Dy,,"B $\in$ [0.1, 0.5]",Positive B,1.932829803446393,[3.0],[3.0],"Alkali Metals, Lanthanides, Nonmetals"
mp-1031034,LiMg6CrO8,3.105995574017423,-0.5407556520547742,Octahedron,1,1a,1,[0.047365179450552346],0.0,0.047365179450552346,ABC6D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Cr-Li-Mg-O,0.0440295387499984,-2.8347064433333333,1.2919,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Cr,,,,"C, O",,,,,"B $\in$ [-1, -0.1]",Negative B,2.1350549623440447,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1031142,LiMg6GaO8,1.6792404058880055,0.275658467989054,Octahedron,1,1a,1,[0.1693943379270314],0.0,0.1693943379270314,ABC6D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA,Ga-Li-Mg-O,0.0491038842187503,-2.8221953288020827,2.4295,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,,,Ga,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1865859621512738,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals"
mp-1031344,LiMg6TiO8,3.3051954974264697,-0.6497818262036942,Octahedron,1,1c,1,[0.0681519011873063],0.0,0.0681519011873063,ABC6D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA,Li-Mg-O-Ti,0.0433063828125002,-2.978113372916666,0.0,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Ti,,,,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.138497420548044,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1032403,LiMg6MnO8,1.7271363251124427,0.2494216262098138,Octahedron,1,1b,1,[0.13878392025369485],0.0,0.13878392025369485,ABC6D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Li-Mg-Mn-O,0.0245205753124997,-2.7920274344540226,0.0,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1861941333612127,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1032414,LiMg6MnO8,2.841891846718814,-0.3922844889100965,Octahedron,1,1c,1,[0.024868125112660167],0.0,0.024868125112660167,ABC6D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Li-Mg-Mn-O,0.0288953115624996,-2.7876526982040226,0.0,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Mn,,,,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.137535922113633,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1032467,LiMg6FeO8,3.005731316085756,-0.483553826580872,Octahedron,1,1c,1,[0.03779059020454284],0.0,0.03779059020454284,ABC6D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Fe-Li-Mg-O,0.025679222343748,-2.737135483333333,1.5393,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Fe,,,,O,F,,,,"B $\in$ [-1, -0.1]",Negative B,2.137498364750757,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1032500,LiMg6FeO8,1.6898654609648898,0.265982254301971,Octahedron,1,1b,1,[0.158770580554027],0.0,0.158770580554027,ABC6D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Fe-Li-Mg-O,0.0344359817187482,-2.7283787239583326,0.8732999999999995,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Fe,,,,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1794029086531954,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1034182,LiMg14TiO16,1.7548784686344927,0.2358160337372072,Octahedron,1,1c,1,[0.05438785153701948],0.0,0.05438785153701948,ABC14D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA,Li-Mg-O-Ti,0.02646991640625,-3.002318867083333,0.0,4,Orthorhombic,mmm,Pmmm,oxide,Li,Mg,Ti,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.18249408316562,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1034187,LiMg14TiO16,1.586189763709959,0.3323202851007897,Octahedron,1,1c,1,[0.04253197103457329],0.0,0.04253197103457329,ABC14D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA,Li-Mg-O-Ti,0.03251607484375,-2.996272708645833,0.0,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Ti,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1847734069667624,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1034976,LiMg14CoO16,1.659887459886184,0.2906471130226631,Octahedron,1,1c,1,[0.03258576724824888],0.0,0.03258576724824888,ABC14D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Co-Li-Mg-O,0.0408188753124996,-2.8337577610416664,0.1086999999999998,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.183410680171632,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1035108,LiMg14GaO16,1.6125610313584684,0.3202882362147218,Octahedron,1,1a,1,[0.09536384448342268],0.0,0.09536384448342268,ABC14D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA,Ga-Li-Mg-O,0.0184665921093749,-2.935261920026041,3.7045,4,Orthorhombic,mmm,Pmmm,oxide,Li,Mg,,,Ga,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.193349631533493,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals"
mp-1035113,LiMg14GaO16,1.6264571136917128,0.3082322776688054,Octahedron,1,1a,1,[0.03669553666917784],0.0,0.03669553666917784,ABC14D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA,Ga-Li-Mg-O,0.0276777249218751,-2.926050787213541,3.3593,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,,,Ga,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1816524793572287,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals"
mp-1035145,LiMg14CoO16,1.4817134689912208,0.392079035932872,Octahedron,1,1c,1,[0.14539664796159332],0.0,0.14539664796159332,ABC14D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Co-Li-Mg-O,0.0359205571874996,-2.8386560791666664,0.5909,4,Orthorhombic,mmm,Pmmm,oxide,Li,Mg,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1926832721923013,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1035402,LiMg14CrO16,1.652718701261525,0.2930075932459724,Octahedron,1,1a,1,[0.08055294050964239],0.0,0.08055294050964239,ABC14D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Cr-Li-Mg-O,0.0164678090624912,-2.940979087604166,2.0146999999999995,4,Orthorhombic,mmm,Pmmm,oxide,Li,Mg,Cr,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.184039922613376,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1035434,LiMg14CrO16,1.5289696413955656,0.3643128426952991,Octahedron,1,1a,1,[0.05109405857441357],0.0,0.05109405857441357,ABC14D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Cr-Li-Mg-O,0.0240696193749911,-2.933377277291666,1.6420999999999992,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Cr,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.185180222880396,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1035435,LiMg14FeO16,1.7115824420618777,0.2622215772763691,Octahedron,1,1c,1,[0.06456270793375311],0.0,0.06456270793375311,ABC14D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Fe-Li-Mg-O,0.0097345824218741,-2.889751676041666,1.9419000000000004,4,Orthorhombic,mmm,Pmmm,oxide,Li,Mg,Fe,,,,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.187075850772464,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1035445,LiMg14FeO16,1.6222389465337534,0.3120290172002417,Octahedron,1,1c,1,[0.037515845737380954],0.0,0.037515845737380954,ABC14D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Fe-Li-Mg-O,0.0170022324218743,-2.882484026041666,1.79,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Fe,,,,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.18427387183552,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1035901,LiYMg14O16,1.8254914773018167,0.2079657260902145,Octahedron,1,1c,1,[0.016432665638074145],0.0,0.016432665638074145,ABC14D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA,Li-Mg-O-Y,0.0464383683593752,-3.015862827604166,3.8415,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Y,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.200084158518665,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1035918,LiYMg14O16,2.407186579118311,-0.1331568844881297,Octahedron,1,1c,1,[0.05394024431326939],0.0,0.05394024431326939,ABC14D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA,Li-Mg-O-Y,0.046480612734375,-3.015820583229166,3.9025,4,Orthorhombic,mmm,Pmmm,oxide,Li,Mg,Y,,,,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.165723690477,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1036089,LiMg14MnO16,1.807058652066956,0.21151982709027,Octahedron,1,1c,1,[0.01718274557472518],0.0,0.01718274557472518,ABC14D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Li-Mg-Mn-O,0.02180212984375,-2.904550780664511,0.4456000000000006,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1880544899600007,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1036220,LiMg14MnO16,1.6096693472552677,0.3249131386054917,Octahedron,1,1e,1,[0.09783796797213147],0.0,0.09783796797213147,ABC14D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Li-Mg-Mn-O,0.0092797220312501,-2.9170731884770107,0.7531999999999996,4,Orthorhombic,mmm,Pmmm,oxide,Li,Mg,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1988472331836664,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1036528,LiMg14AlO16,1.5505133390385164,0.3504337892252108,Octahedron,1,1c,1,[0.04742637538130594],0.0,0.04742637538130594,ABC14D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA,Al-Li-Mg-O,0.0316931924218755,-3.011793901979166,4.081900000000001,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,,,Al,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.181724055893333,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals"
mp-1036537,LiMg14AlO16,1.3097157210418566,0.4960325828294682,Octahedron,1,1c,1,[0.23170891042524716],0.0,0.23170891042524716,ABC14D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA,Al-Li-Mg-O,0.0217394649218753,-3.021747629479166,4.285999999999999,4,Orthorhombic,mmm,Pmmm,oxide,Li,Mg,,,Al,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.2091889753683334,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals"
mp-1037085,LiMg30CoO32,1.5485392912678542,0.3588483349106602,Octahedron,1,1c,1,[0.0018484847416673851],0.0,0.0018484847416673851,ABC30D32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Co-Li-Mg-O,0.0146781978124996,-2.940689025989584,1.8732,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1916316305443333,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1037086,LiMg30CoO32,1.3121821317149944,0.4942319147501248,Octahedron,1,1b,1,[0.07304204930009979],0.0,0.07304204930009979,ABC30D32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Co-Li-Mg-O,0.0091598610937495,-2.9462073627083334,2.1806999999999994,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.2012047245120008,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1037593,LiMg30FeO32,1.232771376585628,0.5364070944752675,Octahedron,1,1c,1,[0.0040858221693775235],0.0,0.0040858221693775235,ABC30D32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Fe-Li-Mg-O,0.0068823210546868,-2.9609397138020834,3.055,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Fe,,,,O,F,,,,"B $\in$ [0.5, 1]",Positive B,2.194045916601668,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1037656,LiYMg30O32,3.0766604357974745,-0.5048455377269241,Octahedron,1,1b,1,[0.07853331979764239],0.0,0.07853331979764239,ABC30D32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA,Li-Mg-O-Y,0.020977481210938,-3.028252022395832,4.344299999999999,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Y,,,,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.168549068744667,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1037677,LiMg30FeO32,1.766048264343577,0.2327508240930048,Octahedron,1,1b,1,[0.01645505114663562],0.0,0.01645505114663562,ABC30D32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Fe-Li-Mg-O,0.0021558083984372,-2.965666226458333,2.8286,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Fe,,,,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.184718971825,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1038037,LiMg30MnO32,1.8103802907437103,0.2167107632520832,Octahedron,1,1c,1,[0.0006719741844636025],0.0,0.0006719741844636025,ABC30D32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Li-Mg-Mn-O,0.0081687219531243,-2.9730866389260053,1.4352,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.198751466674667,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1038038,LiMg30MnO32,1.230404141451374,0.541868628112339,Octahedron,1,1b,1,[0.08748873405208021],0.0,0.08748873405208021,ABC30D32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Li-Mg-Mn-O,0.0038659980468747,-2.977389362832255,1.5303000000000004,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Mn,,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.205112270892,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1038204,LiMg30AlO32,0.9923295187386229,0.6775826414952582,Octahedron,1,1b,1,[0.13598909114301735],0.0,0.13598909114301735,ABC30D32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA,Al-Li-Mg-O,0.0080932833984377,-3.0317291694270825,4.475700000000001,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,,,Al,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.2111592253366656,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals"
mp-1038227,LiMg30AlO32,1.1995305399335847,0.5525377473452296,Octahedron,1,1c,1,[0.004395488385073149],0.0,0.004395488385073149,ABC30D32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA,Al-Li-Mg-O,0.0118056133984376,-3.0280168394270826,4.4312000000000005,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,,,Al,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.18973694065,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals"
mp-1040009,LiMg30BiO32,2.818251846356232,-0.3466952359988883,Octahedron,1,1a,1,[0.001685836584205068],0.0,0.001685836584205068,ABC30D32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA,Bi-Li-Mg-O,0.0362970030078129,-2.925869665833333,3.5222000000000007,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,,,Bi,B,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.1969675072840005,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals"
mp-1040012,LiMg30SbO32,3.424717759717097,-0.7178887245194716,Octahedron,1,1a,1,[0.16388005934964406],0.0,0.16388005934964406,ABC30D32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,R2SCAN,Li-Mg-O-Sb,0.0398068065625007,-2.9310079477083333,2.6566,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,,,,Sb,"O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,2.133378982890815,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals"
mp-1040014,LiMg30BiO32,3.756487938594143,-0.8887038949086097,Octahedron,1,1a,1,[0.24535377721837462],0.0,0.24535377721837462,ABC30D32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA,Bi-Li-Mg-O,0.0362001014453126,-2.9259665673958333,3.2822,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,,,Bi,B,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.157894579903333,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals"
mp-1040035,LiMg30SbO32,2.634676056498779,-0.2456604055951397,Octahedron,1,1a,1,[0.0008673449683161365],0.0,0.0008673449683161365,ABC30D32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA,Li-Mg-O-Sb,0.0404538782812515,-2.9303608759895825,2.8833,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,,,,Sb,"O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,2.1944239566720003,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals"
mp-1040051,LiMg30GaO32,1.507872254606666,0.3834424938387719,Octahedron,1,1a,1,[0.04412710834861749],0.0,0.04412710834861749,ABC30D32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA,Ga-Li-Mg-O,0.0071189290234379,-2.9878242326692703,4.239799999999999,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,,,Ga,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.197606127884,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals"
mp-1040079,LiMg30CrO32,1.7117807679739407,0.2656012375175151,Octahedron,1,1a,1,[0.021338308071270455],0.0,0.021338308071270455,ABC30D32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Cr-Li-Mg-O,0.0031755742187504,-2.993626779739583,3.800300000000001,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Cr,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1895412134396666,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1040082,LiMg30WO32,2.663174530301406,-0.2731849294909214,Octahedron,1,1a,1,[0.022941159047959923],0.0,0.022941159047959923,ABC30D32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Li-Mg-O-W,0.0225187812499996,-2.952389955989584,3.1002,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,W,,,,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.1717721473840004,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1040085,NaLiMg30O31,1.4739360009110805,0.3602364517681541,Square pyramid,1,1a,1,[0.45147362531940144],0.0,0.45147362531940144,ABC30D31,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA,Li-Mg-Na-O,0.043466067301586,-2.9310763272573435,2.5424,4,Orthorhombic,mm2,Pmm2,oxide,"Li, Na",Mg,,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.083156941959073,[5.0],[5.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals"
mp-1040094,LiMg30CrO32,1.4145271480758346,0.4336673805986429,Octahedron,1,1a,1,[0.002702518877143278],0.0,0.002702518877143278,ABC30D32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Cr-Li-Mg-O,0.0074804903125,-2.9893218636458334,3.5379000000000005,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Cr,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.191704822378798,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1040095,LiMg30WO32,1.952173605649776,0.1348019287582598,Octahedron,1,1a,1,[0.00026030419320232176],0.0,0.00026030419320232176,ABC30D32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA_U,Li-Mg-O-W,0.0235729242187501,-2.951335813020833,3.215699999999999,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,W,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1937521451280007,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals"
mp-1040115,NaLiMg30O31,1.3831555449135302,0.437219610222027,Octahedron,1,1a,1,[0.10799361375657879],0.0,0.10799361375657879,ABC30D31,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA,Li-Mg-Na-O,0.0465983314285702,-2.92794406313036,2.3124,4,Orthorhombic,mm2,Pmm2,oxide,"Li, Na",Mg,,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.169330594272756,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Nonmetals"
mp-1040126,LiLaMg30O32,3.875637309520296,-0.951564843281658,Octahedron,1,1a,1,[0.2796176032021376],0.0,0.2796176032021376,ABC30D32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,GGA,La-Li-Mg-O,0.0467686847070316,-2.999216977942708,4.0042,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,,,,,O,,,La,,"B $\in$ [-1, -0.1]",Negative B,2.1639702470999995,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Lanthanides, Nonmetals"
