material_id,chem_formula,R$_0$,B,Rb_chemenv,num_Rb_chemenvs,Rb_wyckoff,num_Rb_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Rb_sites,num_CN_env,num_charge_states,RbX_coordn,RbO_coordn,mean_coordn_Rb-X,min_coordn_Rb-X,max_coordn_Rb-X,mean_coordn_Rb-O,min_coordn_Rb-O,max_coordn_Rb-O,mean_Rb_charge,min_Rb_charge,max_Rb_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_RbO_BondL
mp-1190228,RbP2(HO2)3,3.015108142532075,0.1273265649043318,Bicapped square prism (adjacent faces),1,2i,1,[3.628535048835768],0.0,3.628535048835768,AB2C3D6,1,1,1,[10.0],[9.0],10.0,10.0,10.0,9.0,9.0,9.0,1.0,1.0,1.0,2.0,2,2,"H+, O2-","Alkali Metals, Nonmetals",GGA,H-O-P-Rb,0.031055744470237,-2.050290362544642,5.7905,4,Triclinic,-1,P-1,oxide,Rb,,,,,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.2305501075475425
mp-1190296,RbMgCO3F,3.9498142419247033,-0.2873395101495618,Square-face capped hexagonal prism,1,3f,1,[10.309219855138503],1.0,10.309219855138503,ABCDE3,1,1,1,[13.0],[10.0],13.0,13.0,13.0,10.0,10.0,10.0,1.0,1.0,1.0,2.0,2,2,"F-, O2-","Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals",GGA,C-F-Mg-O-Rb,0.0,-2.608857789999999,4.6839,5,Hexagonal,-6m2,P-62m,carbonate,Rb,Mg,,,,,"C, O",F,,,,"B $\in$ [-1, -0.1]",Negative B,3.150395456061703
mp-1191145,Rb2LaNb2O7,2.9292310894128866,0.0479266250276709,Square-face monocapped antiprism,1,4g,1,[5.6370543359880685],1.0,5.6370543359880685,AB2C2D7,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Nb-O-Rb,0.0,-3.001334957083333,0.0,4,Orthorhombic,mmm,Cmcm,oxide,Rb,,Nb,,,,"N, O",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.0738916480326077
mp-1192212,Rb3NiO2,2.465622916070235,0.3589046415228157,"Tetrahedron, Linear",2,2a,1,"[0.5313791849064401, 0.526814775352302, 0.616779226916443, 0.6535268632448711, 0.6359871680052871, 0.636569983044727]",0.0,0.6001762002450117,AB2C3,2,2,1,"[2.0, 4.0]","[2.0, 4.0]",3.0,2.0,4.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Ni-O-Rb,0.026281582083333,-1.06758232875,1.3429,3,Tetragonal,422,P4_12_12,oxide,Rb,,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.9076777924686654
mp-1192612,RbZn2HSe2O7,2.458010896436032,0.3482102254131808,Pentagonal antiprism,1,2i,1,[5.587030608309782],1.0,5.587030608309782,ABC2D2E7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,H-O-Rb-Se-Zn,0.0,-1.600620045264422,4.2094,5,Triclinic,-1,P-1,oxide,Rb,,Zn,,,,"H, O, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.135192165769223
mp-1193332,Rb5(FeO2)3,1.9096932179280004,0.6814136866014654,"Tetrahedron, Trigonal bipyramid, Trigonal prism",3,"4d, 4c, 2a",3,"[0.8422560413762941, 7.380586115590837, 7.460044652409167]",0.667,5.227628936458766,A3B5C6,3,3,1,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",r2SCAN,Fe-O-Rb,0.011472017261905,-1.553092329464285,0.0,3,Tetragonal,-42m,I-42d,oxide,Rb,,Fe,,,,O,F,,,,"B $\in$ [0.5, 1]",Positive B,3.014289400408458
mp-1193851,Rb2MoO4,2.0825566558758006,0.4979068582632468,"Square-face monocapped antiprism, Bicapped square prism (adjacent faces)",2,4c,1,"[7.555482761387255, 3.645517151946393]",0.5,5.600499956666824,AB2C4,2,2,1,"[10.0, 7.0]","[10.0, 7.0]",8.5,7.0,10.0,8.5,7.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Mo-O-Rb,0.00685146892857,-2.192790323928572,4.5611,3,Orthorhombic,mmm,Pnma,oxide,Rb,,Mo,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,3.124055068588233
mp-1194580,RbNa2B6ClO10,4.688768832747934,-0.66884507076788,Bicapped square prism (opposite faces),1,4a,1,[12.928795486788797],1.0,12.928795486788797,ABC2D6E10,1,1,1,[8.0],[6.0],8.0,8.0,8.0,6.0,6.0,6.0,1.0,1.0,1.0,2.0,2,2,"Cl-, O2-","Alkali Metals, Halogens, Metalloids, Nonmetals",GGA,B-Cl-Na-O-Rb,0.002547858681806,-2.728260323262931,5.1287,5,Orthorhombic,222,P2_12_12_1,hypochlorite,"Na, Rb",,,,,B,"C, N, O",Cl,,,,"B $\in$ [-1, -0.1]",Negative B,3.177690777264234
mp-1194619,Rb4Th(MoO4)4,2.8072484981319192,0.1333981994790581,"Square-face bicapped trigonal prism, Square-face monocapped antiprism",2,4f,1,"[4.021925852693134, 2.845598984741939]",0.0,3.433762418717537,AB4C4D16,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",GGA_U,Mo-O-Rb-Th,0.0,-2.417572738,3.6984,4,Monoclinic,2/m,C2/c,oxide,Rb,,Mo,,,,O,,,,Th,"B $\in$ [0.1, 0.5]",Positive B,3.0885209702583194
mp-1194623,Rb2Th(Si2O5)3,3.145657080689473,0.0196670882470786,"Square antiprism, Bicapped octahedron (cap faces with one atom in common), Tridiminished icosahedron, Pentagonal-face capped pentagonal antiprism",4,2i,1,"[9.78950558149852, 6.844933416927104, 7.403781237840103, 9.996684056003554]",1.0,8.50872607306732,AB2C6D15,4,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",GGA,O-Rb-Si-Th,0.0,-3.298846430208334,4.8855,4,Triclinic,-1,P-1,oxide,Rb,,,,,Si,"O, S",,,,Th,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.1886583985728776
mp-1194706,RbY(TeO3)2,3.074936655599709,0.0052787242746059,Bicapped square prism (opposite faces),1,4c,1,[3.197382280305673],0.0,3.197382280305673,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,O-Rb-Te-Y,0.0,-2.302052576083333,3.1745,4,Orthorhombic,mmm,Pnma,oxide,Rb,,Y,,,Te,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.0653414846696823
mp-1194729,RbAlCu(PO4)2,3.130847316826503,0.047597372018526,Anticuboctahedron,1,4e,1,[7.638560446842178],1.0,7.638560446842178,ABCD2E8,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Cu-O-P-Rb,0.002871342852572,-2.616661427445054,0.7723,5,Monoclinic,2/m,P2_1/c,phosphate,Rb,,Cu,,Al,,"C, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.1957782942962463
mp-1195019,Rb2Th3Mg(MoO4)8,3.2117868144201176,-0.0280671066146766,Metabidiminished icosahedron,1,4f,1,[8.109136300731958],1.0,8.109136300731958,AB2C3D8E32,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Mg-Mo-O-Rb-Th,0.0,-2.56300337902174,3.5741,5,Monoclinic,2/m,C2/c,oxide,Rb,Mg,Mo,,,,O,,,,Th,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.1474620156734305
mp-1195026,Rb2Mg2(WO4)3,3.027546052405334,0.101749241641234,"Truncated tetrahedron, Tricapped triangular prism (three square-face caps)",2,4a,1,"[6.303665712815905, 2.078857086534076]",0.5,4.191261399674991,A2B2C3D12,2,2,1,"[3.0, 9.0]","[3.0, 9.0]",6.0,3.0,9.0,6.0,3.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Mg-O-Rb-W,0.029673292631579,-2.417316159210526,4.355700000000001,4,Cubic,23,P2_13,oxide,Rb,Mg,W,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,3.223851382719721
mp-1195055,RbLi6B2O6F,2.51674772777148,0.3170368456993905,Pentagonal bipyramid,1,4c,1,[6.7167620228792],1.0,6.7167620228792,ABC2D6E6,1,1,1,[9.0],[6.0],9.0,9.0,9.0,6.0,6.0,6.0,1.0,1.0,1.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Metalloids, Nonmetals",GGA,B-F-Li-O-Rb,0.004713200624999,-2.590467596302084,4.3533,5,Orthorhombic,mmm,Pnma,fluoride,"Li, Rb",,,,,B,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,3.2703531462411513
mp-1195212,Rb2Si5NiO12,2.843620706362961,0.2001302727495661,"Heptagonal dipyramid, Metabidiminished icosahedron",2,8c,1,"[9.687918405383842, 7.833721334399119]",1.0,8.760819869891481,AB2C5D12,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ni-O-Rb-Si,0.007350970930562,-2.897419665374999,3.8397,4,Orthorhombic,mmm,Pbca,oxide,Rb,,Ni,,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.2984598108744594
mp-1195322,Rb2Pd(S4O13)2,2.9280537672099207,0.1092606785719556,Square-face bicapped square antiprism,1,2i,1,[4.439455075445354],0.0,4.439455075445354,AB2C8D26,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,O-Pd-Rb-S,0.0,-1.736538824459459,4.8909,4,Triclinic,-1,P-1,oxide,Rb,,Pd,,,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.1955467188609274
mp-1195447,Rb8Th(MoO4)6,2.937164683373381,0.0910798500737038,"Pentagonal antiprism, Square-face bicapped square antiprism, Square-face monocapped antiprism, Bicapped square prism (adjacent faces)",4,"4f, 2e",2,"[4.222366088011721, 3.7589679298533083, 8.158804248685456, 3.7833615099388362, 5.809770872582434]",0.4,5.146654129814351,AB6C8D24,4,3,1,"[10.0, 8.0, 9.0]","[10.0, 8.0, 9.0]",9.0,8.0,10.0,9.0,8.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",GGA_U,Mo-O-Rb-Th,0.000184083846152,-2.339157032820512,4.004300000000001,4,Monoclinic,2/m,C2/c,oxide,Rb,,Mo,,,,O,,,,Th,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.136327337477652
mp-1195500,RbY(SeO3)2,2.1397358398329205,0.4338604018831739,Triangular-face bicapped trigonal prism,1,4c,1,[8.693077891810223],1.0,8.693077891810223,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,O-Rb-Se-Y,0.0,-2.211355717468751,4.2881,4,Orthorhombic,mmm,Pnma,oxide,Rb,,Y,,,,"O, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.0226290856162334
mp-1195621,Rb2U(Si2O5)3,3.025158925065149,0.0883564882635784,"Diminished icosahedron, Bicapped square prism (adjacent faces)",2,4f,1,"[9.873764063888075, 11.13877394575521]",1.0,10.506269004821643,AB2C6D15,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",GGA,O-Rb-Si-U,0.0,-3.20258342,0.569199999999999,4,Monoclinic,2/m,C2/c,oxide,Rb,,,,,Si,"O, S",,,,U,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.217456183736821
mp-1195622,Rb2Th(AsO4)2,2.581119038348392,0.2356625416913836,Bicapped square prism (adjacent faces),1,4e,1,"[7.224033726559171, 7.126170788348518]",1.0,7.175102257453845,AB2C2D8,1,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",GGA,As-O-Rb-Th,0.0,-2.519719306538459,3.9186,4,Monoclinic,2/m,P2_1/c,oxide,Rb,,,,,As,O,,,,Th,"B $\in$ [0.1, 0.5]",Positive B,3.057038805169339
mp-1195883,Rb2MnSi5O12,2.927844632945376,0.1303645726025908,"Trigonal-face bicapped square antiprism, Bicapped square prism (adjacent faces)",2,8c,1,"[6.594507515370738, 8.324433587031432]",1.0,7.459470551201085,AB2C5D12,2,2,1,"[2.0, 7.0]","[2.0, 7.0]",4.5,2.0,7.0,4.5,2.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Mn-O-Rb-Si,0.0,-3.014348673084052,3.1643,4,Orthorhombic,mmm,Pbca,oxide,Rb,,Mn,,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.1644815735645673
mp-1195896,RbHSO4,3.0494575307963734,0.0505010955037587,"Square-face capped square prism, Bicapped square prism (adjacent faces)",2,4e,1,"[5.273561151028534, 5.134327318836765]",1.0,5.203944234932649,ABCD4,2,2,1,"[10.0, 9.0]","[10.0, 9.0]",9.5,9.0,10.0,9.5,9.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,H-O-Rb-S,0.0,-1.955849402321428,5.5303,4,Monoclinic,2/m,P2_1/c,bisulfate,Rb,,,,,,"H, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.141402345764287
mp-1195951,Rb2ScSi4O10F,2.6845457206981345,0.1736195479285097,Bicapped square prism (opposite faces),1,4h,1,[8.783077268577435],1.0,8.783077268577435,ABC2D4E10,1,1,1,[10.0],[9.0],10.0,10.0,10.0,9.0,9.0,9.0,1.0,1.0,1.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA,F-O-Rb-Sc-Si,0.004323740694431,-3.28386430611111,4.7662,5,Tetragonal,4/m,I4/m,fluoride,Rb,,Sc,,,Si,"O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,3.087635422803405
mp-1196025,Rb3Sc2Si4(O2F)5,3.084326049575915,0.0139739616843687,"Diminished icosahedron, Bicapped square prism (adjacent faces)",2,4c,1,"[5.299888592869095, 5.706834943075915, 7.078247581148267]",1.0,6.028323705697758,A2B3C4D5E10,2,2,1,"[10.0, 5.0]","[4.0, 3.0]",7.5,5.0,10.0,3.5,3.0,4.0,1.0,1.0,1.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA,F-O-Rb-Sc-Si,0.0,-3.446416112291667,5.195399999999999,5,Orthorhombic,mmm,Pnma,fluoride,Rb,,Sc,,,Si,"O, S",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.0902473990756287
mp-1196286,Rb3Ni2(NO3)7,3.198345776051404,-0.0182291182772889,"Pentagonal-face bicapped pentagonal prism, Pentagonal-face capped pentagonal antiprism",2,"8d, 4c",2,"[11.163622474494057, 4.687262254579551]",0.5,7.925442364536804,A2B3C7D21,2,2,1,"[11.0, 12.0]","[11.0, 12.0]",11.5,11.0,12.0,11.5,11.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,N-Ni-O-Rb,0.0,-1.156652626969697,2.9288,4,Orthorhombic,mmm,Pnma,nitrate,Rb,,Ni,,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.0847241043648146
mp-1196467,Rb2Cu3P4(O3F)4,2.669765691664137,0.2213935611834357,Pentagonal prism,1,4e,1,[4.618258072414359],0.0,4.618258072414359,A2B3C4D4E12,1,1,1,[10.0],[6.0],10.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA,Cu-F-O-P-Rb,0.0,-2.3677273721428582,0.526799999999999,5,Monoclinic,2/m,P2_1/c,fluoride,Rb,,Cu,,,,"C, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,3.043403652026695
mp-1196551,Rb7SmFe6(P4O17)2,2.890145856279344,0.1297953461522116,"Pentagonal antiprism, Diminished icosahedron, Metabidiminished icosahedron",3,"1d, 2i",2,"[10.490971687284098, 13.420108385810426, 9.598977626882183, 6.676205924459917]",1.0,10.046565906109155,AB6C7D8E34,3,4,1,"[10.0, 11.0, 4.0, 8.0]","[10.0, 11.0, 4.0, 8.0]",8.25,4.0,11.0,8.25,4.0,11.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",GGA_U,Fe-O-P-Rb-Sm,0.0,-2.5357812075829083,2.2134,5,Triclinic,-1,P-1,oxide,Rb,,Fe,,,,"O, P, S",F,,Sm,,"B $\in$ [0.1, 0.5]",Positive B,3.1724863943943507
mp-1196651,Rb8Mn5O10,2.4284539533862337,0.3630880346853052,"Face-capped octahedron, Square pyramid, Octahedron, Tetrahedron, See-saw, Trigonal bipyramid, Trigonal prism",7,4e,1,"[7.122908522592226, 1.511120073289718, 5.555894440002876, 5.423982629623709, 5.604902247412082, 5.805868926033066, 7.539988327323768, 7.065117661545182, 3.060983218945727, 5.650995477463548, 5.70259429944556, 7.5321778283308145, 3.940504358997427, 7.088017619292167, 4.464871334390494, 3.569777360065496]",0.688,5.4149815202971165,A5B8C10,7,3,1,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Mn-O-Rb,0.011205867119564,-1.690023302811094,0.820199999999999,3,Monoclinic,2/m,P2_1/c,oxide,Rb,,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,3.0097352808742097
mp-1196931,Rb2BiPWO8,2.562089762759136,0.2764597310047026,Square-face bicapped trigonal prism,1,8f,1,[4.266975135512082],0.0,4.266975135512082,ABCD2E8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-O-P-Rb-W,0.0,-2.35318953478022,4.0107,5,Orthorhombic,mmm,Ibca,oxide,Rb,,W,,Bi,B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.0797552020012375
mp-1197082,Rb3Tm(SO4)3,2.744462175067066,0.1530648316484343,"Dodecahedron with triangular faces - p2345 plane normalized, Hexagonal bipyramid",2,2a,1,"[3.652096845013793, 4.667172435991267, 5.17989265667252]",0.333,4.499720645892526,AB3C3D12,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",GGA,O-Rb-S-Tm,0.0,-2.4660941726315797,5.3522,4,Monoclinic,m,Cc,sulfate,Rb,,,,,,"O, S",,,Tm,,"B $\in$ [0.1, 0.5]",Positive B,3.051416236034888
mp-1197285,RbCd(BO2)3,3.010160814991819,0.0640021267350081,Bicapped square prism (adjacent faces),1,4f,1,[6.7844076159010624],1.0,6.7844076159010624,ABC3D6,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,B-Cd-O-Rb,0.0,-2.551939412272726,3.8078,4,Monoclinic,2/m,C2/c,metaborate,Rb,,Cd,,,B,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.1565248697537642
mp-1197774,RbFeCu(PO4)2,2.9640877020197203,0.053680629343922,Tricapped octahedron (cap faces are aligned),1,4e,1,[5.991003761232054],1.0,5.991003761232054,ABCD2E8,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Cu-Fe-O-P-Rb,0.006289509807671,-2.283027867637362,0.0,5,Monoclinic,2/m,P2_1/c,phosphate,Rb,,"Fe, Cu",,,,"C, O, P",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.075310726573574
mp-1197894,Rb2BiMoPO8,2.635178884720611,0.2368028798565944,Square-face bicapped trigonal prism,1,8f,1,[4.22448110288421],0.0,4.22448110288421,ABCD2E8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Mo-O-P-Rb,0.0,-2.323859505549451,3.523,5,Orthorhombic,mmm,Ibca,oxide,Rb,,Mo,,Bi,B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.074498182580034
mp-1197989,RbHSO4,3.082608161342617,0.0347058823522483,no_data,1,no_data,1,no_data,0.0,no_data,ABCD4,3,3,1,"[10.0, 8.0, 9.0]","[10.0, 8.0, 9.0]",9.0,8.0,10.0,9.0,8.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,H-O-Rb-S,5.3197142857897e-05,-1.9557962051785711,5.501099999999999,4,Monoclinic,m,Pc,bisulfate,Rb,,,,,,"H, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.134666332375055
mp-1198160,Rb2LiFe(MoO4)3,3.060959278712359,0.0955951155049078,"Diminished icosahedron, Hendecahedron",2,4c,1,"[7.636059769971126, 10.248485093769903]",1.0,8.942272431870514,ABC2D3E12,2,2,1,"[11.0, 9.0]","[11.0, 9.0]",10.0,9.0,11.0,10.0,9.0,11.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Li-Mo-O-Rb,0.015834443684208,-2.088642553070176,2.6718,5,Orthorhombic,mmm,Pnma,oxide,"Li, Rb",,"Fe, Mo",,,,O,F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.2498360646567326
mp-1198331,Rb4LiH3(SO4)4,2.927399517192017,0.0769456674256977,"Bicapped octahedron (cap faces with one edge in common), Dodecahedron with triangular faces - p2345 plane normalized, Tricapped octahedron (cap faces are aligned)",3,4a,1,"[4.85552659929538, 5.89315813630551, 5.451866676957081, 5.965227168936509]",0.75,5.54144464537362,AB3C4D4E16,3,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,H-Li-O-Rb-S,0.0,-2.045187321324404,5.095000000000001,5,Tetragonal,4,P4_1,sulfate,"Li, Rb",,,,,,"H, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.0975902691708606
mp-1198390,Rb2MnH12(SeO7)2,3.3323391768967965,-0.0716553246867841,Dodecahedron with triangular faces - p2345 plane normalized,1,4e,1,[3.259587111510806],0.0,3.259587111510806,AB2C2D12E14,1,1,1,[9.0],[8.0],9.0,9.0,9.0,8.0,8.0,8.0,1.0,1.0,1.0,2.0,2,2,"H+, O2-","Alkali Metals, Nonmetals, Transition Metals",GGA_U,H-Mn-O-Rb-Se,0.0,-1.45393466556834,2.6843,5,Monoclinic,2/m,P2_1/c,oxide,Rb,,Mn,,,,"H, O, S, Se",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.1681875132838373
mp-1198458,Rb2ScSi4O10F,2.79786080082087,0.1218448006028477,"Cuboctahedron, Pentagonal prism, Bicapped square prism (adjacent faces)",3,2e,1,"[8.280081994224417, 7.130432837370162, 10.175850956192011, 5.419158188578468]",1.0,7.751380994091265,ABC2D4E10,3,4,1,"[5.0, 6.0, 9.0, 10.0]","[4.0, 6.0, 9.0, 9.0]",7.5,5.0,10.0,7.0,4.0,9.0,1.0,1.0,1.0,1.5,1,2,"F-, O2-","Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA,F-O-Rb-Sc-Si,0.0,-3.288188046805556,5.0158,5,Monoclinic,2/m,P2_1/m,fluoride,Rb,,Sc,,,Si,"O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,3.02916928671898
mp-1198666,Rb7EuFe6(P4O17)2,2.9090864915003727,0.1198632483508514,"Diminished icosahedron, Hexagonal bipyramid, Metabidiminished icosahedron",3,"1d, 2i",2,"[10.63841796153163, 13.346716843399003, 9.584100940288637, 6.6738896870177005]",1.0,10.060781358059241,AB6C7D8E34,3,4,1,"[10.0, 11.0, 4.0, 8.0]","[10.0, 11.0, 4.0, 8.0]",8.25,4.0,11.0,8.25,4.0,11.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",GGA_U,Eu-Fe-O-P-Rb,0.0,-2.499969348475765,0.006899999999999,5,Triclinic,-1,P-1,oxide,Rb,,Fe,,,,"O, P",F,,Eu,,"B $\in$ [0.1, 0.5]",Positive B,3.1712495299548924
mp-1198918,Rb2Cu3(P2O7)2,3.018902332900557,0.049947349144,Trigonal-face bicapped square antiprism,1,4e,1,[7.222470160497411],1.0,7.222470160497411,A2B3C4D14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Cu-O-P-Rb,0.0,-2.2359671899378872,0.607,4,Monoclinic,2/m,P2_1/c,oxide,Rb,,Cu,,,,"C, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.1426483541602166
