material_id,chem_formula,R$_0$,B,Mo_chemenv,num_Mo_chemenvs,Mo_wyckoff,num_Mo_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Mo_sites,num_CN_env,num_charge_states,MoX_coordn,MoO_coordn,mean_coordn_Mo-X,min_coordn_Mo-X,max_coordn_Mo-X,mean_coordn_Mo-O,min_coordn_Mo-O,max_coordn_Mo-O,mean_Mo_charge,min_Mo_charge,max_Mo_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_MoO_BondL
mp-622521,BaNd2(MoO4)4,1.9846573355168924,0.4369373668820139,Tetrahedron,1,4f,1,"[0.29361566916034104, 0.049784417569805006]",0.0,0.17170004336507302,AB2C4D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA_U,Ba-Mo-Nd-O,0.004385510000005,-2.619769921956522,3.4405,4,Monoclinic,2/m,C2/c,oxide,,Ba,Mo,,,B,"N, O",,,Nd,,"B $\in$ [0.1, 0.5]",Positive B,1.8102011921460386
mp-622602,NaMoAsO6,1.938071227742507,0.6882457873122897,Octahedron,1,4a,1,"[0.7628382057587011, 0.8124189612678631]",0.0,0.7876285835132821,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",r2SCAN,As-Mo-Na-O,0.0,-1.917377008764368,2.6992000000000003,4,Orthorhombic,mm2,Pca2_1,oxide,Na,,Mo,,,As,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.960044132108046
mp-630867,RbLiNd2(MoO4)4,1.978217996841136,0.4189780857272026,Tetrahedron,1,4f,1,"[0.15176734134795702, 0.216790493627899]",0.0,0.18427891748792802,ABC2D4E16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Li-Mo-Nd-O-Rb,0.009076284999979,-2.514043368993056,3.435599999999999,5,Monoclinic,2/m,C2/c,oxide,"Li, Rb",,Mo,,,,"N, O",,,Nd,,"B $\in$ [0.1, 0.5]",Positive B,1.8102998064555273
mp-630880,LiNd2Tl(MoO4)4,1.9816381082983616,0.4255267271454558,Tetrahedron,1,4f,1,"[0.12398316012947201, 0.24777323700935003]",0.0,0.185878198569411,ABC2D4E16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Li-Mo-Nd-O-Tl,0.007120004791676,-2.428362841319445,3.0065,5,Monoclinic,2/m,C2/c,oxide,Li,,Mo,,Tl,,"N, O",,,Nd,,"B $\in$ [0.1, 0.5]",Positive B,1.8110951027234552
mp-636380,Li(MoO2)2,2.257543138164816,-0.1917975618249068,Octahedron,1,"2d, 2b",2,"[0.42633902116250105, 0.710769971242683]",0.0,0.568554496202592,AB2C4,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mo-O,0.01853852767857,-1.987521051904762,1.4162,3,Orthorhombic,mmm,Imma,oxide,Li,,Mo,,,,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.143686514203975
mp-636731,Zr(MoO4)2,1.8588954977702528,0.2339208609555235,Tetrahedron,1,2a,1,"[0.026083014095941003, 0.6984894258938851]",0.0,0.36228621999491306,AB2C8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Mo-O-Zr,0.001335834545454,-2.464893349999998,3.1318,3,Orthorhombic,mm2,Pmn2_1,oxide,,,"Zr, Mo",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7675568845146628
mp-636950,Mo2P2O11,1.9979878442904453,0.3447562918063814,"Square pyramid, Octahedron",2,4c,1,"[0.563601772378259, 0.578541960168761]",0.0,0.57107186627351,A2B2C11,2,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mo-O-P,0.016434534833333,-2.24808578445238,2.8668,3,Orthorhombic,mmm,Pnma,oxide,,,Mo,,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0040916618340963
mp-637680,K2Mo4O13,2.004066103543329,0.4665497800865899,"Square pyramid, Octahedron",2,8c,1,"[1.796891866106781, 0.9373778188484571, 2.7590468850296963, 1.047311288853675]",0.0,1.6351569647096522,A2B4C13,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,K-Mo-O,0.003926528355263,-2.059281836289473,2.992,3,Orthorhombic,mmm,Pbca,oxide,K,,Mo,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9834391022277524
mp-639719,Cu3Mo2O9,1.9485274882954244,0.3666860225598536,Tetrahedron,1,4c,1,"[0.033815169106480004, 0.017999151818739]",0.0,0.025907160462609505,A2B3C9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Cu-Mo-O,0.032158120357138,-1.471692210535715,0.0,3,Orthorhombic,mmm,Pnma,oxide,,,"Cu, Mo",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8069576321262035
mp-640818,Mo9O26,1.961772345820855,0.3205881518250422,"Tetrahedron, Square pyramid, Octahedron",3,2i,1,"[1.523213393334865, 1.583105051667645, 1.7799803496632491, 1.231159124951054, 1.738928534529364, 1.331326292845488, 1.3957360792357951, 1.8605058402035999, 1.602313234802696, 0.8985804541123251, 1.290281745093672, 1.398033852109987, 1.5693545737764851, 1.378301913806535, 1.291383611498126, 1.3859436976036061, 0.197713157638947, 1.177201983443052]",0.0,1.3685034939064717,A9B26,3,4,2,"[5.0, 6.0, 4.0, 6.0]","[5.0, 6.0, 4.0, 6.0]",5.25,4.0,6.0,5.25,4.0,6.0,5.5,5.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mo-O,0.035258445285714,-1.898770973142858,0.4122,2,Triclinic,-1,P-1,oxide,,,Mo,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0080242202831546
mp-641097,UTl2(MoO5)2,1.937351158920577,0.338375661114118,Tetrahedron,1,4a,1,"[0.01958753636939, 0.15944756331967302, 0.08980889782182701, 0.045666822039833]",0.0,0.07862770488768077,AB2C2D10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Mo-O-Tl-U,0.0,-2.27044913836111,2.2304,4,Orthorhombic,mm2,Pca2_1,oxide,,,Mo,,Tl,,O,,,,U,"B $\in$ [0.1, 0.5]",Positive B,1.8011808035965435
mp-641191,U2Tl2Mo3O16,1.924226978896772,0.3106170115447334,Tetrahedron,1,4a,1,"[0.101243616328338, 0.060402475181923, 0.077264154376392]",0.0,0.07963674862888433,A2B2C3D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Mo-O-Tl-U,0.001180666385844,-2.444509421811594,2.325,4,Orthorhombic,mm2,Pna2_1,oxide,,,Mo,,Tl,,O,,,,U,"B $\in$ [0.1, 0.5]",Positive B,1.7994019984550558
mp-641281,Na4Pu(MoO4)4,2.13955339358508,0.8245158445536445,Tetrahedron,1,8f,1,[0.14874303753981402],0.0,0.14874303753981402,AB4C4D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",GGA_U,Mo-Na-O-Pu,0.023624472,-2.24760286217069,0.159099999999999,4,Tetragonal,4/m,I4_1/a,oxide,Na,,Mo,,,,"N, O, P",,,,Pu,"B $\in$ [0.5, 1]",Positive B,1.8061766985881929
mp-642792,BaBi2(MoO4)4,1.9890919072494708,0.4421012667093304,Tetrahedron,1,4f,1,"[0.28850680669448203, 0.07403671428673]",0.0,0.181271760490606,AB2C4D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ba-Bi-Mo-O,0.0,-2.095644275217392,3.0997,4,Monoclinic,2/m,C2/c,oxide,,Ba,Mo,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8125776041043467
mp-642974,SrCrBi12(Mo2O17)2,1.8364048740051444,0.0915386414068996,Tetrahedron,1,4g,1,"[0.23699401721357302, 0.10709862741938701]",0.0,0.17204632231648,ABC4D12E34,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Cr-Mo-O-Sr,0.00866275813702,-1.887968818076924,2.6491,5,Monoclinic,2/m,P2/c,oxide,,Sr,"Cr, Mo",,Bi,B,"C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7993757806648336
mp-642975,CrBi12Mo4PbO34,1.8539630118879349,0.1312826821739971,no_data,1,no_data,1,no_data,0.0,no_data,ABC4D12E34,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Cr-Mo-O-Pb,0.00729576034849,-1.804596486923078,2.583799999999999,5,Monoclinic,2/m,P2/c,oxide,,,"Cr, Mo",,"Pb, Bi",B,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8008326141564597
mp-644925,Cs5Bi(MoO4)4,2.080271034737202,0.684140317722495,Tetrahedron,1,1a,1,"[0.09520567891238801, 0.052241696694857, 0.05133406882901401, 0.09890357042537501, 0.047493986726358, 0.046208287934528004, 0.09541171496801001, 0.09217681247288101]",0.0,0.07237197712042638,AB4C5D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Cs-Mo-O,0.0,-2.130723742049071,3.7104,4,Monoclinic,m,Cc,oxide,Cs,,Mo,,Bi,B,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.8036701215196094
mp-645513,HfTl8(MoO4)6,2.041033559543486,0.5886868010806927,Tetrahedron,1,"4j, 2i",2,"[0.10187671749222901, 0.129910649163016]",0.0,0.11589368332762251,AB6C8D24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Hf-Mo-O-Tl,0.0,-1.9073256970940191,3.4877,4,Monoclinic,2/m,C2/m,oxide,,,"Mo, Hf",,Tl,,"H, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.802804786231149
mp-645568,TlCr(MoO4)2,1.973995012812998,0.4396386502679769,Tetrahedron,1,4c,1,"[0.046179051908740006, 0.19571997209646103]",0.0,0.12094951200260051,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Cr-Mo-O-Tl,0.0,-1.971569551736112,2.8216,4,Orthorhombic,mmm,Pnma,oxide,,,"Cr, Mo",,Tl,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7979376557344127
mp-645796,TlFe(MoO4)2,2.005567698797402,0.5005654421751888,Tetrahedron,1,4c,1,"[0.23365994523170502, 0.09878181954140201]",0.0,0.16622088238655353,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Fe-Mo-O-Tl,0.0,-1.829072953194446,2.5843,4,Orthorhombic,mmm,Pnma,oxide,,,"Fe, Mo",,Tl,,O,F,,,,"B $\in$ [0.5, 1]",Positive B,1.8039981808368515
mp-646182,Mg5V2(MoO8)2,2.0125839801640657,0.5154449648021934,Tetrahedron,1,"4f, 2e",2,"[0.10071142921666801, 0.08271479293125901, 0.11724568122435901, 0.11353101755125301]",0.0,0.10355073023088476,A2B2C5D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Mg-Mo-O-V,0.003685382466664,-2.582845329533334,2.8273,4,Monoclinic,2/m,P2_1/m,oxide,,Mg,"V, Mo",,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.801994822099988
mp-647350,Rb5HfFe(MoO4)6,2.043658475249784,0.5999701211715396,Tetrahedron,1,6c,1,"[0.162414042032606, 0.129463289339668]",0.0,0.145938665686137,ABC5D6E24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Hf-Mo-O-Rb,0.038250913423405,-2.21517102141892,3.2283,5,Hexagonal,6,P6_3,oxide,Rb,,"Fe, Mo, Hf",,,,"H, O",F,,,,"B $\in$ [0.5, 1]",Positive B,1.801572583483576
mp-647867,La4Mo7O27,1.9399019257051289,0.3498133458868525,"Tetrahedron, Trigonal bipyramid",2,4a,1,"[0.23501913284490702, 0.34136858681499505, 0.127144266997641, 0.680531641788304, 0.12717911077052801, 0.10731674434791401, 0.33108185706193405]",0.0,0.27852019151803187,A4B7C27,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,6.0,6.0,6.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,La-Mo-O,0.005576517883771,-2.571879639539474,3.1163,3,Orthorhombic,mm2,Pca2_1,oxide,,,Mo,,,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,1.8151018518441058
mp-648007,Tl2Mo4O13,2.011010125812671,0.4773851664684302,"Square pyramid, Octahedron",2,8c,1,"[2.7603029265450303, 0.9826000882190501, 1.9480331923133, 1.130931700554423]",0.0,1.7054669769079507,A2B4C13,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Mo-O-Tl,0.0,-1.847308169298247,2.8189,3,Orthorhombic,mmm,Pbca,oxide,,,Mo,,Tl,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.989235294466933
mp-648992,Na6Mo10O33,1.9631638075033568,0.4246905376485766,"Square pyramid, Octahedron",2,2i,1,"[1.181226219058438, 1.4156919162252921, 1.3926540929223061, 2.822568626728046, 1.6050899357891542]",0.0,1.6834461581446472,A6B10C33,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Mo-Na-O,0.02161033785716,-2.024236461291344,3.087399999999999,3,Triclinic,-1,P-1,oxide,Na,,Mo,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9892367721787094
mp-649957,Cu3Mo2O9,2.003004885248571,0.4929948104700997,Tetrahedron,1,4a,1,"[0.04457207785686, 0.021310148686375003]",0.0,0.0329411132716175,A2B3C9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Cu-Mo-O,0.026491554999994,-1.477358775892858,0.0,3,Orthorhombic,mm2,Pna2_1,oxide,,,"Cu, Mo",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8036377234770207
mp-650024,RbLiBi2(MoO4)4,1.992926290942015,0.449716173080102,Tetrahedron,1,4f,1,"[0.15031308682259, 0.255325797528213]",0.0,0.2028194421754015,ABC2D4E16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Li-Mo-O-Rb,0.003613617812481,-2.00898332982639,3.054599999999999,5,Monoclinic,2/m,C2/c,oxide,"Li, Rb",,Mo,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8126881750766652
mp-650228,KIn(MoO4)2,2.022332332856268,0.5566136160433551,Tetrahedron,1,4c,1,"[0.19519716261858602, 0.044964214812616005]",0.0,0.12008068871560101,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,In-K-Mo-O,0.0,-2.060741107409723,3.6425,4,Orthorhombic,mmm,Pnma,oxide,K,,Mo,,In,,O,I,,,,"B $\in$ [0.5, 1]",Positive B,1.7990117749674694
mp-650741,Cu4Mo5O17,1.954181253460661,0.4001432716078346,"Square pyramid, Octahedron",2,2i,1,"[1.2873199770152262, 1.935280169776121, 1.6994129171914811, 1.727412679065913, 1.126765812052392]",0.0,1.5552383110202266,A4B5C17,2,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,5.5,5.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Cu-Mo-O,0.031722714450547,-1.613789706923076,0.771,3,Triclinic,-1,P-1,oxide,,,"Cu, Mo",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.020398790254327
mp-651301,NaIn(MoO4)2,2.040648187534811,0.5976267408694202,Tetrahedron,1,2i,1,"[0.130768222327245, 0.067119365706367, 0.208052865039506, 0.078393335255117]",0.0,0.12108344708205875,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,In-Mo-Na-O,0.004858064895831,-2.038271371295498,3.626499999999999,4,Triclinic,-1,P-1,oxide,Na,,Mo,,In,,"N, O",I,,,,"B $\in$ [0.5, 1]",Positive B,1.7995128280391877
mp-651434,K2Mn2(MoO4)3,1.9495902208693616,0.3681561104322574,Tetrahedron,1,8f,1,"[0.145795099285096, 0.051212956713847006, 0.047856171903337005]",0.0,0.08162140930076,A2B2C3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,K-Mn-Mo-O,0.003308616447375,-2.131867448308532,3.0261,4,Orthorhombic,mmm,Pcca,oxide,K,,"Mn, Mo",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.80077453740825
mp-652366,MoPb5O8,1.7756189422378277,-0.0659741933754139,Tetrahedron,1,4e,1,"[0.08016538484199201, 0.055887478940088005]",0.0,0.06802643189104,AB5C8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Mo-O-Pb,0.012239960691975,-1.66403174660714,2.5574,3,Monoclinic,2/m,P2_1/c,oxide,,,Mo,,Pb,,"O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.802330089405862
mp-672176,K3Sc(MoO4)3,1.9983554080301509,0.4932899484971061,Tetrahedron,1,4a,1,"[0.078598913487828, 0.061945767419403004, 0.097769933534293]",0.0,0.07943820481384134,AB3C3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,K-Mo-O-Sc,0.002628190131634,-2.404960924434211,3.9449,4,Orthorhombic,mm2,Pca2_1,oxide,K,,"Sc, Mo",,,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7988439334622062
mp-675020,Li4MoO5,2.042541081518244,3.4307701446828363,Octahedron,1,1a,1,[0.6111484480183811],0.0,0.6111484480183811,AB4C5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Li-Mo-O,0.02146582,-2.240481467833334,2.8799,3,Tetragonal,4,I4,oxide,Li,,Mo,,,,O,,,,,B > 1,Positive B,1.9552225926228057
mp-687090,Hf(MoO4)2,1.842233532807878,0.2027540060217591,Tetrahedron,1,12i,1,[0.05452525120808],0.0,0.05452525120808,AB2C8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",SCAN,Hf-Mo-O,0.0,-2.519785754393939,3.2774,3,Trigonal,-3m,P-31c,oxide,,,"Mo, Hf",,,,"H, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.763351575797963
mp-687091,Rb2U2Mo3O16,1.9203553727070664,0.3022506248164766,Tetrahedron,1,4a,1,"[0.072626194820838, 0.086320017309659, 0.07788331566340001]",0.0,0.078943175931299,A2B2C3D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",GGA_U,Mo-O-Rb-U,0.00325848619564,-2.62875034271739,2.3521,4,Orthorhombic,mm2,Pna2_1,oxide,Rb,,Mo,,,,O,,,,U,"B $\in$ [0.1, 0.5]",Positive B,1.7989315315107184
mp-690581,Li6Mo2O7,1.8980309025348028,0.4720465704616405,Octahedron,1,"2c, 2a",2,"[0.219180237824872, 0.07959514822761801]",0.0,0.149387693026245,A2B6C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mo-O,0.046752828000001,-2.101306844333332,1.113299999999999,3,Orthorhombic,mm2,Pma2,oxide,Li,,Mo,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1016613996782945
mp-691119,Bi14MoO24,1.774021820848104,0.0113479137980218,Tetrahedron,1,1a,1,[0.030118636389576],0.0,0.030118636389576,AB14C24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Bi-Mo-O,0.0,-1.697635304615385,2.6318,3,Triclinic,1,P1,oxide,,,Mo,,Bi,B,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7694444561858105
mp-694963,Sr7SmFe4(MoO6)4,1.939457642877728,0.269364394162059,Octahedron,1,1a,1,"[0.11752847916907301, 0.065498122642047, 0.06268825130456701, 0.054153875881272004]",0.0,0.07496718224923976,AB4C4D7E24,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",GGA_U,Fe-Mo-O-Sm-Sr,0.01868717470313,-2.558893555375,0.7020000000000001,5,Triclinic,1,P1,oxide,,Sr,"Fe, Mo",,,,"O, S",F,,Sm,,"B $\in$ [0.1, 0.5]",Positive B,2.0208770319676566
mp-694985,Na2Sc4Zn2(MoO4)9,1.929522803371392,0.3327793556897315,no_data,1,no_data,1,no_data,0.0,no_data,A2B2C4D9E36,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Mo-Na-O-Sc-Zn,0.001978954150947,-2.398609600335068,3.5152,5,Triclinic,1,P1,oxide,Na,,"Sc, Zn, Mo",,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.794858780274242
mp-695057,Sr8Nd2Fe5(MoO6)5,1.977577624625701,0.1537037517001096,Octahedron,1,"2b, 4e",2,"[0.192702172512549, 0.11665293680182001, 0.08464293843123301]",0.0,0.13133268258186734,A2B5C5D8E30,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",GGA_U,Fe-Mo-Nd-O-Sr,0.011939977616664,-2.585018410599999,0.0,5,Monoclinic,2/m,P2_1/c,oxide,,Sr,"Fe, Mo",,,,"N, O, S",F,,Nd,,"B $\in$ [0.1, 0.5]",Positive B,2.0235217552499085
mp-695069,K5HfIn(MoO4)6,2.001236339439364,0.4989762553368393,Tetrahedron,1,12f,1,[0.11136954502391701],0.0,0.11136954502391701,ABC5D6E24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Hf-In-K-Mo-O,0.0,-2.271835126835586,3.7205,5,Trigonal,-3m,R-3c,oxide,K,,"Mo, Hf",,In,,"H, O",I,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8004903367003446
