material_id,chem_formula,R$_0$,B,Mn_chemenv,num_Mn_chemenvs,Mn_wyckoff,num_Mn_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Mn_sites,num_CN_env,num_charge_states,MnX_coordn,MnO_coordn,mean_coordn_Mn-X,min_coordn_Mn-X,max_coordn_Mn-X,mean_coordn_Mn-O,min_coordn_Mn-O,max_coordn_Mn-O,mean_Mn_charge,min_Mn_charge,max_Mn_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_MnO_BondL
mp-504423,Mn3(CoO4)2,1.8100608717323872,0.2398011417739358,Octahedron,1,"2a, 4b",2,"[0.574429053529741, 0.6329523724053261]",0.0,0.6036907129675335,A2B3C8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Co-Mn-O,0.0,-1.690257374907162,0.8285,3,Orthorhombic,mm2,Pmn2_1,oxide,,,"Mn, Co",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.913520465155704
mp-504545,Ba2MnO3,1.8082170177192167,0.3385003899672499,Tetrahedron,1,2a,1,"[1.165870500832641, 1.246864453959105]",0.0,1.206367477395873,AB2C3,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ba-Mn-O,0.006619555416667,-2.555661802155172,1.5072,3,Monoclinic,m,Cc,oxide,,Ba,Mn,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0430876829623124
mp-504567,Mn3(CuO4)2,1.7231183831913284,0.5390758446005409,Octahedron,1,"1a, 2h",2,"[0.495744309231183, 0.5324291254469631]",0.0,0.5140867173390731,A2B3C8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Cu-Mn-O,0.035606766752128,-1.516291251830238,0.0,3,Monoclinic,2/m,C2/m,oxide,,,"Mn, Cu",,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.944760584814093
mp-504636,K2MnO4,1.9173595818117843,0.6712672731949227,Tetrahedron,1,4c,1,[0.012495437516157],0.0,0.012495437516157,AB2C4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,K-Mn-O,0.000321180357143,-1.71917643141872,0.4381,3,Orthorhombic,mmm,Pnma,permanganate,K,,Mn,,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.64440776860113
mp-504697,Mn2BiO5,1.7697377633470186,0.3715282861230161,"Square pyramid, Octahedron",2,"4f, 4g",2,"[0.40018644063853304, 1.046337861722833]",0.0,0.7232621511806829,AB2C5,2,2,2,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Bi-Mn-O,0.0,-1.885386032295258,0.416199999999999,3,Orthorhombic,mmm,Pbam,oxide,,,Mn,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9297532530167685
mp-505209,Rb2MnO4,1.8983208720715097,0.6210116763030926,Tetrahedron,1,4c,1,[0.008830366986424],0.0,0.008830366986424,AB2C4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Mn-O-Rb,0.0,-1.721545900418719,0.6351,3,Orthorhombic,mmm,Pnma,permanganate,Rb,,Mn,,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.6459072274005695
mp-505342,MnCu(Te2O5)2,2.030556467842972,0.2086201448949945,Square antiprism,1,4a,1,[0.827437390544259],0.0,0.827437390544259,ABC4D10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Cu-Mn-O-Te,0.014445133749991,-1.508879663099856,0.6787999999999991,4,Tetragonal,4/mmm,P4_2/nbc,oxide,,,"Mn, Cu",,,Te,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.3519310603725234
mp-505442,Mn3BO5,2.0111334380115844,0.1222638917291353,Octahedron,1,"2c, 2b, 4g, 4h",4,"[0.390132473053374, 0.38612543711893305, 0.562864656739818, 0.9678989810544021]",0.0,0.5767553869916318,AB3C5,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",r2SCAN,B-Mn-O,0.011453938333325,-2.274932117551085,0.0,3,Orthorhombic,mmm,Pbam,oxide,,,Mn,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.139646067260928
mp-510225,HoMn2O5,1.7765756439917877,0.3164917766764892,"Square pyramid, Octahedron",2,"4f, 4h",2,"[0.324537816903872, 0.7823670329683111]",0.0,0.5534524249360916,AB2C5,2,2,2,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Ho-Mn-O,0.0,-2.653464195420227,1.155199999999999,3,Orthorhombic,mmm,Pbam,oxide,,,Mn,,,,"H, O",,,Ho,,"B $\in$ [0.1, 0.5]",Positive B,1.915358235400456
mp-510248,BaGd2Mn2O7,2.515962501954193,-0.7098828912502322,Octahedron,1,8j,1,[0.347748866365717],0.0,0.347748866365717,AB2C2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",r2SCAN,Ba-Gd-Mn-O,0.021925493402811,-2.977401411946841,0.0,4,Tetragonal,4/mmm,P4_2/mnm,oxide,,Ba,Mn,,,B,O,,,Gd,,"B $\in$ [-1, -0.1]",Negative B,2.020346481411654
mp-510305,MnVSbO6,2.3025171032036447,-0.0746131565316737,Octahedron,1,4c,1,[0.61786439310726],0.0,0.61786439310726,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Mn-O-Sb-V,0.008400632777779,-2.147939474770114,0.686199999999999,4,Orthorhombic,mmm,Pbcn,oxide,,,"V, Mn",,,Sb,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1934517214999687
mp-510459,MnVCuO4,2.171126716569723,0.0330240515658425,Octahedron,1,2b,1,[0.10206673933781801],0.0,0.10206673933781801,ABCD4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Cu-Mn-O-V,0.033627107857138,-1.9274052068472904,1.116099999999999,4,Orthorhombic,mmm,Cmcm,oxide,,,"V, Mn, Cu",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.2077193984508146
mp-510562,KMnP3HO10,0.6651811291161028,1.9676796550301447,Octahedron,1,4d,1,[0.392154148776914],0.0,0.392154148776914,ABCD3E10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,H-K-Mn-O-P,0.0,-2.473184615178724,0.0,5,Monoclinic,2/m,C2/c,oxide,K,,Mn,,,,"H, O, P",,,,,B > 1,Positive B,2.030670207242705
mp-510575,GdMnO3,1.6836447963151588,0.5153434487535147,Octahedron,1,4b,1,[0.07943709609190301],0.0,0.07943709609190301,ABC3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Gd-Mn-O,0.0,-2.98195311758613,0.404099999999999,3,Orthorhombic,mmm,Pnma,oxide,,,Mn,,,,O,,,Gd,,"B $\in$ [0.5, 1]",Positive B,2.005793172794823
mp-510598,YMn2O5,1.781771788497847,0.3099646006716444,"Square pyramid, Octahedron",2,"4e, 4g",2,"[0.822406512466187, 0.31937240544919704]",0.0,0.570889458957692,AB2C5,2,2,2,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Mn-O-Y,0.0,-2.63374201729526,1.1643,3,Orthorhombic,mmm,Pbam,oxide,,,"Mn, Y",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9171271886702268
mp-510755,MnAsO4,1.4161503897144088,1.1197847047132854,Octahedron,1,4c,1,[2.446822440655756],0.0,2.446822440655756,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,As-Mn-O,0.035497100972221,-1.793590950071839,0.072699999999999,3,Orthorhombic,mmm,Pnma,oxide,,,Mn,,,As,O,,,,,B > 1,Positive B,2.1000403014098588
mp-530177,Li5Mn7O16,1.8181706715625443,0.1985402073623764,Octahedron,1,"2d, 8h, 4g",3,"[0.544828840506137, 0.5888349860415321, 0.5550474055404491]",0.0,0.5629037440293727,A5B7C16,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Li-Mn-O,0.0,-2.067267194185139,0.871,3,Orthorhombic,mmm,Pnnm,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9148251172246844
mp-530398,Li13Mn21O48,1.8096052951616168,0.3326821454763605,no_data,1,no_data,1,no_data,0.0,no_data,A13B21C48,2,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.011522344532497,-2.013090367315672,0.0,3,Monoclinic,m,Cm,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9851001108464927
mp-530444,MgMn2O4,1.992964178910107,0.1520726227867703,"Tetrahedron, Octahedron",2,"1a, 2b",2,"[0.7897967702863551, 0.8853933116790351, 0.806006547644867, 0.895788257764449, 0.8797320891515231, 0.8794952397467221, 0.9136974689561881, 0.656966703765501, 0.050215576739106, 0.8543628356376161, 0.9541020131328851, 0.34246161238709605, 0.5087332183065081, 1.293631527395699, 1.325410461195798]",0.0,0.8023862422526233,AB2C4,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Mg-Mn-O,0.035386782571423,-2.301613523266011,0.3109,3,Monoclinic,m,Cm,oxide,,Mg,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.06614859442214
mp-530644,Nd9Mn10O30,1.899950500853644,0.1734571819141356,Octahedron,1,1a,1,"[0.20528899716658902, 0.266143116027016, 0.23176489281650903, 0.038555204745218, 0.26134319985957, 0.05299081100124801, 0.244129053590067, 0.241919165621986, 0.44492429679103, 0.28442556364180605, 0.034020271270185004, 0.276933656898593, 0.045285693283666, 0.355516384135914, 0.40361307742597, 0.349870178909339, 0.24663612763991502, 0.266582581132412, 0.23043723957126402, 0.273480884438142]",0.0,0.23769301979832197,A9B10C30,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.3,3.3,3.3,1.0,1,1,Mn3.30+-O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,Mn-Nd-O,0.030763985000014,-2.843045227690008,0.0,3,Triclinic,1,P1,oxide,,,Mn,,,,"N, O",,,Nd,,"B $\in$ [0.1, 0.5]",Positive B,2.004363024699653
mp-530875,Pr12Mn11O36,1.8962770826105173,0.185065676289901,Octahedron,1,"2c, 2a, 4e, 2d",4,"[0.146566231022515, 0.030279020522219, 0.071718018634183, 0.070798618594741, 0.09667008705702301, 0.09579020437467901, 0.13881595464697102]",0.0,0.09294830497890445,A11B12C36,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,Mn-O-Pr,0.01317116864406,-2.922114715970193,0.0,3,Monoclinic,2/m,P2_1/c,oxide,,,Mn,,,,"O, P",,,Pr,,"B $\in$ [0.1, 0.5]",Positive B,2.002877436516899
mp-531268,MnV2O4,1.869198108764381,0.2710821078219179,"Tetrahedron, Octahedron",2,1a,1,"[0.8491017337066351, 0.8880223141304141, 0.18444747102064302, 0.028411232297797004, 0.08736103750757601, 0.059014898124759005, 0.00017928895120100001, 0.24173448929735303]",0.0,0.2922840581295473,AB2C4,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-O-V,0.022522539642856,-2.368602888811577,0.1326,3,Trigonal,3m,R3m,oxide,,,"V, Mn",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.093783978822841
mp-531351,Mn2VO4,2.061220030654391,0.0952129466383523,"Tetrahedron, Octahedron",2,"1a, 2b",2,"[0.23325223739560003, 1.056334443426702, 0.294943811432099, 1.5356364058069452, 0.494850217421184, 0.20477048631514103, 1.4650586311382852, 0.5369868980924101, 0.9021445960839821, 0.6004128974202171, 0.665237437414474, 0.35125431154896103]",0.0,0.6950735311246667,AB2C4,2,3,2,"[4.0, 6.0, 6.0]","[4.0, 6.0, 6.0]",5.333333333333333,4.0,6.0,5.333333333333333,4.0,6.0,2.333333333333333,2.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-O-V,0.043233628750002,-2.199292599230296,0.002499999999999,3,Monoclinic,m,Cm,oxide,,,"V, Mn",,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.14882005604808
mp-531365,Li3Mn8O16,1.8936988565032635,0.1710263287934176,Octahedron,1,"4e, 4c, 4f",3,"[1.143989729166416, 0.6632316512824561, 0.760673148294656, 0.654293783170937]",0.0,0.8055470779786162,A3B8C16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.62,3.62,3.62,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.031825638558641,-1.9855160356832704,0.0,3,Orthorhombic,mmm,Pmmn,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.988752503093356
mp-531591,Mn2VO4,2.0415568492406115,0.1423257978052785,"Tetrahedron, Octahedron",2,1a,1,"[0.31612757308661904, 0.425725424152933, 0.202972690963235, 0.141981133597359, 0.394642211274466, 0.362861192526989, 0.153353090659298, 0.544981155718752, 0.20470050144230903, 1.159784118985535, 0.34006979140448, 1.477084221773338, 0.189404912727505, 1.420840038126915, 1.4371075759598821, 0.189686543891008, 1.445809806099901, 0.720877782936098, 1.246570393873099, 0.8836717935513171]",0.0,0.662912597637552,AB2C4,2,3,2,"[4.0, 6.0, 6.0]","[4.0, 6.0, 6.0]",5.333333333333333,4.0,6.0,5.333333333333333,4.0,6.0,2.333333333333333,2.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-O-V,0.043947296285715,-2.198578931694583,0.0,3,Triclinic,1,P1,oxide,,,"V, Mn",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.142586409882948
