material_id,chem_formula,R$_0$,B,Te_chemenv,num_Te_chemenvs,Te_wyckoff,num_Te_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Te_sites,num_CN_env,num_charge_states,TeX_coordn,TeO_coordn,mean_coordn_Te-X,min_coordn_Te-X,max_coordn_Te-X,mean_coordn_Te-O,min_coordn_Te-O,max_coordn_Te-O,mean_Te_charge,min_Te_charge,max_Te_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_TeO_BondL
mp-755915,Li4Nb3TeO12,2.058975951582963,1.7045393975102543,Octahedron,1,1a,1,[0.139359214259119],0.0,0.139359214259119,AB3C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Li-Nb-O-Te,0.0393992080625,-2.588588881499999,0.0,4,Triclinic,1,P1,oxide,Li,,Nb,,,Te,"N, O",,,,,B > 1,Positive B,2.059072001971142
mp-756141,FeTe(PO4)2,2.036178658091448,0.407433896646587,Octahedron,1,2a,1,"[4.861771919174188, 4.856743181324298]",0.0,4.859257550249243,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Fe-O-P-Te,0.032039953125003,-2.204220158621031,3.0095,4,Monoclinic,2/m,P2_1/m,phosphate,,,Fe,,,Te,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.2026750663165666
mp-756432,Li2Ti(TeO4)3,1.966885949088168,0.485530198588632,Octahedron,1,"1d, 1b, 1c",3,"[0.650670108244174, 0.530021662253081, 0.610003190067221]",0.0,0.5968983201881587,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Li-O-Te-Ti,0.02384013083333,-1.915936893333333,1.7137,4,Monoclinic,2,P2,oxide,Li,,Ti,,,Te,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9684293506135784
mp-756502,LiV(TeO4)3,1.963936796229092,0.5249390225654744,Octahedron,1,"1d, 1b, 1c",3,"[0.8263601932421011, 0.7856347713956331, 0.5806964300106441]",0.0,0.7308971315494595,ABC3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-O-Te-V,0.030792497573532,-1.631136609019606,1.610999999999999,4,Monoclinic,2,P2,oxide,Li,,V,,,Te,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.9644970799058246
mp-756613,LiNbTe2WO12,1.9341732910828244,0.2188087365354336,Octahedron,1,1a,1,"[0.072697387744797, 0.051751272784729005]",0.0,0.062224330264763004,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-Nb-O-Te-W,0.026674593907562,-1.988481568627451,1.959699999999999,5,Triclinic,1,P1,oxide,Li,,"Nb, W",,,Te,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9352221864166148
mp-756755,Li3Nb3TeO12,1.9580648147271456,0.0088980810524109,Octahedron,1,1a,1,[0.162517741084291],0.0,0.162517741084291,AB3C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Li-Nb-O-Te,0.020130044868412,-2.5807385061403503,2.235,4,Triclinic,1,P1,oxide,Li,,Nb,,,Te,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9580636335883923
mp-757190,Li4Cr3Ni3(TeO8)2,1.985111297520856,0.2555133667036077,Octahedron,1,1a,1,"[0.26707940703279903, 0.20897734655721]",0.0,0.23802837679500452,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Cr-Li-Ni-O-Te,0.007087811785717,-1.891125435595237,0.0,5,Monoclinic,m,Cm,oxide,Li,,"Cr, Ni",,,Te,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.98284061869132
mp-757279,Li4Co3Ni3(TeO8)2,1.9754250167621303,0.2181574500139688,Octahedron,1,1a,1,"[0.216611871601322, 0.260545835226912]",0.0,0.238578853414117,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-Li-Ni-O-Te,0.035525111294635,-1.5717333013095232,0.0,5,Monoclinic,m,Cm,oxide,Li,,"Co, Ni",,,Te,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9773946527870454
mp-757393,Li4Mn3Cu3(TeO8)2,1.979449252296541,-0.1826813679761398,Octahedron,1,1a,1,"[0.15379518306956402, 0.165410528556201]",0.0,0.15960285581288253,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Cu-Li-Mn-O-Te,0.029375233329608,-1.7079555307307062,0.0,5,Monoclinic,m,Cm,oxide,Li,,"Mn, Cu",,,Te,"C, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.978927958950944
mp-757691,Li4Mn3Fe3(TeO8)2,2.3444353465052594,-0.7510630052038794,Octahedron,1,1a,1,"[0.214173017830169, 0.414776089333574]",0.0,0.3144745535818715,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Fe-Li-Mn-O-Te,0.030796276640615,-1.889544721444992,0.1232,5,Monoclinic,m,Cm,oxide,Li,,"Mn, Fe",,,Te,O,F,,,,"B $\in$ [-1, -0.1]",Negative B,2.0369591032748233
mp-757744,Li4Cu3Ni3(TeO8)2,1.9776461352528223,-0.4811153080707189,Octahedron,1,1a,1,"[0.213070223968698, 0.17188489657604503]",0.0,0.1924775602723715,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Cu-Li-Ni-O-Te,0.018157263593752,-1.458797000595238,0.0,5,Monoclinic,m,Cm,oxide,Li,,"Ni, Cu",,,Te,"C, N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9775353770978275
mp-758389,LiNb(TeO4)3,1.966365955048876,0.6229193616945535,Octahedron,1,"1d, 1b, 1c",3,"[0.725807230296809, 0.6511197073711611, 0.581771856187117]",0.0,0.6528995979516957,ABC3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Li-Nb-O-Te,0.012977165304623,-1.80237206490196,1.5979,4,Monoclinic,2,P2,oxide,Li,,Nb,,,Te,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.96702311544903
mp-758894,Li2Ti(TeO4)3,1.96647550038344,0.4618500784945947,Octahedron,1,"1a, 1b, 1c, 1d, 2e",5,"[0.48712665184157306, 0.7912021613835101, 0.5551974701835141, 0.567488359262946, 0.581430258616741]",0.0,0.596488980257657,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Li-O-Te-Ti,0.009614493888886,-1.930162530277778,1.7739,4,Monoclinic,2,P2,oxide,Li,,Ti,,,Te,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9677189708035145
mp-759207,LiSb(TeO4)3,1.955337396952605,0.4864653861418455,Octahedron,1,1a,1,"[0.071724165077739, 0.105714043759319, 0.059449297717549004]",0.0,0.07896250218486901,ABC3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,Li-O-Sb-Te,0.030019877598041,-1.5406538549019602,1.4001,4,Triclinic,1,P1,oxide,Li,,,,,"Sb, Te","O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9558425248297568
mp-759431,Fe3Co2Te(PO4)6,1.8638896903890616,0.5465683085182245,Octahedron,1,1a,1,[1.029611556143823],0.0,1.029611556143823,AB2C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-Fe-O-P-Te,0.043974947881932,-2.212059719847884,0.056,5,Trigonal,3,R3,phosphate,,,"Fe, Co",,,Te,"C, O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.0882760286978668
mp-761280,LiV(TeO4)3,1.9510775946150485,0.2332111583125345,Octahedron,1,1a,1,"[0.157381052716004, 0.100922281152563, 0.06578703956290301]",0.0,0.10803012447715667,ABC3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-O-Te-V,0.048803521102944,-1.613125585490196,1.4745,4,Triclinic,1,P1,oxide,Li,,V,,,Te,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9513268304794182
mp-761825,LiSb(TeO4)3,1.9686534433715,0.5467280463101905,Octahedron,1,"1d, 1b, 1c",3,"[0.5632361153045881, 0.6274951663498001, 0.47407836332748104]",0.0,0.5549365483272898,ABC3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,Li-O-Sb-Te,0.001446844068629,-1.569226888431372,1.658799999999999,4,Monoclinic,2,P2,oxide,Li,,,,,"Sb, Te","O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9692319398109421
mp-761922,LiNb(TeO4)3,1.954823685882679,0.4370583834926188,Octahedron,1,1a,1,"[0.083584974933968, 0.11317846790857401, 0.14966059331773202, 0.036642090691500005, 0.074884515724222, 0.15652282502762202]",0.0,0.10241224460060301,ABC3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Li-Nb-O-Te,0.023863249128152,-1.7914859810784312,1.611899999999999,4,Triclinic,1,P1,oxide,Li,,Nb,,,Te,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.955761710711744
mp-763178,Li4Ti3Ni3(TeO8)2,1.534023962723257,1.4119332143002556,Octahedron,1,2a,1,"[1.7799102240634999, 0.31894171482829003]",0.0,1.049425969445895,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Te-Ti,0.030531211875001,-2.287136176130953,1.4504,5,Monoclinic,m,Cm,oxide,Li,,"Ti, Ni",,,Te,"N, O",,,,,B > 1,Positive B,2.114777250643518
mp-764607,LiV(TeO4)3,1.9628734410937505,0.4595346985511129,Octahedron,1,"1d, 1b, 1c",3,"[0.6291709147552651, 0.49974036347878104, 0.9080183549458261]",0.0,0.6789765443932906,ABC3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-O-Te-V,0.026324398750003,-1.635604707843137,1.6644,4,Monoclinic,2,P2,oxide,Li,,V,,,Te,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9633526460003918
mp-765052,Li4Co3Cu3(TeO8)2,1.9873066693994552,0.0840717501702159,Octahedron,1,1a,1,"[0.407144342842065, 0.409490647972423]",0.0,0.40831749540724405,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-Cu-Li-O-Te,0.028285354808674,-1.503482172023809,0.0,5,Triclinic,1,P1,oxide,Li,,"Co, Cu",,,Te,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9873372045912638
mp-765473,CoTe2O5,2.121570471605483,1.1283480786612867,See-saw,1,8d,1,[3.059491979985255],0.0,3.059491979985255,AB2C5,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",r2SCAN,Co-O-Te,0.0169226065625,-1.461427891041666,2.234499999999999,3,Orthorhombic,mmm,Pbcn,oxide,,,Co,,,Te,"C, O",,,,,B > 1,Positive B,2.1934151626942544
mp-768313,Dy2TeO6,1.922906002492314,0.2859120324345202,Octahedron,1,4a,1,[0.819456737627404],0.0,0.819456737627404,AB2C6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",r2SCAN,Dy-O-Te,0.0,-3.023561665555556,3.006599999999999,3,Orthorhombic,222,P2_12_12_1,oxide,,,,,,Te,O,,,Dy,,"B $\in$ [0.1, 0.5]",Positive B,1.9234470419282346
mp-768762,Ho2TeO6,1.922094403919651,0.2830141464347208,Octahedron,1,4a,1,[0.819594365037667],0.0,0.819594365037667,AB2C6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",r2SCAN,Ho-O-Te,0.0,-3.028521803518517,3.0134,3,Orthorhombic,222,P2_12_12_1,oxide,,,,,,Te,"H, O",,,Ho,,"B $\in$ [0.1, 0.5]",Positive B,1.9226318964293945
mp-768941,Sr3TeO6,1.9343644940369085,0.040445697107934,Octahedron,1,2c,1,[0.008167117012184],0.0,0.008167117012184,AB3C6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",r2SCAN,O-Sr-Te,0.0,-2.748581963166669,3.2095,3,Monoclinic,2/m,P2_1/c,oxide,,Sr,,,,Te,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9343794389819153
mp-769077,Mg2Te3O8,1.9467180389959524,1.3160667500693275,See-saw,1,"2e, 4f",2,"[1.347658024724643, 2.583290933559916]",0.0,1.9654744791422796,A2B3C8,1,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",r2SCAN,Mg-O-Te,0.0,-2.053979498461537,3.5007,3,Monoclinic,2/m,C2/c,oxide,,Mg,,,,Te,O,,,,,B > 1,Positive B,2.106740865874688
mp-769563,Li4V3Cr3(TeO8)2,1.28937801909469,2.24867320106125,Octahedron,1,1a,1,"[0.9904716940979451, 0.970160520659135]",0.0,0.98031610737854,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Cr-Li-O-Te-V,0.044263456735822,-2.226278001666667,0.8361000000000001,5,Triclinic,1,P1,oxide,Li,,"V, Cr",,,Te,"C, O",,,,,B > 1,Positive B,2.20227460450305
mp-769585,Li4Mn3Co3(TeO8)2,1.983037582918726,0.0235679857519699,Octahedron,1,1a,1,"[0.19896749405878802, 0.18337291176113002]",0.0,0.191170202909959,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O-Te,0.00782631484694,-1.822767525373564,0.0,5,Triclinic,1,P1,oxide,Li,,"Mn, Co",,,Te,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9830384389724063
mp-770549,Li4Cr3Cu3(TeO8)2,1.988787307669452,0.1953694075151704,Octahedron,1,1a,1,"[0.22829205958553, 0.268913347540842]",0.0,0.248602703563186,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Cr-Cu-Li-O-Te,0.020383031011902,-1.811136050238094,0.0,5,Monoclinic,m,Cm,oxide,Li,,"Cr, Cu",,,Te,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9802679225531825
mp-770951,Li4Mn3Ni3(TeO8)2,1.974282372347822,0.5631627458684634,Octahedron,1,1a,1,"[0.22815223803007703, 0.258952575085629]",0.0,0.24355240655785304,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-Mn-Ni-O-Te,0.001312447996045,-1.812229406444991,0.1057,5,Monoclinic,m,Cm,oxide,Li,,"Mn, Ni",,,Te,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.9812244786961024
mp-771238,Y2TeO6,1.9732287356761349,0.7406958409719777,Octahedron,1,4g,1,[3.119480162941447],0.0,3.119480162941447,AB2C6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,O-Te-Y,0.034506125277777,-2.960930258796296,2.4356,3,Monoclinic,2/m,P2/c,oxide,,,Y,,,Te,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.9745663313989734
mp-772004,Li3Co3TeO8,1.9543542739377733,0.3339901064813512,Octahedron,1,1c,1,[0.005982408128715],0.0,0.005982408128715,AB3C3D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-Li-O-Te,0.036004039333328,-1.69675978911111,0.7913000000000001,4,Monoclinic,2/m,C2/m,oxide,Li,,Co,,,Te,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9544085226151726
mp-772169,Li4Fe3Ni3(TeO8)2,1.9745025181326208,0.1358660655500312,Octahedron,1,1a,1,"[0.22351595047407002, 0.17586020970673702]",0.0,0.1996880800904035,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Fe-Li-Ni-O-Te,0.008913143348212,-1.701299141666666,0.0,5,Monoclinic,m,Cm,oxide,Li,,"Fe, Ni",,,Te,"N, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9732548087763064
mp-772619,Li8Te2O9,1.8393829213799608,1.3605900409303782,Octahedron,1,2i,1,"[0.11594545208423601, 0.534492213386589, 1.115187249337189, 0.025409184329453]",0.0,0.4477585247843668,A2B8C9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,Li-O-Te,0.047746814868426,-2.049378088157895,2.3425,3,Triclinic,-1,P-1,oxide,Li,,,,,Te,O,,,,,B > 1,Positive B,2.093304605488768
mp-772900,Sm2TeO6,1.9263441223025903,0.3006574574371279,Octahedron,1,4a,1,[0.801069422494448],0.0,0.801069422494448,AB2C6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",r2SCAN,O-Sm-Te,0.0,-2.97667418351852,3.1843,3,Orthorhombic,222,P2_12_12_1,oxide,,,,,,Te,"O, S",,,Sm,,"B $\in$ [0.1, 0.5]",Positive B,1.9269117061645094
mp-773518,Li4Cr3Fe3(TeO8)2,2.036724525301305,0.1505403457769615,Octahedron,1,1a,1,"[0.49636123766222906, 0.517793589675295]",0.0,0.507077413668762,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Cr-Fe-Li-O-Te,0.035155391309521,-1.9809879416666671,0.0,5,Monoclinic,m,Cm,oxide,Li,,"Cr, Fe",,,Te,"C, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.099250687959908
mp-773785,K2TeO4,1.9089389136691304,0.210628658553995,Tetrahedron,1,4e,1,[0.057518885765887005],0.0,0.057518885765887005,AB2C4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,K-O-Te,0.0,-1.789421294809523,2.7853,3,Monoclinic,2/m,P2_1/c,oxide,K,,,,,Te,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8235849357684453
mp-774557,Er2TeO6,1.9213054953864936,0.2834829412682405,Octahedron,1,4a,1,[0.8271233256611581],0.0,0.8271233256611581,AB2C6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",r2SCAN,Er-O-Te,0.0,-3.037896960462963,3.1806,3,Orthorhombic,222,P2_12_12_1,oxide,,,,,,Te,O,,,Er,,"B $\in$ [0.1, 0.5]",Positive B,1.921843557312909
mp-774910,LiSb(TeO4)3,1.917328665703388,0.5049883683387517,Octahedron,1,1a,1,"[0.132921335982912, 0.076354098303846, 0.039848467165428]",0.0,0.083041300484062,ABC3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,Li-O-Sb-Te,0.029706476421569,-1.540967256078432,1.386,4,Triclinic,1,P1,oxide,Li,,,,,"Sb, Te","O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9178557118531994
mp-774923,Fe3Ni2Te(PO4)6,1.9840356756862223,0.2043135058068008,Octahedron,1,1a,1,[1.024924950742611],0.0,1.024924950742611,AB2C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Fe-Ni-O-P-Te,0.046250414531252,-2.203983788736772,0.074999999999999,5,Trigonal,3,R3,phosphate,,,"Fe, Ni",,,Te,"N, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.069628352546503
mp-774933,Li4NbFe(TeO6)2,1.921107494263067,0.4641081593666457,Octahedron,1,1a,1,"[0.07750357396532101, 0.094073022806549]",0.0,0.085788298385935,ABC2D4E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",r2SCAN,Fe-Li-Nb-O-Te,0.029920370812501,-2.087391199833332,1.8764,5,Triclinic,1,P1,oxide,Li,,"Fe, Nb",,,Te,"N, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9215895632558386
mp-775136,Li4Cr3Co3(TeO8)2,1.993391634187792,0.6767128131040273,Octahedron,1,1a,1,"[0.426253379169208, 0.28249128746713803]",0.0,0.354372333318173,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-Cr-Li-O-Te,0.034778451339279,-1.901252590952379,0.0,5,Monoclinic,m,Cm,oxide,Li,,"Cr, Co",,,Te,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.9979943957742208
mp-776005,Li4FeBi(TeO6)2,1.959002905235553,0.3706578714937684,Octahedron,1,1a,1,"[0.22874730188782302, 0.21694512649771203]",0.0,0.2228462141927675,ABC2D4E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Fe-Li-O-Te,0.03551786075001,-1.7657390303333331,1.0224,5,Triclinic,1,P1,oxide,Li,,Fe,,Bi,"B, Te",O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9596370589661614
mp-776747,V3Fe2Te(PO4)6,1.9869011916224768,0.4179101362544392,Octahedron,1,1a,1,[0.8532351825628021],0.0,0.8532351825628021,AB2C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Fe-O-P-Te-V,0.029585390972227,-2.458721070681217,0.0108,5,Trigonal,3,R3,phosphate,,,"V, Fe",,,Te,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.161973015390886
mp-777144,Ti3Cu2Te(PO4)6,1.8511128124222749,0.7041094500756273,Octahedron,1,1a,1,[0.43287232655332203],0.0,0.43287232655332203,AB2C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,Cu-O-P-Te-Ti,0.044715859097215,-2.601190781514551,0.5289,5,Trigonal,3,R3,phosphate,,,"Ti, Cu",,,Te,"C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.1379822139763003
