material_id,chem_formula,R$_0$,B,Zr_chemenv,num_Zr_chemenvs,Zr_wyckoff,num_Zr_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Zr_sites,num_CN_env,num_charge_states,ZrX_coordn,ZrO_coordn,mean_coordn_Zr-X,min_coordn_Zr-X,max_coordn_Zr-X,mean_coordn_Zr-O,min_coordn_Zr-O,max_coordn_Zr-O,mean_Zr_charge,min_Zr_charge,max_Zr_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_ZrO_BondL
mp-1210421,NaCaZrFeSi2O8F,1.8477903226236183,0.7037997833989419,Octahedron,1,4e,1,[0.528090122747998],0.0,0.528090122747998,ABCDEF2G8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-F-Fe-Na-O-Si-Zr,0.006330881138888,-3.169474875925288,3.7186999999999992,7,Monoclinic,2/m,P2_1/c,fluoride,Na,Ca,"Fe, Zr",,,Si,"C, N, O, S",F,,,,"B $\in$ [0.5, 1]",Positive B,2.137273977825425
mp-1210430,Na2ZrFeSi2O8F,1.712916616000618,1.0286109122368263,Octahedron,1,4e,1,[0.8613831654242121],0.0,0.8613831654242121,ABCD2E2F8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,F-Fe-Na-O-Si-Zr,0.007569150722225,-2.967169726683908,2.8616,6,Monoclinic,2/m,P2_1/c,fluoride,Na,,"Fe, Zr",,,Si,"N, O, S",F,,,,B > 1,Positive B,2.1338077341599324
mp-1210579,Na2CaZrSi2O7F2,2.046793797916077,0.1396498016855717,Octahedron,1,4e,1,[0.21430235736590503],0.0,0.21430235736590503,ABC2D2E2F7,1,1,1,[6.0],[5.0],6.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,2,2,"O2-, F-","Alkali Metals, Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA,Ca-F-Na-O-Si-Zr,0.0,-3.365571821850574,4.6892,6,Monoclinic,2/m,P2_1/c,fluoride,Na,Ca,Zr,,,Si,"C, N, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.102819178087219
mp-1210786,Na2Ca4ZrNbSi4(O8F)2,1.942007113726868,0.4503233988207183,Octahedron,1,2a,1,[0.37565141956136705],0.0,0.37565141956136705,ABC2D2E4F4G16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA,Ca-F-Na-Nb-O-Si-Zr,0.026416137638919,-3.352818315925288,0.6702,7,Monoclinic,2,P2_1,fluoride,Na,Ca,"Zr, Nb",,,Si,"C, N, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.125380028741625
mp-1210816,Na2Ca4YZrSi4(O5F)3,1.834362898377575,0.7484097687844757,Octahedron,1,2i,1,[0.508260784390702],0.0,0.508260784390702,ABC2D3E4F4G15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA,Ca-F-Na-O-Si-Y-Zr,0.0,-3.512032591091954,4.6913,7,Triclinic,-1,P-1,fluoride,Na,Ca,"Y, Zr",,,Si,"C, N, O, S",F,,,,"B $\in$ [0.5, 1]",Positive B,2.1452691382216993
mp-1210885,NdZr6(PO4)9,1.9001818723850767,0.5034354960903127,no_data,1,no_data,1,no_data,0.0,no_data,AB6C9D36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Nd-O-P-Zr,0.003173240865368,-3.239258979505494,3.6888,4,Trigonal,-3m,P-3c1,phosphate,,,Zr,,,,"N, O, P",,,Nd,,"B $\in$ [0.5, 1]",Positive B,2.1085051479667394
mp-1211060,Na5Ca7Zr2Ti2Si8(O5F)6,1.796110375186656,0.8433915698845874,Octahedron,1,2i,1,[0.281591299067674],0.0,0.281591299067674,A2B2C5D6E7F8G30,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA,Ca-F-Na-O-Si-Ti-Zr,0.005673487847227,-3.405169280726054,0.003999999999999,7,Triclinic,-1,P-1,fluoride,Na,Ca,"Ti, Zr",,,Si,"C, N, O, S",F,,,,"B $\in$ [0.5, 1]",Positive B,2.141004557546402
mp-1211456,La2ZrCuO6,2.080547971483897,0.0929314743426662,Octahedron,1,"2b, 2a",2,"[0.34701887710399404, 0.19882408057793302]",0.0,0.2729214788409635,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Cu-La-O-Zr,0.049515325999989,-3.25967698575,0.0,4,Monoclinic,2/m,P2_1/m,oxide,,,"Cu, Zr",,,,"C, O",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.11825786908522
mp-1211624,K4ZrO4,1.9807783013663576,0.1967136856648338,Tetrahedron,1,2i,1,[0.13569755618203],0.0,0.13569755618203,AB4C4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,K-O-Zr,0.0,-2.34680101211111,2.9118,3,Triclinic,-1,P-1,oxide,K,,Zr,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9808006355224612
mp-1211889,K2ZrFe(PO4)3,1.9665361802601489,0.2975717579528255,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-K-O-P-Zr,0.0,-2.822916329654136,2.6176,5,Cubic,23,P2_13,phosphate,K,,"Fe, Zr",,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0872877331563195
mp-1212494,LuZr6(PO4)9,1.8835236073226425,0.5429408777294378,Octahedron,1,"4c, 4d",2,"[0.23118010693773502, 1.261453414719305, 0.8627755695173561]",0.0,0.7851363637247988,AB6C9D36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Lu-O-P-Zr,0.011724574999991,-3.238757210451008,3.7405,4,Trigonal,-3m,P-3c1,phosphate,,,Zr,,,,"O, P",,,Lu,,"B $\in$ [0.5, 1]",Positive B,2.1081915736164643
mp-1213237,HoZr6(PO4)9,1.8829866909354265,0.5462467700487889,Octahedron,1,"4c, 4d",2,"[0.22854606287825502, 1.202198364310653, 0.869864862980375]",0.0,0.766869763389761,AB6C9D36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Ho-O-P-Zr,0.009024641538445,-3.23989304522665,3.7431,4,Trigonal,-3m,P-3c1,phosphate,,,Zr,,,,"H, O, P",,,Ho,,"B $\in$ [0.5, 1]",Positive B,2.1090258751266564
mp-1213567,DyZr6(PO4)9,1.8930071651811755,0.5202541515046535,Octahedron,1,"4c, 4d",2,"[0.20676094760934202, 1.1182975914897981, 0.7075287714126991]",0.0,0.6775291035039465,AB6C9D36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Dy-O-P-Zr,0.008907214038448,-3.239680189297161,3.6918,4,Trigonal,-3m,P-3c1,phosphate,,,Zr,,,,"O, P",,,Dy,,"B $\in$ [0.5, 1]",Positive B,2.108285844052781
mp-1213575,ErZr6(PO4)9,1.89895030547448,0.5120306784378468,Octahedron,1,"4c, 4d",2,"[0.24213598455145102, 1.167244170062732, 0.639516554200509]",0.0,0.6829655696048974,AB6C9D36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Er-O-P-Zr,0.011498069230754,-3.238150440707417,3.6848,4,Trigonal,-3m,P-3c1,phosphate,,,Zr,,,,"O, P",,,Er,,"B $\in$ [0.5, 1]",Positive B,2.1108265095667296
mp-1213641,GdZr6(PO4)9,1.895392337530414,0.5140078971768501,Octahedron,1,"4c, 4d",2,"[0.190760509210106, 1.11264258699965, 0.48498245717668703]",0.0,0.596128517795481,AB6C9D36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Gd-O-P-Zr,0.00689787596155,-3.236379497918957,2.0873,4,Trigonal,-3m,P-3c1,phosphate,,,Zr,,,,"O, P",,,Gd,,"B $\in$ [0.5, 1]",Positive B,2.108088708334697
mp-1213813,Cs2ZrMn(PO4)3,1.9426497224352004,0.4156657508340603,Octahedron,1,4a,1,[0.856852020604116],0.0,0.856852020604116,ABC2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-Mn-O-P-Zr,0.005928963273029,-2.82092223098263,0.0,5,Cubic,23,P2_13,phosphate,Cs,,"Mn, Zr",,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1113226579678384
mp-1214231,BaZr(AsO4)2,1.945277148533144,0.4149351636203704,Octahedron,1,1a,1,[0.262332375995711],0.0,0.262332375995711,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,As-Ba-O-Zr,0.0,-2.619087496249999,3.5173,4,Monoclinic,2/m,C2/m,oxide,,Ba,Zr,,,"B, As",O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1148282144487554
mp-1214740,Ba2Zr2(SiO4)3,2.122891737471986,-0.0388638225446188,no_data,1,no_data,1,no_data,0.0,no_data,A2B2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-O-Si-Zr,0.028410998157898,-3.494825945921052,4.2351,4,Cubic,23,P2_13,silicate,,Ba,Zr,,,"B, Si","O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1070572094965327
mp-1215249,ZrNb2ZnO8,2.2397568818909948,-0.2698466199246325,Octahedron,1,1d,1,[0.417258526439834],0.0,0.417258526439834,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,Nb-O-Zn-Zr,0.017589558124999,-3.009404759166667,3.086999999999999,4,Monoclinic,2,P2,oxide,,,"Zn, Zr, Nb",,,,"N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,2.1277911828917735
mp-1215342,Zr6P2O,2.707245988705723,-0.3586403822173708,"Square pyramid, Triangular non-coplanar",2,2i,1,"[3.558138141761752, 2.816140019345974, 2.433761968423468]",0.0,2.9360133765103984,AB2C6,2,3,2,"[3.0, 3.0, 5.0]","[1.0, 0, 2.0]",3.6666666666666665,3.0,5.0,1.5,0.0,2.0,1.3333333333333333,1.0,2.0,1.6666666666666667,1,2,"O2-, P3-","Nonmetals, Transition Metals",r2SCAN,O-P-Zr,0.009392225222224,-1.381606533809523,0.0,3,Monoclinic,2/m,C2/m,oxide,,,Zr,,,,"O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,2.297968667438532
mp-1215390,Zr4Br4O,2.1534128170545923,-0.0382654625043758,"Octahedron, Tetrahedron, Triangular non-coplanar",3,1a,1,"[5.9606129398059835, 4.7377782678148925, 5.954499568311704, 2.8854139953216853]",0.5,4.884576192813566,AB4C4,3,3,2,"[3.0, 4.0, 6.0]","[0, 1.0, 3.0]",4.333333333333333,3.0,6.0,2.0,0.0,3.0,1.6666666666666667,1.0,2.0,1.6666666666666667,1,2,"O2-, Br-","Halogens, Metalloids, Nonmetals, Transition Metals",GGA,Br-O-Zr,0.0,-1.759235483888889,0.0,3,Trigonal,3m,R3m,oxide,,,Zr,,,B,O,Br,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.121881382272077
mp-1215409,ZrTi2(PbO3)3,0.8953694732324834,3.303388350988409,Octahedron,1,1a,1,[0.92280127158975],0.0,0.92280127158975,AB2C3D9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Ti-Zr,0.021315642937508,-2.597530956284701,2.0831,4,Orthorhombic,mm2,Pmm2,oxide,,,"Ti, Zr",,Pb,,"O, P",,,,,B > 1,Positive B,2.1481933372193707
mp-1215414,ZrTi4(PbO3)5,0.7080750861740445,3.763885729095489,Octahedron,1,1b,1,[0.683047900643429],0.0,0.683047900643429,AB4C5D15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Ti-Zr,0.019464394962504,-2.568792145104164,2.0719,4,Orthorhombic,mm2,Cmm2,oxide,,,"Ti, Zr",,Pb,,"O, P",,,,,B > 1,Positive B,2.155515510169531
mp-1215669,Zr3TePb4O13,2.028567950148082,0.2400908515660683,Octahedron,1,3b,1,[0.33677283903764504],0.0,0.33677283903764504,AB3C4D13,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Te-Zr,0.0,-2.520654756746032,1.812599999999999,4,Trigonal,3m,R3m,oxide,,,Zr,,Pb,Te,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.126828682814797
mp-1215762,Zr3Ti2(PbO3)5,1.6095426671067383,1.3708716366378844,Octahedron,1,1a,1,"[0.313720615616198, 0.463630116619329, 0.39807530469218605]",0.0,0.3918086789759044,A2B3C5D15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Ti-Zr,0.034658506087506,-2.645368211445821,2.5763,4,Monoclinic,m,Cm,oxide,,,"Ti, Zr",,Pb,,"O, P",,,,,B > 1,Positive B,2.131563828002067
mp-1215801,Zr4Ni(PO4)6,1.9315813006126807,0.4236493354834479,Octahedron,1,2a,1,"[0.7705253131668911, 0.8855710764682251, 0.18661958184561803, 0.36677620744690104]",0.0,0.5523730447319088,AB4C6D24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Ni-O-P-Zr,0.0,-3.082192998081633,3.2858,4,Monoclinic,m,Pc,phosphate,,,"Ni, Zr",,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1084168302443875
mp-1215813,Zr3Ti2(PbO3)5,4.052787619623397,-4.739436314599277,Octahedron,1,1a,1,"[0.21690206869948803, 0.40664475156838903, 0.46394218045856006]",0.0,0.3624963335754791,A2B3C5D15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Ti-Zr,0.037683953687505,-2.642342763845822,2.701999999999999,4,Trigonal,3m,R3m,oxide,,,"Ti, Zr",,Pb,,"O, P",,,,,B < -1,Negative B,2.130231969694109
mp-1215826,Zr2Sb2Pb4O13,2.008817393800398,0.2787833336393624,Octahedron,1,2d,1,[0.22959310492485802],0.0,0.22959310492485802,A2B2C4D13,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Sb-Zr,0.0,-2.349344332142856,1.8279,4,Orthorhombic,mm2,Imm2,oxide,,,Zr,,Pb,Sb,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1221021426582976
mp-1215926,Zr2P2SO12,1.9788673375805044,0.2940135468284903,Octahedron,1,2a,1,"[0.13318023513732402, 0.17633982814431, 0.14757575708530302, 0.15618662754224402]",0.0,0.15332061197729527,AB2C2D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,O-P-S-Zr,0.0,-2.974613090399159,4.2174,4,Monoclinic,m,Pc,oxide,,,Zr,,,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.103184078945656
mp-1215966,Zr3Ti(PbO3)4,1.91159541688014,0.5516616278389315,Octahedron,1,1a,1,"[0.353459263380468, 0.274602254510358, 0.36020422584661305]",0.0,0.3294219145791463,AB3C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Ti-Zr,0.031447274109382,-2.682993259973946,2.8966000000000003,4,Triclinic,1,P1,oxide,,,"Ti, Zr",,Pb,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.135724810425395
mp-1216039,Zr2Ti3(PbO3)5,1.0740093461463112,2.8590608801952646,Octahedron,1,2h,1,[0.8593861740706311],0.0,0.8593861740706311,A2B3C5D15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Ti-Zr,0.024798135525006,-2.609343493274982,2.2361,4,Orthorhombic,mm2,Pmm2,oxide,,,"Ti, Zr",,Pb,,"O, P",,,,,B > 1,Positive B,2.150144179741777
mp-1216122,Y4Zr3O12,1.8461489356939207,0.6302248263047868,"Square-face capped trigonal prism, Octahedron",2,1a,1,"[1.258063005711454, 3.33979756761708, 3.465482947867357]",0.0,2.6877811737319637,A3B4C12,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,O-Y-Zr,0.007124643684212,-3.872714277105262,4.2031,3,Triclinic,1,P1,oxide,,,"Y, Zr",,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.170712389505006
mp-1216160,Y4Zr3O12,1.974569419728462,0.3726331202260921,"Trigonal prism, Octahedron",2,"1a, 2i",2,"[0.8757414111681021, 4.650199504434279]",0.0,2.7629704578011904,A3B4C12,2,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,O-Y-Zr,0.0,-3.8798389207894752,4.1146,3,Triclinic,-1,P-1,oxide,,,"Y, Zr",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.120513966233499
mp-1216369,Zr2P3H3O13,2.034335429053381,0.1672189334963162,Octahedron,1,1a,1,"[0.20877613630177103, 0.22257084898356103, 0.20431725377929702, 0.178503246203116]",0.0,0.20354187131693627,A2B3C3D13,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,H-O-P-Zr,0.001208674702382,-2.775022956318028,4.263599999999999,4,Triclinic,1,P1,oxide,,,Zr,,,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.105728168186381
mp-1216434,Zr4Ti(PbO3)5,1.961499391273583,0.4261079609770554,Octahedron,1,1a,1,"[0.28267052813744303, 0.341910705597319, 0.35549293205665, 0.38009551767957606, 0.263903517952822, 0.34163792346119704, 0.34840151255623103, 0.37443657336058705]",0.0,0.3360686513502282,AB4C5D15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Ti-Zr,0.03152823085,-2.694383575416659,2.8584,4,Triclinic,1,P1,oxide,,,"Ti, Zr",,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.134476448327311
mp-1216458,Y4ZrMn5O15,2.0460657001715927,0.2916852875553756,Face-capped octahedron,1,1a,1,"[3.412516859752785, 3.289486337119576]",0.0,3.3510015984361807,AB4C5D15,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-O-Y-Zr,0.023235521244457,-3.020267235386206,0.0,4,Triclinic,1,P1,oxide,,,"Mn, Y, Zr",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.2103492174228454
mp-1216821,Tm4Zr3O12,1.9920687260911385,0.3188010464159135,"Trigonal prism, Octahedron",2,"1a, 2i",2,"[0.9762878680201231, 4.906506567989807]",0.0,2.9413972180049655,A3B4C12,2,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,O-Tm-Zr,0.0,-3.938189594473685,4.1281,3,Triclinic,-1,P-1,oxide,,,Zr,,,,O,,,Tm,,"B $\in$ [0.1, 0.5]",Positive B,2.1169484870027304
mp-1218248,SrCaZr8(PO4)12,1.905226760559472,0.4851767523448921,Octahedron,1,2i,1,"[0.022190138674415, 0.023711839540567003, 0.453626177350042, 0.329535782296534]",0.0,0.20726598446538952,ABC8D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-O-P-Sr-Zr,0.00171339185711,-3.252799431367346,4.2404,5,Triclinic,-1,P-1,phosphate,,"Ca, Sr",Zr,,,,"C, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1038595089190446
mp-1218319,SrCa3Zr16(PO4)24,1.8773497514319903,0.5579078341845641,Octahedron,1,2i,1,"[0.026359416863232003, 0.026256638449134003, 0.025449884423591, 0.026393734988199, 0.5807248022943401, 0.580125243470473, 0.400756965348598, 0.5712968792808121]",0.0,0.27967044563979737,AB3C16D24E96,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-O-P-Sr-Zr,0.002045969214254,-3.250443177081633,4.1966,5,Triclinic,-1,P-1,phosphate,,"Ca, Sr",Zr,,,,"C, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1057575115062868
mp-1218572,Sr4Zr3TiO12,2.1362205865186885,-0.0432586080833017,Octahedron,1,"1h, 1a, 1b",3,"[0.011521693921066, 0.065063154000564, 0.039847463042896006]",0.0,0.03881077032150867,AB3C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,O-Sr-Ti-Zr,0.015402569624999,-3.558696454958334,2.604,4,Triclinic,-1,P-1,oxide,,Sr,"Ti, Zr",,,,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1186432711347356
mp-1218677,SrCa3Zr16(PO4)24,1.892041977419564,0.5184667556538999,Octahedron,1,"6f, 2c",2,"[0.0275569374809, 0.029227336718632, 0.484466416573248, 0.335924003955818]",0.0,0.2192936736821495,AB3C16D24E96,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-O-P-Sr-Zr,0.004914290928541,-3.247574855367346,4.177,5,Trigonal,-3,R-3,phosphate,,"Ca, Sr",Zr,,,,"C, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1043027958740534
mp-1218809,Sr3CaZr16(PO4)24,1.88268966597832,0.5489829981143851,Octahedron,1,2c,1,"[0.022296490950846, 0.019722001127358002, 0.020016675278351003, 0.020260795314723003, 0.445083555939207, 0.41159536490672904, 0.411940220339357, 0.584609087909697]",0.0,0.2419405239707835,AB3C16D24E96,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-O-P-Sr-Zr,0.002290234357142,-3.254246265795918,4.219200000000001,5,Trigonal,-3,R-3,phosphate,,"Ca, Sr",Zr,,,,"C, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.10744507348551
mp-1220772,NaZrScO4,1.9381532652401847,0.4838269461804259,Octahedron,1,2a,1,"[1.32743394126298, 0.750402191455756]",0.0,1.038918066359368,ABCD4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-Sc-Zr,0.014121009553576,-3.394828517589287,3.662499999999999,4,Orthorhombic,mm2,Pmc2_1,oxide,Na,,"Sc, Zr",,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1338173826416873
mp-1220787,NaLaZr2O6,2.074337004665208,0.1659447706267537,Octahedron,1,2d,1,[0.16041473745984702],0.0,0.16041473745984702,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Na-O-Zr,0.038993970499994,-3.497178300750002,3.7171,4,Orthorhombic,mm2,Imm2,oxide,Na,,Zr,,,,"N, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.123030804942542
