material_id,chem_formula,R$_0$,B,Si_chemenv,num_Si_chemenvs,Si_wyckoff,num_Si_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Si_sites,num_CN_env,num_charge_states,mean_coordn_Si-X,min_coordn_Si-X,max_coordn_Si-X,mean_coordn_Si-O,min_coordn_Si-O,max_coordn_Si-O,mean_Si_charge,min_Si_charge,max_Si_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_SiO_BondL,SiX_coordn,SiO_coordn
mp-2716243,Na8CaZr3Si5SO24,1.644636926482083,0.2581731403456025,Tetrahedron,1,1a,1,"[0.14993666491428265, 0.10812867525439553, 0.08947921288841212, 0.07179897368882472, 0.35756309597163194, 0.27310870364092643, 0.15852270077874966, 0.201914329312274, 0.1407279613180979, 0.14589519402033094, 0.14023417241005978, 0.1356492439773386, 0.13484574923926176, 0.1696669671373722, 0.06453835063222388]",0.0,0.15613399967894548,ABC3D5E8F24,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-O-S-Si-Zr,0.0481060338888834,-2.94541844579844,3.6301,6,Triclinic,1,P1,oxide,Na,Ca,Zr,,,Si,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.645046164748951,[4.0],[4.0]
mp-2716246,Na8NbIn3Si4(PO12)2,1.6403637101998343,0.3717575176482467,Tetrahedron,1,1a,1,"[0.42489623529924314, 0.41784340478808857, 0.3140548521128685, 0.2877055171581119, 0.4144159024182673, 0.34636562169528085, 0.23445958356390142, 0.28461365311171444, 0.19110302717144312, 0.34451120011817815, 0.3875955701598617, 0.40745468212834196]",0.0,0.3379182708104418,AB2C3D4E8F24,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-Nb-O-P-Si,0.0396821253174577,-2.6302348674679417,2.458600000000001,6,Triclinic,1,P1,oxide,Na,,Nb,,In,Si,"N, O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,1.644667144679578,[4.0],[4.0]
mp-2716247,Na8Zr2Sc2Si5SO24,1.6412280765688632,0.2868129112660721,Tetrahedron,1,1a,1,"[0.2729012525832946, 0.27444817977069125, 0.119404473166144, 0.19611525966607637, 0.2550106573071335, 0.15862596462457068, 0.2399495954860068, 0.26335300329192646, 0.16678648923141198, 0.29082231379118545, 0.20405009992476839, 0.2570934390341561, 0.18231428660175433, 0.25250773911282326, 0.24398649653931082]",0.0,0.22515795000875027,AB2C2D5E8F24,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-S-Sc-Si-Zr,0.0396866382588987,-2.983470359369868,3.9711,6,Triclinic,1,P1,oxide,Na,,"Sc, Zr",,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.641401771654588,[4.0],[4.0]
mp-2716252,Na8Hf2In2Si5SO24,1.643759740546363,0.2246274829416237,Tetrahedron,1,1a,1,"[0.4041668587692856, 0.3725033803178436, 0.22447906412143268, 0.29618569207274387, 0.2950488218226738, 0.1977206555448165, 0.18041884609956446, 0.20564589202399364, 0.1383693164496753, 0.27498560579885273, 0.23135742700803721, 0.369238528037684, 0.18866881074333647, 0.2820003325166712, 0.24324097209069326]",0.0,0.2602686802278203,AB2C2D5E8F24,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Hf-In-Na-O-S-Si,0.0434865756547564,-2.773008841671456,3.3284,6,Triclinic,1,P1,oxide,Na,,Hf,,In,Si,"H, N, O, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6439017506654436,[4.0],[4.0]
mp-2716258,Na4HfGaSi2PO12,1.6416852913267737,0.1951755175445051,Tetrahedron,1,6a,1,"[0.25621161519213803, 0.23487096991122372]",0.0,0.2455412925516809,ABCD2E4F12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Hf-Na-O-P-Si,0.0448441639881043,-2.8637525463965123,3.749,6,Monoclinic,m,Cc,oxide,Na,,Hf,,Ga,Si,"H, N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6417997452786155,[4.0],[4.0]
mp-2716265,Na2Hf4Zr4Si5S7O48,1.6335701342085795,0.1185881704451853,Tetrahedron,1,1a,1,"[0.024967880585169556, 0.0375635612465427, 0.02757969057402076, 0.03527932895612139, 0.04801743122996194, 0.043653035633984795, 0.1420636074679993, 0.0168558394306143, 0.1707138569734657, 0.09255160330858161, 0.052592276989488686, 0.12368843090624759, 0.018067865802665218, 0.15178908458955365, 0.051927707269429996]",0.0,0.06915408006425648,A2B4C4D5E7F48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Hf-Na-O-S-Si-Zr,0.0219217042380943,-2.8722466829560767,2.7936,6,Triclinic,1,P1,oxide,Na,,"Zr, Hf",,,Si,"H, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6341367279777648,[4.0],[4.0]
mp-2716281,Na5Ta3InSi5PO24,1.6404738239370271,0.2924754213344097,Tetrahedron,1,1a,1,"[0.23989878310235768, 0.2074240442989114, 0.2704126766803553, 0.2156949522986757, 0.10886045646221577, 0.1194352759491573, 0.18192022418721984, 0.34296884993640653, 0.33724335734344196, 0.03568087507321018, 0.0569320703221915, 0.039654532970071536, 0.19420784778887487, 0.24874791892554307, 0.25663369407272635]",0.0,0.19038103729409056,ABC3D5E5F24,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-P-Si-Ta,0.0348995044444482,-2.96335852521896,3.264,6,Triclinic,1,P1,oxide,Na,,Ta,,In,Si,"N, O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6410566687799837,[4.0],[4.0]
mp-2716285,Na2Ti4Al4Si3(S3O16)3,1.6282514027308497,0.1599426683793005,Tetrahedron,1,1a,1,"[0.09845285702830035, 0.13158342785608843, 0.08820412230905424, 0.1491940495471869, 0.06801775450811111, 0.09984904959098925, 0.08061804135817713, 0.09149539897186444, 0.1201544496135214]",0.0,0.10306323897592147,A2B3C4D4E9F48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Na-O-S-Si-Ti,0.0479968257261829,-2.536990758932266,1.1605,6,Triclinic,1,P1,oxide,Na,,Ti,,Al,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6292314498255973,[4.0],[4.0]
mp-2716292,Na2Hf6Mg2Si3(S3O16)3,1.6283410437713024,0.2161193157345446,Tetrahedron,1,1a,1,"[0.15304018690277804, 0.11866810349049813, 0.11353550016956122, 0.05820196474452683, 0.019588213839100657, 0.15593390641492275, 0.051803101552377454, 0.038907688123498804, 0.27691528706953367]",0.0,0.10962155025631083,A2B2C3D6E9F48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Hf-Mg-Na-O-S-Si,0.0309808261428559,-2.7016042537894083,2.9357,6,Triclinic,1,P1,oxide,Na,Mg,Hf,,,Si,"H, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6298690031639096,[4.0],[4.0]
mp-2716298,K3NaZr2(SiO4)3,1.651683771459084,-0.567204931465375,Tetrahedron,1,18e,1,[0.14729006733542213],0.0,0.14729006733542213,AB2C3D3E12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,K-Na-O-Si-Zr,0.0237466462103146,-3.114233021022032,4.2645,5,Trigonal,-3m,R-3c,silicate,"Na, K",,Zr,,,Si,"N, O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,1.6516673587336608,[4.0],[4.0]
mp-2716299,Na10Hf4Nb4Si11SO48,1.6400865537720817,0.1667970978906411,Tetrahedron,1,1a,1,"[0.20984783135934731, 0.21073733868361932, 0.19588031451478813, 0.20484045795826034, 0.1372020851583373, 0.17350113826759467, 0.14803070669106114, 0.1888403540002521, 0.1172706861859382, 0.12457691550484999, 0.18212360701487168, 0.20443662025054773, 0.14029207503294142, 0.10663267435128437, 0.1457986410623796, 0.2689425428613486, 0.2710917506573859, 0.1734984876888575, 0.15081257331520748, 0.20254805527385833, 0.21593213912516812, 0.11322461224963591, 0.1285227280737983, 0.19707568919396784, 0.07119829507485352, 0.2468253744113768, 0.16197519509272912, 0.16532951140766294, 0.1738779440690774, 0.29080185775177336, 0.25201528578159893, 0.178287227184362, 0.2119759228083978]",0.0,0.18072565569870097,AB4C4D10E11F48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Hf-Na-Nb-O-S-Si,0.0341999731623943,-3.065380338371279,2.7375,6,Triclinic,1,P1,sulfate,Na,,"Nb, Hf",,,Si,"H, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.640306980242666,[4.0],[4.0]
mp-2716303,Na4TaGa(SiO4)3,1.6413792637789313,0.5259268739085574,Tetrahedron,1,18b,1,[0.25612171950660484],0.0,0.25612171950660484,ABC3D4E12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Na-O-Si-Ta,0.0479223897619096,-2.8264837912865355,3.455,5,Trigonal,3m,R3c,silicate,Na,,Ta,,Ga,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.6421127388680663,[4.0],[4.0]
mp-2716304,Na5Ta3GaSi5PO24,1.6386946197031151,0.2679859346732315,Tetrahedron,1,1a,1,"[0.2681528829507484, 0.2969769174985066, 0.3586682095966777, 0.32630205305886345, 0.13477861911945296, 0.13523302108746788, 0.2386843535406496, 0.27333393826788166, 0.3321135199965097, 0.05941541487049447, 0.08427916792975773, 0.06373315503442296, 0.20953428317077638, 0.26267941297706215, 0.27735455176132534]",0.0,0.2214159667240398,ABC3D5E5F24,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Na-O-P-Si-Ta,0.0391422603632527,-2.9759891109668226,3.3522000000000003,6,Triclinic,1,P1,oxide,Na,,Ta,,Ga,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6392504554158371,[4.0],[4.0]
mp-2716306,Na10Zr4Nb4Si11SO48,1.640732219558736,0.1436986434675772,Tetrahedron,1,1a,1,"[0.1121887061170382, 0.1129122336778883, 0.0939968733729982, 0.10941583554021438, 0.08591715618682517, 0.1370094055124279, 0.09686447399418906, 0.15138701208463315, 0.1047224406417691, 0.11445957129828982, 0.17573147368389186, 0.2621994039899187, 0.09903388854675067, 0.09577033972545239, 0.16445251513004544, 0.26905759719617856, 0.28085767158787905, 0.15979513076818003, 0.10449878788898108, 0.23687658196585282, 0.25348691034416954, 0.09775421812225664, 0.12949102867316736, 0.30466193340515063, 0.06317711709743033, 0.2392750384483284, 0.14035724895692325, 0.126937945237945, 0.12949988151467504, 0.2765220080016794, 0.253971478727326, 0.23380536266942256, 0.26123170017895886]",0.0,0.16597936273596475,AB4C4D10E11F48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-S-Si-Zr,0.0416450249786137,-3.0304869494823903,2.8375,6,Triclinic,1,P1,sulfate,Na,,"Zr, Nb",,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6409229507918888,[4.0],[4.0]
mp-2716309,Na4Ti2(SiO4)3,1.640430421270775,-0.3081471870257344,Tetrahedron,1,18e,1,[0.21690498847198478],0.0,0.21690498847198478,A2B3C4D12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-Si-Ti,0.0194210012698405,-3.0134064784373287,2.8214,4,Trigonal,-3m,R-3c,silicate,Na,,Ti,,,Si,"N, O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,1.640363459960039,[4.0],[4.0]
mp-2716311,Na2Sc6Nb2Si3(S3O16)3,1.6352688565936848,0.2661605589996743,Tetrahedron,1,1a,1,"[0.07188015748951603, 0.20118784399367962, 0.15310200201121443, 0.07741132442334459, 0.10884776242333442, 0.08882522587870675, 0.08200829656689165, 0.11398312540359928, 0.07985495499469905]",0.0,0.10856674368722065,A2B2C3D6E9F48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-S-Sc-Si,0.0494708826224483,-2.6596550431227417,1.3654000000000002,6,Triclinic,1,P1,oxide,Na,,"Sc, Nb",,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6373685278016346,[4.0],[4.0]
mp-2716316,Na5YTa3Si5PO24,1.6418723399294692,0.2862440718187098,Tetrahedron,1,1a,1,"[0.1860745672427624, 0.1439484061686672, 0.18247942373454612, 0.1425386531775717, 0.07441102907708914, 0.07520713807018316, 0.1579434587405165, 0.34729932910712474, 0.2573365042446006, 0.04923284298380319, 0.08027682052719604, 0.04652348978639211, 0.18263961363169076, 0.21190874657538422, 0.21794293015406185]",0.0,0.157050863548106,ABC3D5E5F24,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Ta-Y,0.0430564301709441,-3.093800241030925,3.2404,6,Triclinic,1,P1,oxide,Na,,"Y, Ta",,,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6425149572234177,[4.0],[4.0]
mp-2716319,Na30Mg4Ta20Si33(SO48)3,1.6401637410061682,0.2911100725632788,Tetrahedron,1,1a,1,"[0.18345870042145726, 0.16095101995711186, 0.16225302632651345, 0.2653736590102982, 0.03546632607061799, 0.18928940962287508, 0.16216423410595238, 0.1689469108804158, 0.14133839781799806, 0.09338010014316608, 0.01584062479780088, 0.033235651607744054, 0.1266291628492555, 0.03383502523974786, 0.11513829559558578, 0.24248329631760807, 0.051511603298660884, 0.14868960904968082, 0.14497773486525037, 0.07674120835112916, 0.10304339665244368, 0.18173975757850205, 0.17404142554701033, 0.19233311583035195, 0.15655224694597, 0.22320447889283895, 0.09135236615607188, 0.27060717527786526, 0.32036434094820093, 0.23605948785023037, 0.18948409529829618, 0.297806636022971, 0.17673178250806973]",0.0,0.15651588793447552,A3B4C20D30E33F144,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Mg-Na-O-S-Si-Ta,0.0456120642307684,-3.0070371640835294,3.0540000000000003,6,Triclinic,1,P1,sulfate,Na,Mg,Ta,,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6409546920412963,[4.0],[4.0]
mp-2716320,Na2Nb4Zn4Si3(S3O16)3,1.6298276219992278,0.2858298039435198,Tetrahedron,1,1a,1,"[0.20055027768932795, 0.48547292087478544, 0.23495991849897327, 0.11967108115935333, 0.12950307068735717, 0.18168828831716607, 0.1453365072953949, 0.12850619744572192, 0.11573826633730377]",0.0,0.19349183647837595,A2B3C4D4E9F48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-S-Si-Zn,0.0492535244943317,-2.2384086942656,0.8668999999999999,6,Triclinic,1,P1,oxide,Na,,"Zn, Nb",,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6358639212004578,[4.0],[4.0]
mp-2716324,Na5Zr2Ta2Si5PO24,1.6374154526438307,0.3090043930377041,Tetrahedron,1,1a,1,"[0.20910702035516338, 0.2521896971609187, 0.1837653931506749, 0.09672280710608194, 0.08937972354103842, 0.10477502758593485, 0.18359447992665476, 0.1666762027399733, 0.21973532277753824, 0.10592338020155516, 0.09599696287262445, 0.2648280146326791, 0.27357644520786084, 0.05065882598272531, 0.05573500019224975]",0.0,0.15684428689557822,AB2C2D5E5F24,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Ta-Zr,0.030136788301279,-3.1224281042616946,3.3735,6,Triclinic,1,P1,oxide,Na,,"Zr, Ta",,,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.637754075871275,[4.0],[4.0]
mp-2716325,Na15Ca2Ta10Si15(PO24)3,1.641568631575319,0.2833356184894967,Tetrahedron,1,1a,1,"[0.1758716211489502, 0.1566047702191001, 0.17266257007891578, 0.1766708393692532, 0.2275305070434691, 0.2199930173994896, 0.21572855899846685, 0.17028907684816955, 0.1438580048772684, 0.047147494233390055, 0.04249874464940132, 0.07183733242345931, 0.03262950182173956, 0.0643218991531557, 0.049641851629539845]",0.0,0.1311523859929179,A2B3C10D15E15F72,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-O-P-Si-Ta,0.0397514625997175,-3.0605304104098425,3.3809000000000005,6,Triclinic,1,P1,oxide,Na,Ca,Ta,,,Si,"C, N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6422980785788033,[4.0],[4.0]
mp-2716328,Na5Nb2Si5Sn2PO24,1.638772349011925,0.2808994802520868,Tetrahedron,1,1a,1,"[0.32123940593086353, 0.4167070012472678, 0.2842768484851339, 0.17249653153185496, 0.18327259045831512, 0.1901051990388996, 0.26949981594842604, 0.23069461225967755, 0.26992714399835455, 0.35739802574010776, 0.3463847858970677, 0.44245229003005854, 0.38575651530529176, 0.14193365165789726, 0.14311882985394228]",0.0,0.27701754982554394,AB2C2D5E5F24,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-Nb-O-P-Si-Sn,0.0448028199358967,-2.782098069697592,2.4776,6,Triclinic,1,P1,oxide,Na,,Nb,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6390795155186346,[4.0],[4.0]
mp-2716338,Na2Ca2Hf6Si3(S3O16)3,1.6346377444662177,0.2062723878477907,Tetrahedron,1,1a,1,"[0.07651281643605451, 0.07416266067479359, 0.06887861224497974, 0.1197071675555573, 0.053447744035598106, 0.1456864029040239, 0.028493990481586, 0.020000321760744132, 0.21055171246399784]",0.0,0.08860460317303724,A2B2C3D6E9F48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Hf-Na-O-S-Si,0.0277361413333316,-2.736221505789409,2.8299,6,Triclinic,1,P1,oxide,Na,Ca,Hf,,,Si,"H, C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.636092942816805,[4.0],[4.0]
mp-2716339,Na4ZrTi(SiO4)3,1.6396050053847175,-0.1707008334509326,Tetrahedron,1,3d,1,"[0.2322021574760855, 0.23772296549593236, 0.2541462796517151, 0.17050026604161073, 0.215673353679618, 0.24352329946764187]",0.0,0.22562805363543392,ABC3D4E12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-Si-Ti-Zr,0.0225798578571403,-3.057025214469076,2.8094,5,Trigonal,3,P3,silicate,Na,,"Ti, Zr",,,Si,"N, O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,1.6395683058352282,[4.0],[4.0]
mp-2716346,Na4TaAl(SiO4)3,1.6433375884005883,0.4678225359607433,Tetrahedron,1,18b,1,[0.22911082147849485],0.0,0.22911082147849485,ABC3D4E12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Na-O-Si-Ta,0.0464108690277722,-2.9736079645008204,3.5408,5,Trigonal,3m,R3c,silicate,Na,,Ta,,Al,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6439895405434075,[4.0],[4.0]
mp-2716347,Na4HfZr(SiO4)3,1.6459537607281014,0.0466292916506705,Tetrahedron,1,3d,1,"[0.16233406622441748, 0.16814092715073622, 0.19947673366229918, 0.15165650184964247, 0.1404022439103511, 0.18850760802524116]",0.0,0.16841968013711464,ABC3D4E12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Hf-Na-O-Si-Zr,0.0033413396428558,-3.144724192484948,4.174799999999999,5,Trigonal,3,P3,silicate,Na,,"Zr, Hf",,,Si,"H, N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.6459635825208263,[4.0],[4.0]
mp-2716353,Na4ScNb(SiO4)3,1.647738739729777,0.5643108936859969,Tetrahedron,1,18b,1,[0.18786795593778136],0.0,0.18786795593778136,ABC3D4E12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-Sc-Si,0.0350943660317444,-2.9890878873262183,2.6053000000000006,5,Trigonal,3m,R3c,silicate,Na,,"Sc, Nb",,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.6485240378100263,[4.0],[4.0]
mp-2716363,Na2Zr6Zn2Si3(S3O16)3,1.6301162941115073,0.1842354845418468,Tetrahedron,1,1a,1,"[0.15985366707704013, 0.1105218079791518, 0.10398468999295947, 0.08293875942472652, 0.024509915076515287, 0.15664571419274248, 0.038299196295184586, 0.028908228930748393, 0.26671145907180116]",0.0,0.1080414931156522,A2B2C3D6E9F48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-S-Si-Zn-Zr,0.0239955464761889,-2.5537373948846467,2.5289,6,Triclinic,1,P1,oxide,Na,,"Zn, Zr",,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6314203229205313,[4.0],[4.0]
mp-2716365,K3NaHf2(SiO4)3,1.6494703768039105,-0.0322294591329579,Tetrahedron,1,18e,1,[0.1565195190859029],0.0,0.1565195190859029,AB2C3D3E12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Hf-K-Na-O-Si,0.0,-3.1778011959426653,4.6751,5,Trigonal,-3m,R-3c,silicate,"Na, K",,Hf,,,Si,"H, N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.6494696701683202,[4.0],[4.0]
mp-2716369,Na12Mg2Ta4(SiO4)9,1.6449574810030103,0.4867905427385103,Tetrahedron,1,6d,1,"[0.1875768975998709, 0.24094037683114025, 0.25701287536586137]",0.0,0.22851004993229085,A2B4C9D12E36,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Mg-Na-O-Si-Ta,0.0429011123015845,-2.9428138025537325,3.0499000000000005,5,Trigonal,3m,P3c1,silicate,Na,Mg,Ta,,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6463218521430296,[4.0],[4.0]
mp-2716376,Na4Si3SnGeO12,1.6405853518133278,0.2104619403746295,Tetrahedron,1,3d,1,"[0.43334846542381966, 0.4492387628251621, 0.6749850206481209, 0.3221028801614659, 0.2395176284646969, 0.5858335776078117]",0.0,0.45083772252184623,ABC3D4E12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ge-Na-O-Si-Sn,0.0403349659325398,-2.5836305105801856,3.0057000000000005,5,Trigonal,3,P3,oxide,Na,,,,Sn,"Si, Ge","N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.640631834273273,[4.0],[4.0]
mp-2716379,Na5Hf2Nb2Si5PO24,1.6416399436477025,0.2811955489583438,Tetrahedron,1,1a,1,"[0.23782967862102347, 0.2643507214852943, 0.19968818947235617, 0.11247576717811894, 0.10744232794305318, 0.10509888215831348, 0.20735611762549505, 0.17866160367093692, 0.23197652137976552, 0.08128887223666524, 0.07331213069889507, 0.2647741434072288, 0.27102327684723176, 0.058299188526740785, 0.05632095968391945]",0.0,0.16332655872900256,AB2C2D5E5F24,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Hf-Na-Nb-O-P-Si,0.0289018162606833,-3.098633816278788,2.6021,6,Triclinic,1,P1,oxide,Na,,"Nb, Hf",,,Si,"H, N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6419467673314634,[4.0],[4.0]
