material_id,chem_formula,R$_0$,B,La_chemenv,num_La_chemenvs,La_wyckoff,num_La_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_La_sites,num_CN_env,num_charge_states,mean_coordn_La-X,min_coordn_La-X,max_coordn_La-X,mean_coordn_La-O,min_coordn_La-O,max_coordn_La-O,mean_La_charge,min_La_charge,max_La_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_LaO_BondL,LaX_coordn,LaO_coordn
mp-769464,LiLa3MnO7,2.3336307200232795,0.3303574751729601,"Cuboctahedron, Tricapped triangular prism (three square-face caps)",2,4e,1,"[3.1619952773512554, 3.242167922195807, 0.4846059525456371]",0.0,2.2962563840308996,ABC3D7,2,2,1,10.5,9.0,12.0,10.5,9.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,La-Li-Mn-O,0.0482701382242094,-3.203075601772031,1.8908,4,Monoclinic,2/m,P2_1/c,oxide,Li,,Mn,,,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.6836343425414744,"[9.0, 12.0]","[9.0, 12.0]"
mp-769720,La2Ti3O9,2.27304454313772,0.3787290377441709,Square-face capped square prism,1,2i,1,"[5.775330474410289, 5.418392170822455]",1.0,5.5968613226163715,A2B3C9,1,1,1,9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,La-O-Ti,0.04044230607143,-3.681668126964285,2.5051,3,Triclinic,-1,P-1,oxide,,,Ti,,,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.660355004509997,[9.0],[9.0]
mp-769915,La4Ga2O9,2.10377906379545,0.4868375290273977,"Cube, Octahedron, Face-capped octahedron, Square-face capped trigonal prism",4,4e,1,"[3.5789609857270803, 3.7372997035537687, 1.1340920409925417, 4.260918415938864]",0.0,3.1778177865530637,A2B4C9,4,3,1,7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",R2SCAN,Ga-La-O,0.0,-3.4044162563333344,3.7455,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Ga,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.520272957998197,"[8.0, 6.0, 7.0]","[8.0, 6.0, 7.0]"
mp-770462,La2Bi2O7,2.02512881438881,0.5685298889259304,Cube,1,4d,1,[1.1409179735862802],0.0,1.1409179735862802,A2B2C7,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",R2SCAN,Bi-La-O,0.0,-2.601991618863637,0.0,3,Cubic,m-3m,Fd-3m,oxide,,,,,Bi,B,O,,,La,,"B $\in$ [0.5, 1]",Positive B,2.592093946811913,[8.0],[8.0]
mp-770889,La2WO6,2.3226796315358,0.2524993218109327,"Cube, Square antiprism",2,"2e, 4f",2,"[3.3735221800533, 2.7877300526553217, 1.1615844514461042]",0.0,2.4409455613849085,AB2C6,2,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,La-O-W,0.0314297005555559,-3.2687969338888894,2.9877,3,Monoclinic,2/m,C2/c,oxide,,,W,,,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.55445678149961,[8.0],[8.0]
mp-771121,La2HfO5,2.542810254548153,-0.1206579404135567,"Octahedron, Face-capped octahedron",2,4c,1,"[3.324803807481945, 2.0591849801728177]",0.0,2.6919943938273816,AB2C5,2,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Hf-La-O,0.0278222657031221,-3.8484908777343776,4.0802000000000005,3,Orthorhombic,mmm,Pnma,oxide,,,Hf,,,,"H, O",,,La,,"B $\in$ [-1, -0.1]",Negative B,2.4556167048180604,[6.0],[6.0]
mp-771235,CsLa3O5,2.0968798891966616,0.529063578808602,Octahedron,1,4c,1,"[1.0293074788084136, 0.8481276059107706, 1.1904710976552395]",0.0,1.0226353941248079,AB3C5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",GGA,Cs-La-O,0.0403756709722209,-3.298772009027781,3.3658999999999994,3,Orthorhombic,mmm,Pnma,oxide,Cs,,,,,,"C, O",,,La,,"B $\in$ [0.5, 1]",Positive B,2.4954944815240854,[6.0],[6.0]
mp-771240,La2P4O13,2.004400540483421,0.5810619038116308,Pentagonal bipyramid,1,4c,1,[1.6167101005576083],0.0,1.6167101005576083,A2B4C13,1,1,1,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",R2SCAN,La-O-P,0.0144880933333428,-3.160667130582707,4.92,3,Orthorhombic,222,C222_1,oxide,,,,,,,"O, P",,,La,,"B $\in$ [0.5, 1]",Positive B,2.4704654398477603,[7.0],[7.0]
mp-771338,La2P4O13,1.918089602673134,0.6486730589194142,Square-face bicapped trigonal prism,1,4f,1,[2.2954040528822666],0.0,2.2954040528822666,A2B4C13,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",R2SCAN,La-O-P,0.0169274141228186,-3.1582278097932326,4.6152,3,Monoclinic,2/m,C2/c,oxide,,,,,,,"O, P",,,La,,"B $\in$ [0.5, 1]",Positive B,2.525593615253592,[8.0],[8.0]
mp-771703,LaAlO3,2.388885974037474,0.1750045684254529,"Trigonal prism, Octahedron, Dodecahedron with triangular faces - p2345 plane normalized",3,2i,1,"[2.8345045088467336, 9.873857303502987, 2.8133057205267917]",0.333,5.1738891776255045,ABC3,3,2,1,7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",GGA,Al-La-O,0.0427601576666685,-3.6771247748333336,4.1704,3,Triclinic,-1,P-1,oxide,,,,,Al,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.5251147813348203,"[8.0, 6.0]","[8.0, 6.0]"
mp-772159,La6Cu6O17,2.413758109207744,0.1173593591035827,"Cube, Face-capped octahedron",2,"2i, 4j",2,"[3.926397088452703, 0.8934880434306255]",0.0,2.4099425659416642,A6B6C17,2,2,1,7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,2.0,2,2,"O-, O2-","Lanthanides, Nonmetals, Transition Metals",GGA,Cu-La-O,0.0312085598706914,-2.317461043060344,0.0,3,Monoclinic,2/m,C2/m,oxide,,,Cu,,,,"C, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.519816862567112,"[8.0, 7.0]","[8.0, 7.0]"
mp-772194,La3Bi3O11,2.145626942592377,0.5065067649915008,"Cube, Tricapped triangular prism (three square-face caps)",2,"4b, 8e",2,"[0.010565100460911235, 3.1022016495925824]",0.0,1.5563833750267468,A3B3C11,2,2,1,8.5,8.0,9.0,8.5,8.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-La-O,0.0310628919852957,-2.4943995616176475,0.0,3,Cubic,m-3,Pn-3,oxide,,,,,Bi,B,O,,,La,,"B $\in$ [0.5, 1]",Positive B,2.680811561498503,"[8.0, 9.0]","[8.0, 9.0]"
mp-772579,La2WO6,2.4079266138966213,0.1132277792617291,"Cube, Square-face capped trigonal prism, Square antiprism",3,"2f, 2e, 4g",3,"[3.196260744221329, 3.1076102530450136, 1.7921900380875773]",0.0,2.69868701178464,AB2C6,3,2,1,7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,La-O-W,0.0292404511111126,-3.2709861833333327,3.4921999999999995,3,Monoclinic,2/m,P2/c,oxide,,,W,,,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.5071804045068737,"[8.0, 7.0]","[8.0, 7.0]"
mp-772771,La4(B2O5)3,2.003945408111361,0.5938602402251119,"Square-face bicapped trigonal prism, Bicapped octahedron (cap faces with one edge in common)",2,4f,1,"[4.540060865410279, 3.474490777038624]",0.0,4.007275821224452,A4B6C15,2,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,B-La-O,0.0230724338399923,-3.3652692087000013,4.555999999999999,3,Monoclinic,2/m,C2/c,diborate,,,,,,B,O,,,La,,"B $\in$ [0.5, 1]",Positive B,2.570657105666146,[8.0],[8.0]
mp-772850,La2Hf2O7,2.069459831164277,0.5400197476309663,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face capped trigonal prism, Square-face bicapped trigonal prism",3,2a,1,"[3.734297489518256, 7.119535443602311, 3.413288782585748, 2.729289359821792]",0.25,4.249102768882027,A2B2C7,3,3,1,8.0,7.0,9.0,8.0,7.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Hf-La-O,0.0414545915909165,-3.896794912954556,4.157,3,Monoclinic,2,P2_1,oxide,,,Hf,,,,"H, O",,,La,,"B $\in$ [0.5, 1]",Positive B,2.6077717161883225,"[8.0, 9.0, 7.0]","[8.0, 9.0, 7.0]"
mp-772867,La2Bi2O7,2.5295399943696566,0.058067877526116,"Square-face capped trigonal prism, Square-face bicapped trigonal prism",2,2a,1,"[1.779125905899993, 5.643069784742132, 1.8220832408987246, 2.8826670569883412]",0.25,3.0317364971322975,A2B2C7,2,3,1,7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-La-O,0.0293962336363646,-2.5725953852272725,0.0,3,Monoclinic,2,P2_1,oxide,,,,,Bi,B,O,,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.574564363807528,"[8.0, 6.0, 7.0]","[8.0, 6.0, 7.0]"
mp-773117,La3Si2BO10,2.356850531319042,0.2483598098748622,"Square-face monocapped antiprism, Tricapped triangular prism (three square-face caps), Dodecahedron with triangular faces - p2345 plane normalized",3,8c,1,"[2.4664927333450484, 4.638462700846166, 3.8438290795932506]",0.0,3.6495948379281544,AB2C3D10,3,2,1,8.5,8.0,9.0,8.5,8.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,B-La-O-Si,0.0,-3.6238707113541686,4.3318,4,Orthorhombic,mmm,Pbca,oxide,,,,,,"B, Si","O, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.583183893285073,"[8.0, 9.0]","[8.0, 9.0]"
mp-774193,La2WO6,2.2934806155345244,0.2368075985339157,"Square-face capped trigonal prism, Face-capped octahedron",2,4a,1,"[3.18871163074902, 4.64701139407392]",0.0,3.91786151241147,AB2C6,2,1,1,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",R2SCAN,La-O-W,0.0,-3.300226634444446,3.3429999999999995,3,Orthorhombic,222,P2_12_12_1,oxide,,,W,,,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.4786846697884912,[7.0],[7.0]
mp-774918,Li3La14(CuO7)4,2.524163416050497,0.1037058384428186,Tricapped triangular prism (three square-face caps),1,"2g, 4j, 2h",3,"[1.965611403663104, 1.9571298822590912, 1.9535795646130827, 1.9429006864710867, 1.9689097466653667, 1.9635333965235833, 1.9486223789458796, 1.9678295300593605]",0.0,1.9585145736500693,A3B4C14D28,1,1,1,9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Cu-La-Li-O,0.0306299951275699,-3.1346136244897966,0.4129999999999993,4,Monoclinic,2/m,C2/m,oxide,Li,,Cu,,,,"C, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.6339381679128224,[9.0],[9.0]
mp-775918,LaTiNO2,1.5264398428917496,0.9548262301949556,"Tricapped octahedron (cap faces are aligned), Bicapped square prism (adjacent faces)",2,2a,1,"[6.1924982327065985, 5.982427190910604]",1.0,6.087462711808602,ABCD2,2,1,1,8.0,8.0,8.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2,2,"N3-, O2-","Lanthanides, Nonmetals, Transition Metals",GGA,La-N-O-Ti,0.0398398247500075,-3.038026893666667,1.2144000000000004,4,Monoclinic,2,P2_1,nitrite,,,Ti,,,,"N, O",,,La,,"B $\in$ [0.5, 1]",Positive B,2.630295705633306,[8.0],[5.0]
mp-775959,LiLa7(CuO7)2,2.5625805996806847,0.0652300941918525,Tricapped triangular prism (three square-face caps),1,"2g, 4j, 2h",3,"[1.943781236845362, 1.97050989136361, 1.954164130422345, 1.9059791595902136, 1.9657418392388417, 1.9575779451988777, 1.9112767278465244, 1.978498755476099]",0.0,1.9484412107477342,AB2C7D14,1,2,1,9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.5,1,2,"O-, O2-","Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Cu-La-Li-O,0.0395210956250027,-3.1271580873263893,0.0369999999999999,4,Monoclinic,2/m,C2/m,oxide,Li,,Cu,,,,"C, O",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.663450215970129,[9.0],[9.0]
mp-776091,LiLaNdSbO6,1.368230442566723,1.3365357303713945,Square-face bicapped trigonal prism,1,2i,1,[2.3280453412203173],0.0,2.3280453412203173,ABCDE6,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,La-Li-Nd-O-Sb,0.0059362145000037,-3.0297318075833326,3.917299999999999,5,Triclinic,-1,P-1,oxide,Li,,,,,Sb,"N, O, S",,,"La, Nd",,B > 1,Positive B,2.60204416173291,[8.0],[8.0]
mp-776407,LaTa2NO5,2.5646210453032503,-0.0110135021458605,Square-face bicapped trigonal prism,1,2a,1,"[2.3267250847217484, 2.0040245229106253]",0.0,2.165374803816187,ABC2D5,1,2,1,8.0,8.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.5,1,2,"N3-, O2-","Lanthanides, Nonmetals, Transition Metals",GGA,La-N-O-Ta,0.0258441763888939,-3.2016890041296304,2.0828999999999995,4,Monoclinic,2,P2_1,oxide,,,Ta,,,,"N, O",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.5520915546367093,[8.0],"[8.0, 6.0]"
mp-776435,LaTiNO2,1.9329014264104367,0.5620447748680824,"Bicapped square prism (opposite faces), Diminished icosahedron, Cuboctahedron",3,1a,1,"[5.981994006586598, 6.228196823093199, 1.6280311435657155, 6.42069235778972]",0.75,5.064728582758809,ABCD2,3,2,1,9.0,8.0,10.0,5.5,5.0,6.0,3.0,3.0,3.0,2.0,2,2,"N3-, O2-","Lanthanides, Nonmetals, Transition Metals",GGA,La-N-O-Ti,0.0464499197500067,-3.031416798666668,1.2700000000000005,4,Triclinic,1,P1,nitrite,,,Ti,,,,"N, O",,,La,,"B $\in$ [0.5, 1]",Positive B,2.676433554002288,"[8.0, 10.0]","[5.0, 6.0]"
mp-776437,LaTa2NO5,2.6425210316404915,-0.0804070861433978,Square-face bicapped trigonal prism,1,1a,1,"[2.0903124640102515, 2.2078336839788983, 2.3325635887460976, 2.009793909170424]",0.0,2.1601259114764177,ABC2D5,1,1,1,8.0,8.0,8.0,7.0,7.0,7.0,3.0,3.0,3.0,2.0,2,2,"N3-, O2-","Lanthanides, Nonmetals, Transition Metals",GGA,La-N-O-Ta,0.0338694525000047,-3.193663728018519,2.1631,4,Triclinic,1,P1,oxide,,,Ta,,,,"N, O",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.551162886951491,[8.0],[7.0]
mp-777773,LaTa2NO5,2.521278883751425,0.0307583296233767,Square-face bicapped trigonal prism,1,2a,1,"[2.3453356123623363, 2.02664258115438]",0.0,2.185989096758358,ABC2D5,1,2,1,8.0,8.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.5,1,2,"N3-, O2-","Lanthanides, Nonmetals, Transition Metals",GGA,La-N-O-Ta,0.0308139100000062,-3.196719270518519,2.2484,4,Monoclinic,m,Pc,oxide,,,Ta,,,,"N, O",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.556398827291541,[8.0],"[8.0, 6.0]"
mp-778010,LaTa2NO5,2.5117806664333595,0.0370917787742711,Square-face bicapped trigonal prism,1,1a,1,"[2.2033867092741124, 2.3792458915206596, 2.011217197392853, 2.04430208837522]",0.0,2.1595379716407113,ABC2D5,1,3,1,8.0,8.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.6666666666666667,1,2,"N3-, O2-","Lanthanides, Nonmetals, Transition Metals",GGA,La-N-O-Ta,0.0357869397222287,-3.1917462407962964,2.0492,4,Triclinic,1,P1,oxide,,,Ta,,,,"N, O",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.554081664527299,[8.0],"[8.0, 6.0, 7.0]"
mp-778224,La4CoO8,2.833329613488292,-0.1585675137840621,Tricapped triangular prism (three square-face caps),1,4e,1,"[2.5104469860345717, 2.5139558735258043]",0.0,2.512201429780188,AB4C8,1,1,1,9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,Co-La-O,0.0435219684615386,-3.1900801242307697,0.9386,3,Tetragonal,4/mmm,I4_1/amd,oxide,,,Co,,,,"C, O",,,La,,"B $\in$ [-1, -0.1]",Negative B,2.6101862726412186,[9.0],[9.0]
mp-778375,La2Nb2N2O5,2.3179467863928336,0.2422555627301967,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face capped trigonal prism, Square-face bicapped trigonal prism",3,1a,1,"[6.579909946951388, 4.2049361932032605, 3.800014522081474, 2.8692688038304808, 2.1653048033307627, 3.550058196209134, 3.82313096865234, 6.985842397043843]",0.25,4.247308228912836,A2B2C2D5,3,7,1,8.285714285714286,7.0,9.0,6.142857142857143,4.0,9.0,3.0,3.0,3.0,1.7142857142857142,1,2,"N3-, O2-","Lanthanides, Nonmetals, Transition Metals",GGA,La-N-Nb-O,0.0482508170090927,-2.861677637500001,1.6052999999999995,4,Triclinic,1,P1,oxide,,,Nb,,,,"N, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.625745540070207,"[8.0, 9.0, 7.0]","[4.0, 5.0, 6.0, 8.0, 9.0]"
mp-778484,La2WO6,2.2523960345818987,0.3058681659934012,"Face-capped octahedron, Cube, Bicapped octahedron (cap faces with one edge in common)",3,4a,1,"[4.198553748610696, 3.6170471250592224, 2.124696313684799, 4.846897419450589]",0.0,3.696798651701327,AB2C6,3,2,1,7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,La-O-W,0.0181010680555573,-3.282125566388889,3.3329000000000004,3,Orthorhombic,222,P2_12_12_1,oxide,,,W,,,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.536701770132044,"[8.0, 7.0]","[8.0, 7.0]"
mp-779287,La2HgO4,2.378261115946277,0.1552412954129764,Square-face capped trigonal prism,1,2i,1,"[3.319983853260428, 3.9638644359957897]",0.0,3.641924144628109,AB2C4,1,1,1,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",R2SCAN,Hg-La-O,0.0,-2.8498092939285704,2.0195000000000003,3,Monoclinic,2/m,C2/m,oxide,,,Hg,,,,"H, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.497638502977519,[7.0],[7.0]
mp-779308,SrLiLa7(CoO8)2,2.4294761825199087,0.1628722541141747,Tricapped triangular prism (three square-face caps),1,1a,1,"[2.4030044389352536, 2.764853572184863, 2.4976172206214753, 2.7745013613755893, 2.4313722609807034, 2.709693244557249, 2.7321375373772705]",0.0,2.616168519433201,ABC2D7E16,1,1,1,9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Co-La-Li-O-Sr,0.0219624481105258,-3.121816791790124,0.3617999999999997,5,Triclinic,1,P1,oxide,Li,Sr,Co,,,,"C, O, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.609712382792648,[9.0],[9.0]
mp-779590,La3PO7,1.9851146698835909,0.6384951559390231,"Trigonal prism, Square-face capped trigonal prism, Square antiprism",3,2b,1,"[2.3429315113779716, 1.677777648595689, 2.474435507687821, 3.3328034974827494, 3.306636967568185, 1.917917895249345, 2.19003120770008, 1.2953952245140465, 2.81655812374323]",0.0,2.37272084265768,AB3C7,3,3,1,7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",GGA,La-O-P,0.0,-3.698391870952382,4.053999999999999,3,Monoclinic,m,Cm,oxide,,,,,,,"O, P",,,La,,"B $\in$ [0.5, 1]",Positive B,2.5037569985838304,"[8.0, 6.0, 7.0]","[8.0, 6.0, 7.0]"
mp-780003,La2P4O13,2.028458900902214,0.5683488743584962,Octahedron,1,4e,1,"[1.0685038637035156, 1.0741116438296823]",0.0,1.071307753766599,A2B4C13,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",GGA,La-O-P,0.0391724641228172,-3.135982759793233,4.7125,3,Monoclinic,2/m,P2_1/c,oxide,,,,,,,"O, P",,,La,,"B $\in$ [0.5, 1]",Positive B,2.430573310828702,[6.0],[6.0]
mp-780218,Na5LaO4,2.209417797044438,0.4519407514972839,Tetrahedron,1,8g,1,[1.2300092811750267],0.0,1.2300092811750267,AB4C5,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",GGA,La-Na-O,0.0435324066250011,-1.9690897643750005,2.069,3,Tetragonal,4/mmm,P4_2/nmc,oxide,Na,,,,,,"N, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.336914573816033,[4.0],[4.0]
mp-780259,Li5LaO4,2.1452982303912145,0.5441229792640863,Tetrahedron,1,8g,1,[1.5611146699212457],0.0,1.5611146699212457,AB4C5,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",GGA,La-Li-O,0.0495489515000011,-2.463910626791666,3.3999,3,Tetragonal,4/mmm,P4_2/nmc,oxide,Li,,,,,,O,,,La,,"B $\in$ [0.5, 1]",Positive B,2.2978979986032595,[4.0],[4.0]
mp-780361,La2P4O13,2.000676683956476,0.6087631753122298,Octahedron,1,4e,1,"[2.632773476620986, 0.5601187150720933]",0.0,1.5964460958465396,A2B4C13,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",GGA,La-O-P,0.0443346355701859,-3.1308205883458644,4.7214,3,Monoclinic,2/m,P2_1/c,oxide,,,,,,,"O, P",,,La,,"B $\in$ [0.5, 1]",Positive B,2.430282506012609,[6.0],[6.0]
mp-780409,La4Al2O9,2.072274397953673,0.5472411911651155,"Cube, Octahedron, Face-capped octahedron",3,4e,1,"[2.6969276114077982, 3.508629925782299, 1.6683025366780162, 3.595651474845448]",0.0,2.8673778871783906,A2B4C9,3,3,1,7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",GGA,Al-La-O,2.8009333330913933e-05,-3.788428020500001,4.4174,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Al,,O,,,La,,"B $\in$ [0.5, 1]",Positive B,2.5408475842966625,"[8.0, 6.0, 7.0]","[8.0, 6.0, 7.0]"
mp-780422,LaAlO3,2.167100053446519,0.4362047716553801,"Octahedron, Face-capped octahedron",2,4e,1,"[3.901276880421009, 3.9991183673007016, 3.3774549647942735]",0.0,3.759283404171995,ABC3,2,2,1,6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",GGA,Al-La-O,0.0358102563333346,-3.684074676166667,4.403700000000001,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Al,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.4897426383146786,"[6.0, 7.0]","[6.0, 7.0]"
mp-781015,La2WO6,2.471727752762654,0.0657920598974326,Square-face capped trigonal prism,1,8c,1,"[1.9213095250370387, 3.1095237379365077]",0.0,2.515416631486773,AB2C6,1,1,1,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,La-O-W,0.0239199479166689,-3.276306686527777,3.1375000000000006,3,Orthorhombic,mmm,Pbca,oxide,,,W,,,,O,,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.494082391691528,[7.0],[7.0]
mp-781707,La4Al2O9,2.0228953964172054,0.5808772232511622,"Cube, Octahedron, Pentagonal bipyramid, Face-capped octahedron",4,4e,1,"[1.6854018491934124, 3.450610639979432, 3.852691627669917, 3.710875258143288]",0.0,3.1748948437465123,A2B4C9,4,3,1,7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",R2SCAN,Al-La-O,0.0,-3.788456029833332,4.3005,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Al,,O,,,La,,"B $\in$ [0.5, 1]",Positive B,2.5211582283842,"[8.0, 6.0, 7.0]","[8.0, 6.0, 7.0]"
mp-782001,Li8La4TiNb7O28,2.612025372135526,0.0495551790054929,Bicapped square prism (adjacent faces),1,"1a, 2b",2,"[2.1930107565423342, 2.236178835750759, 2.1863538174769452]",0.0,2.205181136590013,AB4C7D8E28,1,2,1,9.5,9.0,10.0,9.5,9.0,10.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Li-Nb-O-Ti,0.0360367679427167,-3.128366081041666,0.0,5,Monoclinic,m,Cm,oxide,Li,,"Ti, Nb",,,,"N, O",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.654722252248137,"[9.0, 10.0]","[9.0, 10.0]"
