material_id,chem_formula,R$_0$,B,Sb_chemenv,num_Sb_chemenvs,Sb_wyckoff,num_Sb_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Sb_sites,num_CN_env,num_charge_states,SbX_coordn,SbO_coordn,mean_coordn_Sb-X,min_coordn_Sb-X,max_coordn_Sb-X,mean_coordn_Sb-O,min_coordn_Sb-O,max_coordn_Sb-O,mean_Sb_charge,min_Sb_charge,max_Sb_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_SbO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-766015,SbOF,1.9907856248174831,0.3347957154820569,See-saw,1,4e,1,"[3.8108728490237063, 2.600353386575978, 3.040709579665587]",0.0,3.150645271755091,ABC,1,2,1,"[2.0, 4.0]","[2.0, 4.0]",3.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,1.5,1,2,O2-,"Halogens, Metalloids, Nonmetals",2.0836454475540167,GGA,F-O-Sb,0.022071160138889,-2.178431087777778,3.5879,3,Monoclinic,2/m,P2_1/c,fluoride,None,None,None,None,None,Sb,"O, S",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-766098,LiTi3Sb(PO4)6,1.8820499939344923,0.5826904807846114,Octahedron,1,1a,1,[0.294194038815387],0.0,0.294194038815387,ABC3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.988548832608758,GGA,Li-O-P-Sb-Ti,0.0058113251428560005,-2.847361820891157,2.488699999999999,5,Trigonal,3,R3,phosphate,Li,None,Ti,None,None,Sb,"O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-766108,Ba3LiTi5(SbO7)3,1.995352528324776,0.07194164911162734,Octahedron,1,"4b, 2a",2,"[0.616332496729583, 1.981097867405638]",0.0,1.2987151820676106,AB3C3D5E21,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.010322354498184,GGA,Ba-Li-O-Sb-Ti,0.029786568560599,-2.981115243636364,2.4353,5,Orthorhombic,mm2,Cmc2_1,oxide,Li,Ba,Ti,None,None,"B, Sb","O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-766341,NaSb5O13,1.948643500014827,0.36479728471466166,Octahedron,1,"2a, 4c",2,"[0.6545783904200061, 0.451527689223825, 0.6164569040395971]",0.0,0.5741876612278094,AB5C13,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",2.0211644057982467,GGA,Na-O-Sb,0.0,-1.874251533756805,1.0634,3,Orthorhombic,mm2,Ama2,oxide,Na,None,None,None,None,Sb,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-767395,Li3CuSbO5,1.8729027185078728,0.802666053697533,Octahedron,1,1a,1,"[0.30997574259286004, 0.264055698844533]",0.0,0.2870157207186965,ABC3D5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0201119130662217,GGA,Cu-Li-O-Sb,0.020955898499997003,-1.9385771249999992,0.432299999999999,4,Triclinic,1,P1,oxide,Li,None,Cu,None,None,Sb,"C, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-767480,Li3Cu2SbO6,2.033276979150086,-0.08390907657132018,Octahedron,1,2e,1,[0.19194024249438602],0.0,0.19194024249438602,AB2C3D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.017847819428802,GGA,Cu-Li-O-Sb,0.040085652499993005,-1.749991024166667,0.0,4,Monoclinic,2/m,C2/c,oxide,Li,None,Cu,None,None,Sb,"C, O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-767873,V9Sb7O32,1.9708055125913861,0.253703098900396,Octahedron,1,"2i, 1a",2,"[0.5052347556387431, 0.593241492667757, 0.7059120509607031, 0.5269991854736771]",0.0,0.58284687118522,A7B9C32,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.017845862980634,GGA_U,O-Sb-V,0.009416887083327,-2.261631456875,0.6152999999999991,3,Triclinic,-1,P-1,oxide,None,None,V,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-767946,Mn2V3Sb(PO4)6,1.9024571384354896,0.5481387977969113,Octahedron,1,1a,1,[0.612798881689943],0.0,0.612798881689943,AB2C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.003406650146092,GGA_U,Mn-O-P-Sb-V,0.045037351527785006,-2.5330133664922,0.0,5,Trigonal,3,R3,phosphate,None,None,"V, Mn",None,None,Sb,"O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-768144,Na2SbPCO7,2.003268441201912,0.4170876185228039,Square pyramid,1,2e,1,[4.186127235296681],0.0,4.186127235296681,ABCD2E7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",2.223991000691891,GGA,C-Na-O-P-Sb,0.0,-2.247316749991789,4.019,5,Monoclinic,2/m,P2_1/m,oxide,Na,None,None,None,None,Sb,"C, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-768372,SbBrO,1.9789216702520709,0.33559656928279286,"See-saw, Triangular non-coplanar",2,4e,1,"[4.323365769315458, 4.466870360320099, 5.9168026199594586]",0.333,4.902346249865006,ABC,2,2,1,"[2.0, 4.0]","[2.0, 4.0]",3.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,1.5,1,2,O2-,"Halogens, Metalloids, Nonmetals",2.0747370256302595,r2SCAN,Br-O-Sb,0.0,-1.144944851944444,2.5399000000000003,3,Monoclinic,2/m,P2_1/c,hypobromite,None,None,None,None,None,"B, Sb","O, S",Br,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-768450,Tm3Sb5O12,1.8892792297504346,0.6613630599807788,"See-saw, Octahedron",2,"6e, 4c",2,"[8.515723056515192, 2.6654728266049013]",0.5,5.590597941560047,A3B5C12,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.2135970757261365,r2SCAN,O-Sb-Tm,0.0,-2.487295487750001,3.133099999999999,3,Cubic,-43m,I-43m,oxide,None,None,None,None,None,Sb,"O, S",None,None,Tm,None,"B $\in$ [0.5, 1]",Positive B
mp-768483,Lu3Sb5O12,1.8886947560778218,0.6498592270397167,"See-saw, Octahedron",2,"6e, 4c",2,"[8.76768623294366, 2.653994119252003]",0.5,5.710840176097832,A3B5C12,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.2073759051041155,r2SCAN,Lu-O-Sb,0.0,-2.488530872749999,3.1381,3,Cubic,-43m,I-43m,oxide,None,None,None,None,None,Sb,"O, S",None,None,Lu,None,"B $\in$ [0.5, 1]",Positive B
mp-768484,Sb2(SO4)3,1.5964743140934776,1.067489611919252,Octahedron,1,4f,1,[0.9876659560268141],0.0,0.9876659560268141,A2B3C12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals",2.33352445639551,GGA,O-S-Sb,0.048639259411763,-1.734762733382352,3.1784,3,Monoclinic,2/m,C2/c,sulfate,None,None,None,None,None,Sb,"O, S",None,None,None,None,B > 1,Positive B
mp-768602,Li4Fe5Sb3O16,1.949800575217592,0.41950194208072633,Octahedron,1,"2b, 1a",2,"[0.421747900103611, 0.44154370221454303]",0.0,0.431645801159077,A3B4C5D16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.0281983617245922,GGA_U,Fe-Li-O-Sb,0.040315015178571,-1.900214839761904,1.0338,4,Monoclinic,m,Cm,oxide,Li,None,Fe,None,None,Sb,"O, S",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-768638,Dy3Sb5O12,1.9734972529621495,0.4094192848572158,"See-saw, Octahedron",2,"6e, 4c",2,"[8.0649663293587, 2.635330480298442]",0.5,5.3501484048285715,A3B5C12,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.0589317130928455,r2SCAN,Dy-O-Sb,0.0,-2.664730390750001,3.1684,3,Cubic,-43m,I-43m,oxide,None,None,None,None,None,Sb,"O, S",None,None,Dy,None,"B $\in$ [0.1, 0.5]",Positive B
mp-768656,NaSbCSO7,1.4622675890030272,1.5321250205081356,Square pyramid,1,2a,1,[3.8745998312690633],0.0,3.8745998312690633,ABCDE7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",2.2499783428772977,GGA,C-Na-O-S-Sb,0.035948307045456006,-1.8888766114890272,4.0218,5,Monoclinic,2,P2_1,oxide,Na,None,None,None,None,Sb,"C, N, O, S",None,None,None,None,B > 1,Positive B
mp-768766,Tb3SbO7,1.9948385443466095,0.004381562286557778,Octahedron,1,2b,1,[0.49207706055682404],0.0,0.49207706055682404,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.9956529940828076,GGA,O-Sb-Tb,0.022460328636359002,-3.271567262272728,3.259299999999999,3,Orthorhombic,mmm,Cmcm,oxide,None,None,None,None,None,Sb,"O, S",None,None,Tb,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-769366,Nd3SbO7,1.9434815948103648,0.30342830775609564,Octahedron,1,2a,1,[0.592040762400415],0.0,0.592040762400415,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.9998639729653085,r2SCAN,Nd-O-Sb,0.0,-3.15623891840909,2.5869,3,Orthorhombic,mmm,Cmcm,oxide,None,None,None,None,None,Sb,"N, O, S",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-769870,Li4Fe3Sb5O16,2.1107670769098106,0.20383301921948221,Octahedron,1,1a,1,"[0.39416565685869703, 1.5288673547825642, 0.5279044896314451, 0.394150213241438, 1.059394376271607]",0.0,0.7808964181571503,A3B4C5D16,1,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.1431506499087694,GGA_U,Fe-Li-O-Sb,0.04735363522321501,-1.9071713858333321,1.140299999999999,4,Triclinic,1,P1,oxide,Li,None,Fe,None,None,Sb,"O, S",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-770685,Li4Mn3Ni3(SbO8)2,1.9638925827908333,0.36441723695930345,Octahedron,1,1a,1,"[0.484573434857596, 0.36092087599294004]",0.0,0.42274715542526803,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.032329514622552,GGA_U,Li-Mn-Ni-O-Sb,0.042808034821424,-1.8736068220402302,0.0,5,Monoclinic,m,Cm,oxide,Li,None,"Mn, Ni",None,None,Sb,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-770857,V(SbO3)4,1.9640335990013267,0.31040290899488154,Octahedron,1,1a,1,"[0.475760813130476, 0.485548666498312, 0.48116518695991506, 0.49144133064773105, 0.9352476035168191, 0.931217361457723, 0.9280460000360611, 0.9366065039261611, 1.102159220218633, 1.088759652444379, 1.086954134913727, 1.085373519520827, 0.170958240055707, 0.178356181897312, 0.164535804304995, 0.17018849373330203]",0.0,0.6695199195788801,AB4C12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.0286555159506747,GGA_U,O-Sb-V,0.04631228999999901,-1.8433700310294112,1.342499999999999,3,Triclinic,1,P1,oxide,None,None,V,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-770932,LiSbO3,1.9453670779181267,0.292085152701382,Octahedron,1,2i,1,[0.693976264975922],0.0,0.693976264975922,ABC3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.9978073537468868,r2SCAN,Li-O-Sb,0.0162339305,-2.101960166666663,2.8255999999999992,3,Monoclinic,2/m,C2/m,oxide,Li,None,None,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
