material_id,chem_formula,R$_0$,B,Y_chemenv,num_Y_chemenvs,Y_wyckoff,num_Y_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Y_sites,num_CN_env,num_charge_states,YX_coordn,YO_coordn,mean_coordn_Y-X,min_coordn_Y-X,max_coordn_Y-X,mean_coordn_Y-O,min_coordn_Y-O,max_coordn_Y-O,mean_Y_charge,min_Y_charge,max_Y_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_YO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-2712992,Y2Zr2SiS5O24,2.0451726841023814,0.2787679146309512,Octahedron,1,1a,1,"[0.100299736447059, 0.05433295858965401, 0.11207891925714901, 0.23229141108600201, 0.169844188021052, 0.057212116126286]",0.0,0.12100988825453367,AB2C2D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.247861942625283,GGA,O-S-Si-Y-Zr,0.016809796200982,-2.700479682818627,3.4088,5,Triclinic,1,P1,oxide,None,None,"Y, Zr",None,None,Si,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713004,YHfP(SO6)2,2.030506565849711,0.25540970873179714,Octahedron,1,2a,1,"[0.180023845232647, 0.20122834579897403, 0.188020167365632]",0.0,0.18975745279908432,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.214093887948412,GGA,Hf-O-P-S-Y,0.035461489681377,-2.8157215816456582,4.2722,5,Monoclinic,m,Cc,oxide,None,None,"Y, Hf",None,None,None,"H, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713019,Y2Ti2SiS5O24,2.0664459173431196,0.21712892383346,Octahedron,1,1a,1,"[0.178888128376433, 0.31287292848020504, 0.180058796997865, 0.49671325392680205, 0.37934465803056305, 0.300000765333433]",0.0,0.30797975519088355,AB2C2D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.224315644241984,GGA,O-S-Si-Ti-Y,0.046426126764703,-2.61337277017157,2.0093,5,Triclinic,1,P1,oxide,None,None,"Ti, Y",None,None,Si,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713021,Y2Hf2SiS5O24,2.0333464926102587,0.2939978462673601,Octahedron,1,1a,1,"[0.145726974513606, 0.13303297118193302, 0.135698033333554, 0.320993232461079, 0.22168805364989402, 0.13553392802411102]",0.0,0.18211219886069618,AB2C2D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.2471102586529854,GGA,Hf-O-S-Si-Y,0.018688160808841,-2.734691835171569,4.1489,5,Triclinic,1,P1,oxide,None,None,"Y, Hf",None,None,Si,"H, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713027,Na14Y3Ta5(SiO4)12,1.7826535172708002,0.6309432878759906,Octahedron,1,1a,1,"[0.986473468970922, 0.453077542438699, 0.39137165502840104, 1.02113694930231, 0.747322569225911, 1.947519542619943, 1.840152483546017, 1.650151216406102, 1.170768765371988]",0.0,1.1342193547678106,A3B5C12D14E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.2221525835016203,GGA,Na-O-Si-Ta-Y,0.04892234045223601,-3.059838393690778,3.308299999999999,5,Triclinic,1,P1,silicate,Na,None,"Y, Ta",None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2713121,Y3NbP2(SO6)4,2.0859162708395287,0.23872343966716736,Octahedron,1,1a,1,"[0.331976719587101, 0.505845211834269, 0.317544395988516, 0.07698362208828001, 0.297179847854672, 0.380043678484273, 0.240817101739754, 0.42521866520891105, 0.182356637187807]",0.0,0.3064406533303981,AB2C3D4E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.2558323645045983,GGA,Nb-O-P-S-Y,0.021503840130805002,-2.7298958757633063,2.3205,5,Triclinic,1,P1,oxide,None,None,"Y, Nb",None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713156,Na5Y3Ti(PO4)6,1.918532635165881,0.463840101754385,Octahedron,1,1a,1,"[0.43415941357254706, 0.169886563275501, 0.6796844104805471, 0.441586428869612, 0.504600759579311, 0.426400977543166, 0.6124069270966801, 0.502151808915785, 1.512987065957979]",0.0,0.5870960394767919,AB3C5D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.2422092026766025,GGA,Na-O-P-Ti-Y,0.042537153084611,-3.046900321233001,1.933,5,Triclinic,1,P1,phosphate,Na,None,"Ti, Y",None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713186,YTaP2SO12,2.1392883182322278,0.10149812962311641,Octahedron,1,6a,1,[0.649426635376612],0.0,0.649426635376612,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.212932280004305,GGA,O-P-S-Ta-Y,0.041062359779409,-2.888374744556023,3.2274,5,Monoclinic,m,Cc,oxide,None,None,"Y, Ta",None,None,None,"O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713240,Na2YScP2SO12,2.037476595251966,0.28960958395657427,Octahedron,1,1a,1,"[0.6231571456224401, 0.5818560150990351, 0.502635721105771, 0.49982929380054103, 0.334095820428557, 0.42410123028053803]",0.0,0.49427920438948036,ABCD2E2F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.241605054827794,GGA,Na-O-P-S-Sc-Y,0.038312548157889,-2.931337681554965,4.1978,6,Triclinic,1,P1,oxide,Na,None,"Sc, Y",None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713274,Na2YInP2SO12,2.055158100630705,0.2637352833833876,Octahedron,1,1a,1,"[0.37605461563061404, 0.491114535920577, 0.40691790963064706, 0.419540467948382, 0.45007679005479606, 0.374212919887396]",0.0,0.4196528731787354,ABCD2E2F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",2.2410933613261834,GGA,In-Na-O-P-S-Y,0.047347570964912,-2.64350010962514,3.2779,6,Triclinic,1,P1,oxide,Na,None,Y,None,In,None,"N, O, P, S",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713310,Na2YHf(PO4)3,1.9699958905891486,0.33346045160766236,Octahedron,1,6a,1,[0.263005303044605],0.0,0.263005303044605,ABC2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.2032373670108996,GGA,Hf-Na-O-P-Y,0.03369070225877,-3.13676870763266,4.751,5,Monoclinic,m,Cc,phosphate,Na,None,"Y, Hf",None,None,None,"H, N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713324,Na2YZr(PO4)3,1.97816217604338,0.3495341378668202,Octahedron,1,6a,1,[0.440726906635784],0.0,0.440726906635784,ABC2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.222649529307339,GGA,Na-O-P-Y-Zr,0.023049029232456,-3.108116102632659,4.0807,5,Monoclinic,m,Cc,phosphate,Na,None,"Y, Zr",None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713334,Na5Y3Hf(PO4)6,1.8906583336802327,0.5068039790223509,Octahedron,1,1a,1,"[0.31214910213874003, 0.102792980491096, 0.5737391892771181, 0.37905842111046906, 0.46085750662112, 0.401466786077639, 0.43307017962209404, 0.414940460068887, 1.039273941018707]",0.0,0.4574831740473189,AB3C5D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.244041035191366,GGA,Hf-Na-O-P-Y,0.026359511335466,-3.107380401062062,4.0937,5,Triclinic,1,P1,phosphate,Na,None,"Y, Hf",None,None,None,"H, N, O, P",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2713340,NaYTa(PO4)3,2.0108663252160808,0.24359735028648727,Octahedron,1,6a,1,[0.067042481169859],0.0,0.067042481169859,ABCD3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.181822471093409,GGA,Na-O-P-Ta-Y,0.046286782175918,-3.056181818294882,3.1392,5,Trigonal,3m,R3c,phosphate,Na,None,"Y, Ta",None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713357,YNbP2SO12,2.144758661171479,0.09811017205973223,Octahedron,1,6a,1,[0.575969726098814],0.0,0.575969726098814,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.2159389774823075,GGA,Nb-O-P-S-Y,0.033597804035991004,-2.8229335109873963,2.4408,5,Monoclinic,m,Cc,oxide,None,None,"Y, Nb",None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-2713378,Na10YNb7(SiO4)12,1.7825664698195436,0.6537351854766543,Octahedron,1,1a,1,"[0.9436180834222021, 1.067039501253887, 0.916859129973085]",0.0,0.9758389048830581,AB7C10D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.237084638555947,GGA,Na-Nb-O-Si-Y,0.039632388076931,-3.006823506202476,2.7387,5,Triclinic,1,P1,silicate,Na,None,"Y, Nb",None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2713508,Na10YTa7(SiO4)12,1.7857278544044441,0.6469945840353456,Octahedron,1,1a,1,"[1.004233154067499, 1.126819866774937, 0.9761201269078691]",0.0,1.035724382583435,AB7C10D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.2355630700111004,GGA,Na-O-Si-Ta-Y,0.021710111143164002,-3.122642367544356,3.605199999999999,5,Triclinic,1,P1,silicate,Na,None,"Y, Ta",None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2713510,Na10Y7Ta(PO4)12,1.9443853558343165,0.44448425814317094,Octahedron,1,1a,1,"[0.6617628631153031, 0.5747965507684091, 0.481199887609961, 0.5676054994306831, 0.555096645513067, 0.31777289640362705, 0.381008907946355, 0.508089210095066, 0.47307315637950104, 0.42474209273218505, 0.43549597801140305, 0.31082375831042103, 0.48718548781466703, 1.518484161856446, 1.383436512577234, 1.252437790639409, 1.115864572178838, 0.335008185917166, 0.318718649330258, 0.35169144052001305, 0.35051470853508004]",0.0,0.6097528074135757,AB7C10D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.2542622829385794,GGA,Na-O-P-Ta-Y,0.027723289294871,-3.0808473583355642,3.5783,5,Triclinic,1,P1,phosphate,Na,None,"Y, Ta",None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713514,Na10Y7Nb(PO4)12,1.9119125294798018,0.49175777377910174,Octahedron,1,1a,1,"[0.5183452632698731, 0.439476728888385, 0.39514725057174105, 0.44841921894853704, 0.45819015745370306, 0.250128285817494, 0.287391814840797, 0.37004635746450903, 0.36692728166437705, 0.335580856761494, 0.345536448114701, 0.27165411724890703, 0.38136106601003, 1.189576136633935, 1.124220771317521, 1.000594044457412, 0.8646754118246891, 0.26300338043520505, 0.26473897411290404, 0.308830087590762, 0.307220726298065]",0.0,0.48528877998690667,AB7C10D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.2545746453844346,GGA,Na-Nb-O-P-Y,0.032070024070567,-3.062315920079155,2.6038,5,Triclinic,1,P1,phosphate,Na,None,"Y, Nb",None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713523,NaYNb(PO4)3,2.015082662309311,0.2542348303425081,Octahedron,1,6a,1,[0.07189421722273401],0.0,0.07189421722273401,ABCD3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.1935038812970404,GGA,Na-Nb-O-P-Y,0.039653357546287,-2.993584664461549,2.3914,5,Trigonal,3m,R3c,phosphate,Na,None,"Y, Nb",None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713595,Na2YSn(PO4)3,1.9450652037755158,0.3728153509474642,Octahedron,1,6a,1,[0.30180314554545],0.0,0.30180314554545,ABC2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",2.2058374460081676,GGA,Na-O-P-Sn-Y,0.036644838929811005,-2.798870852895818,2.1517,5,Monoclinic,m,Cc,phosphate,Na,None,Y,None,Sn,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713626,Na3Y2Zn2PS5O24,2.0103710506794883,0.33895487001235647,Octahedron,1,1a,1,"[0.176213703247619, 0.205978021171901, 0.465718052243889, 0.24843746026620903, 0.254326255673535, 0.22131589314056602]",0.0,0.2619982309572865,AB2C2D3E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.24834827079082,GGA,Na-O-P-S-Y-Zn,0.043003869791665005,-2.371440540935517,4.2708,6,Triclinic,1,P1,oxide,Na,None,"Zn, Y",None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713632,Na6Y4Mg4SiS11O48,1.9415273185156554,0.42072329223594024,Octahedron,1,1a,1,"[0.214207238893067, 0.264625576674207, 0.24689456121275802, 0.28119176488164305, 0.33393839583467305, 0.194971969302135, 0.183560140849184, 0.735925080491712, 0.086594815968317, 0.157965010327826, 0.132046437325838, 0.486363257268532]",0.0,0.2765236874191577,AB4C4D6E11F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.2383580303890174,GGA,Mg-Na-O-S-Si-Y,0.031502028873874,-2.508470229852827,4.3315,6,Triclinic,1,P1,oxide,Na,Mg,Y,None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713634,Na4Y3Nb(PO4)6,1.9615394245517106,0.40221939520761996,Octahedron,1,1a,1,"[0.403414037681019, 0.07654287526422901, 0.783848563785697, 0.34661981742803705, 0.295631420343204, 0.41198619418284704, 0.35473090525329704, 0.36256738880563905, 1.100140811792928]",0.0,0.4594980016152108,AB3C4D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.242815378990266,GGA,Na-Nb-O-P-Y,0.033635684824556006,-3.043726864211607,2.3798,5,Triclinic,1,P1,phosphate,Na,None,"Y, Nb",None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713662,Na4Y3Ta(PO4)6,1.9544550896438888,0.4237014541225904,Octahedron,1,1a,1,"[0.545032158540226, 0.103023535625703, 0.998835795067695, 0.48888526354708406, 0.36361314899471403, 0.44733131186908504, 0.505054348924467, 0.430634457264842, 1.423114623677192]",0.0,0.5895027381678898,AB3C4D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.250757900220021,GGA,Na-O-P-Ta-Y,0.032879456798246005,-3.077276524141432,3.1875,5,Triclinic,1,P1,phosphate,Na,None,"Y, Ta",None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713708,Na3Y2Mg2PS5O24,1.9976852974073658,0.3472663235237968,no_data,1,no_data,1,no_data,0.0,no_data,AB2C2D3E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.2414973260077846,GGA,Mg-Na-O-P-S-Y,0.024290399177927,-2.557172067241823,4.7758,6,Triclinic,1,P1,oxide,Na,Mg,Y,None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713791,Na3Y2In2P3(SO8)3,1.9342892230789352,0.4537392924375774,Octahedron,1,1a,1,"[0.765624243826827, 0.586848333378992, 1.073393227737768, 0.500980902299833, 0.7320323536023211, 0.7930731578093061]",0.0,0.7419920364425079,A2B2C3D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",2.2527740060953114,GGA,In-Na-O-P-S-Y,0.034692893299549006,-2.564378061772068,3.0298,6,Triclinic,1,P1,oxide,Na,None,Y,None,In,None,"N, O, P, S",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713827,YNb3(PO4)6,2.1152533718094313,0.14423103858399353,Octahedron,1,"1c, 1a",2,"[0.235421226837941, 0.041637675723378, 0.669376875947705]",0.0,0.31547859283634133,AB3C6D24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.217040985629928,GGA,Nb-O-P-Y,0.0,-2.961662914152662,1.9411,4,Trigonal,3,P3,phosphate,None,None,"Y, Nb",None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713871,Na3Y4P3(SO8)3,1.933130595641087,0.46577745506572404,Octahedron,1,1a,1,"[0.44620505205925504, 0.39021857029501605, 0.285345865980696, 0.31765691313242, 0.28324597789779, 0.5075876660323281, 0.409141904498584, 0.41459319849506904, 0.265701929543153, 0.28173366011905604, 0.45622649430285506, 0.260243586582307]",0.0,0.3598250682448774,A3B3C3D4E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.261164602416856,GGA,Na-O-P-S-Y,0.043146103840080004,-2.882066748709004,4.7175,5,Triclinic,1,P1,oxide,Na,None,Y,None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713893,Na2Y3Nb5(PO4)12,2.055653482404092,0.2275265805598731,Octahedron,1,1a,1,"[0.25905474361053904, 0.23238343487991603, 0.20716974518427603, 0.288846874139257, 0.22399536593292002, 0.5390570545686001, 0.23182816385659002, 0.35918842020288305, 0.18495031528240902]",0.0,0.28071934640637664,A2B3C5D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.2153324124803992,GGA,Na-Nb-O-P-Y,0.009949511797621,-2.989601217073423,1.8657,5,Triclinic,1,P1,phosphate,Na,None,"Y, Nb",None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713925,YTa3(PO4)6,2.0913789759994996,0.1658990601356334,Octahedron,1,"1c, 1a",2,"[0.17274514574136401, 0.037334394253587005, 0.675168258773428]",0.0,0.29508259958945965,AB3C6D24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.2084594322444917,GGA,O-P-Ta-Y,0.0015696508701000002,-2.806357548133055,2.5192,4,Trigonal,3,P3,phosphate,None,None,"Y, Ta",None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713931,Na2Y3Ta5(PO4)12,2.05443732417618,0.23406172048785057,Octahedron,1,1a,1,"[0.313209515509688, 0.28286900548826405, 0.23284068288269202, 0.33387759726493305, 0.269810436760469, 0.6237807009398331, 0.26530182064553703, 0.40140125075043703, 0.19843200920555001]",0.0,0.32461366882748927,A2B3C5D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.218704464011648,GGA,Na-O-P-Ta-Y,0.012563382964266002,-3.076714237644851,2.7063,5,Triclinic,1,P1,phosphate,Na,None,"Y, Ta",None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713970,Na3Y2Sc2P3(SO8)3,1.964862781866593,0.3955717405345592,Octahedron,1,1a,1,"[0.47994862210036804, 0.539402110704853, 0.42390317562838703, 0.13963359285224802, 0.29879702124927104, 0.645465642888371]",0.0,0.4211916942372497,A2B2C3D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.2443952741102517,GGA,Na-O-P-S-Sc-Y,0.029961198198195003,-2.8618208705108072,4.0941,6,Triclinic,1,P1,oxide,Na,None,"Sc, Y",None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714035,NaY2In2PS5O24,1.997327580256039,0.3319496590661552,Octahedron,1,1a,1,"[0.147398248953914, 0.086084039352013, 0.11925115469299001, 0.17595300673593, 0.051396031246292, 0.08258767847398]",0.0,0.11044502657585316,ABC2D2E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",2.229068301227476,GGA,In-Na-O-P-S-Y,0.019436844357149003,-2.377685881195871,2.5562,6,Triclinic,1,P1,oxide,Na,None,Y,None,In,None,"N, O, P, S",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714042,Na5Y3TaSiP5O24,1.9218432933994678,0.4648243067776855,Octahedron,1,1a,1,"[0.39177113666788405, 0.529600541344055, 0.863620921780446, 0.340217697031203, 0.5061052590879871, 0.331974686611964, 0.39649498360948005, 0.6023664085789721, 1.007738932505172]",0.0,0.5522100630241292,ABC3D5E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.246730159454196,GGA,Na-O-P-Si-Ta-Y,0.049673015299135,-3.067380037626774,3.2062,6,Triclinic,1,P1,oxide,Na,None,"Y, Ta",None,None,Si,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714077,NaYMg(SO4)3,1.929214085075084,0.41436829599252595,Octahedron,1,6a,1,[0.125526554279825],0.0,0.125526554279825,ABCD3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.21716802758438,GGA,Mg-Na-O-S-Y,0.006338665995368,-2.476077760863665,5.2064,5,Trigonal,3m,R3c,sulfate,Na,Mg,Y,None,None,None,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714086,NaY2Sc2PS5O24,1.9960452335355203,0.3411876052342186,Octahedron,1,1a,1,"[0.6564009436358571, 0.5130254837450771, 0.42605548562383705, 0.5053066298217881, 0.17509335043995, 0.142870383081312]",0.0,0.4031253793913035,ABC2D2E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.2367919559639966,GGA,Na-O-P-S-Sc-Y,0.019189955726186002,-2.692864163481587,2.7144,6,Triclinic,1,P1,oxide,Na,None,"Sc, Y",None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714094,NaLa2Y2PS5O24,1.9707591145251104,0.4516513182897842,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D2E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.286070437147821,GGA,La-Na-O-P-S-Y,0.043623611309527,-2.719595479957777,4.0768,6,Triclinic,1,P1,oxide,Na,None,Y,None,None,None,"N, O, P, S",None,None,La,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714095,Na2Y4In4SiS11O48,1.9997592606361074,0.33549634436348497,Octahedron,1,1a,1,"[0.33584239088169004, 0.027494768755660003, 0.072089531745536, 0.14469473012217102, 0.26444315798032003, 0.23030130421511502, 0.07412384182838701, 0.28172015584514404, 0.083370503246463, 0.049305906137374005, 0.179858185115629, 0.05359962635462601]",0.0,0.14973700851900962,AB2C4D4E11F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.2348371349696277,GGA,In-Na-O-S-Si-Y,0.037748417142859,-2.326789946956075,1.8391000000000002,6,Triclinic,1,P1,oxide,Na,None,Y,None,In,Si,"N, O, S",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
