material_id,chem_formula,R$_0$,B,As_chemenv,num_As_chemenvs,As_wyckoff,num_As_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_As_sites,num_CN_env,num_charge_states,AsX_coordn,AsO_coordn,mean_coordn_As-X,min_coordn_As-X,max_coordn_As-X,mean_coordn_As-O,min_coordn_As-O,max_coordn_As-O,mean_As_charge,min_As_charge,max_As_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_AsO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-733680,Mn4Si3AsHO13,1.8092077795181845,0.37558426095968017,Tetrahedron,1,4e,1,[0.161310610081554],0.0,0.161310610081554,ABC3D4E13,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.7267659314392798,GGA_U,As-H-Mn-O-Si,0.010678370492422,-2.474925297635189,2.2148,5,Monoclinic,2/m,P2_1/c,oxide,None,None,Mn,None,None,"Si, As","H, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-735567,VAs2H4O9,1.7697759183728554,0.18659617274431967,Tetrahedron,1,8f,1,[0.04569468202289],0.0,0.04569468202289,AB2C4D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.7319448176914252,GGA_U,As-H-O-V,0.010713691579876,-1.63536046078125,2.6759999999999993,4,Tetragonal,4/mmm,P4/ncc,oxide,None,None,V,None,None,As,"H, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-735662,Fe4As10PbO22,1.8240467622262841,0.4893608230065099,Triangular non-coplanar,1,2i,1,"[1.388310179305715, 1.684310890989853, 0.9177331433839301, 0.8090088619848641, 1.552559308894059, 1.531448746721403, 0.9786959655178481, 1.259352307198244, 0.8961056139075301, 1.523093491328559]",0.0,1.2540618509232004,AB4C10D22,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",1.824560947598792,GGA_U,As-Fe-O-Pb,0.0,-1.659244507297298,1.7469000000000001,4,Triclinic,-1,P-1,oxide,None,None,Fe,None,Pb,As,"O, P",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-752598,Mn(AsO2)2,1.8246412736731217,0.5709766971098503,Triangular non-coplanar,1,8h,1,[1.079916605243088],0.0,1.079916605243088,AB2C4,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.8284239528350241,r2SCAN,As-Mn-O,0.0,-1.758069190418715,2.0961,3,Tetragonal,4/mmm,P4_2/mbc,oxide,None,None,Mn,None,None,As,O,None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-754262,Zn2As2O7,1.7455155776778146,0.10754018884419139,Tetrahedron,1,2i,1,[0.230802123600089],0.0,0.230802123600089,A2B2C7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.7209415533145938,GGA,As-O-Zn,0.027117596477272,-1.71893946,1.763199999999999,3,Monoclinic,2/m,C2/m,oxide,None,None,Zn,None,None,As,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-756295,LiVAsCO7,1.6944759344019116,-0.09581368150905241,Tetrahedron,1,4a,1,[0.192339857362356],0.0,0.192339857362356,ABCDE7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7157990615496779,GGA_U,As-C-Li-O-V,0.049857535454543,-2.02278472530303,1.9901,5,Monoclinic,2,P2_1,oxide,Li,None,V,None,None,As,"C, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-757280,Ba2As6O11,1.8029834278835328,0.45795239609765154,Triangular non-coplanar,1,2i,1,"[0.7786683061687321, 1.486983835080574, 1.9071608141623742, 2.116621578330957, 1.867191161145135, 1.88340906900306]",0.0,1.6733391273151386,A2B6C11,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",1.8067511713065727,r2SCAN,As-Ba-O,0.0,-2.062824206578948,3.1926,3,Triclinic,-1,P-1,oxide,None,Ba,None,None,None,"B, As",O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-757303,Mg17(As3O16)2,1.7809556033066574,0.3731828505149573,"Octahedron, Tetrahedron",2,"2n, 2m, 1f, 1a",4,"[0.040546491478771006, 0.014241628973869, 0.082740542809889, 0.004656288304151]",0.0,0.035546237891669996,A6B17C32,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",1.7612429501175362,r2SCAN,As-Mg-O,0.0048995402727250005,-2.621758937636364,2.7022,3,Monoclinic,2/m,P2/m,oxide,None,Mg,None,None,None,As,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-758196,Mg3(AsO4)2,1.8038633912032953,0.4626867198842063,Tetrahedron,1,"1d, 1a, 4g",3,"[0.768080112049042, 0.666128767239836, 1.343616239176425]",0.0,0.9259417061551011,A2B3C8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",1.7009349037803823,r2SCAN,As-Mg-O,0.0,-2.457776142692307,3.0315,3,Tetragonal,-4,I-4,oxide,None,Mg,None,None,None,As,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-758313,BaZn2As3HO11,1.804361268348546,0.33088697675888945,Tetrahedron,1,4e,1,"[0.16066927249252802, 0.30825883366983303, 0.031248541903956]",0.0,0.166725549355439,ABC2D3E11,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",1.73322879396496,GGA,As-Ba-H-O-Zn,0.010599202812495,-1.947225000763889,2.5886,5,Monoclinic,2/m,P2_1/c,oxide,None,Ba,Zn,None,None,"B, As","H, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-758925,Na6Zn3As4H6O19,1.9175282969095657,0.8589984174081131,Tetrahedron,1,4a,1,"[0.044429688798508005, 0.45709732312580204, 0.46263643533580606, 0.044992209961456]",0.0,0.252288914305393,A3B4C6D6E19,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7298303044438215,GGA,As-H-Na-O-Zn,0.006250372828954001,-1.794677381073048,3.0051,5,Cubic,23,P2_13,oxide,Na,None,Zn,None,None,As,"H, N, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-759655,Ni17(As3O16)2,1.8064525433626717,0.3535459516390102,"Octahedron, Tetrahedron",2,"2n, 2m, 1f, 1a",4,"[0.095327418054751, 0.044338405866605, 0.051845723361098, 0.007532628432998001]",0.0,0.049761043928863005,A6B17C32,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.787737528615416,GGA_U,As-Ni-O,0.005012825636351001,-1.4436387431818192,2.154099999999999,3,Monoclinic,2/m,P2/m,oxide,None,None,Ni,None,None,As,"N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-760507,AsRhO4,1.699058812662122,1.1532375778509363,Octahedron,1,2a,1,[0.515177662642195],0.0,0.515177662642195,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.8739523361529802,r2SCAN,As-O-Rh,0.0,-1.138199503750002,0.0,3,Tetragonal,4mm,I4_1md,oxide,None,None,Rh,None,None,As,O,None,None,None,None,B > 1,Positive B
mp-767398,Gd3AsO7,1.799312915560772,0.5286880635580272,Octahedron,1,2a,1,[0.49094936714229703],0.0,0.49094936714229703,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.8975534254686097,GGA,As-Gd-O,0.036258092272728006,-3.077325130909095,2.2816,3,Orthorhombic,222,C222_1,oxide,None,None,None,None,None,As,O,None,None,Gd,None,"B $\in$ [0.5, 1]",Positive B
mp-767546,Na2AsPCO7,1.6791081751004406,0.8035785042477628,Square pyramid,1,2e,1,[4.042368812723029],0.0,4.042368812723029,ABCD2E7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",2.1060924476553184,GGA,As-C-Na-O-P,0.010238826354158001,-2.181157956033455,4.265,5,Monoclinic,2/m,P2_1/m,oxide,Na,None,None,None,None,As,"C, N, O, P",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-768254,Gd3AsO7,1.8104136523204712,0.4005059115969779,Octahedron,1,4c,1,[0.26415142821146304],0.0,0.26415142821146304,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.8841727196392402,GGA,As-Gd-O,0.034704035681819005,-3.078879187500004,2.3774,3,Orthorhombic,mmm,Pnma,oxide,None,None,None,None,None,As,O,None,None,Gd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-768273,Gd3As5O12,1.761377855498327,0.7952373291776762,"Triangular non-coplanar, See-saw",2,"4c, 6e",2,"[3.289054882393784, 0.43357021938760504]",0.0,1.8613125508906945,A3B5C12,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.9273198146511277,r2SCAN,As-Gd-O,0.037398199500007,-2.287810174874997,2.387,3,Cubic,-43m,I-43m,oxide,None,None,None,None,None,As,O,None,None,Gd,None,"B $\in$ [0.5, 1]",Positive B
mp-768283,UAs2H6O11,1.6955857356767772,-0.13968012223907017,Tetrahedron,1,4f,1,[0.11437763364794701],0.0,0.11437763364794701,AB2C6D11,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Metalloids, Nonmetals",1.7260539291515842,GGA,As-H-O-U,0.002153827999996,-1.854382227375,2.547,4,Monoclinic,2/m,C2/c,oxide,None,None,None,None,None,As,"H, O",None,None,None,U,"B $\in$ [-1, -0.1]",Negative B
mp-770219,NbAsO4,1.876896592235693,0.27041480722112254,Triangular non-coplanar,1,4a,1,[2.256839909391786],0.0,2.256839909391786,ABC4,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.878517396474515,GGA,As-Nb-O,0.038960065238098,-2.408638266249999,2.6353,3,Orthorhombic,mm2,Pna2_1,oxide,None,None,Nb,None,None,As,"N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-770446,Mg3(AsO4)2,1.7297368167681602,0.030804990713723324,Tetrahedron,1,4e,1,"[0.12264275968679, 0.24408763669882602]",0.0,0.183365198192808,A2B3C8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",1.7228680014367252,GGA,As-Mg-O,0.022683829423076,-2.43509231326923,3.4549,3,Monoclinic,2/m,P2_1/c,oxide,None,Mg,None,None,None,As,O,None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-770477,Li2CuAsCO7,1.7276423716636047,0.00945440524691478,Tetrahedron,1,2e,1,[0.43758515741223103],0.0,0.43758515741223103,ABCD2E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7255366178792186,GGA,As-C-Cu-Li-O,0.04356025805555001,-1.748862218055555,0.06809999999999901,5,Monoclinic,2/m,P2_1/m,oxide,Li,None,Cu,None,None,As,"C, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-770765,Na3MnBAsO7,1.4746837899011909,-1.1122248999816031,Tetrahedron,1,4e,1,[0.155145126482425],0.0,0.155145126482425,ABCD3E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7228220372617993,GGA_U,As-B-Mn-Na-O,0.016846963616045003,-2.187534427787356,1.5191,5,Monoclinic,2/m,P2_1/m,oxide,Na,None,Mn,None,None,"B, As","N, O",None,None,None,None,B < -1,Negative B
mp-770821,NaFeAsCO7,1.8201915521082364,0.45778062392057706,Tetrahedron,1,2a,1,[0.13153228977987302],0.0,0.13153228977987302,ABCDE7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",1.7181179509688982,GGA_U,As-C-Fe-Na-O,0.048694689886365,-1.709661676034482,0.096,5,Monoclinic,2,P2_1,oxide,Na,None,Fe,None,None,As,"C, N, O",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-770900,NaMnAsCO7,1.735670876422077,0.07926110812269266,Tetrahedron,1,2a,1,[0.414712600741981],0.0,0.414712600741981,ABCDE7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7179961679568443,GGA_U,As-C-Mn-Na-O,0.015655306207073002,-1.821739389482758,1.3106,5,Monoclinic,2,P2_1,oxide,Na,None,Mn,None,None,As,"C, N, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-770905,LiMnAsCO7,1.6932363690852263,-0.1062284411583408,Tetrahedron,1,2a,1,[0.45892385024735105],0.0,0.45892385024735105,ABCDE7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7168993604100338,GGA_U,As-C-Li-Mn-O,0.047601954469691,-1.834147510114943,1.3688,5,Monoclinic,2,P2_1,oxide,Li,None,Mn,None,None,As,"C, O",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-770940,Na3NiAsCO7,1.7645471746640269,0.18079977382591744,Tetrahedron,1,4e,1,[0.19939702444387303],0.0,0.19939702444387303,ABCD3E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.72422515448857,GGA_U,As-C-Na-Ni-O,0.0,-1.921133310318301,3.534,5,Monoclinic,2/m,P2_1/m,oxide,Na,None,Ni,None,None,As,"C, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-771012,Na2VAsCO7,1.7914342741216622,0.30820294311623353,Tetrahedron,1,4e,1,[0.042564974420463],0.0,0.042564974420463,ABCD2E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7227149683137934,GGA_U,As-C-Na-O-V,0.0,-2.130552788563218,0.9742000000000001,5,Monoclinic,2/m,P2_1/m,oxide,Na,None,V,None,None,As,"C, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-771015,Li3NiAsCO7,1.8182707333134274,0.4300813354591625,Tetrahedron,1,4e,1,[0.584894697515003],0.0,0.584894697515003,ABCD3E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7223121507180241,GGA_U,As-C-Li-Ni-O,0.047331232307693004,-1.985413491923076,3.5416,5,Monoclinic,2/m,P2_1/m,oxide,Li,None,Ni,None,None,As,"C, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-771027,Li2FeAsCO7,1.7112556751718095,-0.0369351790340771,Tetrahedron,1,4e,1,[0.18741986260270602],0.0,0.18741986260270602,ABCD2E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",1.7156140847256247,GGA_U,As-C-Fe-Li-O,0.026211699999998003,-1.952926092847222,2.2223,5,Monoclinic,2/m,P2_1/m,oxide,Li,None,Fe,None,None,As,"C, O",F,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-771032,Na2CuAsCO7,1.7485186628764204,0.11215939145486989,Tetrahedron,1,2e,1,[0.15468618350351301],0.0,0.15468618350351301,ABCD2E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7235031903032052,GGA,As-C-Cu-Na-O,0.0,-1.715283982729885,0.0,5,Monoclinic,2/m,P2_1/m,oxide,Na,None,Cu,None,None,As,"C, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-771035,Na3MnAsCO7,1.72031498223993,-0.01976812690121679,Tetrahedron,1,4e,1,[0.17090034972949],0.0,0.17090034972949,ABCD3E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7247265630873905,GGA_U,As-C-Mn-Na-O,0.0,-2.060110244005305,2.6273,5,Monoclinic,2/m,P2_1/m,oxide,Na,None,Mn,None,None,As,"C, N, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-771038,Na3CrAsCO7,1.8037839359399317,0.34867216090037345,Tetrahedron,1,2e,1,[0.19915431034146702],0.0,0.19915431034146702,ABCD3E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7260146833556782,GGA_U,As-C-Cr-Na-O,0.036489923787386004,-2.036146214164456,1.7920999999999991,5,Monoclinic,2/m,P2_1/m,oxide,Na,None,Cr,None,None,As,"C, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-771144,Na3FeAsCO7,1.785063172478664,0.3647362862842837,Tetrahedron,1,4e,1,[0.179749295983229],0.0,0.179749295983229,ABCD3E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",1.7037221467075128,r2SCAN,As-C-Fe-Na-O,0.0,-1.977469061856727,1.7516,5,Monoclinic,2/m,P2_1/m,oxide,Na,None,Fe,None,None,As,"C, N, O",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-771151,Li2MnAsCO7,1.670027371219038,-0.2252263849214536,Tetrahedron,1,4e,1,[0.30021134455703],0.0,0.30021134455703,ABCD2E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7185235116119113,GGA_U,As-C-Li-Mn-O,0.026254811597210003,-2.014318563716476,0.8344,5,Monoclinic,2/m,P2_1/m,oxide,Li,None,Mn,None,None,As,"C, O",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-771169,Na2CrAsCO7,1.822258055597524,0.45428782600845335,Tetrahedron,1,2e,1,[0.073928964038507],0.0,0.073928964038507,ABCD2E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7209722516655628,GGA_U,As-C-Cr-Na-O,0.0,-2.070242061896552,2.8794,5,Monoclinic,2/m,P2_1/m,oxide,Na,None,Cr,None,None,As,"C, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-771256,Sr3(AsO4)2,1.7429160886389699,0.08047566625466171,Tetrahedron,1,4e,1,"[0.286027414124684, 0.333335736461549]",0.0,0.3096815752931165,A2B3C8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",1.725003800848603,GGA,As-O-Sr,0.0020357138461530003,-2.515616575769231,3.803399999999999,3,Monoclinic,2/m,P2_1/c,oxide,None,Sr,None,None,None,As,"O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-771270,Na3VAsCO7,1.7583319046145092,0.13651638946454103,Tetrahedron,1,4e,1,[0.20009228544788],0.0,0.20009228544788,ABCD3E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.72789405776375,GGA_U,As-C-Na-O-V,0.04578653022969301,-2.06694007801061,1.484999999999999,5,Monoclinic,2/m,P2_1/m,oxide,Na,None,V,None,None,As,"C, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-771393,Na3FeBAsO7,1.6841303019830864,-0.1822627726156906,Tetrahedron,1,2e,1,[0.19889912032487703],0.0,0.19889912032487703,ABCD3E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",1.7247924867162978,GGA_U,As-B-Fe-Na-O,0.030033047390109,-2.115342865061891,2.0654,5,Monoclinic,2/m,P2_1/m,oxide,Na,None,Fe,None,None,"B, As","N, O",F,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-771974,Na3CrBAsO7,1.7767859764231702,0.2448111939521828,Tetrahedron,1,4e,1,[0.258077178650356],0.0,0.258077178650356,ABCD3E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.722170052567516,GGA_U,As-B-Cr-Na-O,0.020753601236263002,-2.251448545061891,2.5311,5,Monoclinic,2/m,P2_1/m,oxide,Na,None,Cr,None,None,"B, As","C, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-772152,NaCoAsCO7,1.631023249934774,-0.4356549194624266,Tetrahedron,1,2a,1,[0.68149029597276],0.0,0.68149029597276,ABCDE7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7281600126450427,GGA_U,As-C-Co-Na-O,0.043617186377414005,-1.5990876383072101,0.0,5,Monoclinic,2,P2_1,oxide,Na,None,Co,None,None,As,"C, N, O",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-772153,Na3CuAsCO7,1.8413766377391703,0.5038597513443019,Tetrahedron,1,2e,1,[0.259364703269696],0.0,0.259364703269696,ABCD3E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7290374672273727,GGA,As-C-Cu-Na-O,0.009780299999999001,-1.8368207264721481,0.14999999999999902,5,Monoclinic,2/m,P2_1/m,oxide,Na,None,Cu,None,None,As,"C, N, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-772415,Na2FeAsCO7,1.8635517896122225,0.6435129007237084,Tetrahedron,1,4e,1,[0.034014919920737005],0.0,0.034014919920737005,ABCD2E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",1.7200753624086662,GGA_U,As-C-Fe-Na-O,0.0,-1.9314331821048851,2.1663,5,Monoclinic,2/m,P2_1/m,oxide,Na,None,Fe,None,None,As,"C, N, O",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-772551,Na2NiAsCO7,1.8272841531870399,0.4608327396405912,Tetrahedron,1,2e,1,[0.183957139515447],0.0,0.183957139515447,ABCD2E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7245386483512044,GGA_U,As-C-Na-Ni-O,0.016718646132479,-1.761437494813217,1.1155,5,Monoclinic,2/m,P2_1/m,oxide,Na,None,Ni,None,None,As,"C, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-772605,NaSnAsCO7,1.6852656484887718,-0.15444541677203721,Tetrahedron,1,2a,1,[0.213239750083647],0.0,0.213239750083647,ABCDE7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",1.7196697414271842,GGA,As-C-Na-O-Sn,0.026341233030268002,-1.8877916364890281,1.9117000000000002,5,Monoclinic,2,P2_1,oxide,Na,None,None,None,Sn,As,"C, N, O, S",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-772664,Na2CoAsCO7,1.75230787935174,0.11660840554111533,Tetrahedron,1,2e,1,[0.143692934227479],0.0,0.143692934227479,ABCD2E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7263122573454728,GGA_U,As-C-Co-Na-O,0.0,-1.806337752729884,0.834499999999999,5,Monoclinic,2/m,P2_1/m,oxide,Na,None,Co,None,None,As,"C, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
