material_id,chem_formula,R$_0$,B,Ca_chemenv,num_Ca_chemenvs,Ca_wyckoff,num_Ca_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Ca_sites,num_CN_env,num_charge_states,CaX_coordn,CaO_coordn,mean_coordn_Ca-X,min_coordn_Ca-X,max_coordn_Ca-X,mean_coordn_Ca-O,min_coordn_Ca-O,max_coordn_Ca-O,mean_Ca_charge,min_Ca_charge,max_Ca_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_CaO_BondL
mp-19050,Ca2MnO4,1.80502737975142,0.5746211445634751,Tricapped triangular prism (three square-face caps),1,8d,1,[2.935249253892695],0.0,2.935249253892695,AB2C4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Ca-Mn-O,0.007273808452382,-2.748383880775862,0.0,3,Tetragonal,4/mmm,I4_1/acd,permanganate,,Ca,Mn,,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.5485896329331794
mp-19057,CaNiP2O7,1.84970549982368,0.5142727461487173,Pentagonal bipyramid,1,2i,1,[7.008079223700999],1.0,7.008079223700999,ABC2D7,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Ni-O-P,0.005501439924242,-2.721168939935063,4.1929,4,Triclinic,-1,P-1,oxide,,Ca,Ni,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.476471474888983
mp-19108,Ca2MnWO6,0.2644859234250675,1.7570763792422404,Square-face bicapped trigonal prism,1,4e,1,[2.233379614881501],0.0,2.233379614881501,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O-W,0.0,-2.777544282293102,2.1817,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,"Mn, W",,,,"C, O",,,,,B > 1,Positive B,2.545614984341726
mp-19114,Ca2NiWO6,0.5643201197787182,1.5062999794962568,Square-face bicapped trigonal prism,1,4e,1,[2.242809042301165],0.0,2.242809042301165,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Ni-O-W,0.0,-2.608180873,2.933,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,"Ni, W",,,,"C, N, O",,,,,B > 1,Positive B,2.5199758799018865
mp-19115,CaFeO3,1.613091519156963,0.684634397059243,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,4c,1,[4.363126797362763],0.0,4.363126797362763,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",r2SCAN,Ca-Fe-O,0.0,-2.2285190305,0.0,3,Orthorhombic,mmm,Pnma,oxide,,Ca,Fe,,,,"C, O",F,,,,"B $\in$ [0.5, 1]",Positive B,2.488480810592855
mp-19116,Sr2CaMoO6,2.254435054980168,0.064180612571415,Octahedron,1,2c,1,[0.075145274544167],0.0,0.075145274544167,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Mo-O-Sr,0.0,-2.9194941195,2.561199999999999,4,Monoclinic,2/m,P2_1/c,oxide,,"Ca, Sr",Mo,,,,"C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.3251583547311125
mp-19134,CaCrP2O7,1.246522664960383,1.0501735425908083,Square-face capped trigonal prism,1,4i,1,[4.782027331571014],0.0,4.782027331571014,ABC2D7,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Cr-O-P,0.0,-2.871509720616883,0.1076,4,Triclinic,-1,P-1,oxide,,Ca,Cr,,,,"C, O, P",,,,,B > 1,Positive B,2.4982983070605216
mp-19161,Ca2CoWO6,0.4731164335941441,1.578472506408129,Square-face bicapped trigonal prism,1,4e,1,[2.22896653730638],0.0,2.22896653730638,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Co-O-W,0.0,-2.6169339309999997,1.2029,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,"Co, W",,,,"C, O",,,,,B > 1,Positive B,2.526349065049868
mp-19193,CaFe3O5,1.6499074388061197,0.6056574972990946,Square-face bicapped trigonal prism,1,2c,1,[1.43891785523378],0.0,1.43891785523378,AB3C5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Fe-O,0.03110531097222,-2.000408386111112,1.3614,3,Orthorhombic,mmm,Cmcm,oxide,,Ca,Fe,,,,"C, O",F,,,,"B $\in$ [0.5, 1]",Positive B,2.5119296314770554
mp-19201,CaMnO3,1.188411365790359,0.9961206110625482,Square-face bicapped trigonal prism,1,4c,1,[2.711502789757603],0.0,2.711502789757603,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O,0.035074943833336,-2.500438064086207,0.468599999999999,3,Orthorhombic,mmm,Pnma,oxide,,Ca,Mn,,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.4784343794344688
mp-19220,CaSi2NiO6,1.9971373610876888,0.3619122880709194,Square antiprism,1,4e,1,[2.566099799433085],0.0,2.566099799433085,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Ni-O-Si,0.005918372000003,-2.948969151249999,4.5227,4,Monoclinic,2/m,C2/c,oxide,,Ca,Ni,,,Si,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.520750666789203
mp-19302,NaCaVO4,2.158184329272827,0.2036233168438663,Octahedron,1,2b,1,[0.48591688143780704],0.0,0.48591688143780704,ABCD4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Na-O-V,0.0,-2.7691338459113317,3.6886,4,Orthorhombic,mmm,Cmcm,oxide,Na,Ca,V,,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.383815129500554
mp-19324,Ca2MgWO6,0.6574828501929776,1.4480134342611577,Square-face bicapped trigonal prism,1,4e,1,[2.378388823214991],0.0,2.378388823214991,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Mg-O-W,0.0,-2.9928794245,3.6923,4,Monoclinic,2/m,P2_1/c,oxide,,"Mg, Ca",W,,,,"C, O",,,,,B > 1,Positive B,2.533451847548861
mp-19441,CaCr(Si2O5)2,1.959769256396298,0.4064578366315292,Cube,1,4b,1,[3.205937096276917],0.0,3.205937096276917,ABC4D10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Cr-O-Si,0.007945634114578,-3.162756816406251,3.6256999999999993,4,Tetragonal,4/mmm,P4/ncc,oxide,,Ca,Cr,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5644853516588
mp-19446,CaMn(SiO3)2,1.908194230046836,0.4611914896543232,Square antiprism,1,4e,1,[2.595500888826111],0.0,2.595500888826111,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O-Si,0.010218391500002,-3.112735602793106,2.8319,4,Monoclinic,2/m,C2/c,oxide,,Ca,Mn,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5636432083253844
mp-19473,CaNi3(P2O7)2,2.492789059207304,0.0557209991000268,Cube,1,2b,1,[2.147732093455693],0.0,2.147732093455693,AB3C4D14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Ni-O-P,0.0,-2.483307683571428,3.7349,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Ni,,,,"C, N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.5708951584639337
mp-19484,BaCaV2O7,1.0670530358984442,1.222062516765065,Trigonal prism,1,4c,1,[0.8082412578590351],0.0,0.8082412578590351,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ba-Ca-O-V,9.02335227301876e-05,-2.9152179952272723,3.2741,4,Orthorhombic,mmm,Pnma,oxide,,"Ca, Ba",V,,,B,"C, O",,,,,B > 1,Positive B,2.3910554417426155
mp-20396,RbCa2Nb3O10,1.9413975392118104,0.4517016460746889,Cuboctahedron,1,2h,1,[0.134525329359086],0.0,0.134525329359086,AB2C3D10,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Nb-O-Rb,0.047629975781223,-3.106621682968748,1.4777999999999991,4,Tetragonal,4/mmm,P4/mmm,oxide,Rb,Ca,Nb,,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.7980637341543315
mp-20431,Ca2FeSbO6,0.6233850265237291,1.4737830150075206,Square-face bicapped trigonal prism,1,8e,1,[2.302921334926815],0.0,2.302921334926815,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Fe-O-Sb,0.0,-2.5456391607500013,1.4857,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Fe,,,Sb,"C, O, S",F,,,,B > 1,Positive B,2.533801965705716
mp-20947,CaRuO3,0.7418208613915055,1.3346003951092928,Square-face bicapped trigonal prism,1,4c,1,[2.000059163361975],0.0,2.000059163361975,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Ca-O-Ru,0.0,-2.090757463000001,0.0,3,Orthorhombic,mmm,Pnma,oxide,,Ca,Ru,,,,"C, O",,,,,B > 1,Positive B,2.476404192477366
mp-21137,Ca2PbO4,0.7638800337413292,1.4349998567564055,Square-face capped trigonal prism,1,4h,1,[0.917057990240782],0.0,0.917057990240782,AB2C4,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",r2SCAN,Ca-O-Pb,0.0,-2.551106224285708,1.4813,3,Orthorhombic,mmm,Pbam,oxide,,Ca,,,Pb,,"C, O, P",,,,,B > 1,Positive B,2.4646017634278734
mp-21466,Ca2RuO4,1.892766176636099,0.5764569234590349,Square antiprism,1,8c,1,[3.560134855695561],0.0,3.560134855695561,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Ca-O-Ru,0.022457544285716,-2.392633276428571,0.0,3,Orthorhombic,mmm,Pbca,oxide,,Ca,Ru,,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.418159649621348
mp-21470,Ca2MnGaO5,1.978590019257796,0.4156281559602638,Dodecahedron with triangular faces - p2345 plane normalized,1,2a,1,"[3.9771159667566653, 3.9554924300483183]",0.0,3.966304198402492,ABC2D5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ca-Ga-Mn-O,0.002996303009254,-2.717252734492337,0.0,4,Orthorhombic,mm2,Ima2,oxide,,Ca,Mn,,Ga,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.489943057261381
mp-21541,CaV2P2O9,1.2341102811056754,1.120146582398209,Face-capped octahedron,1,4c,1,[3.119137800204459],0.0,3.119137800204459,AB2C2D9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-O-P-V,0.0,-2.901277977270408,1.5018,4,Orthorhombic,mmm,Pnma,oxide,,Ca,V,,,,"C, O, P",,,,,B > 1,Positive B,2.4470929459845157
mp-21646,CaVNiP2O9,1.992750586829621,0.4120334692893304,Octahedron,1,4c,1,[2.298911869020596],0.0,2.298911869020596,ABCD2E9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Ni-O-P-V,0.0,-2.705608375306122,0.0,5,Orthorhombic,mmm,Pnma,oxide,,Ca,"V, Ni",,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.447257389398216
mp-21976,Ca5Cr3O12,2.566936865912369,-0.0327674262071046,"Square-face capped trigonal prism, Square-face monocapped antiprism",2,"4c, 8d",2,"[2.2089985124315152, 3.575703165125508, 4.83195531248775]",0.0,3.538885663348258,A3B5C12,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Cr-O,0.025712838875001,-2.706793251375,0.029099999999999,3,Orthorhombic,mmm,Pnma,oxide,,Ca,Cr,,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.4908792363602705
mp-22020,Ca2NiOsO6,0.631605697027368,1.4313536632074644,Square-face bicapped trigonal prism,1,4e,1,[2.076615332030024],0.0,2.076615332030024,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Ni-O-Os,0.0,-2.258249558499999,0.0,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,"Ni, Os",,,,"C, N, O",,,,,B > 1,Positive B,2.4937802922399754
mp-22608,CaVO3,1.5959861163101758,0.7030742126516965,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,4e,1,[4.261799311827548],0.0,4.261799311827548,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Ca-O-V,0.001156626410715,-2.9363439975,0.433899999999999,3,Orthorhombic,mmm,Pnma,oxide,,Ca,V,,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.500290330919862
mp-23095,Ca3Cu2(ClO2)2,2.3024222910741265,0.1635998930261776,"Tricapped triangular prism (three square-face caps), Cube",2,"1a, 2e",2,"[0.669027736999231, 1.739517726107687]",0.0,1.2042727315534592,A2B2C3D4,2,2,1,"[9.0, 8.0]","[4.0, 8.0]",8.5,8.0,9.0,6.0,4.0,8.0,2.0,2.0,2.0,1.5,1,2,"Cl-, O2-","Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA,Ca-Cl-Cu-O,0.009975233181814,-2.181656226393947,0.0,4,Tetragonal,4/mmm,I4/mmm,chlorite,,Ca,Cu,,,,"C, O",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5100096555588127
mp-23326,Ca4Cl6O,1.7867004957812205,0.644432752338185,"Trigonal prism, Tetrahedron",2,"6c, 2b",2,"[1.006794091690614, 5.470642410056557]",0.5,3.2387182508735854,AB4C6,2,2,1,"[7.0, 8.0]","[1.0, 1.0]",7.5,7.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,2,"Cl-, O2-","Alkaline Earth Metals, Halogens, Nonmetals",r2SCAN,Ca-Cl-O,0.0,-2.7743363245454558,5.2239,3,Hexagonal,6mm,P6_3mc,oxide,,Ca,,,,,"C, O",Cl,,,,"B $\in$ [0.5, 1]",Positive B,2.233570489950502
mp-23701,CaB8H4O15,2.316061068387739,0.1976315401217893,Tricapped triangular prism (one square-face cap and two triangular-face caps),1,2a,1,[6.418315558303752],1.0,6.418315558303752,AB4C8D15,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Ca-H-O,0.0,-2.602542357797618,5.5888,4,Monoclinic,2,P2_1,oxide,,Ca,,,,B,"H, C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6213770051263676
mp-23716,Ca2MnAs2(H2O5)2,2.223886029852507,0.2095917848511712,Square antiprism,1,4e,1,[2.6438731891015292],0.0,2.6438731891015292,AB2C2D4E10,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-Ca-H-Mn-O,0.0,-2.097711290417423,2.276,5,Monoclinic,2/m,P2_1/c,oxide,,Ca,Mn,,,As,"H, C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.487987876203586
mp-23717,Ca2MgP2(H2O5)2,2.6075369133632096,-0.0508255612332955,Square antiprism,1,2i,1,[2.413451321113177],0.0,2.413451321113177,AB2C2D4E10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals",GGA,Ca-H-Mg-O-P,0.001521752423787,-2.621099851541352,5.3863,5,Triclinic,-1,P-1,oxide,,"Mg, Ca",,,,,"H, C, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.5296807595530755
mp-23718,Ca2MnP2(H2O5)2,2.246651530096483,0.2026314250794404,Square antiprism,1,4i,1,[2.735068447267109],0.0,2.735068447267109,AB2C2D4E10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-H-Mn-O-P,0.002920905175408,-2.503370961169303,4.1295,5,Triclinic,-1,P-1,oxide,,Ca,Mn,,,,"H, C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.512000196164582
mp-23723,K2CaH2S2O9,2.671058314502816,-0.0574786417786664,Square-face monocapped antiprism,1,2e,1,[2.844370611788529],0.0,2.844370611788529,AB2C2D2E9,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals",GGA,Ca-H-K-O-S,0.002625189296874,-2.235855548250001,5.3836,5,Monoclinic,2/m,P2_1/m,oxide,K,Ca,,,,,"H, C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.548084885018797
mp-2379939,Ca2SiO4,1.7599934933606165,0.6022151429605449,"Trigonal prism, Pentagonal bipyramid",2,4e,1,"[5.0935082862371654, 3.545732067032772]",0.5,4.3196201766349684,AB2C4,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,Ca-O-Si,0.008240172142857,-3.327133084642859,4.7352,3,Monoclinic,2/m,P2_1/c,silicate,,Ca,,,,Si,"C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.446746750747236
mp-23811,CaNiBP2H3O10,2.183937623144232,0.2458525851329658,Cube,1,2e,1,[2.779888443008298],0.0,2.779888443008298,ABCD2E3F10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Ca-H-Ni-O-P,0.006346542731487,-2.381019906233465,4.0377,6,Monoclinic,2/m,C2/c,oxide,,Ca,Ni,,,B,"H, C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.537869109042986
mp-23872,Ca3Al2H6S(OF)8,2.465517519178821,0.0727687397211945,"Dodecahedron with triangular faces - p2345 plane normalized, Dodecahedron with triangular faces",2,"4f, 2e",2,"[2.128137798742955, 1.884827364622884]",0.0,2.0064825816829197,AB2C3D6E8F8,2,2,1,"[8.0, 8.0]","[3.0, 4.0]",8.0,8.0,8.0,3.5,3.0,4.0,2.0,2.0,2.0,2.0,2,2,"F-, O2-","Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,Al-Ca-F-H-O-S,0.001117299404773,-2.835410458214285,5.8611,6,Monoclinic,2/m,C2/c,fluoride,,Ca,,,Al,,"H, C, O, S",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.5840969477173426
mp-23915,Ca2Al3Si3HO13,1.895656032948155,0.4667424017996911,"Square-face capped square prism, Tridiminished icosahedron",2,4c,1,"[6.6071677056555735, 2.182795861857621]",0.5,4.394981783756597,AB2C3D3E13,2,2,1,"[7.0, 9.0]","[7.0, 9.0]",8.0,7.0,9.0,8.0,7.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-H-O-Si,0.017768746780303,-3.2729136826704552,5.2562,5,Orthorhombic,mmm,Pnma,oxide,,Ca,,,Al,Si,"H, C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5797058582330745
mp-24017,CaMnSiHO5,2.30276236406243,0.1506670651512845,Square antiprism,1,4a,1,[1.826831565329591],0.0,1.826831565329591,ABCDE5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-H-Mn-O-Si,0.010835975432103,-2.682255667686782,0.0,5,Orthorhombic,222,P2_12_12_1,oxide,,Ca,Mn,,,Si,"H, C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5100234817373623
mp-24018,CaZnAsHO5,2.0510186379416746,0.3468338215011365,Square antiprism,1,4a,1,[1.866099045737406],0.0,1.866099045737406,ABCDE5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",r2SCAN,As-Ca-H-O-Zn,0.0,-2.160578759583333,2.637399999999999,5,Orthorhombic,222,P2_12_12_1,oxide,,Ca,Zn,,,As,"H, C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5170374578226595
mp-24065,CaB2H10O9,2.182607706887132,0.2037014581489813,Square-face capped trigonal prism,1,2i,1,[2.232557966605569],0.0,2.232557966605569,AB2C9D10,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Ca-H-O,0.007663695681824,-1.860621243446969,5.2523,4,Triclinic,-1,P-1,oxide,,Ca,,,,B,"H, C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4433429348572573
mp-24130,CaP2(HO)4,2.068752660733405,0.2498182259991065,Octahedron,1,2e,1,[2.528215705557569],0.0,2.528215705557569,AB2C4D4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals",r2SCAN,Ca-H-O-P,0.0,-1.81487664538961,5.5901,4,Monoclinic,2/m,C2/c,oxide,,Ca,,,,,"H, C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.347476139276703
mp-24170,CaPH3O4,2.372539107772237,0.0596543587370129,no_data,1,no_data,1,no_data,0.0,no_data,ABC3D4,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals",GGA,Ca-H-O-P,0.012294269305563,-2.172479844543651,6.067200000000001,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,,,,,"H, C, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.4585128996971517
mp-24229,Na2CaH10C2O11,2.456449941927986,0.0273222651990544,Dodecahedron with triangular faces - p2345 plane normalized,1,2e,1,[2.792933717174531],0.0,2.792933717174531,AB2C2D10E11,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals",GGA,C-Ca-H-Na-O,0.003712241209933,-1.7313530738561,4.6291,5,Monoclinic,2/m,C2/c,oxide,Na,Ca,,,,,"H, C, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.500703258018747
