material_id,chem_formula,R$_0$,B,B_chemenv,num_B_chemenvs,B_wyckoff,num_B_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_B_sites,num_CN_env,num_charge_states,mean_coordn_B-X,min_coordn_B-X,max_coordn_B-X,mean_coordn_B-O,min_coordn_B-O,max_coordn_B-O,mean_B_charge,min_B_charge,max_B_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_BO_BondL,BX_coordn,BO_coordn
mp-768280,Sm2B4O9,1.378599323053841,0.3392917079768535,"Tetrahedron, Trigonal plane",2,2i,1,"[0.09126572754816781, 0.7417608201723298, 0.24926428217214247, 0.16336142980532042]",0.0,0.31141306492449017,A2B4C9,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",R2SCAN,B-O-Sm,0.0100280346666483,-3.2726123259444457,5.126399999999999,3,Triclinic,-1,P-1,oxide,,,,,,B,"O, S",,,Sm,,"B $\in$ [0.1, 0.5]",Positive B,1.4568261531888609,"[3.0, 4.0]","[3.0, 4.0]"
mp-768301,Ho2B4O9,1.3864397245859812,0.3289467631519207,"Tetrahedron, Trigonal plane",2,2i,1,"[0.12082745134153072, 0.9089658102676961, 0.3199565106893038, 0.19720181898404643]",0.0,0.38673789782064427,A2B4C9,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,B-Ho-O,0.030689259583319,-3.284170056277776,5.659700000000001,3,Triclinic,-1,P-1,oxide,,,,,,B,"H, O",,,Ho,,"B $\in$ [0.1, 0.5]",Positive B,1.462819856805303,"[3.0, 4.0]","[3.0, 4.0]"
mp-768345,Ba2B2O5,1.3834130360974275,0.5467156049177879,"Cube, Trigonal plane, Octahedron",3,4e,1,"[4.971084312605775, 5.55659684911169, 0.11088487220103206, 0.12763916682680782]",0.25,2.6915513001863265,A2B2C5,3,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",R2SCAN,B-Ba-O,0.007360485833332,-3.1318165637037034,3.6927,3,Monoclinic,2/m,P2_1/c,diborate,,Ba,,,,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.3844391861965992,[3.0],[3.0]
mp-768442,LiMnB2O5,1.378586262440387,0.1918155905344882,Trigonal plane,1,4e,1,"[0.08212746597499611, 0.11823853655253355]",0.0,0.10018300126376484,ABC2D5,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Li-Mn-O,0.0438759754513959,-2.540970268844188,1.2317999999999998,4,Monoclinic,2/m,P2_1/c,diborate,Li,,Mn,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.378941051586725,[3.0],[3.0]
mp-768452,Li5Bi2(BO3)4,1.3867566053690392,0.1535628290506223,"Trigonal plane, Dodecahedron with triangular faces - p2345 plane normalized",2,2a,1,"[2.700587527558678, 2.8261236059345105, 0.05787150920586498, 0.09954060294740917, 0.03455323606140477, 0.03758880369509418]",0.0,0.9593775475671603,A2B4C5D12,2,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,B-Bi-Li-O,0.0417794217934748,-2.4020587779710145,0.0,4,Monoclinic,m,Pc,orthoborate,Li,,,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3869740591574236,[3.0],[3.0]
mp-768540,Na3NiBPO7,1.3726155023302458,0.6315855893366373,Trigonal plane,1,2e,1,[0.21294139866464828],0.0,0.21294139866464828,ABCD3E7,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Na-Ni-O-P,0.0231513840659367,-2.278745935419034,0.0,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Ni,,,B,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.3729975594907815,[3.0],[3.0]
mp-768556,Na3BSbPO7,1.3942574129444227,1.3139617915243011,Trigonal plane,1,2e,1,[0.1744945626518386],0.0,0.1744945626518386,ABCD3E7,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Na-O-P-Sb,0.0461425652815874,-2.4021306700344187,3.5102,5,Monoclinic,2/m,P2_1/m,oxide,Na,,,,,"B, Sb","N, O, P, S",,,,,B > 1,Positive B,1.3950494055072216,[3.0],[3.0]
mp-768574,Na3MnBPO7,1.385782829860447,0.9645078142980512,Trigonal plane,1,4e,1,[0.28492168435918397],0.0,0.28492168435918397,ABCD3E7,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Mn-Na-O-P,0.0079231162671771,-2.488346622952192,1.2012000000000005,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Mn,,,B,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.3863662161904042,[3.0],[3.0]
mp-768582,Na3BiBPO7,1.3954290384372898,1.142356697571029,"Pentagonal bipyramid, Trigonal plane",2,2e,1,"[3.4515215792410827, 0.08189000991009605]",0.0,1.7667057945755893,ABCD3E7,2,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,B-Bi-Na-O-P,0.0205220832026666,-2.4145759473421107,3.630100000000001,5,Monoclinic,2/m,P2_1/m,oxide,Na,,,,Bi,B,"N, O, P",,,,,B > 1,Positive B,1.396118459079199,[3.0],[3.0]
mp-768738,Li3Bi(BO3)2,1.3932888203020968,0.395131697846756,"Tetrahedron, Trigonal plane",2,2i,1,"[2.039876113342256, 0.0198271221936377, 0.0358454504152482]",0.0,0.6985162286503807,AB2C3D6,2,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,B-Bi-Li-O,0.0463477022916638,-2.4213555248611107,2.5439,4,Triclinic,-1,P-1,orthoborate,Li,,,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3940574154605423,[3.0],[3.0]
mp-768740,Li2Bi5B3O13,1.3944509349909804,0.1834108986507301,"Square-face capped trigonal prism, Trigonal plane, Face-capped octahedron, Octahedron",4,2e,1,"[2.6420043221527187, 2.1514285499156767, 1.4324375692267557, 2.79496453128773, 2.1116442411996768, 0.042082984113642086, 0.019136271077102897, 0.04191968822383591]",0.0,1.4044522696496422,A2B3C5D13,4,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,B-Bi-Li-O,0.0421008062500023,-2.1406513970289858,2.0836,4,Monoclinic,2/m,P2_1/m,oxide,Li,,,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3947966084214478,[3.0],[3.0]
mp-768771,Li3Bi(BO3)2,1.3939023350159183,0.3190151209099544,"Trigonal plane, Octahedron",2,4e,1,"[4.891220685487629, 0.01943990262820982, 0.057411595171156016]",0.0,1.656024061095665,AB2C3D6,2,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,B-Bi-Li-O,0.0398573747916639,-2.4278458523611106,3.0051,4,Monoclinic,2/m,P2_1/c,orthoborate,Li,,,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.393994025459208,[3.0],[3.0]
mp-768798,Li3Bi2(BO3)3,1.3887742439638904,-0.2762333821054474,"Square-face capped square prism, Trigonal plane",2,4e,1,"[4.992042748161716, 3.391942494831475, 0.017721523641418106, 0.0026988928253361267, 0.05679332081305363]",0.0,1.6922397960545996,A2B3C3D9,2,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,B-Bi-Li-O,0.0477127260294194,-2.3842200058823524,3.2060000000000004,4,Monoclinic,2/m,P2_1/c,orthoborate,Li,,,,Bi,B,O,,,,,"B $\in$ [-1, -0.1]",Negative B,1.388909640063578,[3.0],[3.0]
mp-768820,Li3Bi(BO3)2,1.392101201627178,0.1392632332064841,"Trigonal plane, Dodecahedron with triangular faces - p2345 plane normalized",2,4e,1,"[2.7775726470669495, 0.04693807604853619, 0.02064129231712893]",0.0,0.948384005144205,AB2C3D6,2,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,B-Bi-Li-O,0.0,-2.467703227152777,3.2169,4,Monoclinic,2/m,P2_1/c,orthoborate,Li,,,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3921742995773965,[3.0],[3.0]
mp-768884,Li4B2O5,1.3883410769736753,0.5437919698637836,Trigonal plane,1,4f,1,[0.099160499903502],0.0,0.099160499903502,A2B4C5,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Li-O,0.0464252879545457,-2.580047364015151,4.971,3,Monoclinic,2/m,C2/c,diborate,Li,,,,,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.3895027916539942,[3.0],[3.0]
mp-768887,Y(BO2)3,1.4495877730764797,0.1075662036878996,Tetrahedron,1,4a,1,"[0.24716189237948888, 0.0833239622785491, 0.10016631147956247]",0.0,0.1435507220458668,AB3C6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,B-O-Y,0.0291267449999974,-2.9575447572500027,4.9516,3,Orthorhombic,mm2,Pca2_1,metaborate,,,Y,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.484518717292452,[4.0],[4.0]
mp-768913,LiVB2O5,1.3797562990986474,0.2638612563284453,Trigonal plane,1,4e,1,"[0.05374072002351392, 0.05482641814984857]",0.0,0.05428356908668125,ABC2D5,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Li-O-V,0.046809842777753,-2.6905569235185194,2.2631,4,Monoclinic,2/m,P2_1/c,diborate,Li,,V,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3804363824690775,[3.0],[3.0]
mp-768923,Bi4(B2O5)3,1.4304021020577111,0.1937874368070889,"Square-face bicapped trigonal prism, Tetrahedron, Bicapped octahedron (cap faces with one edge in common)",3,4f,1,"[4.601569429199629, 2.9081661957719227, 0.044018805466917166, 0.14935032179572025, 0.7541871606698889]",0.0,1.6914583825808158,A4B6C15,3,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,B-Bi-O,0.0076415792000013,-2.4069002104999995,3.2042,3,Monoclinic,2/m,C2/c,diborate,,,,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4897108285505,[4.0],[4.0]
mp-768960,Li5BO4,1.6239873197564445,-0.387324036920545,Tetrahedron,1,8c,1,[0.025771607626425896],0.0,0.025771607626425896,AB4C5,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Li-O,0.0468486038750004,-2.358719143708332,5.4569,3,Orthorhombic,mmm,Pbca,oxide,Li,,,,,B,O,,,,,"B $\in$ [-1, -0.1]",Negative B,1.51242252232622,[4.0],[4.0]
mp-770155,Li3V3(BO5)2,1.3900723990701327,0.3323533975338971,Trigonal plane,1,2a,1,"[0.02549148341738272, 0.1273271053373894]",0.0,0.07640929437738606,A2B3C3D10,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Li-O-V,0.0492075316666626,-2.5755328824074075,1.2932,4,Monoclinic,2,P2_1,oxide,Li,,V,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.393071784640983,[3.0],[3.0]
mp-770280,Li6Bi(BO3)3,1.3907713129891426,0.3944084264887479,"Trigonal plane, Dodecahedron with triangular faces - p2345 plane normalized",2,4e,1,"[4.347973219172161, 0.017264379610521102, 0.01972745306504005, 0.03512359848102771]",0.0,1.1050221625821874,AB3C6D9,2,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,B-Bi-Li-O,0.0089818707894693,-2.490366822763157,3.8616,4,Monoclinic,2/m,P2_1/c,orthoborate,Li,,,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3909792871317588,[3.0],[3.0]
mp-770361,LiV2BO5,1.3908900987186594,0.3713384381341446,Trigonal plane,1,4h,1,[0.04583093517504276],0.0,0.04583093517504276,ABC2D5,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Li-O-V,0.0089754720833195,-2.62167375388889,1.4777999999999998,4,Orthorhombic,mmm,Pbam,oxide,Li,,V,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3927429557530504,[3.0],[3.0]
mp-770475,Na3BiBAsO7,1.39513608914737,1.0482915900814225,"Pentagonal bipyramid, Trigonal plane",2,2e,1,"[3.245138981940223, 0.07452771692448308]",0.0,1.6598333494323532,ABCD3E7,2,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,As-B-Bi-Na-O,0.0225768228071139,-2.1185883317926604,3.0877,5,Monoclinic,2/m,P2_1/m,oxide,Na,,,,Bi,"B, As","N, O",,,,,B > 1,Positive B,1.3957690322249254,[3.0],[3.0]
mp-770709,RbLi2Fe2(BO3)3,1.388566161182343,0.5744064230718322,Trigonal plane,1,"4g, 2f",2,"[0.006371498943201945, 0.07672234424475947]",0.0,0.04154692159398071,AB2C2D3E9,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Fe-Li-O-Rb,0.02459651598042,-2.389226320539215,1.8834,5,Monoclinic,2/m,P2/c,orthoborate,"Li, Rb",,Fe,,,B,O,F,,,,"B $\in$ [0.5, 1]",Positive B,1.389410283546908,[3.0],[3.0]
mp-770722,Mg3Mn5(BO4)4,1.3873294197605086,0.2592770916136042,Trigonal plane,1,1a,1,"[0.012752588019748646, 0.017877585453598042, 0.015264607947860716, 0.03304838994187713]",0.0,0.019735792840771135,A3B4C5D16,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Mg-Mn-O,0.0,-2.5831717086186368,0.5023,4,Triclinic,1,P1,oxide,,Mg,Mn,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3883634677657857,[3.0],[3.0]
mp-770764,Li2Fe(BO2)5,1.3837175950081466,0.3094049899331227,"Tetrahedron, Trigonal plane",2,4e,1,"[0.11932182606819461, 0.08972679829183702, 0.01744692590310709, 0.03550156755423448, 0.023984603404875283]",0.0,0.05719634424444971,AB2C5D10,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Fe-Li-O,0.0195354026388914,-2.641790375277777,3.0402,4,Monoclinic,2/m,P2_1/c,metaborate,Li,,Fe,,,B,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4074457959523985,"[3.0, 4.0]","[3.0, 4.0]"
mp-770765,Na3MnBAsO7,1.386590577559831,0.9373642465764356,Trigonal plane,1,4e,1,[0.26354288631258466],0.0,0.26354288631258466,ABCD3E7,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-B-Mn-Na-O,0.0168469636160457,-2.1852175799027407,1.4399,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Mn,,,"B, As","N, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.387157777808125,[3.0],[3.0]
mp-770786,Li3Ni(BO3)2,1.385075193465935,0.2884325377317097,Trigonal plane,1,4e,1,"[0.01995794886453054, 0.05016321385096634]",0.0,0.035060581357748435,AB2C3D6,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Li-Ni-O,0.0497829411111165,-2.284832492361111,0.0,4,Monoclinic,2/m,P2_1/c,orthoborate,Li,,Ni,,,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3851077337007702,[3.0],[3.0]
mp-770825,Li3Fe(BO3)2,1.3920301370858792,0.623945896643784,Trigonal plane,1,4e,1,"[0.00496208575400287, 0.010006585296173048]",0.0,0.007484335525087959,AB2C3D6,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Fe-Li-O,0.013018377083326,-2.4705788725694444,2.1825,4,Monoclinic,2/m,P2_1/c,orthoborate,Li,,Fe,,,B,O,F,,,,"B $\in$ [0.5, 1]",Positive B,1.3921022259921243,[3.0],[3.0]
mp-770903,Li3Mn(BO3)2,1.3876331996055853,0.0607811626013226,Trigonal plane,1,4i,1,"[0.21006640807327998, 0.08282797294285144]",0.0,0.1464471905080657,AB2C3D6,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Li-Mn-O,0.0327626143749899,-2.5131572146886985,0.9796,4,Triclinic,-1,P-1,orthoborate,Li,,Mn,,,B,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.387743113988399,[3.0],[3.0]
mp-770904,Li3Mn(BO3)2,1.3878920577372529,0.2758266450767756,Trigonal plane,1,4i,1,"[0.06780334253931741, 0.17192403547952123]",0.0,0.11986368900941932,AB2C3D6,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Li-Mn-O,0.0367854716666675,-2.5184561834386976,1.4244,4,Triclinic,-1,P-1,orthoborate,Li,,Mn,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.38824458662754,[3.0],[3.0]
mp-770906,Li3Mn(BO3)2,1.387184555186141,0.0750269123231771,Trigonal plane,1,4e,1,"[0.23549620575170604, 0.07009127362390456]",0.0,0.1527937396878053,AB2C3D6,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Li-Mn-O,0.0413381287500014,-2.513903526355364,0.9802999999999996,4,Monoclinic,2/m,P2_1/c,orthoborate,Li,,Mn,,,B,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.3872254189404982,[3.0],[3.0]
mp-770910,Li3Mn(BO3)2,1.3902988776638852,0.4219733953432493,Trigonal plane,1,4e,1,"[0.010192561684053318, 0.023145498141462186]",0.0,0.016669029912757753,AB2C3D6,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Li-Mn-O,0.0245607829166667,-2.530680872188698,0.9809,4,Monoclinic,2/m,P2_1/c,orthoborate,Li,,Mn,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3903477384823075,[3.0],[3.0]
mp-771016,Li2FeBO4,1.3943731881052563,0.520223016463584,Trigonal plane,1,4e,1,[0.027609255298622914],0.0,0.027609255298622914,ABC2D4,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Fe-Li-O,0.0369681728125002,-2.311426111666665,2.1638,4,Monoclinic,2/m,P2_1/c,oxide,Li,,Fe,,,B,O,F,,,,"B $\in$ [0.5, 1]",Positive B,1.395164143340759,[3.0],[3.0]
mp-771154,Na3VSiBO7,1.3885182801793772,0.7168394633596376,Trigonal plane,1,4e,1,[0.2712992216952517],0.0,0.2712992216952517,ABCD3E7,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Na-O-Si-V,0.0257282598798083,-2.611663478908046,1.2076,5,Monoclinic,2/m,P2_1/m,oxide,Na,,V,,,"B, Si","N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.389379899979253,[3.0],[3.0]
