material_id,chem_formula,R$_0$,B,Ni_chemenv,num_Ni_chemenvs,Ni_wyckoff,num_Ni_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Ni_sites,num_CN_env,num_charge_states,NiX_coordn,NiO_coordn,mean_coordn_Ni-X,min_coordn_Ni-X,max_coordn_Ni-X,mean_coordn_Ni-O,min_coordn_Ni-O,max_coordn_Ni-O,mean_Ni_charge,min_Ni_charge,max_Ni_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_NiO_BondL
mp-767151,Li2CuNi(PO4)2,2.009102866439821,0.0913272314930789,Octahedron,1,2e,1,[2.092100525034086],0.0,2.092100525034086,ABC2D2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cu-Li-Ni-O-P,0.029456800178569,-2.270798574353741,0.0,5,Monoclinic,2/m,P2_1/m,phosphate,Li,,"Ni, Cu",,,,"C, N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1096190194146716
mp-767687,Li4Si2NiO7,1.9492922754170048,0.0450223088635048,Tetrahedron,1,2a,1,[0.282332870941784],0.0,0.282332870941784,AB2C4D7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Si,0.02138911107143,-2.623675862738094,3.7315,4,Monoclinic,m,Cc,oxide,Li,,Ni,,,Si,"N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9805127221368308
mp-767719,Li4Ti2Mn3Ni3O16,1.879325170021336,0.1670964689311306,Octahedron,1,"2b, 1a",2,"[1.141567903918964, 1.197443605326466]",0.0,1.169505754622715,A2B3C3D4E16,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-Ni-O-Ti,0.045535965703173,-2.123967623349754,0.0207,5,Monoclinic,m,Cm,oxide,Li,,"Ti, Mn, Ni",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.03418301801981
mp-767798,Ni17(AsO4)12,1.971717665020218,0.1035467295122013,Octahedron,1,"2c, 1a, 1b",3,"[1.436601892055894, 0.8749137502383351, 1.071763916956314, 1.048126973469404, 1.219085392038648, 1.077581233158031, 1.155808288284296, 1.161032681012956, 3.9174235528630352, 1.089962111556911, 1.207737364814356]",0.0,1.387276105131653,A12B17C48,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,As-Ni-O,0.03090600905844,-1.491881754025975,0.0,3,Monoclinic,2,C2,oxide,,,Ni,,,As,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.067726211274339
mp-767955,Li3Fe2(NiO4)2,1.9766408917291287,0.1347914957929194,Octahedron,1,"1h, 1f",2,"[0.975215521853622, 0.908943058945291]",0.0,0.9420792903994566,A2B2C3D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Li-Ni-O,0.036023848931034,-1.573516122,0.0,4,Triclinic,-1,P-1,oxide,Li,,"Fe, Ni",,,,"N, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0508008862549323
mp-768059,Li7Ni9O16,1.868399728502498,0.1738573890718077,Octahedron,1,"2i, 1f",2,"[0.41227861816479505, 0.058946792151212006, 0.5350093249141, 0.41730884570465604, 0.420260564491631]",0.0,0.36876082908527885,A7B9C16,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O,0.020427117916666,-1.442575931354166,0.0,3,Triclinic,-1,P-1,oxide,Li,,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0181260517762967
mp-768070,Na2NiPCO7,1.769957025011142,0.4080322028449514,Octahedron,1,1a,1,"[1.6475605194583691, 1.644317235633265, 1.718261997166862, 1.709222589811123]",0.0,1.6798405855174048,ABCD2E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Na-Ni-O-P,0.035777963576391,-2.064132119366789,0.0,5,Triclinic,1,P1,oxide,Na,,Ni,,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0534616124413105
mp-768079,Li7(NiO2)11,1.8399087178689413,0.1773076965628063,Octahedron,1,"1d, 2i",2,"[0.7661254584071371, 0.7604279420356861, 0.344746122860824, 0.49316887775635304, 0.764194079419321, 0.739094567217306]",0.0,0.6446261746161046,A7B11C22,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O,0.036724509375,-1.264148072583332,0.0,3,Triclinic,-1,P-1,oxide,Li,,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.932283316273489
mp-768082,Na5Ni2P2(CO7)2,1.9989553689302089,0.0915207319146264,Octahedron,1,2e,1,"[1.947191839201047, 1.853265715407293]",0.0,1.90022877730417,A2B2C2D5E14,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Na-Ni-O-P,0.009544038916667,-2.15427586664729,0.0,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Ni,,,,"C, N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0817039376875393
mp-768089,Na2NiPCO7,1.6641177377686571,0.5686350103798363,Octahedron,1,1a,1,"[1.9021885791399922, 1.799358335759621, 1.685967133650309, 1.765961370314794]",0.0,1.7883688547161791,ABCD2E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Na-Ni-O-P,0.037159881284724,-2.062750201658456,0.0,5,Triclinic,1,P1,oxide,Na,,Ni,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.0589182094677265
mp-768091,Li4Ni7O11,2.0108884257706494,0.0266096127878728,no_data,1,no_data,1,no_data,0.0,no_data,A4B7C11,2,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O,0.006538650833336,-1.415114648560605,0.0,3,Triclinic,-1,P-1,oxide,Li,,Ni,,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.036031434640991
mp-768104,Li6(NiO2)13,1.8024706057926816,0.2141213144111439,Octahedron,1,"2i, 1e",2,"[0.503882741042606, 0.937080016968833, 0.83339665988038, 0.40149066396910904, 0.5151677655324041, 0.810671651798992, 0.763388798597699]",0.0,0.6807254711128604,A6B13C26,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O,0.048902046023149,-1.141280560888888,0.0,3,Triclinic,-1,P-1,oxide,Li,,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9162572878017654
mp-768107,Na13Ni11O24,1.9714624383378727,0.0663534114300895,Octahedron,1,"1g, 2i",2,"[0.8376759714121721, 0.962103663935135, 1.033220430774526, 1.21117972867951, 0.977696129475992, 0.8776636818204531]",0.0,0.983256601016298,A11B13C24,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Na-Ni-O,0.023823115920139,-1.306389125165228,0.0,3,Triclinic,-1,P-1,oxide,Na,,Ni,,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0126046687953574
mp-768413,Li2FeNi3O8,1.785711301143295,0.340698122073148,Octahedron,1,3e,1,[0.5301766335862871],0.0,0.5301766335862871,AB2C3D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Li-Ni-O,0.035216509876219,-1.312056718333333,0.0,4,Trigonal,-3m,R-3m,oxide,Li,,"Fe, Ni",,,,"N, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9245804585871351
mp-768540,Na3NiBPO7,1.609405823855361,0.6272273613286343,Octahedron,1,2e,1,[1.32066846425276],0.0,1.32066846425276,ABCD3E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Na-Ni-O-P,0.023041057976192,-2.281062783303649,0.2117,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Ni,,,B,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.05514451826545
mp-768590,Li2Ni2(SO4)3,1.7431340924108645,0.3201739891252165,Octahedron,1,4f,1,[0.941099118117626],0.0,0.941099118117626,A2B2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-S,0.0157517825,-1.916476948377192,3.5674,4,Monoclinic,2/m,C2/c,sulfate,Li,,Ni,,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0921971485794195
mp-768598,Na2NiCSO7,1.8246399330466745,0.2455343109667239,Octahedron,1,4e,1,[1.8425352065497131],0.0,1.8425352065497131,ABCD2E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Na-Ni-O-S,0.03501061562498,-1.9407065412715512,3.0554,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Ni,,,,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.104452122894892
mp-768603,Li4Ni3Sn5O16,1.902406169218845,0.1764373890295265,Octahedron,1,1a,1,"[0.49382118751848403, 0.7803508351782441, 0.80219678310721]",0.0,0.6921229352679794,A3B4C5D16,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Li-Ni-O-Sn,0.031111429702382,-1.8638340552976191,0.8671000000000001,4,Triclinic,1,P1,oxide,Li,,Ni,,Sn,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.060557218313102
mp-768614,LiNi2(SO4)3,1.7763160717674236,0.3145656526146276,Octahedron,1,4c,1,[0.49169007059422604],0.0,0.49169007059422604,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.5,2.5,1.0,1,1,Ni2.50+-O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-S,0.026597206597219,-1.754575108101852,0.0,4,Trigonal,-3m,R-3c,sulfate,Li,,Ni,,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.053290305082621
mp-768847,Na5LiNi2P2(CO7)2,0.8423495446615202,1.173766128064386,Octahedron,1,"2b, 2a",2,"[1.7892331845102991, 2.094103036352936]",0.0,1.9416681104316176,AB2C2D2E5F14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Na-Ni-O-P,0.009001983429487,-2.231794251904445,3.9515,6,Monoclinic,m,Pm,oxide,"Li, Na",,Ni,,,,"C, N, O, P",,,,,B > 1,Positive B,2.128262642852813
mp-768896,Li2Ni2(SO4)3,1.7192406110780705,0.331846260348051,Octahedron,1,8d,1,[0.9620674381024661],0.0,0.9620674381024661,A2B2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-S,0.008815751052631,-1.923412979824561,3.8594,4,Orthorhombic,mmm,Pbcn,sulfate,Li,,Ni,,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0893063492020114
mp-769109,Li6V3Ni(PO4)6,1.6274654511737623,0.4177125827146665,Octahedron,1,1a,1,[1.251228098625747],0.0,1.251228098625747,AB3C6D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-P-V,0.043142328265617,-2.61161178244643,0.9323,5,Triclinic,1,P1,phosphate,Li,,"V, Ni",,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0927685266029843
mp-769454,Li9(NiO2)10,1.7489884853756663,0.3130899899123262,Octahedron,1,"1g, 2i, 1f",3,"[0.678616816946473, 0.581334559320793, 0.679451915680737, 0.440520806159147, 0.48354461228591106, 0.12494891464912601]",0.0,0.49806960417369783,A9B10C20,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Li-Ni-O,0.007697612446581,-1.439750425897435,0.3611,3,Triclinic,-1,P-1,oxide,Li,,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9189194344625466
mp-769459,Na5Ni2P2(CO7)2,1.9952852032488448,0.0970437554482502,Octahedron,1,1a,1,"[1.825776024607432, 1.852146821823737, 1.900026263710997, 1.8556779598704631]",0.0,1.8584067675031573,A2B2C2D5E14,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Na-Ni-O-P,0.015213056716667,-2.148606848847289,0.0,5,Triclinic,1,P1,oxide,Na,,Ni,,,,"C, N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.082526099939491
mp-769460,Li9Mn12Ni3O32,2.1999878516293907,-0.1697934788620353,Octahedron,1,"2c, 1b",2,"[1.33801648371411, 1.113815768541225]",0.0,1.2259161261276676,A3B9C12D32,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-Ni-O,0.003109542363096,-1.961938117235221,0.158399999999999,4,Monoclinic,2,C2,oxide,Li,,"Mn, Ni",,,,"N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,2.0466437680741967
mp-769472,Li11(NiO4)2,1.962985048402934,-0.0215068757115851,Tetrahedron,1,"2c, 1a, 1b",3,"[1.666225374573536, 0.589206988172104, 0.9531335286520131]",0.0,1.0695219637992177,A2B8C11,1,2,2,"[4.0, 4.0]","[4.0, 4.0]",4.0,4.0,4.0,4.0,4.0,4.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O,0.045906491349203,-1.8280032469841272,0.0,3,Monoclinic,2,C2,oxide,Li,,Ni,,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9524195018039574
mp-769473,Li13Ni9O22,1.8553445301189533,0.1532658445479406,Octahedron,1,"2i, 1b",2,"[0.55401076210655, 0.480496306801295, 0.20060319347656302, 0.317047454529372, 0.083646177930305]",0.0,0.327160778968817,A9B13C22,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O,0.018385733560607,-1.52708872621212,0.0,3,Triclinic,-1,P-1,oxide,Li,,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9385918714031614
mp-769486,Na3Ni2P2(CO7)2,2.0371507493688386,-0.0226471194063821,Octahedron,1,2i,1,"[1.598066565274099, 1.4964799947794551]",0.0,1.547273280026777,A2B2C2D3E14,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Na-Ni-O-P,0.043833409945656,-1.986609474496678,0.0,5,Triclinic,-1,P-1,oxide,Na,,Ni,,,,"C, N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0246925040374633
mp-769489,Na5Ni2P2(CO7)2,1.955822337390885,0.1457420942919461,Octahedron,1,1a,1,"[1.580186292601656, 1.817851461873263, 1.821637955809476, 1.671402081747428]",0.0,1.7227694480079558,A2B2C2D5E14,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Na-Ni-O-P,0.015310690716667,-2.148509214847289,0.0,5,Triclinic,1,P1,oxide,Na,,Ni,,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.086855451658134
mp-769495,Na5Ni2P2(CO7)2,1.985588318331288,0.1044982117091896,Octahedron,1,2e,1,"[1.8350975602499462, 1.654970412709746]",0.0,1.745033986479846,A2B2C2D5E14,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Na-Ni-O-P,0.009854032116666,-2.15396587344729,0.0,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Ni,,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.083846577642002
mp-769496,Na3Ni2P2(CO7)2,2.029798587333035,-0.0007548546548537,Octahedron,1,2i,1,"[1.596081890063721, 1.6158394141490402]",0.0,1.6059606521063805,A2B2C2D3E14,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Na-Ni-O-P,0.042579973423916,-1.987862911018418,0.0,5,Triclinic,-1,P-1,oxide,Na,,Ni,,,,"C, N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.029382365310973
mp-769501,Na2NiPCO7,1.765956574759322,0.4080376809230706,Octahedron,1,1a,1,"[1.659880159142158, 1.7828550906067342, 1.711046231757908, 1.748573251552979]",0.0,1.7255886832649447,ABCD2E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Na-Ni-O-P,0.049612954201391,-2.050297128741789,0.0,5,Triclinic,1,P1,oxide,Na,,Ni,,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.04947822505699
mp-769504,Na2NiPCO7,1.7220097802606835,0.4638194684685103,Octahedron,1,1a,1,"[1.703005733190847, 1.739399646099836, 1.679226183524261, 1.706848857262388]",0.0,1.707120105019333,ABCD2E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Na-Ni-O-P,0.023073312326392,-2.076836770616788,0.0,5,Triclinic,1,P1,oxide,Na,,Ni,,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0441402947617404
mp-769507,Li10CoNi9O20,1.997467880531052,0.0280583620481784,Octahedron,1,"2m, 1f, 2n",3,"[0.648921678616026, 0.39821819092472605, 0.49365955962366603, 0.48891512476609106, 0.48803685362068605]",0.0,0.5035502815102391,AB9C10D20,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Ni-O,0.008307472166666,-1.517547280333332,0.0,4,Monoclinic,2/m,P2/m,oxide,Li,,"Co, Ni",,,,"C, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.979506635570576
mp-769528,Na5Ni2P2(CO7)2,1.8960527969512264,0.1996358185844842,Octahedron,1,2i,1,"[1.668842975320283, 1.909755815967861]",0.0,1.789299395644072,A2B2C2D5E14,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Na-Ni-O-P,0.032496524716667,-2.13132338084729,0.5205000000000001,5,Triclinic,-1,P-1,oxide,Na,,Ni,,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0754119160441
mp-769553,Li5Co2Ni3O10,1.928307383846641,0.07698506257209,no_data,1,no_data,1,no_data,0.0,no_data,A2B3C5D10,2,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Ni-O,0.038247945666667,-1.571197166833333,0.0,4,Monoclinic,2/m,P2/m,oxide,Li,,"Co, Ni",,,,"C, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9948052412526818
mp-769555,Li10Co3Ni7O20,1.9952052267794709,0.0194462759149151,Octahedron,1,"1d, 2i",2,"[0.580274853514789, 0.404016808468866, 0.5407349857146441, 0.833265468852551]",0.0,0.5895730291377125,A3B7C10D20,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Co-Li-Ni-O,0.046219183583328,-1.535362475583333,0.0,4,Triclinic,-1,P-1,oxide,Li,,"Co, Ni",,,,"C, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9640166882744619
mp-769569,Li6MgNi7O16,1.7774923481206202,0.2941625228650976,Octahedron,1,"2i, 1f",2,"[0.279434412515698, 0.7805796813221391, 0.8980666226421421, 0.315317689743334]",0.0,0.5683496015558283,AB6C7D16,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Li-Mg-Ni-O,0.033597058064815,-1.453635973833333,0.4775,4,Triclinic,-1,P-1,oxide,Li,Mg,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.935067182979379
mp-769574,Li7V6Ni5O24,2.042509047287069,0.0217022805963469,Octahedron,1,"1d, 1e, 2i, 1f",4,"[0.053219679244754, 0.075768302467762, 0.030229500406057003, 0.06526039876337]",0.0,0.05611947022048576,A5B6C7D24,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-V,0.018005913154762,-2.125005253174602,0.0,4,Triclinic,-1,P-1,oxide,Li,,"V, Ni",,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.06175685597888
mp-769613,Li4Ti3Ni3(WO8)2,1.7289393761800098,0.3283486696386564,Octahedron,1,1a,1,"[1.002632000213489, 0.8692286985845211, 1.138161181929179]",0.0,1.003340626909063,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Ti-W,0.04772127401785,-2.431726111547618,1.1067,5,Triclinic,1,P1,oxide,Li,,"Ti, Ni, W",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.096924030299439
mp-769619,Ni2PO5,1.9046850639855395,0.1764396456925886,Octahedron,1,"4b, 4c",2,"[2.180767112257, 1.143054767817237]",0.0,1.6619109400371186,AB2C5,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Ni-O-P,0.042208203645834,-1.8258719893303552,0.0,3,Orthorhombic,mmm,Pnma,oxide,,,Ni,,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0465977690624837
mp-770539,Li5Ti2Ni5O12,1.9582776048827804,0.1208916537148667,Octahedron,1,"2c, 1a, 1b",3,"[0.222817640908645, 0.23979860518999602, 0.22217574330134102, 0.30600186139128405]",0.0,0.24769846269781653,A2B5C5D12,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Ti,0.030449102638884,-2.11622174888889,0.074399999999999,4,Monoclinic,2,C2,oxide,Li,,"Ti, Ni",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.066587362770785
mp-770685,Li4Mn3Ni3(SbO8)2,1.61467712491302,0.3995050218669404,Octahedron,1,"2b, 1a",2,"[1.121661633285843, 1.012284427520721]",0.0,1.066973030403282,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-Mn-Ni-O-Sb,0.042808034821424,-1.8736068220402304,0.0,5,Monoclinic,m,Cm,oxide,Li,,"Mn, Ni",,,Sb,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0577092822572967
