material_id,chem_formula,R$_0$,B,Sc_chemenv,num_Sc_chemenvs,Sc_wyckoff,num_Sc_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Sc_sites,num_CN_env,num_charge_states,mean_coordn_Sc-X,min_coordn_Sc-X,max_coordn_Sc-X,mean_coordn_Sc-O,min_coordn_Sc-O,max_coordn_Sc-O,mean_Sc_charge,min_Sc_charge,max_Sc_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_ScO_BondL,ScX_coordn,ScO_coordn
mp-1209155,ScCu(WO4)2,2.1417253325313563,-0.0179983807414004,Octahedron,1,2e,1,[0.43883751205613414],0.0,0.43883751205613414,ABC2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Cu-O-Sc-W,0.0287976002083372,-2.337199861249998,0.9948999999999996,4,Monoclinic,2/m,C2/c,oxide,,,"Sc, Cu, W",,,,"C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1282919679597114,[6.0],[6.0]
mp-1209239,RbSc(WO4)2,2.088604323646478,0.0998948083369126,Trigonal prism,1,2e,1,[2.0128897560870183],0.0,2.0128897560870183,ABC2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,O-Rb-Sc-W,0.0,-2.600783526875,3.1431000000000004,4,Monoclinic,2/m,C2/c,oxide,Rb,,"Sc, W",,,,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.162391792222825,[6.0],[6.0]
mp-1209257,ScP2H5O9,2.0741843397386126,0.0461465788898626,Octahedron,1,4e,1,[0.26186015673684787],0.0,0.26186015673684787,AB2C5D9,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,H-O-P-Sc,0.0225494702940993,-2.272618146355041,4.8909,4,Monoclinic,2/m,P2_1/c,oxide,,,Sc,,,,"H, O, P, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1117776158259307,[6.0],[6.0]
mp-1210161,NaSc(WO4)2,2.662247716432873,-0.6827970786930698,Octahedron,1,2e,1,[0.5731039854356121],0.0,0.5731039854356121,ABC2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Na-O-Sc-W,0.0,-2.596752105114941,3.5019,4,Monoclinic,2/m,P2/c,oxide,Na,,"Sc, W",,,,"N, O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,2.142242638977474,[6.0],[6.0]
mp-1211126,LiSc(WO4)2,2.1389785720851293,-0.0219389471021935,Octahedron,1,2e,1,[0.4676740705826817],0.0,0.4676740705826817,ABC2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-O-Sc-W,0.0,-2.626090700277777,3.5658,4,Monoclinic,2/m,C2/c,oxide,Li,,"Sc, W",,,,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.122598914587878,[6.0],[6.0]
mp-1211342,KSc(SO4)2,1.4959534640337084,0.8772857891820239,Octahedron,1,1a,1,[0.029139862793413986],0.0,0.029139862793413986,ABC2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,K-O-S-Sc,0.0,-2.506074160604165,4.2783,4,Monoclinic,2/m,C2/m,sulfate,K,,Sc,,,,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.104175134877066,[6.0],[6.0]
mp-1211497,KSc(WO4)2,2.0902360277988348,0.0766853076179239,Trigonal prism,1,2e,1,[0.9620994330477951],0.0,0.9620994330477951,ABC2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,K-O-Sc-W,0.0,-2.620142656020832,3.1121000000000003,4,Monoclinic,2/m,C2/c,oxide,K,,"Sc, W",,,,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.14688075312042,[6.0],[6.0]
mp-1211967,KSr6Sc(SiO4)4,1.1214442370288766,1.4441634115146451,Octahedron,1,4c,1,[0.25788450114471756],0.0,0.25788450114471756,ABC4D6E16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,K-O-Sc-Si-Sr,0.0,-3.397955709098213,4.2940000000000005,5,Orthorhombic,mmm,Pnma,silicate,K,Sr,Sc,,,Si,"O, S",,,,,B > 1,Positive B,2.126575337990185,[6.0],[6.0]
mp-1212024,K2ScSn(AsO4)3,2.381838550085172,-0.394844194884176,Octahedron,1,4a,1,[0.11424077461541131],0.0,0.11424077461541131,ABC2D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,As-K-O-Sc-Sn,0.0,-2.216656432868421,2.5709,5,Cubic,23,P2_13,oxide,K,,Sc,,Sn,As,"O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,2.1076892851064497,[6.0],[6.0]
mp-1212985,ErScO3,2.2194057415509247,-0.1374912610121293,Octahedron,1,4a,1,[0.11329103979356764],0.0,0.11329103979356764,ABC3,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Er-O-Sc,0.0408890393749992,-3.884429310916668,4.4171,3,Orthorhombic,mmm,Pnma,oxide,,,Sc,,,,"O, S",,,Er,,"B $\in$ [-1, -0.1]",Negative B,2.114950238985937,[6.0],[6.0]
mp-1213174,CsSc(WO4)2,1.907678944848512,0.2936902616498947,Octahedron,1,1a,1,[0.011348200539774835],0.0,0.011348200539774835,ABC2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-O-Sc-W,0.0031742158333329,-2.5918176345545967,4.1966,4,Monoclinic,2/m,C2/m,oxide,Cs,,"Sc, W",,,,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.111327656173607,[6.0],[6.0]
mp-1214081,Ca2ScTaO6,2.113426470158187,0.0090819552229129,Octahedron,1,2a,1,[0.042429655175282535],0.0,0.042429655175282535,ABC2D6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-O-Sc-Ta,0.0,-3.625837948733332,3.7338,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,"Sc, Ta",,,,"C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.119735570347998,[6.0],[6.0]
mp-1214125,Ca2ScNbO6,2.1144742464506545,0.0065516546117013,Octahedron,1,2a,1,[0.042744919304948586],0.0,0.042744919304948586,ABC2D6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Nb-O-Sc,0.0,-3.5055443309999985,3.1457000000000006,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,"Sc, Nb",,,,"C, N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1190248011158954,[6.0],[6.0]
mp-1214448,Ba8Sc3(Pt2O9)2,2.100971345255127,0.0091921381699385,Octahedron,1,3d,1,[4.8546736529164e-06],0.0,4.8546736529164e-06,A3B4C8D18,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-O-Pt-Sc,0.0,-2.663423498181819,0.0,4,Cubic,m-3m,Pm-3m,oxide,,Ba,"Sc, Pt",,,B,"O, P, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.107381828044,[6.0],[6.0]
mp-1214840,Ba2ScV3O11,2.071538049070985,-0.0310671197146013,Octahedron,1,4e,1,[4.041407761668109],0.0,4.041407761668109,AB2C3D11,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ba-O-Sc-V,0.0225406076470537,-2.9393317544117643,3.2262,4,Monoclinic,2/m,P2_1/c,oxide,,Ba,"Sc, V",,,B,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0625791710042805,[4.0],[4.0]
mp-1218030,SrPrScO4,2.615490644505915,-0.7133559605006449,Octahedron,1,2a,1,[0.27423473536824083],0.0,0.27423473536824083,ABCD4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,O-Pr-Sc-Sr,0.0387277639285699,-3.523387471309529,3.7048,4,Orthorhombic,mm2,Cmc2_1,oxide,,Sr,Sc,,,,"O, P, S",,,Pr,,"B $\in$ [-1, -0.1]",Negative B,2.1157034066254483,[6.0],[6.0]
mp-1218040,SrNdScO4,2.582388484823948,-0.6684862645363795,Octahedron,1,2a,1,[0.30190712362317973],0.0,0.30190712362317973,ABCD4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Nd-O-Sc-Sr,0.0435790267857161,-3.532836060000002,3.7417,4,Orthorhombic,mm2,Cmc2_1,oxide,,Sr,Sc,,,,"N, O, S",,,Nd,,"B $\in$ [-1, -0.1]",Negative B,2.113006640495048,[6.0],[6.0]
mp-1218142,SrLaScO4,2.6124389674982007,-0.7137855428837078,Octahedron,1,1a,1,[0.2161138288441405],0.0,0.2161138288441405,ABCD4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-O-Sc-Sr,0.0473064521428501,-3.5622511403571457,3.0547,4,Tetragonal,4mm,I4mm,oxide,,Sr,Sc,,,,"O, S",,,La,,"B $\in$ [-1, -0.1]",Negative B,2.08673278437135,[6.0],[6.0]
mp-1218207,SrLaScO4,2.616231576869011,-0.71421823245524,Octahedron,1,2a,1,[0.2329786128081505],0.0,0.2329786128081505,ABCD4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-O-Sc-Sr,0.0301798728571345,-3.5793777196428613,3.6344,4,Orthorhombic,mm2,Cmc2_1,oxide,,Sr,Sc,,,,"O, S",,,La,,"B $\in$ [-1, -0.1]",Negative B,2.1182356354923697,[6.0],[6.0]
mp-1218245,SrLa2Sc2O7,1.4320222824889757,1.017069896574513,Octahedron,1,2e,1,[0.21611040590633201],0.0,0.21611040590633201,AB2C2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-O-Sc-Sr,0.0421024074999998,-3.672692644166664,3.4542,4,Tetragonal,4/mmm,I4/mmm,oxide,,Sr,Sc,,,,"O, S",,,La,,B > 1,Positive B,2.095402679726558,[6.0],[6.0]
mp-1218492,SrCa2Sc6O12,1.9180909912014907,0.367972592014998,Octahedron,1,6g,1,[0.8208949902837035],0.0,0.8208949902837035,AB2C6D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-O-Sc-Sr,0.0278154115476265,-3.6560691261904688,2.8621000000000003,4,Trigonal,-3,P-3,oxide,,"Ca, Sr",Sc,,,,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1470523624341404,[6.0],[6.0]
mp-1219154,Sm2ScNbO7,2.076283539532408,0.0718562571004504,Octahedron,1,2c,1,[1.3650338985655521],0.0,1.3650338985655521,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Nb-O-Sc-Sm,0.032796201136362,-3.67665552840909,2.51,4,Orthorhombic,mmm,Imma,oxide,,,"Sc, Nb",,,,"N, O, S",,,Sm,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.126509472237197,[6.0],[6.0]
mp-1219213,Sm2ScTaO7,2.0776782891574586,0.0744851165790882,Octahedron,1,2d,1,[1.308763842656458],0.0,1.308763842656458,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,O-Sc-Sm-Ta,0.01498693176136,-3.6675330999848414,3.3268,4,Orthorhombic,mmm,Imma,oxide,,,"Sc, Ta",,,,"O, S",,,Sm,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1297454054612417,[6.0],[6.0]
mp-1219308,ScNiBO4,1.722820932169934,0.5950546239935429,Octahedron,1,2b,1,"[1.0187110261532886, 0.617205330733794]",0.0,0.8179581784435412,ABCD4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,B-Ni-O-Sc,0.0085320242857118,-2.791991620595238,0.0,4,Orthorhombic,mm2,Pmc2_1,oxide,,,"Sc, Ni",,,B,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1347808280465723,[6.0],[6.0]
mp-1219325,ScMn2SbO6,1.7376464533894622,0.6114454679467753,Trigonal prism,1,1a,1,"[5.689508794018386, 5.490261073635185]",1.0,5.589884933826786,ABC2D6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Mn-O-Sb-Sc,0.0,-2.516247798586207,1.9542,4,Triclinic,1,P1,oxide,,,"Sc, Mn",,,Sb,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.16218829316025,[6.0],[6.0]
mp-1219404,Sc4Ti3O12,1.9070922157807624,0.3328343684055042,Square-face capped trigonal prism,1,1a,1,"[3.4776021163706026, 4.499345888259989, 4.551676990426511, 4.416887715188242]",0.0,4.2363781775613365,A3B4C12,1,2,1,6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,O-Sc-Ti,0.0438769797368436,-3.565417251315788,2.7959,3,Triclinic,1,P1,oxide,,,"Sc, Ti",,,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.18165133743693,"[6.0, 7.0]","[6.0, 7.0]"
mp-1219450,Sc2(WO4)3,2.0764058499835216,0.0792311746068965,Octahedron,1,4g,1,[0.6424173527519642],0.0,0.6424173527519642,A2B3C12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,O-Sc-W,0.0285725889705865,-2.682154344705882,3.4491000000000005,3,Monoclinic,2/m,P2/c,oxide,,,"Sc, W",,,,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1451230326131774,[6.0],[6.0]
mp-1219870,Pr2ScNbO7,2.054344196290127,0.1200337397965057,Octahedron,1,2d,1,[0.9822467766142784],0.0,0.9822467766142784,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Nb-O-Pr-Sc,0.0320589502272721,-3.6389145791666655,2.5497,4,Orthorhombic,mmm,Imma,oxide,,,"Sc, Nb",,,,"N, O, P, S",,,Pr,,"B $\in$ [0.1, 0.5]",Positive B,2.138250210641084,[6.0],[6.0]
mp-1220400,Nd2ScNbO7,2.0574577185401752,0.106318088336356,Octahedron,1,2c,1,[1.0531153799856865],0.0,1.0531153799856865,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Nb-Nd-O-Sc,0.0310143297727254,-3.656017703409091,2.5738,4,Orthorhombic,mmm,Imma,oxide,,,"Sc, Nb",,,,"N, O, S",,,Nd,,"B $\in$ [0.1, 0.5]",Positive B,2.131776907769354,[6.0],[6.0]
mp-1220764,NaHfScO4,2.129641722369932,0.017322496306512,Octahedron,1,2b,1,"[1.2892010307562909, 0.7796959761594089]",0.0,1.0344485034578499,ABCD4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Hf-Na-O-Sc,0.0,-3.546019649125616,4.106,4,Orthorhombic,mm2,Pmc2_1,oxide,Na,,"Sc, Hf",,,,"H, N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1408416939525137,[6.0],[6.0]
mp-1220772,NaZrScO4,2.1997431098093427,-0.0776924358419582,Octahedron,1,2b,1,"[1.316382560702744, 0.7821842387873316]",0.0,1.0492833997450377,ABCD4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-Sc-Zr,0.0141210095535715,-3.39961128616072,3.6625,4,Orthorhombic,mm2,Pmc2_1,oxide,Na,,"Sc, Zr",,,,"N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1448814832439,[6.0],[6.0]
mp-1220803,NaLaScSbO6,2.0888986617763665,0.0252407580759143,Octahedron,1,2a,1,[0.08792275493742512],0.0,0.08792275493742512,ABCDE6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,La-Na-O-Sb-Sc,0.0168744103541635,-2.9895426071379303,3.3453,5,Monoclinic,m,Pc,oxide,Na,,Sc,,,Sb,"N, O, S",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.106625364777804,[6.0],[6.0]
mp-1220822,NaLaScNbO6,2.1009256569375747,0.0096502185423099,Octahedron,1,2i,1,[0.36202394766812035],0.0,0.36202394766812035,ABCDE6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Na-Nb-O-Sc,0.0014872800000045,-3.40715752363793,2.9138,5,Monoclinic,2/m,C2/m,oxide,Na,,"Sc, Nb",,,,"N, O, S",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.104200388600127,[6.0],[6.0]
mp-1220926,Rb3Na3Sc2(MoO4)6,1.7018647852590854,0.6211259921151374,Octahedron,1,4e,1,"[0.334363889082886, 0.2755187131288616]",0.0,0.3049413011058738,A2B3C3D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Mo-Na-O-Rb-Sc,0.0076932998684204,-2.3788439766220493,3.4467,5,Monoclinic,2/m,P2_1/c,oxide,"Na, Rb",,"Sc, Mo",,,,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1325255714171,[6.0],[6.0]
mp-1220931,NaScTiO4,1.909996031803803,0.3082019835661801,Octahedron,1,2b,1,"[1.3913644296304566, 0.8945833955070629]",0.0,1.1429739125687597,ABCD4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-Sc-Ti,0.0196304429107101,-3.345096288887519,2.4975,4,Orthorhombic,mm2,Pmc2_1,oxide,Na,,"Sc, Ti",,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.121685856228008,[6.0],[6.0]
mp-1220936,NaScSnO4,1.913234943069191,0.3313575359556119,Octahedron,1,2b,1,"[1.2459252235660843, 0.7979407212311513]",0.0,1.0219329723986177,ABCD4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-Sc-Sn,0.0064679361607122,-2.6151791757142857,2.6174,4,Orthorhombic,mm2,Pmc2_1,oxide,Na,,Sc,,Sn,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1427424103292303,[6.0],[6.0]
mp-1221076,NaCaScZn(SiO3)4,1.6656659637083209,0.6534916673473407,Octahedron,1,1a,1,[0.39845652755545913],0.0,0.39845652755545913,ABCDE4F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-O-Sc-Si-Zn,0.0196138165000023,-3.172439089318966,4.5618,6,Monoclinic,2,C2,oxide,Na,Ca,"Sc, Zn",,,Si,"C, N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.122656186819573,[6.0],[6.0]
mp-1221120,NaCa3ScZn3(SiO3)8,1.6993369765098767,0.600357935659692,Octahedron,1,1b,1,[0.4082643788251011],0.0,0.4082643788251011,ABC3D3E8F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-O-Sc-Si-Zn,0.0294641880000012,-3.100992455909481,4.2891,6,Monoclinic,2,P2,oxide,Na,Ca,"Sc, Zn",,,Si,"C, N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.120138963111659,[6.0],[6.0]
mp-1221157,Na4Sc3In(SiO3)8,1.7597482727326237,0.5233848046222521,Octahedron,1,"1b, 1a, 1c",3,"[0.4723918558477802, 0.38026985523896484, 0.4824491878079872]",0.0,0.4450369662982441,AB3C4D8E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-Sc-Si,0.0011134410000002,-3.184012119929598,4.5797,5,Monoclinic,2,P2,oxide,Na,,Sc,,In,Si,"N, O, S",I,,,,"B $\in$ [0.5, 1]",Positive B,2.1274901461335145,[6.0],[6.0]
mp-1221158,Na4ScIn3(SiO3)8,1.7509967703656844,0.5409803123818324,Octahedron,1,1b,1,[0.3846526029045007],0.0,0.3846526029045007,AB3C4D8E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-Sc-Si,0.0009900372500002,-2.9238957862629307,3.8362,5,Monoclinic,2,C2,oxide,Na,,Sc,,In,Si,"N, O, S",I,,,,"B $\in$ [0.5, 1]",Positive B,2.131093500609376,[6.0],[6.0]
mp-1221261,Na3CaSc3Zn(SiO3)8,1.7468773983153845,0.535987359188747,Octahedron,1,"1b, 1d, 1c",3,"[0.4711427519098774, 0.481102583322957, 0.37891917819659565]",0.0,0.4437215044764767,ABC3D3E8F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-O-Sc-Si-Zn,0.0105417885000056,-3.243107379228448,4.7697,6,Monoclinic,2,P2,oxide,Na,Ca,"Sc, Zn",,,Si,"C, N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.123317868472491,[6.0],[6.0]
mp-1221280,Na3Sc2(PO4)3,1.5580466223676,0.7960426804459791,Octahedron,1,4f,1,[0.344717688139974],0.0,0.344717688139974,A2B3C3D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Sc,0.0076286164999999,-3.0619335634033247,4.5814,4,Monoclinic,2/m,C2/c,phosphate,Na,,Sc,,,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.111364477728312,[6.0],[6.0]
mp-1221287,Na3Sc2(PO4)3,1.6148793330207194,0.7203245561635447,Octahedron,1,2a,1,"[0.2060225280022918, 0.18284487691513843]",0.0,0.1944337024587151,A2B3C3D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Sc,0.0038878717499999,-3.065674308153325,4.6094,4,Monoclinic,m,Cc,phosphate,Na,,Sc,,,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1151761731229786,[6.0],[6.0]
mp-1221317,Na2ScIn(SiO3)4,1.7433115569301243,0.5534482991848573,Octahedron,1,1b,1,[0.38153250149054674],0.0,0.38153250149054674,ABC2D4E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-Sc-Si,0.0018268015000009,-3.053178890721264,4.2568,5,Monoclinic,2,C2,oxide,Na,,Sc,,In,Si,"N, O, S",I,,,,"B $\in$ [0.5, 1]",Positive B,2.132174117584143,[6.0],[6.0]
mp-1221961,MgScAlO4,2.1404679909287823,0.0143692422344683,Octahedron,1,1a,1,[1.3255270583274592],0.0,1.3255270583274592,ABCD4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Mg-O-Sc,0.0482331545535679,-3.4857575199999995,4.243,4,Trigonal,3m,R3m,oxide,,Mg,Sc,,Al,,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1504597723890284,[6.0],[6.0]
