material_id,chem_formula,R$_0$,B,P_chemenv,num_P_chemenvs,P_wyckoff,num_P_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_P_sites,num_CN_env,num_charge_states,PX_coordn,PO_coordn,mean_coordn_P-X,min_coordn_P-X,max_coordn_P-X,mean_coordn_P-O,min_coordn_P-O,max_coordn_P-O,mean_P_charge,min_P_charge,max_P_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_PO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-504351,Mn(PO3)3,1.5861295808052436,0.24410294424973014,Tetrahedron,1,2a,1,"[0.154205479315804, 0.11819483690071302, 0.152610960689675]",0.0,0.14167042563539733,AB3C9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.5366408817589747,r2SCAN,Mn-O-P,0.008724037564088,-2.504914266296892,1.4162,3,Monoclinic,m,Cc,phosphite,None,None,Mn,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-504353,LiSb(PO3)4,1.6102262915932013,0.2586566445118926,Tetrahedron,1,4f,1,"[0.24711008821201702, 0.25176911588496104]",0.0,0.24943960204848903,ABC4D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.5580260254802045,GGA,Li-O-P-Sb,0.0,-2.519053130661376,4.6713000000000005,4,Monoclinic,2/m,C2/c,phosphite,Li,None,None,None,None,Sb,"O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-504354,LiBi(PO3)4,1.5898617303915745,0.24773616972375812,Tetrahedron,1,4f,1,"[0.237064729472783, 0.20394249599191702]",0.0,0.22050361273235003,ABC4D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",1.5397438578139506,r2SCAN,Bi-Li-O-P,0.0,-2.565099889272486,5.1324,4,Monoclinic,2/m,C2/c,phosphite,Li,None,None,None,Bi,B,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-504355,Bi(PO3)4,1.6111053258971673,0.3307012900675509,Tetrahedron,1,4f,1,"[0.19955750922363802, 0.171228630925327]",0.0,0.18539307007448252,AB4C12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,4.75,4.75,4.75,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",1.5584503754760677,GGA,Bi-O-P,0.030575970882395002,-2.383835097268907,0.0,3,Monoclinic,2/m,C2/c,phosphite,None,None,None,None,Bi,B,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-504367,Li6V3P8O29,1.6026073669231664,0.2352257782304418,Tetrahedron,1,2a,1,"[0.150007924827633, 0.062419489502151, 0.059706069386532, 0.116925928609777, 0.076595416161699, 0.08479112481683801, 0.047899121314273006, 0.050225444108119]",0.0,0.08107131484087776,A3B6C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5534728200588959,GGA_U,Li-O-P-V,0.018422496150348,-2.662047474503106,1.4761,4,Monoclinic,m,Cc,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-504748,P3Pb5ClO12,1.6124888259528198,0.20957712486218552,"Tetrahedron, Square antiprism, Tricapped triangular prism (three square-face caps)",3,"6h, 4f",2,"[0.059059830658170005, 2.093185597860412, 3.855516744503698]",0.0,2.002587391007427,AB3C5D12,3,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals",1.5632644947007754,GGA,Cl-O-P-Pb,0.0,-2.297187007329932,3.3891,4,Hexagonal,6/m,P6_3/m,hypochlorite,None,None,None,None,Pb,None,"C, O, P",Cl,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-504754,VP2H4O9,1.5964389490581659,0.20491305934441453,Tetrahedron,1,8f,1,[0.08254552533006901],0.0,0.08254552533006901,AB2C4D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.554897701786403,GGA_U,H-O-P-V,0.014063041874999,-2.111109339642857,2.6685,4,Tetragonal,4/mmm,P4/ncc,oxide,None,None,V,None,None,None,"H, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-504807,MgP2H20C4(N2O3)4,1.6092066808796222,0.230402388936773,Tetrahedron,1,4e,1,[0.11745354649589401],0.0,0.11745354649589401,AB2C4D8E12F20,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals",1.5599457233651204,GGA,C-H-Mg-N-O-P,0.024733501245062003,-1.198834570835866,5.185099999999999,6,Monoclinic,2/m,P2_1/c,oxide,None,Mg,None,None,None,None,"H, C, N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-504844,VP3(HO5)2,1.600993611494442,0.2234309936888333,Tetrahedron,1,4e,1,"[0.19543976297256202, 0.11524363471937901, 0.13804941297398002]",0.0,0.14957760355530703,AB2C3D10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.5549964299722723,GGA_U,H-O-P-V,0.0,-2.411268017276786,0.0,4,Monoclinic,2/m,P2_1/c,oxide,None,None,V,None,None,None,"H, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-504897,CeP5O14,1.6086867767171498,0.26164518238164736,Tetrahedron,1,1a,1,"[0.45399504343534003, 0.34711726176213203, 0.33481186217505604, 0.308354339497768, 0.264254987159175, 0.35183310454055505, 0.165955879265792, 0.30230111274258303, 0.37278693957541903, 0.163714548465718]",0.0,0.3065125078619538,AB5C14,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",1.5587033696312227,GGA,Ce-O-P,0.0,-2.811459265910714,0.677099999999999,3,Triclinic,1,P1,oxide,None,None,None,None,None,None,"C, O, P",None,None,Ce,None,"B $\in$ [0.1, 0.5]",Positive B
mp-504943,KNaP2H2O7,1.656867748178478,0.42015994408168966,Tetrahedron,1,2i,1,"[0.24873213719512002, 0.23360095242157602, 0.23592622006938901, 0.24736634691603201]",0.0,0.24140641415052927,ABC2D2E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.5685028718824112,GGA,H-K-Na-O-P,0.02511754429488,-2.338919022531925,5.4362,5,Triclinic,-1,P-1,oxide,"Na, K",None,None,None,None,None,"H, N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-504944,NaP(HO2)2,1.637216416875398,0.34392896113514226,Tetrahedron,1,4e,1,"[0.290193318069075, 0.27440366449626]",0.0,0.2822984912826675,ABC2D4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.5660605734966189,GGA,H-Na-O-P,0.03187194437501,-2.114307901690271,5.346,4,Monoclinic,2/m,P2_1/c,oxide,Na,None,None,None,None,None,"H, N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-504946,Nb2P4O15,1.589094697246427,0.21480080800139154,Tetrahedron,1,1a,1,"[0.15985258708796501, 0.17400030924735801, 0.292045508901698, 0.09976114867218101, 0.152303958966926, 0.201064471722144, 0.269903215780114, 0.10353307734700701]",0.0,0.1815580347156741,A2B4C15,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.5442161417380862,GGA,Nb-O-P,0.011588484571412,-2.766302109455783,3.322199999999999,3,Triclinic,1,P1,oxide,None,None,Nb,None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-504975,MnAl2P2(HO)18,1.5626535548555522,0.02964054141257494,Tetrahedron,1,2i,1,[0.009513935345245],0.0,0.009513935345245,AB2C2D18E18,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",1.556141919597298,GGA_U,Al-H-Mn-O-P,0.024760659457995,-1.8392814165784572,4.1187,5,Triclinic,-1,P-1,oxide,None,None,Mn,None,Al,None,"H, O, P",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-504996,CsV2P5O16,1.6077256388156556,0.3207605905480976,Tetrahedron,1,2a,1,"[0.105879327710846, 0.128354008125756, 0.147552607056908, 0.135290532481421, 0.12850086308532702]",0.0,0.1291154676920516,AB2C5D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5402011033373135,r2SCAN,Cs-O-P-V,0.0,-2.70310503449456,0.0091,4,Monoclinic,m,Pc,oxide,Cs,None,V,None,None,None,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-505087,Co3P2(H2O5)2,1.7378670944258616,0.8128137096454017,Tetrahedron,1,4e,1,[0.086174380110488],0.0,0.086174380110488,A2B3C4D10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.5569001018963944,GGA_U,Co-H-O-P,0.011962750263154001,-1.867409593646617,0.0,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Co,None,None,None,"H, C, O, P",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-505176,Co2P2H4O9,1.6224175556510645,0.28895996575654426,Tetrahedron,1,4e,1,"[0.136325990426506, 0.163366745018856]",0.0,0.149846367722681,A2B2C4D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.5605076927163122,GGA_U,Co-H-O-P,0.008260465000008,-1.909215473928572,0.0,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Co,None,None,None,"H, C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-505189,SrMo3(PO7)2,1.533880110807635,-0.04872550259230815,Tetrahedron,1,2e,1,"[0.12429816927741501, 0.14347379066024002]",0.0,0.1338859799688275,AB2C3D14,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5467765904840483,GGA_U,Mo-O-P-Sr,0.015014163999959002,-2.449919862964285,1.6176,4,Monoclinic,2/m,P2_1/m,oxide,None,Sr,Mo,None,None,None,"O, P, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-505199,Ti(PO3)3,1.6017451598403345,0.2508026668663692,Tetrahedron,1,2a,1,"[0.20327273558416903, 0.15600628358731702, 0.20559435017038702, 0.139053861989224, 0.162965265947803, 0.157056928169809, 0.232269850383569, 0.23710219914246602, 0.172202136997769]",0.0,0.18505817910805705,AB3C9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.5508990677916503,GGA,O-P-Ti,0.036275917653831,-2.512564251269228,0.0,3,Monoclinic,m,Cc,phosphite,None,None,Ti,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-505217,Co2PHO5,1.5636334864900872,0.014803753961348875,Tetrahedron,1,4g,1,[0.045946107252819],0.0,0.045946107252819,ABC2D5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.5593926248530954,GGA_U,Co-H-O-P,0.0,-1.920177615654762,2.4941,4,Orthorhombic,mmm,Pnnm,oxide,None,None,Co,None,None,None,"H, C, O, P",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-505234,BaP2PbO7,1.6083465149303358,0.31335472623289334,"Tetrahedron, Square-face capped square prism",2,4c,1,"[0.046784906968732005, 0.051563801913161005, 6.009409413269552]",0.333,2.0359193740504815,ABC2D7,2,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",1.5420628526859965,r2SCAN,Ba-O-P-Pb,0.0,-2.827917035844154,4.3622,4,Orthorhombic,mmm,Pnma,oxide,None,Ba,None,None,Pb,B,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-505236,V2Hg(P2O7)2,1.5958080059222906,0.20845476564590276,Tetrahedron,1,2i,1,"[0.07129531632303701, 0.221585910296891]",0.0,0.146440613309964,AB2C4D14,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.5540527179117314,GGA_U,Hg-O-P-V,0.0,-2.520729114812924,0.0,4,Triclinic,-1,P-1,oxide,None,None,"V, Hg",None,None,None,"H, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-505246,NaCo3P3(HO6)2,1.75975175385995,0.9021086106026159,Tetrahedron,1,"4f, 2e",2,"[0.027155293589609, 0.018764918919642]",0.0,0.022960106254625502,AB2C3D3E12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5586986473482811,GGA_U,Co-H-Na-O-P,0.008622928119041001,-2.145342439657518,0.0,5,Monoclinic,2/m,C2/c,oxide,Na,None,Co,None,None,None,"H, C, N, O, P",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-505349,KCuPO4,1.7483111605008408,0.8478950530746305,Tetrahedron,1,2a,1,"[0.066051778221082, 0.33770634645318504]",0.0,0.2018790623371335,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.559386199140858,GGA,Cu-K-O-P,0.020054561964279002,-2.181315387413264,0.17170000000000002,4,Monoclinic,2,P2_1,phosphate,K,None,Cu,None,None,None,"C, O, P",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-505353,CoAgPO4,1.612882896983498,0.23644493734632852,Tetrahedron,1,2i,1,"[0.07488472916248701, 0.036891412467391006]",0.0,0.055888070814939,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.5603849994666308,GGA_U,Ag-Co-O-P,0.005465938095250001,-1.866099493044218,1.7129,4,Triclinic,-1,P-1,phosphate,None,None,"Co, Ag",None,None,None,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-505406,MoP2O7,1.5880069255923421,0.24739660533353516,Tetrahedron,1,8c,1,[0.022073458913231002],0.0,0.022073458913231002,AB2C7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.5346292472063556,GGA_U,Mo-O-P,0.025100799499998,-2.481124542678571,1.7332,3,Cubic,m-3,Pa-3,oxide,None,None,Mo,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-505436,CuP4O11,1.6019246555295275,0.23395156953598098,Tetrahedron,1,2i,1,"[0.24561782654018302, 0.234858349153955, 0.232054096148323, 0.297117248632282, 0.26029224157722003, 0.27411641561535804, 0.16741152640766802, 0.32251360955249003]",0.0,0.2542476642034349,AB4C11,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.5580818875708968,GGA,Cu-O-P,0.0,-2.3299170672544642,0.6119999999999991,3,Triclinic,-1,P-1,oxide,None,None,Cu,None,None,None,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-505449,NiPH16NO10,1.540978056672889,-0.0009670676463040924,Tetrahedron,1,2a,1,[0.006569163883310001],0.0,0.006569163883310001,ABCD10E16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.540696725262773,r2SCAN,H-N-Ni-O-P,0.0,-1.367780262746305,4.9634,5,Orthorhombic,mm2,Pmn2_1,oxide,None,None,Ni,None,None,None,"H, N, O, P",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-505551,InPH2O5,1.621256437610565,0.2931304451628799,Tetrahedron,1,2i,1,[0.06263134898521],0.0,0.06263134898521,ABC2D5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals",1.5564404791318154,GGA,H-In-O-P,0.000350158194449,-2.074614478756613,3.3244,4,Triclinic,-1,P-1,oxide,None,None,None,None,In,None,"H, O, P",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-505561,Na2ZnP4(H4O5)4,1.5545368237375476,-0.02816621536932439,Tetrahedron,1,4e,1,"[0.169993049957081, 0.105615351752134]",0.0,0.1378042008546075,AB2C4D16E20,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.560773174185078,GGA,H-Na-O-P-Zn,0.012221697674402001,-1.8591685745658162,5.0328,5,Monoclinic,2/m,P2_1/c,oxide,Na,None,Zn,None,None,None,"H, N, O, P",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-505687,P2WO7,1.5736721676113627,0.25339553352730404,Tetrahedron,1,8c,1,[0.021165581726181],0.0,0.021165581726181,AB2C7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.5189980889857568,r2SCAN,O-P-W,0.028801175249999002,-2.49551925217857,2.893499999999999,3,Cubic,m-3,Pa-3,oxide,None,None,W,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-505688,VPPbO6,1.5962676273001404,0.1607444988955213,"Square-face bicapped trigonal prism, Tetrahedron",2,4e,1,"[0.08052805654099, 6.419756288561993]",0.5,3.2501421725514916,ABCD6,2,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",1.5608065015956996,GGA_U,O-P-Pb-V,0.0,-2.379480915515872,2.2898,4,Monoclinic,2/m,P2_1/c,oxide,None,None,V,None,Pb,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-505701,NaP2H5O8,1.477389707894709,-0.3609689035114695,Tetrahedron,1,4e,1,"[0.042960582111198006, 0.291327349856637]",0.0,0.1671439659839175,AB2C5D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.5576003212212401,GGA,H-Na-O-P,0.0,-2.026037591682189,5.8073,4,Monoclinic,2/m,P2_1/c,oxide,Na,None,None,None,None,None,"H, N, O, P",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-505731,Ba2Co(PO4)2,1.6053676184115548,0.20658442605412067,Tetrahedron,1,4e,1,"[0.018981524974792, 0.054779514487832005]",0.0,0.036880519731312005,AB2C2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",1.5594042232846945,GGA_U,Ba-Co-O-P,0.000676512115385,-2.928478199752746,1.4643000000000002,4,Monoclinic,2/m,P2_1/c,phosphate,None,Ba,Co,None,None,B,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-510367,Fe2P2O7,1.5678979783006868,0.17239304980901746,Tetrahedron,1,4e,1,[0.074554226654664],0.0,0.074554226654664,A2B2C7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",1.5307025066606286,SCAN,Fe-O-P,0.020382836818178002,-2.352210801753246,1.2108,3,Monoclinic,2/m,P2_1/c,oxide,None,None,Fe,None,None,None,"O, P",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-510517,Fe2PH2CO7,1.7008221322151038,0.6383829133744678,Tetrahedron,1,4e,1,[0.132085204139502],0.0,0.132085204139502,ABC2D2E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",1.5585528835834204,GGA_U,C-Fe-H-O-P,0.012222714855768,-1.877395138241757,1.2395,5,Monoclinic,2/m,P2_1/c,oxide,None,None,Fe,None,None,None,"H, C, O, P",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-510562,KMnP3HO10,1.612119161555728,0.26979159203728986,Tetrahedron,1,"8f, 4e",2,"[0.18423974866901002, 0.160161528461053]",0.0,0.1722006385650315,ABCD3E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5550832052417694,GGA_U,H-K-Mn-O-P,0.0,-2.473184615178724,0.0,5,Monoclinic,2/m,C2/c,oxide,K,None,Mn,None,None,None,"H, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-510642,CuNi2(PO4)2,1.6004093257039738,0.19828250816207582,Tetrahedron,1,4e,1,[0.032465060225748],0.0,0.032465060225748,AB2C2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.5568012700876037,GGA_U,Cu-Ni-O-P,0.0040773263461550005,-2.026643345329671,0.0,4,Monoclinic,2/m,P2_1/c,phosphate,None,None,"Ni, Cu",None,None,None,"C, N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-510650,NiP2(H4O5)2,1.5347108771816609,-0.019742378956651922,Tetrahedron,1,4e,1,[0.053313789482816],0.0,0.053313789482816,AB2C8D10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.5390316382815237,r2SCAN,H-Ni-O-P,0.0,-1.765526985204085,3.7796000000000003,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Ni,None,None,None,"H, N, O, P",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-510654,Cu2PHO5,1.5076519584378665,-0.2455837473664321,Tetrahedron,1,4g,1,[0.016062223069488003],0.0,0.016062223069488003,ABC2D5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.5577884308510561,GGA,Cu-H-O-P,0.013855181962958001,-1.657777892599206,0.0,4,Orthorhombic,mmm,Pnnm,oxide,None,None,Cu,None,None,None,"H, C, O, P",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-5156,ThP2O7,1.569512906242064,0.19952239062179652,Tetrahedron,1,8c,1,[0.049932382051188],0.0,0.049932382051188,AB2C7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Nonmetals",1.5264634494509384,r2SCAN,O-P-Th,0.0,-3.278453477178571,5.4109,3,Cubic,m-3,Pa-3,oxide,None,None,None,None,None,None,"O, P",None,None,None,Th,"B $\in$ [0.1, 0.5]",Positive B
mp-5169,Cu4P2O9,1.5424917944440133,0.00937249045092279,Tetrahedron,1,2i,1,"[0.0424673133492, 0.055984391424110005]",0.0,0.049225852386655,A2B4C9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.540403682286935,r2SCAN,Cu-O-P,0.009136960000005,-1.734495814285714,0.0,3,Triclinic,-1,P-1,oxide,None,None,Cu,None,None,None,"C, O, P",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-5207,Sc(PO3)3,1.6156615159904608,0.2980325197726347,Tetrahedron,1,24e,1,[0.16618942280999802],0.0,0.16618942280999802,AB3C9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.5529190590312762,GGA,O-P-Sc,0.0,-2.973967434532968,5.1657,3,Cubic,-43m,I-43d,phosphite,None,None,Sc,None,None,None,"O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-5263,Ca4P2O9,1.624274154040633,0.3793054869403079,Tetrahedron,1,2a,1,"[0.127054465821751, 0.070962101497115, 0.12385821645606801, 0.069320007028558]",0.0,0.09779869770087302,A2B4C9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals",1.5397150498172214,r2SCAN,Ca-O-P,0.0,-3.326063225952381,4.747400000000001,3,Monoclinic,2,P2_1,oxide,None,Ca,None,None,None,None,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-531132,Ca3(PO4)2,1.6261943511853985,0.3108175659835097,Tetrahedron,1,"3b, 1a",2,"[0.08102685231062301, 0.320251295216515, 0.219740292346667, 0.06580845030448701, 0.13357310287891, 0.09016397830056601]",0.0,0.15176066189296133,A2B3C8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals",1.5570168742838564,GGA,Ca-O-P,0.0033306135622710002,-3.322326683241757,5.004899999999999,3,Trigonal,3,R3,phosphate,None,Ca,None,None,None,None,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
