material_id,chem_formula,R$_0$,B,Se_chemenv,num_Se_chemenvs,Se_wyckoff,num_Se_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Se_sites,num_CN_env,num_charge_states,SeX_coordn,SeO_coordn,mean_coordn_Se-X,min_coordn_Se-X,max_coordn_Se-X,mean_coordn_Se-O,min_coordn_Se-O,max_coordn_Se-O,mean_Se_charge,min_Se_charge,max_Se_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_SeO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-607785,Rb6LiNd11Se12(Cl4O9)4,1.7594203725549764,0.059612082889744775,Triangular non-coplanar,1,"8l, 16m",2,"[1.423376878482781, 1.4899717441569051]",0.0,1.456674311319843,AB6C11D12E16F36,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Lanthanides, Nonmetals",1.7426098467110205,GGA,Cl-Li-Nd-O-Rb-Se,0.0,-2.381038417609248,3.113299999999999,6,Tetragonal,4/mmm,I4/mcm,oxide,"Li, Rb",None,None,None,None,None,"C, N, O, S, Se",Cl,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-615850,Pb2Se(NO4)2,1.6457281839579447,0.23745553514020604,Triangular non-coplanar,1,2a,1,[0.817100594061068],0.0,0.817100594061068,AB2C2D8,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",1.742245031678477,GGA,N-O-Pb-Se,0.022925337788463,-1.179653022103365,2.4821,4,Orthorhombic,mm2,Pmn2_1,oxide,None,None,None,None,Pb,None,"N, O, P, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-620033,BaCu(SeO3)2,1.912247286160061,0.6063353451494523,Triangular non-coplanar,1,"4b, 2a",2,"[0.17257268947245802, 0.6674945459259071, 0.39278624080046903]",0.0,0.4109511587329447,ABC2D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",1.732167668328503,GGA,Ba-Cu-O-Se,0.022131091750005,-1.7111018002187501,0.5645,4,Orthorhombic,mm2,Pmn2_1,oxide,None,Ba,Cu,None,None,B,"C, O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-623590,RbV2SeO7,1.9132646276732341,0.6036536614862352,Triangular non-coplanar,1,4c,1,[1.120545464169616],0.0,1.120545464169616,ABC2D7,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.7406214827831674,GGA_U,O-Rb-Se-V,0.0,-2.128239048394886,2.0481,4,Orthorhombic,mmm,Pnma,oxide,Rb,None,V,None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-638005,SeO2,1.8414067650749935,0.2790757339151909,Triangular non-coplanar,1,"4g, 4h",2,"[1.546488161200966, 1.543061277909397]",0.0,1.5447747195551815,AB2,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,Nonmetals,1.7769245983541566,GGA,O-Se,0.001561859166665,-0.716444377604167,3.2441,2,Orthorhombic,mmm,Pbam,oxide,None,None,None,None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-639138,EuSeClO3,1.8043341520781264,0.2557140153157691,Triangular non-coplanar,1,4c,1,[1.006913709243196],0.0,1.006913709243196,ABCD3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals",1.7312834233019003,GGA,Cl-Eu-O-Se,0.0,-2.133751347057292,0.0,4,Orthorhombic,mmm,Pnma,chlorate,None,None,None,None,None,None,"C, O, S, Se",Cl,None,Eu,None,"B $\in$ [0.1, 0.5]",Positive B
mp-639278,BaZn(SeO3)2,1.836532539977923,0.3558371838380555,Triangular non-coplanar,1,4e,1,"[0.34659327763407005, 0.686190925895745]",0.0,0.5163921017649076,ABC2D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",1.7351055619751972,GGA,Ba-O-Se-Zn,0.010859959749999001,-1.9060638027187502,4.0847,4,Monoclinic,2/m,P2_1/c,oxide,None,Ba,Zn,None,None,B,"O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-643203,Cu6PbSe2Cl5O8,1.7272796569900168,-0.07627017508919734,Triangular non-coplanar,1,2i,1,"[0.610481610066651, 0.5776914647269541]",0.0,0.5940865373968025,AB2C5D6E8,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",1.7429030006077817,GGA,Cl-Cu-O-Pb-Se,0.008885705448403001,-1.080907425213068,0.0,5,Monoclinic,2/m,C2/m,oxide,None,None,Cu,None,Pb,None,"C, O, P, S, Se",Cl,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-643776,Na2ZnH4(SeO5)2,1.7124774664215017,0.13587920470571066,Tetrahedron,1,2i,1,[0.09114388207720801],0.0,0.09114388207720801,AB2C2D4E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.6576273100976453,r2SCAN,H-Na-O-Se-Zn,0.0,-1.488347683286638,3.0449,5,Triclinic,-1,P-1,oxide,Na,None,Zn,None,None,None,"H, N, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-644015,KVHSe2O7,1.765016002789943,0.0812323273818155,Triangular non-coplanar,1,4f,1,[0.7912610142213181],0.0,0.7912610142213181,ABCD2E7,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.7416596984832375,GGA_U,H-K-O-Se-V,0.0,-1.730252895265625,2.2736,5,Monoclinic,2/m,P2_1/m,oxide,K,None,V,None,None,None,"H, O, S, Se",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-644302,NaHSeO4,2.002486367405875,0.7827115657457823,Tetrahedron,1,4e,1,[0.104500714596106],0.0,0.104500714596106,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6860140526738971,GGA,H-Na-O-Se,0.0020642203571420003,-1.453599959639008,3.458999999999999,4,Monoclinic,2/m,P2_1/c,oxide,Na,None,None,None,None,None,"H, N, O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-644334,K2CoH4(SeO5)2,1.7742144359066514,0.22818168610173797,Tetrahedron,1,2i,1,"[0.04475483354767, 0.046368786176767006, 0.047626019091774004, 0.04536281178749001]",0.0,0.046028112650925254,AB2C2D4E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.681855254129336,GGA_U,Co-H-K-O-Se,0.015615130570172001,-1.4739408754835521,2.8355,5,Triclinic,-1,P-1,oxide,K,None,Co,None,None,None,"H, C, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-645405,Rb6LiPr11Se12(Cl4O9)4,1.7650416524154557,0.07818324814973701,Triangular non-coplanar,1,"8l, 16m",2,"[1.376579461208045, 1.440521817805812]",0.0,1.4085506395069285,AB6C11D12E16F36,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Lanthanides, Nonmetals",1.7429126680353033,GGA,Cl-Li-O-Pr-Rb-Se,0.0,-2.375457469753557,3.073399999999999,6,Tetragonal,4/mmm,I4/mcm,oxide,"Li, Rb",None,None,None,None,None,"C, O, P, S, Se",Cl,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-654225,KFe(SeO3)2,1.7810487106912045,0.16198083937487665,Triangular non-coplanar,1,4c,1,"[0.65786086966291, 0.393393811735256]",0.0,0.525627340699083,ABC2D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",1.7335562890841583,GGA_U,Fe-K-O-Se,0.0,-1.5697289694437502,2.2925,4,Orthorhombic,mmm,Pnma,oxide,K,None,Fe,None,None,None,"O, S, Se",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-662535,PbSe2O5,1.850300194223887,0.4138029231716399,Triangular non-coplanar,1,4e,1,"[0.8167888516727021, 0.8320879282084591]",0.0,0.8244383899405806,AB2C5,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",1.738661172771895,r2SCAN,O-Pb-Se,0.0,-0.997039312265625,3.133899999999999,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,Pb,None,"O, P, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-675953,Tl2SeO4,1.96853101351185,0.7051598569682177,Tetrahedron,1,2a,1,[0.014260829178843],0.0,0.014260829178843,AB2C4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",1.6827109839304422,GGA,O-Se-Tl,0.010694744642857001,-1.222591655572918,2.446799999999999,3,Monoclinic,2/m,C2/c,oxide,None,None,None,None,Tl,None,"O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-676527,Na4PH5Se3O16,1.9016219725833943,0.5445328305972654,Tetrahedron,1,1a,1,"[0.09000251487725901, 0.258495920671023, 0.052149009417205]",0.0,0.13354914832182901,AB3C4D5E16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6814372135088973,GGA,H-Na-O-P-Se,0.007118929310342001,-1.641420625980735,3.2615,5,Triclinic,1,P1,oxide,Na,None,None,None,None,None,"H, N, O, P, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-677526,Rb2SeO4,1.9733736166129958,0.7236202596677053,Tetrahedron,1,2a,1,[0.021233744729850002],0.0,0.021233744729850002,AB2C4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.680030841944998,GGA,O-Rb-Se,0.014419613571427,-1.788142458191964,3.6078,3,Monoclinic,m,Cc,oxide,Rb,None,None,None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-680211,Cu9Se4(Cl3O7)2,1.7297912213876718,-0.0748194120918184,Triangular non-coplanar,1,4e,1,"[0.8336284648948421, 1.5232879140483142]",0.0,1.1784581894715782,A4B6C9D14,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",1.7510009311579129,GGA,Cl-Cu-O-Se,0.014140361969697,-1.019540152708332,0.0,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Cu,None,None,None,"C, O, S, Se",Cl,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-680219,UPb(SeO4)2,1.7968408993960907,0.20675174212880082,Triangular non-coplanar,1,"2a, 2b, 4c",3,"[0.943146535482226, 1.20451618563762, 0.44080466931483303]",0.0,0.8628224634782263,ABC2D8,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Actinides, Nonmetals, Post-Transition Metals",1.7386697958270716,GGA,O-Pb-Se-U,0.0,-2.13496257330729,1.6943000000000001,4,Orthorhombic,mm2,Pmc2_1,oxide,None,None,None,None,Pb,None,"O, P, S, Se",None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-683974,Pr2(SeO3)3,1.832441007627379,0.33904530696970925,Triangular non-coplanar,1,4e,1,"[0.43144681126724704, 0.7867911814619121, 1.361107217611085, 0.5311036831242281, 0.8278310755301771, 0.873761007365719, 0.569173984067059, 1.116012178714019, 1.034550626104371]",0.0,0.8368641961384241,A2B3C9,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",1.7354857539055586,GGA,O-Pr-Se,0.0,-2.287634213716518,3.6805,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,None,"O, P, S, Se",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-686677,Rb2PH3SeO8,1.923664506834136,0.5994758145012214,Tetrahedron,1,2i,1,[0.040277530920632],0.0,0.040277530920632,ABC2D3E8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6808668068101527,GGA,H-O-P-Rb-Se,0.004980839333311,-1.8705696157157732,3.9403,5,Triclinic,-1,P-1,oxide,Rb,None,None,None,None,None,"H, O, P, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-695829,RbHSeO4,2.0130441462305018,0.8621934366410132,Tetrahedron,1,1a,1,"[0.10871046562684901, 0.10777793687131201, 0.10859461765207001]",0.0,0.10836100671674369,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6641160530642107,SCAN,H-O-Rb-Se,0.000511462380952,-1.5053418977752981,3.6169000000000002,4,Triclinic,1,P1,oxide,Rb,None,None,None,None,None,"H, O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-696794,RbHSeO4,2.013994072206823,0.863297089455234,Tetrahedron,1,4a,1,[0.10060964740424201],0.0,0.10060964740424201,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6646214022522683,SCAN,H-O-Rb-Se,0.0,-1.50585336015625,3.624399999999999,4,Orthorhombic,222,P2_12_12_1,oxide,Rb,None,None,None,None,None,"H, O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-696931,TlCuHSeO5,2.7783170973861226,2.684207870883126,Tetrahedron,1,2e,1,[0.11579621574482601],0.0,0.11579621574482601,ABCDE5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",1.694670548704033,GGA,Cu-H-O-Se-Tl,0.019203524490738002,-1.130355233547455,0.0,5,Monoclinic,2/m,P2_1/m,oxide,None,None,Cu,None,Tl,None,"H, C, O, S, Se",None,None,None,None,B > 1,Positive B
mp-697236,MgH2(SeO3)2,1.9165618500853654,0.5809817200735679,Triangular non-coplanar,1,4e,1,[0.698400490505633],0.0,0.698400490505633,AB2C2D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals",1.7516169813719562,GGA,H-Mg-O-Se,0.002384293409101,-1.624817587471591,4.240200000000001,4,Monoclinic,2/m,P2_1/c,oxide,None,Mg,None,None,None,None,"H, O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-697264,CdH2SeO4,1.9155090854529977,0.6048846496041491,Triangular non-coplanar,1,4c,1,[0.603406241918635],0.0,0.603406241918635,ABC2D4,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.7427119242036087,GGA,Cd-H-O-Se,0.020354477500000002,-1.343697414667968,3.7981,4,Orthorhombic,mmm,Pnma,oxide,None,None,Cd,None,None,None,"H, C, O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-697501,VH2SeO5,1.8987483197922743,0.5330158410740687,Triangular non-coplanar,1,2i,1,[0.7251265629245891],0.0,0.7251265629245891,ABC2D5,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.7467919331452888,GGA_U,H-O-Se-V,0.031954432638894005,-1.62368805220486,0.0,4,Triclinic,-1,P-1,oxide,None,None,V,None,None,None,"H, O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-697551,NaCo2HSe2O7,1.8627474245731048,0.4891311254430958,Triangular non-coplanar,1,4c,1,"[0.9568330816914711, 0.6290266395356721]",0.0,0.7929298606135715,ABC2D2E7,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.7218523520285192,r2SCAN,Co-H-Na-O-Se,0.0,-1.436791033255149,2.7735000000000003,5,Orthorhombic,mmm,Pnma,oxide,Na,None,Co,None,None,None,"H, C, N, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-697888,Na2CdH4(SeO5)2,1.5325554822440735,-0.36460047834854475,Tetrahedron,1,4e,1,[0.071774992313029],0.0,0.071774992313029,AB2C2D4E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.6803170380595698,GGA,Cd-H-Na-O-Se,0.0,-1.468617976970848,2.8694,5,Monoclinic,2/m,P2_1/c,oxide,Na,None,Cd,None,None,None,"H, C, N, O, S, Se",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-697926,LiCd2HSe2O7,1.7264797492707427,-0.029396207065301265,Triangular non-coplanar,1,4e,1,"[0.647412684619574, 0.646577410475474]",0.0,0.646995047547524,ABC2D2E7,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.7349238952889534,GGA,Cd-H-Li-O-Se,0.0,-1.527133934751601,3.5542,5,Monoclinic,2/m,P2_1/c,oxide,Li,None,Cd,None,None,None,"H, C, O, S, Se",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-697945,K2CdH4(SeO5)2,1.7466392519516325,0.1685396828207581,Tetrahedron,1,2i,1,"[0.038061283933633006, 0.041248148987962]",0.0,0.039654716460797504,AB2C2D4E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.6786915835108658,GGA,Cd-H-K-O-Se,0.0,-1.4936439825888161,2.9829,5,Triclinic,-1,P-1,oxide,K,None,Cd,None,None,None,"H, C, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-697981,Cd3H2CSeO8,1.8135225340656873,0.27500418991797765,Triangular non-coplanar,1,4c,1,[0.637286709639144],0.0,0.637286709639144,ABC2D3E8,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.7346693249818212,GGA,C-Cd-H-O-Se,0.005206933166665001,-1.490397805989583,2.8702,5,Orthorhombic,mmm,Pnma,oxide,None,None,Cd,None,None,None,"H, C, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-703253,RbFeSe2O7,1.6319609759827862,-0.15844930303739962,"Tetrahedron, Triangular non-coplanar",2,2c,1,"[0.007770936116506001, 0.790596995269078]",0.0,0.399183965692792,ABC2D7,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",1.7002721292191045,GGA_U,Fe-O-Rb-Se,0.0,-1.516392853380681,0.0,4,Trigonal,-3m,R-3m,oxide,Rb,None,Fe,None,None,None,"O, S, Se",F,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-706579,KH3(SeO3)2,1.5554726300403157,-0.6673864381297908,Triangular non-coplanar,1,8d,1,[0.525825226274644],0.0,0.525825226274644,AB2C3D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.746661720185859,GGA,H-K-O-Se,0.003673455208333,-1.4023399029739592,4.6041,4,Orthorhombic,mmm,Pbcn,oxide,K,None,None,None,None,None,"H, O, S, Se",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-707536,KHSeO4,1.9953632747051941,0.7660378531512528,Tetrahedron,1,8c,1,"[0.135468944131616, 0.18838037255950402]",0.0,0.16192465834556002,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6856450518461399,GGA,H-K-O-Se,0.0,-1.503727016995535,3.6287000000000003,4,Orthorhombic,mmm,Pbca,oxide,K,None,None,None,None,None,"H, O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-710062,Pr4Se3(O5F3)2,1.7167783305748618,-0.03369706334238397,"Tetrahedron, Triangular non-coplanar",2,1a,1,"[1.258210278600485, 0.590423674989848, 0.9015522988746341, 1.498430297239739, 1.362404069954204, 0.623099117180673]",0.0,1.0390199561399305,A3B4C6D10,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,3.33,3.33,3.33,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals",1.7161521374457425,GGA,F-O-Pr-Se,0.021215159782609003,-2.9565034514651263,3.6908000000000003,4,Triclinic,1,P1,fluoride,None,None,None,None,None,None,"O, P, S, Se",F,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-720263,CuH4SeO5,1.6991895733856566,-0.15478638026584807,Triangular non-coplanar,1,4a,1,[0.8303935177968791],0.0,0.8303935177968791,ABC4D5,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.7436975476114356,GGA,Cu-H-O-Se,0.008897983636364001,-1.187243657485796,0.105799999999999,4,Orthorhombic,222,P2_12_12_1,oxide,None,None,Cu,None,None,None,"H, C, O, S, Se",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-720376,H4SeO5,1.7362204222420252,0.18396841778998868,Tetrahedron,1,8c,1,[0.112122059607846],0.0,0.112122059607846,AB4C5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,Nonmetals,1.662283264568038,r2SCAN,H-O-Se,0.0,-0.859366517656249,3.642699999999999,3,Orthorhombic,mmm,Pbca,oxide,None,None,None,None,None,None,"H, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-721077,CsFeH24(SeO10)2,1.667882426239125,-0.026965709902132283,Tetrahedron,1,8c,1,[0.00045208860256],0.0,0.00045208860256,ABC2D20E24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",1.678369827122553,GGA_U,Cs-Fe-H-O-Se,0.0,-1.320825544830055,2.904499999999999,5,Cubic,m-3,Pa-3,oxide,Cs,None,Fe,None,None,None,"H, C, O, S, Se",F,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-721583,CdH2SeO5,1.721404028682085,0.10525864222508596,Tetrahedron,1,4e,1,[0.082611914162693],0.0,0.082611914162693,ABC2D5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.6789932972191042,GGA,Cd-H-O-Se,0.0,-1.30505241359375,2.5187,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Cd,None,None,None,"H, C, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-722267,Na5H7(Se2O9)2,1.8488370657715638,0.4128453454467224,Tetrahedron,1,2i,1,"[0.078840779676649, 0.172997590323756]",0.0,0.1259191850002025,A4B5C7D18,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6824387816682778,GGA,H-Na-O-Se,0.005050705441169001,-1.480226123382987,3.2826,4,Triclinic,-1,P-1,oxide,Na,None,None,None,None,None,"H, N, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-722515,NaCu2H2(SeO5)2,1.731290490654213,0.12579665071862048,Tetrahedron,1,2i,1,[0.053934213052388005],0.0,0.053934213052388005,AB2C2D2E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.688998399973886,GGA,Cu-H-Na-O-Se,0.008528068272056,-1.190468618150989,0.0,5,Monoclinic,2/m,C2/m,oxide,Na,None,Cu,None,None,None,"H, C, N, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-723043,K2TeH6SeO10,1.3823076860627608,-0.7278456328416424,Tetrahedron,1,2e,1,[0.056938596992828],0.0,0.056938596992828,ABC2D6E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.6773924759612702,GGA,H-K-O-Se-Te,0.0,-1.494657953300521,3.4641,5,Monoclinic,2/m,C2/c,oxide,K,None,None,None,None,Te,"H, O, S, Se",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-726,SeO2,1.807505980205614,0.24635305824695672,Triangular non-coplanar,1,8h,1,[1.697981243507256],0.0,1.697981243507256,AB2,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,Nonmetals,1.7505853710410753,r2SCAN,O-Se,0.0,-0.7180062367708331,3.2874,2,Tetragonal,4/mmm,P4_2/mbc,oxide,None,None,None,None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
