material_id,chem_formula,R$_0$,B,Hf_chemenv,num_Hf_chemenvs,Hf_wyckoff,num_Hf_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Hf_sites,num_CN_env,num_charge_states,HfX_coordn,HfO_coordn,mean_coordn_Hf-X,min_coordn_Hf-X,max_coordn_Hf-X,mean_coordn_Hf-O,min_coordn_Hf-O,max_coordn_Hf-O,mean_Hf_charge,min_Hf_charge,max_Hf_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_HfO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-754761,Sr2HfO4,2.145777037857452,-0.19044142791746071,Octahedron,1,4c,1,[0.0071444385396780006],0.0,0.0071444385396780006,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.0682842987024084,r2SCAN,Hf-O-Sr,0.009573952500002,-3.498336423214287,3.905599999999999,3,Tetragonal,4/mmm,P4_2/ncm,oxide,None,Sr,Hf,None,None,None,"H, O, S",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-754853,CaHfO3,2.0698927174744455,0.01528456950113527,Octahedron,1,4b,1,[0.0394856038772],0.0,0.0394856038772,ABC3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.074394716521601,r2SCAN,Ca-Hf-O,0.0,-3.72757808,4.4855,3,Orthorhombic,mmm,Pnma,oxide,None,Ca,Hf,None,None,None,"H, C, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-755537,Y2HfO5,1.8942618410579464,0.5051523304237547,Octahedron,1,2c,1,[3.486375588506376],0.0,3.486375588506376,AB2C5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.1029339393719444,r2SCAN,Hf-O-Y,0.028293937890627,-3.883781568750002,4.3829,3,Orthorhombic,mmm,Cmcm,oxide,None,None,"Y, Hf",None,None,None,"H, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-756180,Ba2Hf7O16,1.7954332005948768,0.7484940803694695,"Square-face capped trigonal prism, Octahedron",2,"6f, 1a",2,"[0.006629809983685, 2.659880116521426]",0.0,1.3332549632525554,A2B7C16,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.1649587166094557,GGA,Ba-Hf-O,0.044685671299991,-3.881886813599999,4.0367,3,Trigonal,-3,R-3,oxide,None,Ba,Hf,None,None,B,"H, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-757149,Sr2Hf7O16,1.798784135070806,0.6681393086693862,"Square-face capped trigonal prism, Octahedron",2,"6f, 1a",2,"[0.14248692390043302, 2.658207780057349]",0.0,1.400347351978891,A2B7C16,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.1382533882680717,r2SCAN,Hf-O-Sr,0.006496895600001,-3.827730160400001,4.4407,3,Trigonal,-3,R-3,oxide,None,Sr,Hf,None,None,None,"H, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-757336,Hf2N2O,1.8145599642284078,0.5517076855389571,"Trigonal prism, Octahedron",2,1a,1,"[5.643049182440462, 1.510287234252532, 5.425467348220887, 1.5773156915490731, 1.642187066693829, 5.531264363112113, 5.206396545163723, 5.376280317614262, 5.4252269863495535, 5.288258641750096, 5.085216282708154, 5.0358230426299, 5.505766979849916, 1.511157582216498, 5.602467397740638, 5.731593549232385]",0.75,4.4436098882202515,AB2C2,2,3,1,"[2.0, 1.0, 3.0]","[2.0, 1.0, 3.0]",2.0,1.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,2,2,O2-,"Nonmetals, Transition Metals",2.1976605954982924,r2SCAN,Hf-N-O,0.004069094000001001,-2.529472304749998,2.1526,3,Triclinic,1,P1,oxide,None,None,Hf,None,None,None,"H, N, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-760007,Hf3N2O3,1.9188518678734625,0.42152088455137154,Octahedron,1,"4f, 2c",2,"[4.550177732072886, 4.000791287987786]",0.0,4.275484510030336,A2B3C3,1,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,2.0,2,2,O2-,"Nonmetals, Transition Metals",2.129682850837675,r2SCAN,Hf-N-O,0.005098464374999,-3.106226660625001,3.2891,3,Orthorhombic,mmm,Cmcm,oxide,None,None,Hf,None,None,None,"H, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-761033,Hf3N2O3,1.9125705257103345,0.42061016651465694,Octahedron,1,1a,1,"[3.369299930436462, 4.12920183244904, 4.723629037262781, 5.50182151788759, 3.926168103893865, 3.472832349263546]",0.167,4.18715879519888,A2B3C3,1,3,1,"[2.0, 3.0, 4.0]","[2.0, 3.0, 4.0]",3.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,2,2,O2-,"Nonmetals, Transition Metals",2.1232357155969885,r2SCAN,Hf-N-O,0.0,-3.111325125,3.1348,3,Monoclinic,m,Cm,oxide,None,None,Hf,None,None,None,"H, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-766090,Hf3Sc4O12,1.6268603419764243,1.0173582670095622,"Square-face capped trigonal prism, Octahedron",2,2i,1,"[3.868890106275279, 4.33061470496073, 0.9394905050659291]",0.0,3.0463317721006464,A3B4C12,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.133595575287758,r2SCAN,Hf-O-Sc,0.012603128552633002,-3.86951647868421,4.2033,3,Triclinic,-1,P-1,oxide,None,None,"Sc, Hf",None,None,None,"H, O, S",None,None,None,None,B > 1,Positive B
mp-768234,La2HfO5,1.9238756205241665,0.4798214065497911,Square pyramid,1,4c,1,[3.030392229789395],0.0,3.030392229789395,AB2C5,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.0325476127049393,GGA,Hf-La-O,0.023225897578122,-3.847856092734378,4.304399999999999,3,Orthorhombic,mmm,Pnma,oxide,None,None,Hf,None,None,None,"H, O",None,None,La,None,"B $\in$ [0.1, 0.5]",Positive B
mp-768237,Gd2HfO5,1.9357681922893675,0.3666275025567999,Square pyramid,1,4c,1,[3.969233883463123],0.0,3.969233883463123,AB2C5,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.0170608649252433,GGA,Gd-Hf-O,0.041435052187498,-3.79654677765625,3.1575,3,Orthorhombic,mmm,Pnma,oxide,None,None,Hf,None,None,None,"H, O",None,None,Gd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-768305,Sr2HfO4,2.224519047526606,-0.4165784928053885,Octahedron,1,1a,1,[0.011726162505978],0.0,0.011726162505978,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.055009516662521,r2SCAN,Hf-O-Sr,0.018622709999998002,-3.489287665714288,3.4135,3,Tetragonal,4/mmm,I4/mmm,oxide,None,Sr,Hf,None,None,None,"H, O, S",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-770372,CeHfO4,1.973210898108152,0.3314703020491104,Octahedron,1,4e,1,[1.843080283191453],0.0,1.843080283191453,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.096383697007125,GGA,Ce-Hf-O,0.047440245833332007,-3.784540039166671,1.8084,3,Monoclinic,2/m,P2_1/c,oxide,None,None,Hf,None,None,None,"H, C, O",None,None,Ce,None,"B $\in$ [0.1, 0.5]",Positive B
mp-770805,Li6Hf2O7,1.8040350782982764,0.6922224461618995,Octahedron,1,4e,1,[0.181385939234695],0.0,0.181385939234695,A2B6C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.076904773671344,r2SCAN,Hf-Li-O,0.0010676386666670001,-2.966932076999999,4.4191,3,Monoclinic,2/m,P2_1/c,oxide,Li,None,Hf,None,None,None,"H, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-770997,Li2HfO3,2.236161767750283,-0.3832813119989258,Octahedron,1,1a,1,[0.33385980233662904],0.0,0.33385980233662904,AB2C3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.0772610853634066,r2SCAN,Hf-Li-O,0.011109663333335,-3.159298665277776,4.1824,3,Monoclinic,2/m,C2/m,oxide,Li,None,Hf,None,None,None,"H, O",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-771121,La2HfO5,2.0260694700096225,0.32635801539910403,Octahedron,1,4c,1,[2.213390004124971],0.0,2.213390004124971,AB2C5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.121133656300593,GGA,Hf-La-O,0.027822265703122004,-3.843259724609378,4.141300000000001,3,Orthorhombic,mmm,Pnma,oxide,None,None,Hf,None,None,None,"H, O",None,None,La,None,"B $\in$ [0.1, 0.5]",Positive B
mp-771139,Cs4HfO4,1.9580990446082116,0.09497914172976811,Tetrahedron,1,4e,1,[0.029805358382081003],0.0,0.029805358382081003,AB4C4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.9581118578964587,r2SCAN,Cs-Hf-O,0.0,-2.250629666111109,2.7399,3,Monoclinic,2/m,P2_1/c,oxide,Cs,None,Hf,None,None,None,"H, C, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-772185,Li6Hf2O7,1.8181178150686232,0.6477861166930607,Octahedron,1,4f,1,[0.12467621587304101],0.0,0.12467621587304101,A2B6C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.0750892620010415,r2SCAN,Hf-Li-O,0.0,-2.967999715666667,4.4978,3,Monoclinic,2/m,C2/c,oxide,Li,None,Hf,None,None,None,"H, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-772778,KHfPCO7,1.8772544361178718,0.5015384762948611,Octahedron,1,2a,1,[2.554856459345201],0.0,2.554856459345201,ABCDE7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.080874297367292,GGA,C-Hf-K-O-P,0.005580322840906001,-2.8190371467629873,4.6102,5,Monoclinic,2,P2_1,oxide,K,None,Hf,None,None,None,"H, C, O, P",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-772823,Y2HfO5,2.4356178659651864,-0.76721303026156,Octahedron,1,4c,1,[2.953554420307492],0.0,2.953554420307492,AB2C5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.0746987952101867,r2SCAN,Hf-O-Y,0.006602682890626,-3.905472823750003,4.0488,3,Orthorhombic,mmm,Pnma,oxide,None,None,"Y, Hf",None,None,None,"H, O",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-772833,Y2HfO5,1.945197285290852,0.3120780463390882,Square pyramid,1,4c,1,[4.383565321182303],0.0,4.383565321182303,AB2C5,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.0139283875556826,GGA,Hf-O-Y,0.037041406093749,-3.87503410054688,4.2435,3,Orthorhombic,mmm,Pnma,oxide,None,None,"Y, Hf",None,None,None,"H, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-772850,La2Hf2O7,1.8806250240033702,0.5437027312998868,Octahedron,1,2a,1,"[0.7162941891684721, 0.410207973395707, 0.524986619346704, 0.47438928633078997]",0.0,0.5314695170604183,A2B2C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.1002747170045772,GGA,Hf-La-O,0.041454591590898,-3.891468647954556,4.2919,3,Monoclinic,2,P2_1,oxide,None,None,Hf,None,None,None,"H, O",None,None,La,None,"B $\in$ [0.5, 1]",Positive B
mp-775757,HfO2,1.9555912124900572,0.3823292588982932,Square-face capped trigonal prism,1,8c,1,[2.4810863803054293],0.0,2.4810863803054293,AB2,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.1339413702209837,r2SCAN,Hf-O,0.009928638750000001,-3.899452881250001,4.1083,2,Orthorhombic,mmm,Pbca,oxide,None,None,Hf,None,None,None,"H, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-775783,Hf2N2O,1.8971026780609463,0.43361905718290183,"Trigonal prism, Octahedron",2,1a,1,"[1.418399531743794, 5.201224186615031, 5.2180251670985704, 5.684876210709051, 5.707722643121124, 1.506508197014686, 1.551530175579384, 5.421736215856772, 5.316740813708724, 1.666275903179307, 5.204587542162365, 5.662611138331128, 5.552656373781228, 5.353816848418712, 5.62020656455299, 5.169800738616081]",0.75,4.453544890655559,AB2C2,2,4,1,"[2.0, 1.0, 3.0, 4.0]","[2.0, 1.0, 3.0, 4.0]",2.5,1.0,4.0,2.5,1.0,4.0,4.0,4.0,4.0,2.0,2,2,O2-,"Nonmetals, Transition Metals",2.1993407040044755,r2SCAN,Hf-N-O,0.006191617999999,-2.52734978075,2.1909,3,Triclinic,1,P1,oxide,None,None,Hf,None,None,None,"H, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-775784,Hf2N2O,1.8549098511265456,0.5012784937918359,"Trigonal prism, Octahedron",2,1a,1,"[5.42713951462358, 1.479192701098325, 5.532242442479618, 5.553593069575463, 5.451871640903573, 5.390408972507296, 1.579222591389011, 1.618212560308895, 1.537002738807468, 5.575028221860331, 5.433929220928247, 5.397454154415368, 5.40720400109787, 5.453903194409917, 5.3795207910416, 5.568264132474582]",0.75,4.486511871745072,AB2C2,2,3,1,"[2.0, 1.0, 3.0]","[2.0, 1.0, 3.0]",2.0,1.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,2,2,O2-,"Nonmetals, Transition Metals",2.2031481289840804,r2SCAN,Hf-N-O,0.0006470322499990001,-2.5328943665,2.2192,3,Triclinic,1,P1,oxide,None,None,Hf,None,None,None,"H, N, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-775785,Hf2N2O,1.975484899357022,0.3305775125891612,"Trigonal prism, Octahedron",2,1a,1,"[4.980058416655092, 1.672323829364305, 5.30901290000596, 5.497700533730451, 5.578673664459453, 5.608342856368713, 1.484763069511849, 5.105305777828999, 5.374514527413464, 1.596375737439761, 5.335348386156414, 5.450798976154035, 5.526070600328126, 5.492903339658348, 1.566062108035572, 5.511064137272056]",0.688,4.443082428773912,AB2C2,2,5,1,"[2.0, 1.0, 0, 3.0, 4.0]","[2.0, 1.0, 0, 3.0, 4.0]",2.0,0.0,4.0,2.5,0.0,4.0,4.0,4.0,4.0,1.8,1,2,O2-,"Nonmetals, Transition Metals",2.2060478214043773,r2SCAN,Hf-N-O,0.004576255499999,-2.528965143249999,1.9946000000000002,3,Triclinic,1,P1,oxide,None,None,Hf,None,None,None,"H, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-775786,Hf2N2O,1.8047983348632672,0.5694446449581688,"Trigonal prism, Octahedron",2,1a,1,"[5.300464204493227, 1.526720635365594, 5.720205639339585, 5.486727412282255, 5.51770321182958, 5.318951817428226, 1.598889703709903, 1.649311796483714, 1.436072051134629, 5.493167162699893, 5.295195779984946, 5.519174657785889, 5.489502773713753, 5.407334576126662, 5.358476327143659, 5.612578626389539]",0.75,4.483154773494441,AB2C2,2,3,1,"[2.0, 1.0, 3.0]","[2.0, 1.0, 3.0]",2.0,1.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,2,2,O2-,"Nonmetals, Transition Metals",2.200738816781665,r2SCAN,Hf-N-O,0.0029544717500010003,-2.530586926999999,2.1562,3,Triclinic,1,P1,oxide,None,None,Hf,None,None,None,"H, N, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-775799,Hf2N2O,1.954286393301085,0.3631280793349655,"Trigonal prism, Octahedron",2,1a,1,"[5.354961620150834, 1.4816669763390982, 5.437280647647757, 5.715930220314322, 5.203859628211091, 5.421975920737121, 1.6147797624423101, 1.6284968057823082, 1.553235908811301, 5.649549319810765, 5.299760847465266, 5.346635365597866, 5.225074016869938, 5.335072142875089, 5.499357134606763, 5.540538443683052]",0.75,4.4567609225840545,AB2C2,2,3,1,"[2.0, 1.0, 3.0]","[2.0, 1.0, 3.0]",2.0,1.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,2,2,O2-,"Nonmetals, Transition Metals",2.2066816831524974,r2SCAN,Hf-N-O,0.0013837539999990002,-2.53215764475,2.0167,3,Triclinic,1,P1,oxide,None,None,Hf,None,None,None,"H, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-776212,Hf2N2O,1.8851594412490666,0.45706812341859954,"Trigonal prism, Octahedron",2,1a,1,"[4.911248169458604, 1.681700512211028, 5.436246985626442, 5.132768400959941, 5.486846532439346, 5.550650988782613, 1.5019844629447392, 5.202493395092297, 5.222347639586401, 1.470930663085635, 5.603024748668173, 5.323660030994368, 5.112784191060245, 5.476741476271005, 1.5766555031022982, 5.333362133114392]",0.688,4.376465364587345,AB2C2,2,4,1,"[2.0, 1.0, 0, 3.0]","[2.0, 1.0, 0, 3.0]",1.5,0.0,3.0,2.0,0.0,3.0,4.0,4.0,4.0,1.75,1,2,O2-,"Nonmetals, Transition Metals",2.202996505258241,r2SCAN,Hf-N-O,0.004290945249998001,-2.5292504535,2.1666,3,Triclinic,1,P1,oxide,None,None,Hf,None,None,None,"H, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-776213,Hf2N2O,1.8885520293754379,0.4508661804827484,"Trigonal prism, Octahedron",2,1a,1,"[5.129078023281615, 1.494476386559791, 5.544200101043603, 5.53840841724945, 5.564403406976103, 5.310528121531743, 1.603560378366583, 5.562097564376995, 1.592234866756206, 5.320488958746638, 1.613995359397037, 5.498393613018041, 5.306271711189245, 5.234136451963423, 5.536902291010518, 5.635131125310706]",0.75,4.467769173548605,AB2C2,2,3,1,"[2.0, 1.0, 3.0]","[2.0, 1.0, 3.0]",2.0,1.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,2,2,O2-,"Nonmetals, Transition Metals",2.2022585598955224,r2SCAN,Hf-N-O,0.0048595470000000005,-2.528681851749999,2.1615,3,Triclinic,1,P1,oxide,None,None,Hf,None,None,None,"H, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-776214,Hf2N2O,1.8756329594303753,0.46443073972073423,"Trigonal prism, Octahedron",2,1a,1,"[5.509964902266538, 1.611586548609965, 5.323979507831342, 5.372916539133019, 1.555007279317808, 1.52827454425606, 5.374082753419409, 5.674019993377004, 5.573947437202605, 5.104423467953135, 5.331718459238439, 5.262835589905709, 1.538414668943243, 5.2954817439101625, 5.524602886203779, 5.159150769749074]",0.75,4.421275443207331,AB2C2,2,3,1,"[2.0, 1.0, 3.0]","[2.0, 1.0, 3.0]",2.0,1.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,2,2,O2-,"Nonmetals, Transition Metals",2.1985379374265186,r2SCAN,Hf-N-O,0.005648779249999,-2.527892619499999,2.1787,3,Triclinic,1,P1,oxide,None,None,Hf,None,None,None,"H, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-776225,Hf2N2O,1.8527658903521949,0.5077431855642132,"Trigonal prism, Octahedron",2,1a,1,"[5.329627792228775, 1.48994714561925, 1.51990471253561, 1.629437988124754, 5.182792337327351, 5.3998009820470845, 5.41419439147066, 5.550327024963561, 5.269637111609008, 5.445744853721891, 5.279956172503496, 5.577687907372081, 1.6328958520845052, 5.675950274715284, 5.704356810115193, 5.390276668833749]",0.75,4.468283626579516,AB2C2,2,3,1,"[2.0, 1.0, 3.0]","[2.0, 1.0, 3.0]",2.0,1.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,2,2,O2-,"Nonmetals, Transition Metals",2.20567614145552,r2SCAN,Hf-N-O,0.002809873,-2.530731525749999,2.0759,3,Triclinic,1,P1,oxide,None,None,Hf,None,None,None,"H, N, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-776226,Hf2N2O,2.0374240936927075,0.22738808591917006,"Trigonal prism, Octahedron",2,1a,1,"[5.549481160132456, 5.407914876792994, 1.5076334278142052, 5.024902663746634, 1.642401760992494, 1.5312176972449332, 5.527659660962861, 5.702833733836592, 5.517083174908374, 5.024451377777619, 5.310561321370087, 5.387583964148805, 1.474657007797386, 5.068449076521658, 5.425874222489193, 5.404175839185346]",0.75,4.406680060357602,AB2C2,2,3,1,"[2.0, 1.0, 3.0]","[2.0, 1.0, 3.0]",2.0,1.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,2,2,O2-,"Nonmetals, Transition Metals",2.195646371747711,r2SCAN,Hf-N-O,0.00549218675,-2.528049211999999,2.1358,3,Triclinic,1,P1,oxide,None,None,Hf,None,None,None,"H, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-776259,Hf2N2O,1.9832225659051457,0.30810443991744285,"Trigonal prism, Octahedron",2,1a,1,"[1.391959483300267, 5.143215825175123, 5.334034993641514, 5.2641171272714065, 5.303628126898511, 1.6838045450537091, 1.4607712852301311, 1.694424545339757, 5.303293201440686, 5.273942065467632, 5.49516185995805, 5.693963665293775, 5.612288953051969, 5.252373159815461, 5.481594628433403, 5.232324805560357]",0.75,4.413806141933235,AB2C2,2,4,1,"[2.0, 1.0, 3.0, 4.0]","[2.0, 1.0, 3.0, 4.0]",2.5,1.0,4.0,2.5,1.0,4.0,4.0,4.0,4.0,2.0,2,2,O2-,"Nonmetals, Transition Metals",2.1980774587524587,r2SCAN,Hf-N-O,0.0059688724999980005,-2.52757252625,2.1836,3,Triclinic,1,P1,oxide,None,None,Hf,None,None,None,"H, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-779001,Sr4Hf3O10,2.0529111673494693,0.042582397617723484,Octahedron,1,"2a, 4d",2,"[3.8971357826545014e-06, 0.008663199788867001]",0.0,0.004333548462324828,A3B4C10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.0665688502653206,r2SCAN,Hf-O-Sr,0.0072505758823590005,-3.626298025882353,4.1291,3,Orthorhombic,mmm,Cmce,oxide,None,Sr,Hf,None,None,None,"H, O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-779517,Sr3Hf2O7,2.0825517121800123,-0.010337148673075305,Octahedron,1,2e,1,[0.00895620762332],0.0,0.00895620762332,A2B3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.0723859747377897,GGA,Hf-O-Sr,0.021197374999999002,-3.575706744166668,3.6592000000000002,3,Tetragonal,4/mmm,I4/mmm,oxide,None,Sr,Hf,None,None,None,"H, O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-779519,Ba4Hf3O10,1.9990523178094937,0.27302538380542496,Octahedron,1,"2a, 4d",2,"[0.000322385358272, 0.0019143778562800001]",0.0,0.001118381607276,A3B4C10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.1060160047785073,GGA,Ba-Hf-O,0.0055094979411780005,-3.679772133235295,3.604,3,Orthorhombic,mmm,Cmce,oxide,None,Ba,Hf,None,None,B,"H, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-779738,Hf2N2O,1.8814714572449762,0.4565422384829586,"Trigonal prism, Octahedron",2,1a,1,"[1.615010193952096, 5.237001192034008, 5.658094184474882, 5.517958084184482, 5.210146783543617, 5.691484851041206, 5.292891525938206, 5.600465605674165, 1.6805601025540091, 1.5190685713724221, 1.513645721218912, 5.366059577675664, 5.480757506639488, 5.462367195710327, 5.266090307564132, 5.675219247840914]",0.75,4.486676290713659,AB2C2,2,4,1,"[2.0, 1.0, 0, 3.0]","[2.0, 1.0, 0, 3.0]",1.5,0.0,3.0,2.0,0.0,3.0,4.0,4.0,4.0,1.75,1,2,O2-,"Nonmetals, Transition Metals",2.1988826508971453,r2SCAN,Hf-N-O,0.003481510749999,-2.530059887999999,2.055,3,Triclinic,1,P1,oxide,None,None,Hf,None,None,None,"H, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-779739,Hf2N2O,1.978384633077443,0.3194357359259722,"Trigonal prism, Octahedron",2,1a,1,"[1.517355587259337, 5.45171247379046, 5.459908786049708, 5.552699722166779, 5.403500242924265, 5.687165637404903, 1.552539800495949, 1.534082532006268, 5.300299195470496, 1.6876247857315572, 5.300109358754757, 5.26240868474912, 5.5156924056277745, 5.3412074358205395, 5.512509971147962, 5.589522877601404]",0.75,4.47927121856258,AB2C2,2,3,1,"[2.0, 1.0, 3.0]","[2.0, 1.0, 3.0]",2.0,1.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,2,2,O2-,"Nonmetals, Transition Metals",2.2007874032314043,r2SCAN,Hf-N-O,0.0009374300000000001,-2.532603968749998,2.1027,3,Triclinic,1,P1,oxide,None,None,Hf,None,None,None,"H, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
