material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Se_wyckoff,num_Se_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-559755,Sm2(SeO3)3,1.8344833940882173,0.4324332936863507,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True,6.0,3.0,1.6585419053946386,1.7416339730770716,1.7102941512005356,0.03686527920179517,0.08309206768243294,58.681451592205114,21.3915230147009,31.62087162856714,83.92453988853391,3.0,1.0,1,Triangular non-coplanar
mp-559755,Sm2(SeO3)3,1.8344833940882173,0.4324332936863507,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True,9.0,3.0,1.6585419053946377,1.7416339730770714,1.7102941512005359,0.03686527920179577,0.0830920676824336,58.68145159220512,21.3915230147009,31.62087162856715,83.92453988853391,3.0,1.0,2,Triangular non-coplanar
mp-559818,SrMn(SeO3)2,1.8796945724206195,0.4909343897458379,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-559824,Au2Se3O10,1.703205580012732,0.0387666888019864,"[3.0, 4.0]",4.67,4.67,4.67,"Tetrahedron, Triangular non-coplanar","4b, 2a",2,3.0,Se,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Triangular non-coplanar"
mp-559824,Au2Se3O10,1.703205580012732,0.0387666888019864,"[3.0, 4.0]",4.67,4.67,4.67,"Tetrahedron, Triangular non-coplanar","4b, 2a",2,4.0,Se,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Triangular non-coplanar"
mp-559903,NaLa(SeO3)2,1.7711005313768566,0.2193842170441689,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,8.0,3.0,1.7002476986126114,1.7128677342083591,1.70522978352179,0.005483705674093102,0.012620035595747758,66.07901333810271,22.469592449104233,50.00322995603997,97.85507616199538,3.0,1.0,1,Triangular non-coplanar
mp-559903,NaLa(SeO3)2,1.7711005313768566,0.2193842170441689,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,9.0,3.0,1.7001652170482557,1.7309852100086964,1.7109025374066391,0.014211959703929118,0.03081999296044069,101.31619908685832,2.325014117610433,99.35061815709612,104.58173015834547,3.0,1.0,2,Triangular non-coplanar
mp-559903,NaLa(SeO3)2,1.7711005313768566,0.2193842170441689,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,10.0,3.0,1.700247698612614,1.7128677342083622,1.7052297835217918,0.005483705674093631,0.012620035595748202,66.07901333810271,22.46959244910423,50.003229956039995,97.85507616199538,3.0,1.0,3,Triangular non-coplanar
mp-559903,NaLa(SeO3)2,1.7711005313768566,0.2193842170441689,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,11.0,3.0,1.7002476986126127,1.7128677342083622,1.7052297835217918,0.005483705674094034,0.012620035595749535,66.07901333810274,22.469592449104244,50.003229956040016,97.85507616199543,3.0,1.0,4,Triangular non-coplanar
mp-559903,NaLa(SeO3)2,1.7711005313768566,0.2193842170441689,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,12.0,3.0,1.7001652170482557,1.7309852100086958,1.710902537406639,0.014211959703928901,0.030819992960440024,66.57900570426159,23.642580288705428,44.45094669755516,99.35061815709614,3.0,1.0,5,Triangular non-coplanar
mp-559903,NaLa(SeO3)2,1.7711005313768566,0.2193842170441689,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,13.0,3.0,1.7001652170482557,1.7309852100086964,1.7109025374066393,0.014211959703928924,0.03081999296044069,101.31619908685832,2.325014117610435,99.35061815709612,104.58173015834547,3.0,1.0,6,Triangular non-coplanar
mp-559903,NaLa(SeO3)2,1.7711005313768566,0.2193842170441689,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,14.0,3.0,1.7002476986126125,1.7128677342083614,1.7052297835217916,0.005483705674093546,0.012620035595748869,66.07901333810275,22.469592449104244,50.003229956040016,97.85507616199544,3.0,1.0,7,Triangular non-coplanar
mp-559903,NaLa(SeO3)2,1.7711005313768566,0.2193842170441689,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,15.0,3.0,1.7001652170482553,1.7309852100086955,1.7109025374066384,0.014211959703929007,0.030819992960440246,66.57900570426155,23.642580288705418,44.45094669755512,99.35061815709608,3.0,1.0,8,Triangular non-coplanar
mp-559961,Tl2SeO4,1.7304743073775477,0.1706243054250628,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,Se,0.0,True,8.0,4.0,1.6569960438285196,1.666418665790417,1.661308297342267,0.003536265801868064,0.00942262196189736,65.98691714505433,30.288082827763713,30.781107245130915,108.92003467632567,0.0,0.0,1,Tetrahedron
mp-559961,Tl2SeO4,1.7304743073775477,0.1706243054250628,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,Se,0.0,True,9.0,4.0,1.6569960438285187,1.6664186657904165,1.6613082973422673,0.003536265801868267,0.009422621961897804,67.10040211640815,31.233301956180878,17.234715798307143,111.75967252322639,0.0,0.0,2,Tetrahedron
mp-559961,Tl2SeO4,1.7304743073775477,0.1706243054250628,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,Se,0.0,True,10.0,4.0,1.6569960438285183,1.6664186657904168,1.661308297342267,0.0035362658018684517,0.00942262196189847,48.36217261365837,25.08998228646328,17.23471579830716,80.07534385730473,0.0,0.0,3,Tetrahedron
mp-559961,Tl2SeO4,1.7304743073775477,0.1706243054250628,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,Se,0.0,True,11.0,4.0,1.656996043828519,1.666418665790417,1.6613082973422673,0.003536265801868279,0.009422621961898026,109.4715953498909,1.1187742710442854,108.5094410121159,111.75967252322639,0.0,0.0,4,Tetrahedron
mp-560149,SrFe2(SeO3)4,1.864596265736841,0.4414719850404345,[3.0],4.0,4.0,4.0,Triangular non-coplanar,"4m, 4n",1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-560263,Pr4Se3(O5F3)2,1.71522166985017,-0.0837745138162458,"[3.0, 4.0]",3.33,3.33,3.33,"Tetrahedron, Triangular non-coplanar","4f, 2e",2,3.0,Se,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Triangular non-coplanar"
mp-560263,Pr4Se3(O5F3)2,1.71522166985017,-0.0837745138162458,"[3.0, 4.0]",3.33,3.33,3.33,"Tetrahedron, Triangular non-coplanar","4f, 2e",2,4.0,Se,0.0,True,9.0,4.0,1.6687084760348267,1.6858501846529006,1.6772793303438636,0.008570854309036424,0.017141708618073848,109.53140059629754,5.868841700826986,101.8908825844386,118.21284804942904,2.0,0.5,1,"Tetrahedron, Triangular non-coplanar"
mp-560263,Pr4Se3(O5F3)2,1.71522166985017,-0.0837745138162458,"[3.0, 4.0]",3.33,3.33,3.33,"Tetrahedron, Triangular non-coplanar","4f, 2e",2,4.0,Se,0.0,True,13.0,4.0,1.668708476034826,1.6858501846528995,1.677279330343863,0.008570854309036535,0.017141708618073404,109.53140059629756,5.868841700826973,101.89088258443866,118.21284804942901,2.0,0.5,2,"Tetrahedron, Triangular non-coplanar"
mp-560404,InHSeO4,1.904029426920649,0.5705098576028543,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True,9.0,3.0,1.6983398317401937,1.803756398931575,1.739818801664604,0.045872690613535765,0.10541656719138137,77.0622655945527,30.790616282869646,33.67701020918754,101.97712667083107,3.0,1.0,1,Triangular non-coplanar
mp-560404,InHSeO4,1.904029426920649,0.5705098576028543,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True,11.0,3.0,1.6983398317401928,1.8037563989315726,1.7398188016646035,0.04587269061353475,0.10541656719137982,77.06226559455267,30.79061628286962,33.67701020918756,101.97712667083101,3.0,1.0,2,Triangular non-coplanar
mp-560549,AuSeClO3,1.7487734993906705,-0.0096076555483119,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True,4.0,3.0,1.7481183254944404,1.7568813815388127,1.7535334863925927,0.0038646240503690437,0.00876305604437233,107.18457367791275,26.33924572529161,82.63365774662468,143.7205591165335,3.0,1.0,1,Triangular non-coplanar
mp-560549,AuSeClO3,1.7487734993906705,-0.0096076555483119,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True,5.0,3.0,1.7352592814034544,1.7597622408897762,1.7494989996151598,0.010390958650688687,0.02450295948632175,72.5336250281552,23.505316797362756,41.10017788485072,97.61537273930587,3.0,1.0,2,Triangular non-coplanar
mp-560549,AuSeClO3,1.7487734993906705,-0.0096076555483119,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True,6.0,3.0,1.7352592814034544,1.7597622408897757,1.7494989996151595,0.010390958650688483,0.024502959486321307,72.53362502815519,23.505316797362763,41.1001778848507,97.61537273930587,3.0,1.0,3,Triangular non-coplanar
mp-560549,AuSeClO3,1.7487734993906705,-0.0096076555483119,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True,7.0,3.0,1.7481183254944417,1.756881381538812,1.753533486392593,0.003864624050368427,0.008763056044370332,107.18457367791275,26.339245725291633,82.63365774662468,143.72055911653354,3.0,1.0,4,Triangular non-coplanar
mp-560561,Cu2SeO4,1.46295899474611,-0.8898336943021924,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-560590,Nd2Mo(SeO5)2,1.842542234809247,0.3260883210735624,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-560670,MgSeO4,1.7931035935611448,0.3546494264633492,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,Se,0.0,True,,,,,,,,,,,,,,0,Tetrahedron
mp-560863,ThSe2O7,1.5928014103114438,-0.2481958871930601,"[3.0, 4.0]",5.0,5.0,5.0,"Tetrahedron, Triangular non-coplanar",4e,2,3.0,Se,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Triangular non-coplanar"
mp-560863,ThSe2O7,1.5928014103114438,-0.2481958871930601,"[3.0, 4.0]",5.0,5.0,5.0,"Tetrahedron, Triangular non-coplanar",4e,2,4.0,Se,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Triangular non-coplanar"
mp-560882,SeO2,1.80801389480242,0.2516794063188751,[3.0],4.0,4.0,4.0,Triangular non-coplanar,"2b, 2a",1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-560898,NaPr(SeO4)2,1.8749265717303776,0.4946343270152887,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Se,0.0,True,4.0,4.0,1.661685531871107,1.6952945155286399,1.6780829088069151,0.01210097781706713,0.03360898365753284,56.196946301815395,22.976055718308803,25.804770966925854,102.22536146325514,3.0,0.75,1,Tetrahedron
mp-560898,NaPr(SeO4)2,1.8749265717303776,0.4946343270152887,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Se,0.0,True,5.0,4.0,1.6626096450062868,1.6741330723526087,1.670756459281415,0.004723647296046923,0.011523427346321835,109.48159567783777,2.157747949610855,106.1957471570031,112.34104287001828,4.0,1.0,2,Tetrahedron
mp-560898,NaPr(SeO4)2,1.8749265717303776,0.4946343270152887,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Se,0.0,True,6.0,4.0,1.662609645006285,1.6741330723526109,1.670756459281415,0.004723647296048122,0.011523427346325832,109.48159567783777,2.157747949610854,106.19574715700311,112.34104287001833,4.0,1.0,3,Tetrahedron
mp-560898,NaPr(SeO4)2,1.8749265717303776,0.4946343270152887,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Se,0.0,True,7.0,4.0,1.6616855318711077,1.69529451552864,1.6780829088069151,0.01210097781706683,0.0336089836575324,56.196946301815395,22.976055718308793,25.80477096692587,102.22536146325511,3.0,0.75,4,Tetrahedron
mp-560990,Ca3Fe2(SeO3)6,2.0282378908683896,1.004158942742288,[3.0],4.0,4.0,4.0,Triangular non-coplanar,12f,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-561035,BaFe2(SeO3)4,1.7952275208232336,0.2073435349947846,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4g,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-561112,Zn2SeCl2O3,1.7906859484762423,0.2396576820661017,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,8.0,3.0,1.7155264325393067,1.7303210571456469,1.721781004764184,0.006252348570483538,0.014794624606340179,70.90895940476078,14.345598717034152,56.526627841635836,90.49188486489646,3.0,1.0,1,Triangular non-coplanar
mp-561112,Zn2SeCl2O3,1.7906859484762423,0.2396576820661017,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,9.0,3.0,1.7155264325393076,1.7303210571456482,1.7217810047641846,0.006252348570483929,0.014794624606340623,96.22676150967258,16.0153602364415,80.1186619567753,118.06973770734598,3.0,1.0,2,Triangular non-coplanar
mp-561112,Zn2SeCl2O3,1.7906859484762423,0.2396576820661017,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,10.0,3.0,1.7155264325393078,1.7303210571456484,1.7217810047641848,0.006252348570483902,0.014794624606340623,96.2267615096726,16.01536023644149,80.11866195677531,118.06973770734598,3.0,1.0,3,Triangular non-coplanar
mp-561112,Zn2SeCl2O3,1.7906859484762423,0.2396576820661017,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,11.0,3.0,1.7155264325393056,1.7303210571456484,1.7217810047641844,0.006252348570484588,0.014794624606342843,70.90895940476081,14.345598717034179,56.52662784163584,90.49188486489653,3.0,1.0,4,Triangular non-coplanar
mp-561273,V2Cd6Se5O21,1.8052516602169897,0.2183385469216713,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,32.0,3.0,1.7231442267517814,1.7484500848591902,1.7387377943555817,0.011136686487611035,0.02530585810740882,100.45722161940203,5.245665359738725,96.67313238747592,107.87520589420681,3.0,1.0,1,Triangular non-coplanar
mp-561273,V2Cd6Se5O21,1.8052516602169897,0.2183385469216713,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,33.0,3.0,1.7231442267517827,1.748450084859187,1.73873779435558,0.011136686487608845,0.025305858107404378,100.45722161940203,5.245665359738739,96.67313238747592,107.87520589420684,3.0,1.0,2,Triangular non-coplanar
mp-561273,V2Cd6Se5O21,1.8052516602169897,0.2183385469216713,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,36.0,3.0,1.7231442267517854,1.748450084859187,1.7387377943555802,0.011136686487607367,0.025305858107401713,100.45722161940205,5.245665359738698,96.67313238747596,107.87520589420679,3.0,1.0,3,Triangular non-coplanar
mp-561273,V2Cd6Se5O21,1.8052516602169897,0.2183385469216713,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,38.0,3.0,1.7231442267517807,1.748450084859191,1.7387377943555817,0.011136686487611566,0.025305858107410373,100.45722161940203,5.245665359738712,96.6731323874759,107.8752058942068,3.0,1.0,4,Triangular non-coplanar
mp-561326,LuSeO3F,1.849602850763187,0.4092811380907035,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-561519,NaFe(SeO4)2,1.8376162898831716,0.4003204933947996,[4.0],6.0,6.0,6.0,Tetrahedron,4i,1,4.0,Se,0.0,True,4.0,4.0,1.6326540940655383,1.697856710745826,1.676896573887812,0.026627054552331525,0.0652026166802877,109.41078338912122,3.398732432942514,107.19350067255431,116.82823227082662,4.0,1.0,1,Tetrahedron
mp-561519,NaFe(SeO4)2,1.8376162898831716,0.4003204933947996,[4.0],6.0,6.0,6.0,Tetrahedron,4i,1,4.0,Se,0.0,True,5.0,4.0,1.6326577255754178,1.6978370115557047,1.6768968068479198,0.0266227913572125,0.06517928598028688,88.23449787061828,21.934106848487094,49.264232973697816,107.41119582546136,4.0,1.0,2,Tetrahedron
mp-561519,NaFe(SeO4)2,1.8376162898831716,0.4003204933947996,[4.0],6.0,6.0,6.0,Tetrahedron,4i,1,4.0,Se,0.0,True,6.0,4.0,1.6326540940655405,1.6978513134193869,1.676894852673775,0.026625795158751565,0.06519721935384637,109.4107952394566,3.398500690292763,107.19387347333998,116.82784675210011,4.0,1.0,3,Tetrahedron
mp-561519,NaFe(SeO4)2,1.8376162898831716,0.4003204933947996,[4.0],6.0,6.0,6.0,Tetrahedron,4i,1,4.0,Se,0.0,True,7.0,4.0,1.6326577255754187,1.697837011555705,1.6768968068479193,0.026622791357212114,0.06517928598028644,88.23449787061827,21.934106848487094,49.264232973697794,107.41119582546132,4.0,1.0,4,Tetrahedron
mp-561911,Ca3Co(SeO3)4,1.8658868774377448,0.4792892933840051,[3.0],4.0,4.0,4.0,Triangular non-coplanar,8f,1,3.0,Se,0.0,True,8.0,3.0,1.7114212465631171,1.7589299825005686,1.728479147678934,0.02158391380218047,0.04750873593745153,100.291878498181,2.00084534414178,98.85408921758047,103.12137604409934,3.0,1.0,1,Triangular non-coplanar
mp-561911,Ca3Co(SeO3)4,1.8658868774377448,0.4792892933840051,[3.0],4.0,4.0,4.0,Triangular non-coplanar,8f,1,3.0,Se,0.0,True,9.0,3.0,1.7114198594615968,1.7589299824895512,1.7284816394774047,0.021582446558473457,0.04751012302795443,95.81794043749034,59.995329273981746,11.060978281772302,141.56574290709455,3.0,1.0,2,Triangular non-coplanar
mp-561911,Ca3Co(SeO3)4,1.8658868774377448,0.4792892933840051,[3.0],4.0,4.0,4.0,Triangular non-coplanar,8f,1,3.0,Se,0.0,True,10.0,3.0,1.7114198594615968,1.7589299824895497,1.7284816394774039,0.02158244655847291,0.04751012302795288,36.50255581539391,12.290946320121197,19.667897407533406,48.66778434883393,3.0,1.0,3,Triangular non-coplanar
mp-561911,Ca3Co(SeO3)4,1.8658868774377448,0.4792892933840051,[3.0],4.0,4.0,4.0,Triangular non-coplanar,8f,1,3.0,Se,0.0,True,11.0,3.0,1.7114285005180971,1.7589299823984503,1.7284777796840778,0.021584353359790066,0.04750148188035319,20.10837596537401,7.114007641203751,11.859679634114126,29.221001760071207,3.0,1.0,4,Triangular non-coplanar
mp-561911,Ca3Co(SeO3)4,1.8658868774377448,0.4792892933840051,[3.0],4.0,4.0,4.0,Triangular non-coplanar,8f,1,3.0,Se,0.0,True,12.0,3.0,1.7114285005181,1.7589299823984508,1.728477779684079,0.021584353359789425,0.04750148188035075,100.29191426795967,2.0008464463718165,98.8539995801282,103.12141200851012,3.0,1.0,5,Triangular non-coplanar
mp-561911,Ca3Co(SeO3)4,1.8658868774377448,0.4792892933840051,[3.0],4.0,4.0,4.0,Triangular non-coplanar,8f,1,3.0,Se,0.0,True,13.0,3.0,1.7114212467152028,1.7589299825770137,1.7284791476913732,0.021583913837615386,0.047508735861810925,19.168131108954295,9.403211317693733,6.26753350122522,28.413337898852795,3.0,1.0,6,Triangular non-coplanar
