material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Bi_wyckoff,num_Bi_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,19.0,4.0,2.2252097715239563,2.3707810728455794,2.283869451595414,0.05337057725142323,0.1455713013216231,69.88328837039573,35.45111009616576,0.0,120.08394953125317,4.0,1.0,10,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,22.0,4.0,2.2252097715239563,2.3707810728455803,2.2838694515954145,0.05337057725142344,0.145571301321624,69.8832883703957,35.451110096165756,0.0,120.08394953125314,4.0,1.0,11,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,23.0,4.0,2.2635466610857926,2.2983525977890293,2.2807728576016117,0.012307026529818122,0.03480593670323673,68.48159431603932,34.36707334137666,0.0,116.33924594854017,4.0,1.0,12,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,1.0,4.0,2.2635466610857895,2.298352597789028,2.2807728576016095,0.012307026529818745,0.034805936703238505,68.48159431603938,34.36707334137668,0.0,116.33924594854024,4.0,1.0,1,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,3.0,4.0,2.263546661085789,2.2983525977890285,2.28077285760161,0.012307026529819057,0.03480593670323939,68.48159431603936,34.36707334137667,0.0,116.33924594854021,4.0,1.0,2,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,5.0,4.0,2.2316281770025292,2.3570022151851084,2.2867099391931585,0.044974116042462625,0.1253740381825792,69.73555877443765,35.367744035544554,1.2074182697257333e-06,120.08322338069807,4.0,1.0,3,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,7.0,4.0,2.2316281770025275,2.357002215185108,2.2867099391931576,0.04497411604246311,0.12537403818258053,69.73555857320126,35.36774443232788,0.0,120.0832233806981,4.0,1.0,4,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,11.0,4.0,2.2635466610857926,2.2983525977890267,2.2807728576016104,0.01230702652981718,0.034805936703234064,68.48159431603933,34.36707334137665,0.0,116.33924594854017,4.0,1.0,5,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,14.0,4.0,2.225209771523957,2.3707810728455816,2.2838694515954154,0.05337057725142368,0.14557130132162444,69.88328837039569,35.451110096165735,0.0,120.08394953125307,4.0,1.0,6,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,15.0,4.0,2.2316281770025275,2.357002215185106,2.2867099391931567,0.04497411604246243,0.12537403818257875,69.73555877443765,35.367744035544554,1.2074182697257333e-06,120.08322338069807,4.0,1.0,7,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,16.0,4.0,2.2252097715239554,2.3707810728455816,2.283869451595415,0.053370577251424176,0.1455713013216262,69.88328837039572,35.45111009616575,0.0,120.08394953125311,4.0,1.0,8,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,17.0,4.0,2.2316281770025284,2.357002215185107,2.2867099391931576,0.04497411604246242,0.12537403818257875,69.73555877443765,35.367744035544554,1.2074182697257333e-06,120.08322338069807,4.0,1.0,9,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,19.0,4.0,2.2252097715239563,2.3707810728455794,2.283869451595414,0.05337057725142323,0.1455713013216231,69.88328837039573,35.45111009616576,0.0,120.08394953125317,4.0,1.0,10,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,22.0,4.0,2.2252097715239563,2.3707810728455803,2.2838694515954145,0.05337057725142344,0.145571301321624,69.8832883703957,35.451110096165756,0.0,120.08394953125314,4.0,1.0,11,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,23.0,4.0,2.2635466610857926,2.2983525977890293,2.2807728576016117,0.012307026529818122,0.03480593670323673,68.48159431603932,34.36707334137666,0.0,116.33924594854017,4.0,1.0,12,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,1.0,4.0,2.2635466610857895,2.298352597789028,2.2807728576016095,0.012307026529818745,0.034805936703238505,68.48159431603938,34.36707334137668,0.0,116.33924594854024,4.0,1.0,1,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,3.0,4.0,2.263546661085789,2.2983525977890285,2.28077285760161,0.012307026529819057,0.03480593670323939,68.48159431603936,34.36707334137667,0.0,116.33924594854021,4.0,1.0,2,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,5.0,4.0,2.2316281770025292,2.3570022151851084,2.2867099391931585,0.044974116042462625,0.1253740381825792,69.73555877443765,35.367744035544554,1.2074182697257333e-06,120.08322338069807,4.0,1.0,3,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,7.0,4.0,2.2316281770025275,2.357002215185108,2.2867099391931576,0.04497411604246311,0.12537403818258053,69.73555857320126,35.36774443232788,0.0,120.0832233806981,4.0,1.0,4,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,11.0,4.0,2.2635466610857926,2.2983525977890267,2.2807728576016104,0.01230702652981718,0.034805936703234064,68.48159431603933,34.36707334137665,0.0,116.33924594854017,4.0,1.0,5,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,14.0,4.0,2.225209771523957,2.3707810728455816,2.2838694515954154,0.05337057725142368,0.14557130132162444,69.88328837039569,35.451110096165735,0.0,120.08394953125307,4.0,1.0,6,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,15.0,4.0,2.2316281770025275,2.357002215185106,2.2867099391931567,0.04497411604246243,0.12537403818257875,69.73555877443765,35.367744035544554,1.2074182697257333e-06,120.08322338069807,4.0,1.0,7,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,16.0,4.0,2.2252097715239554,2.3707810728455816,2.283869451595415,0.053370577251424176,0.1455713013216262,69.88328837039572,35.45111009616575,0.0,120.08394953125311,4.0,1.0,8,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,17.0,4.0,2.2316281770025284,2.357002215185107,2.2867099391931576,0.04497411604246242,0.12537403818257875,69.73555877443765,35.367744035544554,1.2074182697257333e-06,120.08322338069807,4.0,1.0,9,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,19.0,4.0,2.2252097715239563,2.3707810728455794,2.283869451595414,0.05337057725142323,0.1455713013216231,69.88328837039573,35.45111009616576,0.0,120.08394953125317,4.0,1.0,10,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,22.0,4.0,2.2252097715239563,2.3707810728455803,2.2838694515954145,0.05337057725142344,0.145571301321624,69.8832883703957,35.451110096165756,0.0,120.08394953125314,4.0,1.0,11,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,4.0,Bi,0.0,True,23.0,4.0,2.2635466610857926,2.2983525977890293,2.2807728576016117,0.012307026529818122,0.03480593670323673,68.48159431603932,34.36707334137666,0.0,116.33924594854017,4.0,1.0,12,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,7.0,Bi,0.0,True,0.0,7.0,2.226914013899718,2.8224763432544084,2.5144957029563337,0.1762962847581934,0.5955623293546903,82.34819742426691,36.562070614981955,0.0,128.4280466785936,7.0,1.0,1,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,7.0,Bi,0.0,True,6.0,7.0,2.2269140138997185,2.8224763432544107,2.5144957029563346,0.17629628475819345,0.5955623293546921,82.34819742426694,36.56207061498197,0.0,128.4280466785936,7.0,1.0,2,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,7.0,Bi,0.0,True,8.0,7.0,2.226914013899717,2.822476343254409,2.5144957029563337,0.17629628475819387,0.5955623293546917,52.37696039289347,32.49280992823441,0.0,107.26052140885852,7.0,1.0,3,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554249,Bi6Cl3O7F,2.0036844593986776,0.5631490957562543,"[3.0, 4.0, 4.0, 4.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",4c,4,7.0,Bi,0.0,True,12.0,7.0,2.2269140138997185,2.8224763432544093,2.5144957029563346,0.17629628475819295,0.5955623293546908,52.37696039289348,32.492809928234415,0.0,107.26052140885858,7.0,1.0,4,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism"
mp-554381,Ca2VBiO6,1.4561272754472905,1.2756959893098538,[7.0],3.0,3.0,3.0,Face-capped octahedron,2a,1,7.0,Bi,0.0,True,6.0,7.0,2.237496856804498,3.0710981179909953,2.5800812165463145,0.3830237937470253,0.8336012611864971,78.36446392436825,32.208083916096676,30.73841382011264,136.513853012339,7.0,1.0,1,Face-capped octahedron
mp-554381,Ca2VBiO6,1.4561272754472905,1.2756959893098538,[7.0],3.0,3.0,3.0,Face-capped octahedron,2a,1,7.0,Bi,0.0,True,7.0,7.0,2.2374968568044986,3.0710981179909957,2.5800812165463145,0.38302379374702533,0.8336012611864971,93.6165727750336,36.67894344605842,36.251311036481304,156.78545882464653,7.0,1.0,2,Face-capped octahedron
mp-554435,TcBi3O8,2.2159848944650866,0.3614910295301338,"[7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism",12b,2,7.0,Bi,0.0,True,9.0,7.0,2.1708152822809352,2.9845913787995033,2.5203748071804726,0.3139180880686643,0.8137760965185681,64.90254055163958,25.1151625866833,19.298500428935426,126.69718224690489,7.0,1.0,1,"Face-capped octahedron, Trigonal prism"
mp-554435,TcBi3O8,2.2159848944650866,0.3614910295301338,"[7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism",12b,2,7.0,Bi,0.0,True,10.0,7.0,2.170815282280936,2.9845913787995046,2.520374807180473,0.3139180880686648,0.8137760965185685,65.14867750032197,25.84582852732723,20.631886891707165,126.69718224690489,7.0,1.0,2,"Face-capped octahedron, Trigonal prism"
mp-554435,TcBi3O8,2.2159848944650866,0.3614910295301338,"[7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism",12b,2,7.0,Bi,0.0,True,11.0,7.0,2.1708152822809357,2.984591378799504,2.520374807180473,0.3139180880686649,0.8137760965185685,65.14867750032197,25.845828527327235,20.631886891707165,126.69718224690489,7.0,1.0,3,"Face-capped octahedron, Trigonal prism"
mp-554435,TcBi3O8,2.2159848944650866,0.3614910295301338,"[7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism",12b,2,7.0,Bi,0.0,True,14.0,7.0,2.1708152822809366,2.9845913787995033,2.520374807180473,0.3139180880686643,0.8137760965185667,95.09434334548745,31.003136898066234,47.74583942117119,144.30689963457658,7.0,1.0,4,"Face-capped octahedron, Trigonal prism"
mp-554435,TcBi3O8,2.2159848944650866,0.3614910295301338,"[7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism",12b,2,7.0,Bi,0.0,True,15.0,7.0,2.1708152822809366,2.9845913787995033,2.5203748071804726,0.31391808806866445,0.8137760965185667,95.09434334548745,31.003136898066234,47.74583942117121,144.30689963457655,7.0,1.0,5,"Face-capped octahedron, Trigonal prism"
mp-554435,TcBi3O8,2.2159848944650866,0.3614910295301338,"[7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism",12b,2,7.0,Bi,0.0,True,16.0,7.0,2.1708152822809352,2.9845913787995033,2.5203748071804726,0.3139180880686644,0.8137760965185681,64.90254055163955,25.115162586683304,19.29850042893537,126.69718224690489,7.0,1.0,6,"Face-capped octahedron, Trigonal prism"
mp-554435,TcBi3O8,2.2159848944650866,0.3614910295301338,"[7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism",12b,2,7.0,Bi,0.0,True,19.0,7.0,2.1708152822809357,2.9845913787995038,2.520374807180473,0.3139180880686646,0.8137760965185681,101.84153343745047,30.366871609830675,66.97335784232084,162.60039745119568,7.0,1.0,7,"Face-capped octahedron, Trigonal prism"
mp-554435,TcBi3O8,2.2159848944650866,0.3614910295301338,"[7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism",12b,2,7.0,Bi,0.0,True,22.0,7.0,2.1708152822809352,2.9845913787995038,2.520374807180473,0.3139180880686648,0.8137760965185685,101.84153343745047,30.366871609830678,66.97335784232085,162.60039745119568,7.0,1.0,8,"Face-capped octahedron, Trigonal prism"
mp-554435,TcBi3O8,2.2159848944650866,0.3614910295301338,"[7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism",12b,2,7.0,Bi,0.0,True,23.0,7.0,2.1708152822809352,2.984591378799504,2.5203748071804726,0.31391808806866434,0.813776096518569,64.90254055163955,25.115162586683304,19.298500428935387,126.69718224690489,7.0,1.0,9,"Face-capped octahedron, Trigonal prism"
mp-554435,TcBi3O8,2.2159848944650866,0.3614910295301338,"[7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism",12b,2,7.0,Bi,0.0,True,25.0,7.0,2.1708152822809352,2.9845913787995033,2.520374807180473,0.31391808806866456,0.8137760965185681,65.14867750032197,25.84582852732723,20.631886891707182,126.69718224690489,7.0,1.0,10,"Face-capped octahedron, Trigonal prism"
