material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,C_wyckoff,num_C_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-771344,Li3FePCO7,1.3337293978939042,0.1209961088935081,[3.0],4.0,4.0,4.0,Trigonal plane,4a,1,3.0,C,0.0,True,22.0,3.0,1.294408559764025,1.3081568587259387,1.2991903199475683,0.006344982794950703,0.013748298961913763,119.99811394979122,0.7300389382865666,119.11801027113685,120.90560392752407,3.0,1.0,3,Trigonal plane
mp-771344,Li3FePCO7,1.3337293978939042,0.1209961088935081,[3.0],4.0,4.0,4.0,Trigonal plane,4a,1,3.0,C,0.0,True,23.0,3.0,1.2942246082287039,1.308673268509502,1.299085385224569,0.006779876910317565,0.014448660280798054,119.99815637760611,0.7706659704824813,119.06576597828803,120.95310014711897,3.0,1.0,4,Trigonal plane
mp-771345,Li3NiPCO7,1.3303660695501,0.1139839754371336,[3.0],4.0,4.0,4.0,Trigonal plane,4a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-771385,Na3MnPCO7,1.3669078630188345,0.2228126536544973,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,20.0,3.0,1.2934016210297754,1.3134581035485697,1.302999517556229,0.008210611529161208,0.020056482518794327,119.99959218548274,0.5886830197663183,119.20924661349713,120.62134156839994,3.0,1.0,1,Trigonal plane
mp-771385,Na3MnPCO7,1.3669078630188345,0.2228126536544973,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,21.0,3.0,1.2934129723968104,1.3135749372524206,1.3030118740283623,0.008259274075932806,0.02016196485561017,119.99958677863155,0.608431623578146,119.18068750868754,120.63780824342267,3.0,1.0,2,Trigonal plane
mp-771385,Na3MnPCO7,1.3669078630188345,0.2228126536544973,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,22.0,3.0,1.2933764774083205,1.3134662670945019,1.3029971077326756,0.008223539933399464,0.02008978968618136,119.99958858541333,0.588741630056632,119.20800718036806,120.61892843204643,3.0,1.0,3,Trigonal plane
mp-771385,Na3MnPCO7,1.3669078630188345,0.2228126536544973,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,23.0,3.0,1.2934071859048264,1.3134974576882394,1.3029986893214869,0.008226870703173425,0.02009027178341305,119.99958446535106,0.6019496929543228,119.18880059727141,120.62967016592225,3.0,1.0,4,Trigonal plane
mp-771774,Na2SiSnCO7,1.4551364738382284,0.5319765054820926,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-771824,Na2MnCSO7,1.456243110301605,0.5408002056496816,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,6.0,3.0,1.269382466240315,1.321438750895722,1.3013143307493655,0.022833104619021598,0.052056284655406904,76.65138999163987,27.833927240605682,49.71377009924142,114.97708498710647,3.0,1.0,1,Trigonal plane
mp-771824,Na2MnCSO7,1.456243110301605,0.5408002056496816,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,7.0,3.0,1.2695196247770688,1.3214150861036178,1.3013331626546876,0.022752403673771814,0.051895461326548986,76.65700520058498,27.83610688521178,49.71665679060774,114.98550779766745,3.0,1.0,2,Trigonal plane
mp-772101,Na3MnSiCO7,1.4047304775079783,0.3650592024243199,[3.0],4.0,4.0,4.0,Trigonal plane,4e,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772117,Na2CoCSO7,1.472497855642543,0.6034435342699414,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",1a,2,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Trigonal plane"
mp-772118,NaCuCSO7,1.4085735735075593,0.4096323227805055,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",2a,2,3.0,C,0.0,True,4.0,3.0,1.2348157526341557,1.3259281204175457,1.2928291233941012,0.04115750563210778,0.09111236778339005,72.40664426907722,26.184686490327973,47.55838187972973,108.60848776051641,3.0,1.0,1,"Octahedron, Trigonal plane"
mp-772118,NaCuCSO7,1.4085735735075593,0.4096323227805055,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",2a,2,3.0,C,0.0,True,5.0,3.0,1.2348157526341559,1.3259281204175464,1.2928291233941012,0.04115750563210763,0.09111236778339049,72.40664426907723,26.18468649032799,47.55838187972973,108.60848776051645,3.0,1.0,2,"Octahedron, Trigonal plane"
mp-772121,Na2CrSiCO7,1.4417791096388446,0.5058396164953823,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",4e,2,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Trigonal plane"
mp-772133,Li2VAsCO7,1.4636546268281816,0.5569415913852829,[3.0],4.0,4.0,4.0,Trigonal plane,4e,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772135,Na2FeSiCO7,1.366067522456286,0.2719991031089292,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772152,NaCoAsCO7,1.404910720312666,0.4021802709522856,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",2a,2,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Trigonal plane"
mp-772153,Na3CuAsCO7,1.3986855165058871,0.3462570865592701,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",2e,2,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Trigonal plane"
mp-772154,Na2VSiCO7,1.4388473413266174,0.4958225753782597,[3.0],4.0,4.0,4.0,Trigonal plane,4e,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772234,NaLi2MnPCO7,1.3114552346714476,0.0386422240751595,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,20.0,3.0,1.300136051460717,1.3022667376455372,1.301424762230133,0.0009254315252677181,0.002130686184820263,79.91810719639545,30.039862556920227,47.44149182410069,119.87438495015206,3.0,1.0,1,Trigonal plane
mp-772235,Na5LiMn2P2(CO7)2,1.3680385337354224,0.2281809041187382,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772236,Na3Li3Mn2P2(CO7)2,1.370999832400687,0.2461734253690777,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,21.0,3.0,1.2931002161455194,1.3073285899671228,1.3014198832682706,0.006053715279398168,0.014228373821603357,79.72113809690434,30.2267399836971,46.18954142618025,119.4479410617891,3.0,1.0,1,Trigonal plane
mp-772237,NaLi5Fe2P2(CO7)2,1.3664577553649742,0.2313947299675668,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772274,NaLi5Fe2P2(CO7)2,1.355729829184313,0.1851183670810609,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772293,NaLi5Fe2P2(CO7)2,1.339236492671944,0.1322054913455112,[3.0],4.0,4.0,4.0,Trigonal plane,2i,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772294,Na5LiFe2P2(CO7)2,1.4113176002642935,0.3793826266835137,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772306,Na5LiFe2P2(CO7)2,1.3413200732156887,0.1401878423993193,[3.0],4.0,4.0,4.0,Trigonal plane,2i,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772308,Na5LiMn2P2(CO7)2,1.3273181280723771,0.0862345327192038,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772311,Na5LiMn2P2(CO7)2,1.4254670039808726,0.4280299954347703,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772313,NaLi2MnPCO7,1.3036324873365213,0.0081126360295193,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,20.0,3.0,1.299964339403199,1.3039211947133191,1.3025394124973964,0.0018224769457044732,0.003956855310120133,80.05654900270751,30.137860041871473,47.364123834951464,120.08482049925512,3.0,1.0,1,Trigonal plane
mp-772315,Na5LiMn2P2(CO7)2,1.3709278448216364,0.240241644316788,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772411,Na2LiMnPCO7,1.3465551068006278,0.1572360944942545,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772414,Na2LiMnPCO7,1.3233059187755287,0.0757058760931188,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,20.0,3.0,1.2966634736849132,1.3110232268773279,1.3033790134399814,0.0058990086196966445,0.01435975319241467,79.88241398645688,31.103682491951908,43.704442220124704,119.63991080129723,3.0,1.0,1,Trigonal plane
mp-772415,Na2FeAsCO7,1.4492974052198169,0.5250983280876251,[3.0],4.0,4.0,4.0,Trigonal plane,4e,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772418,NaLi5Mn2P2(CO7)2,1.3133232100319856,0.0459540568099947,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772431,CoH8(CO5)2,1.1847219445416448,-0.3831480829813323,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane","2a, 4e",2,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Trigonal plane"
mp-772484,Na3Li3Mn2P2(CO7)2,1.358031016999051,0.1987972295756506,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772498,Na3Li3Mn2P2(CO7)2,1.2852811190835025,-0.0588885037332109,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772499,Na2LiMnPCO7,1.3746935019615936,0.2563453621114163,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,20.0,3.0,1.2932545002831874,1.3075759196184729,1.3017190928636995,0.006130584251422838,0.014321419335285412,80.21795233892679,31.680233036599155,42.868437110312655,120.32203640136291,3.0,1.0,1,Trigonal plane
mp-772500,Na2LiMnPCO7,1.396090250667394,0.3320610851316073,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,20.0,3.0,1.2945412226066153,1.3098399019039506,1.302925707719747,0.0063315987250427645,0.015298679297335305,79.84605197834291,30.364598225709457,45.85322338797529,119.56643910911494,3.0,1.0,1,Trigonal plane
mp-772501,Na2LiMnPCO7,1.3167433893437916,0.0535097180527532,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772507,Na3Li3Mn2P2(CO7)2,1.316145698187854,0.0513885744621494,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,20.0,3.0,1.2982454077761383,1.3073559040532725,1.3026698996144577,0.0037239385274269836,0.009110496277134228,80.14211720766633,31.325852682833567,43.512356611685654,120.03613206825538,3.0,1.0,1,Trigonal plane
mp-772514,Na5LiFe2P2(CO7)2,1.3837176544483598,0.2881895956998083,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772536,Na5LiFe2P2(CO7)2,1.444230115152634,0.4926232084210604,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772544,Na2LiFePCO7,1.370694222650832,0.2405265229811798,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772546,Na5LiMn2P2(CO7)2,1.3737470334360855,0.2525197808295102,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772547,Na5LiMn2P2(CO7)2,1.3541704529586154,0.1818062966523169,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772551,Na2NiAsCO7,1.3901360713795343,0.362326176196731,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772555,Na2LiMnPCO7,1.3046127194603,0.0088651589222552,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772558,NaLi2MnPCO7,1.2981236953915267,-0.0076141801844782,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772567,Na2LiMnPCO7,1.3223159852027082,0.0779531777001178,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,21.0,3.0,1.296459957023257,1.3038036255161085,1.3006653008809659,0.0030915221977983825,0.007343668492851618,80.12557690305287,31.520504701730726,43.162901869548044,120.1854643190312,3.0,1.0,1,Trigonal plane
mp-772605,NaSnAsCO7,1.4554163447339523,0.516794422237623,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,6.0,3.0,1.2300953143662514,1.3549929180486824,1.3098991900221038,0.05658885999168557,0.12489760368243097,74.22455137932387,27.42469265374613,45.8397817846036,111.30578263122685,3.0,1.0,1,Trigonal plane
mp-772605,NaSnAsCO7,1.4554163447339523,0.516794422237623,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,7.0,3.0,1.2300953143662527,1.3549929180486828,1.3098991900221042,0.05658885999168488,0.12489760368243008,74.22455137932388,27.424692653746146,45.839781784603595,111.30578263122688,3.0,1.0,2,Trigonal plane
mp-772615,NaLi5Mn2P2(CO7)2,1.2991579029896896,-0.0036349772911413,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,20.0,3.0,1.2923620450076798,1.303924190031232,1.2998314959404693,0.0052897803649454445,0.011562145023552128,79.90147194311014,30.273048025197973,46.5970744940622,119.85171753900941,3.0,1.0,1,Trigonal plane
mp-772615,NaLi5Mn2P2(CO7)2,1.2991579029896896,-0.0036349772911413,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,23.0,3.0,1.2923620450076811,1.3039241900312315,1.2998314959404695,0.005289780364944608,0.011562145023550352,79.90147194311018,30.273048025197994,46.597074494062234,119.85171753900951,3.0,1.0,2,Trigonal plane
mp-772618,NaLi2MnPCO7,1.312327940935788,0.0409692288481686,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772636,NaLi5Fe2P2(CO7)2,1.3561975028438806,0.1918698037801989,[3.0],4.0,4.0,4.0,Trigonal plane,2i,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772637,Na3Li3Mn2P2(CO7)2,1.3468481782396908,0.1612422359054352,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772639,Na5LiMn2P2(CO7)2,1.4488231171516852,0.5131269568130816,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772651,NaLi2MnPCO7,1.3339826577726028,0.1169544017970968,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,20.0,3.0,1.2993866985304576,1.3051843194988078,1.3015147065501693,0.0026058282804553514,0.005797620968350126,79.84117012777443,29.943469232139897,47.64492215975612,119.7608859366506,3.0,1.0,1,Trigonal plane
mp-772652,NaLi5Mn2P2(CO7)2,1.3173946267882266,0.0607808390977632,[3.0],4.0,4.0,4.0,Trigonal plane,2i,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772664,Na2CoAsCO7,1.4445761127372996,0.5326404554960307,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",2e,2,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Trigonal plane"
mp-772668,Li3MnSiCO7,1.4205219662721826,0.4183680145317258,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772670,Na5LiFe2P2(CO7)2,1.3366941412626128,0.1216572861209647,[3.0],4.0,4.0,4.0,Trigonal plane,2i,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772713,Na3SiSbCO7,1.3239141831393637,0.0687703545779843,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,10.0,3.0,1.2938924658172557,1.3165125914865896,1.3041474966255384,0.009354385746953315,0.022620125669333913,80.6307016569406,28.632737509687686,57.193567197217334,120.9460524854109,3.0,1.0,1,Trigonal plane
mp-772713,Na3SiSbCO7,1.3239141831393637,0.0687703545779843,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,11.0,3.0,1.2938924658172553,1.3165125914865892,1.3041474966255386,0.009354385746953114,0.022620125669333913,80.63070165694066,28.632737509687704,57.1935671972174,120.94605248541099,3.0,1.0,2,Trigonal plane
mp-772717,NaLi2FePCO7,1.3502509571497958,0.166291140203599,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772718,NaLi2FePCO7,1.3166410671632949,0.0552218291878407,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,20.0,3.0,1.295704356885465,1.3119091905373395,1.301737278627586,0.00723406700397731,0.01620483365187453,79.08436557518972,30.90572729121969,43.1867205162939,118.62636477038119,3.0,1.0,1,Trigonal plane
mp-772727,NaLi5Mn2P2(CO7)2,1.327914728773249,0.0965860900141965,[3.0],4.0,4.0,4.0,Trigonal plane,2i,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772728,Na5LiMn2P2(CO7)2,1.3297335539615558,0.0944915260610707,[3.0],4.0,4.0,4.0,Trigonal plane,2i,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772750,Li3MgPCO7,1.3013555925228435,0.0008120771675054,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772753,Li3ZnPCO7,1.3646695120535852,0.2188176308766524,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772755,Li3CuPCO7,1.222214912435824,-0.271600923142626,[3.0],4.0,4.0,4.0,"Trigonal plane, Trigonal bipyramid",2a,2,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Trigonal plane, Trigonal bipyramid"
mp-772763,K2ScPCO7,1.4781773606946496,0.6222994160245635,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,8.0,3.0,1.2499497043576615,1.329891957062082,1.3001788961617045,0.03571530635742059,0.07994225270442046,75.06705772376479,27.25703032303685,48.69475508523391,112.60058658564719,3.0,1.0,1,Trigonal plane
mp-772763,K2ScPCO7,1.4781773606946496,0.6222994160245635,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,9.0,3.0,1.2499497043576606,1.3298919570620815,1.3001788961617038,0.03571530635742071,0.0799422527044209,75.06705772376482,27.25703032303686,48.694755085233886,112.6005865856472,3.0,1.0,2,Trigonal plane
mp-772765,K2PrPCO7,1.4745883550156116,0.6028517037750855,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,8.0,3.0,1.2554938218124376,1.332749588056243,1.3020691258352788,0.033482312259952005,0.07725576624380537,76.52229290247875,27.838063404315374,49.36052018166325,114.78343935371814,3.0,1.0,1,Trigonal plane
mp-772765,K2PrPCO7,1.4745883550156116,0.6028517037750855,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,9.0,3.0,1.2554938218124394,1.332749588056243,1.3020691258352797,0.03348231225995129,0.07725576624380359,76.52229290247878,27.83806340431537,49.36052018166328,114.78343935371815,3.0,1.0,2,Trigonal plane
mp-772777,K3SrPCO7,1.3900610786003875,0.2920368931478372,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,10.0,3.0,1.3015533568965219,1.3090173310179714,1.3060644584914491,0.0032402454427233225,0.0074639741214495015,79.51868873559543,28.39024569670718,54.801147427665356,119.27803310339316,0.0,0.0,1,Trigonal plane
mp-772777,K3SrPCO7,1.3900610786003875,0.2920368931478372,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,11.0,3.0,1.3015533568965192,1.3090173310179702,1.3060644584914485,0.0032402454427245065,0.007463974121451056,79.5186887355954,28.390245696707176,54.80114742766531,119.27803310339313,0.0,0.0,2,Trigonal plane
mp-772778,KHfPCO7,1.4438378470008195,0.4783260459868842,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,6.0,3.0,1.2321475132412008,1.3482389135569184,1.3094322097617204,0.054648697757851326,0.11609140031571763,73.60192039531739,26.48802383991615,47.40804318270321,109.8901010521016,3.0,1.0,1,Trigonal plane
mp-772778,KHfPCO7,1.4438378470008195,0.4783260459868842,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,7.0,3.0,1.2321475132412019,1.3482389135569175,1.3094322097617201,0.05464869775785038,0.11609140031571563,73.60192039531746,26.488023839916178,47.40804318270329,109.89010105210173,3.0,1.0,2,Trigonal plane
mp-772782,K2CePCO7,1.4655741054740854,0.5731766418400339,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",2e,2,3.0,C,0.0,True,8.0,3.0,1.257256401511404,1.3288509103059252,1.3015478914769039,0.03160062801114777,0.07159450879452112,76.34047576437847,27.757251541426037,49.319852761548944,114.51071364656771,3.0,1.0,1,"Octahedron, Trigonal plane"
mp-772782,K2CePCO7,1.4655741054740854,0.5731766418400339,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",2e,2,3.0,C,0.0,True,9.0,3.0,1.2572564015114054,1.3288509103059232,1.3015478914769032,0.03160062801114645,0.07159450879451779,76.34047576437847,27.757251541426022,49.319852761548944,114.51071364656768,3.0,1.0,2,"Octahedron, Trigonal plane"
mp-772802,K2TmPCO7,1.4586744596210115,0.5446798693670736,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,8.0,3.0,1.2589072224972024,1.3304511602641578,1.3028791379623448,0.03142558543211737,0.07154393776695533,75.9753476188552,27.778917023203977,48.309439140147404,113.96302142828277,3.0,1.0,1,Trigonal plane
mp-772802,K2TmPCO7,1.4586744596210115,0.5446798693670736,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,9.0,3.0,1.2589072224972022,1.3304511602641573,1.3028791379623446,0.03142558543211734,0.07154393776695511,75.97534761885517,27.778917023203984,48.30943914014739,113.96302142828277,3.0,1.0,2,Trigonal plane
mp-772808,K2BiPCO7,1.5017453949997517,0.696988179899346,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,8.0,3.0,1.2484398728360937,1.336607458940984,1.3022881901112235,0.03855229011595372,0.08816758610489028,76.18093898433898,27.307447965110285,51.623701702842254,114.27140847650847,2.0,0.6666666666666666,1,Trigonal plane
mp-772808,K2BiPCO7,1.5017453949997517,0.696988179899346,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,9.0,3.0,1.248439872836095,1.3366074589409838,1.3022881901112233,0.0385522901159527,0.08816758610488873,76.180938984339,27.307447965110292,51.623701702842276,114.2714084765085,2.0,0.6666666666666666,2,Trigonal plane
mp-772809,KSnPCO7,1.4505482569633403,0.4923928561394204,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-772819,K3CuPCO7,1.4402652479252225,0.4901209326030796,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",2e,2,3.0,C,0.0,True,10.0,3.0,1.2910280007067536,1.3150617283903332,1.299295711437767,0.011152681702509826,0.024033727683579587,78.0833252565306,27.889386502947318,53.710870123334416,117.1249878847959,2.0,0.6666666666666666,1,"Octahedron, Trigonal plane"
mp-772819,K3CuPCO7,1.4402652479252225,0.4901209326030796,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",2e,2,3.0,C,0.0,True,11.0,3.0,1.2910280007067525,1.3150617283903323,1.2992957114377672,0.011152681702509083,0.02403372768357981,78.08332525653061,27.88938650294732,53.71087012333443,117.12498788479593,2.0,0.6666666666666666,2,"Octahedron, Trigonal plane"
mp-772832,K2LuPCO7,1.468232552379216,0.5776521415519157,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,8.0,3.0,1.2563795880283417,1.3317239651095054,1.3030055560135108,0.03326363668696986,0.0753443770811637,75.76924526835205,27.63229863195682,48.5273907452784,113.65386790252808,3.0,1.0,1,Trigonal plane
mp-772832,K2LuPCO7,1.468232552379216,0.5776521415519157,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,9.0,3.0,1.2563795880283417,1.3317239651095074,1.3030055560135108,0.033263636686970084,0.0753443770811657,75.76924526835214,27.63229863195686,48.52739074527846,113.65386790252822,3.0,1.0,2,Trigonal plane
mp-772835,K2NdPCO7,1.4450828718896815,0.4969725352592336,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,8.0,3.0,1.2644753728879752,1.3306940776919034,1.3028626929664568,0.028045202142975532,0.06621870480392822,76.44263602948827,28.143825372551206,47.716338883498885,114.66395404423241,3.0,1.0,1,Trigonal plane
mp-772835,K2NdPCO7,1.4450828718896815,0.4969725352592336,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,9.0,3.0,1.2644753728879754,1.3306940776919027,1.3028626929664568,0.02804520214297521,0.06621870480392733,76.4426360294883,28.143825372551206,47.71633888349892,114.66395404423244,3.0,1.0,2,Trigonal plane
mp-772844,KTiPCO7,1.4418301769784072,0.4904832616705009,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
